time_s,base,observed,interpolated,covered
7.8333255,0.40731994217302686,True,False,True
7.8666588,0.2374022673007598,True,False,True
7.899992099999999,0.05612836322730033,True,False,True
7.933325399999999,-0.12864874988130923,True,False,True
7.9666587,-0.3089271450810857,True,False,True
7.999992,-0.4769602798411704,True,False,True
8.0333253,-0.6256352213132694,True,False,True
8.0666586,-0.7488020765094908,True,False,True
8.0999919,-0.8415375303124504,True,False,True
8.1333252,-0.9003319000808566,True,False,True
8.166658499999999,-0.9231956359384023,True,False,True
8.1999918,-0.9096870141184054,True,False,True
8.2333251,-0.8608674023502604,True,False,True
8.266658399999999,-0.779193699404949,True,False,True
8.2999917,-0.6683593836520881,True,False,True
8.333325,-0.53309624454344,True,False,True
8.3666583,-0.37894861291831844,True,False,True
8.3999916,-0.21203107118641992,True,False,True
8.433324899999999,-0.03877949776904647,True,False,True
8.4666582,0.13429590328389085,True,False,True
8.4999915,0.3008480824724297,True,False,True
8.533324799999999,0.4549146568622899,True,False,True
8.5666581,0.5911178781625945,True,False,True
8.5999914,0.7048382866478282,True,False,True
8.6333247,0.7923580337651913,True,False,True
8.666658,0.8509706032573587,True,False,True
8.699991299999999,0.8790544418097211,True,False,True
8.7333246,0.8761088551646095,True,False,True
8.7666579,0.8427514511197907,True,False,True
8.7999912,0.7806774200803527,True,False,True
8.8333245,0.6925820265334561,True,False,True
8.866657799999999,0.582048817726756,True,False,True
8.8999911,0.45340720417310043,True,False,True
8.9333244,0.3115641860562333,True,False,True
8.966657699999999,0.16181603871890007,True,False,True
8.999991,0.009646673144448758,True,False,True
9.0333243,-0.13947990423502682,True,False,True
9.0666576,-0.2803251507218398,True,False,True
9.0999909,-0.4080715292450953,True,False,True
9.1333242,-0.5185001862792923,True,False,True
9.1666575,-0.6081434779097042,True,False,True
9.1999908,-0.6744059863144604,True,False,True
9.2333241,-0.715648944648551,True,False,True
9.2666574,-0.7312345540363783,True,False,True
9.2999907,-0.7215284495228174,True,False,True
9.333324,-0.6878604504722402,True,False,True
9.3666573,-0.6324456052222923,True,False,True
9.3999906,-0.558269304846151,True,False,True
9.4333239,-0.46894180762685045,True,False,True
9.4666572,-0.3685288179493674,True,False,True
9.4999905,-0.26136575829827674,True,False,True
9.5333238,-0.15186403846030974,True,False,True
9.5666571,-0.04431795254938325,True,False,True
9.5999904,0.05727918122260121,True,False,True
9.6333237,0.14940138306114636,True,False,True
9.666657,0.22913132714850087,True,False,True
9.6999903,0.29427011003091563,True,False,True
9.7333236,0.34341035108139467,True,False,True
9.7666569,0.37596918364519766,True,False,True
9.7999902,0.39217962066790196,True,False,True
9.8333235,0.3930408695050073,True,False,True
9.8666568,0.3802303227421044,True,False,True
9.8999901,0.35598204228316604,True,False,True
9.9333234,0.32293845046991143,True,False,True
9.9666567,0.2839835141556666,True,False,True
9.99999,0.2420668384401477,True,False,True
10.0333233,0.20002868337564422,True,False,True
10.0666566,0.1604359199116405,True,False,True
10.0999899,0.1254383311237115,True,False,True
10.1333232,0.09665346532318514,True,False,True
10.1666565,0.07508652647269935,True,False,True
10.1999898,0.06108965189389469,True,False,True
10.2333231,0.05436251767855142,True,False,True
10.2666564,0.053993690731319016,True,False,True
10.2999897,0.05853968418761009,True,False,True
10.333323,0.0661364358117014,True,False,True
10.3666563,0.07463606298833701,True,False,True
10.3999896,0.08176036731020615,True,False,True
10.4333229,0.08526174020528877,True,False,True
10.4666562,0.08308188755391364,True,False,True
10.4999895,0.07349913100567218,True,False,True
10.5333228,0.0552559033747432,True,False,True
10.5666561,0.027659351714992543,True,False,True
10.5999894,-0.009350408741114508,True,False,True
10.6333227,-0.055167996492563036,True,False,True
10.666656,-0.10852807112436826,True,False,True
10.6999893,-0.16754793867198775,True,False,True
10.7333226,-0.2298052862740717,True,False,True
10.7666559,-0.2924471927947216,True,False,True
10.7999892,-0.35232511852369186,True,False,True
10.8333225,-0.4061494213729517,True,False,True
10.8666558,-0.45065610859432204,True,False,True
10.8999891,-0.4827780248866931,True,False,True
10.9333224,-0.4998124982973316,True,False,True
10.9666557,-0.4995776014370775,True,False,True
10.999989,-0.48054961603208424,True,False,True
11.0333223,-0.4419749878872822,True,False,True
11.0666556,-0.3839509991093778,True,False,True
11.0999889,-0.3074705364156991,True,False,True
11.1333222,-0.21442766910281877,True,False,True
11.1666555,-0.10758223589951266,True,False,True
11.1999888,0.00951675990050833,True,False,True
11.2333221,0.1326474756151008,True,False,True
11.2666554,0.25706810902502225,True,False,True
11.2999887,0.37770150657794804,True,False,True
11.333322,0.4893451060756797,True,False,True
11.3666553,0.586898406046326,True,False,True
11.3999886,0.6655989522495188,True,False,True
11.4333219,0.7212568970760346,True,False,True
11.4666552,0.7504775709361172,True,False,True
11.4999885,0.7508612540076929,True,False,True
11.5333218,0.7211694979376422,True,False,True
11.5666551,0.6614479642050641,True,False,True
11.5999884,0.5730968580547685,True,False,True
11.6333217,0.458881672676607,True,False,True
11.666655,0.3228791266836541,True,False,True
11.6999883,0.1703558586044857,True,False,True
11.7333216,0.007580576586982965,True,False,True
11.7666549,-0.15842615211086108,True,False,True
11.7999882,-0.3201965948182912,True,False,True
11.8333215,-0.47016344007217514,True,False,True
11.8666548,-0.6010351696264681,True,False,True
11.8999881,-0.7061810257698689,True,False,True
11.9333214,-0.7800049873035011,True,False,True
11.9666547,-0.8182867112490608,True,False,True
11.999988,-0.818467127340322,True,False,True
12.0333213,-0.7798575095967949,True,False,True
12.0666546,-0.7037535645689753,True,False,True
12.0999879,-0.5934404545984239,True,False,True
12.1333212,-0.4540806741557871,True,False,True
12.1666545,-0.29248410487017235,True,False,True
12.1999878,-0.1167679750317272,True,False,True
12.2333211,0.06407678182972368,True,False,True
12.2666544,0.24068793992411436,True,False,True
12.2999877,0.40387134418957304,True,False,True
12.333321,0.5451406535686999,True,False,True
12.3666543,0.6572191460096621,True,False,True
12.3999876,0.734466984906133,True,False,True
