roi,rgb_source,method,run_start_frame,run_end_frame,window_start_frame,window_end_frame,window_start_s,window_end_s,observed_fraction,interpolated_fraction,status,alpha_raw,alpha,first_std,second_std,output_std,cancellation_fraction,colour_covariance_rank_ratio,common_log_std,chromatic_log_std,max_signed_coefficient_l1,branch
forehead,baseline,logpos,28,1555,196,244,6.533326799999999,8.1333252,1.0,0.0,bounded_log_projection,0.43945084890222635,0.43945084890222635,0.005063673410625878,0.01152272984174505,0.00420197797785544,0.36466861894412644,0.1706400266573269,0.007233842022089385,0.0034131743797158848,1.0,baseline
forehead,baseline,logchrom,28,1555,196,244,6.533326799999999,8.1333252,1.0,0.0,bounded_log_projection,1.4072054310629096,1.4072054310629096,0.014734008731153042,0.010470403543016423,0.005616068504601973,0.3811636471157755,0.22089911777091484,0.007233842022089385,0.0034131743797158848,1.0,baseline
forehead,baseline,logpos,28,1555,220,268,7.333326,8.9333244,1.0,0.0,bounded_log_projection,0.5219153771101009,0.5219153771101009,0.005360472718518763,0.010270769848170122,0.004188000696958815,0.40775918055499655,0.23431325832851482,0.007661052545379915,0.0032633717785616927,1.0,baseline
forehead,baseline,logchrom,28,1555,220,268,7.333326,8.9333244,1.0,0.0,bounded_log_projection,1.2886199491369659,1.2886199491369659,0.013162003211807275,0.010214030304763116,0.005903412026545494,0.4485192665239364,0.3146936627091734,0.007661052545379915,0.0032633717785616927,1.0,baseline
forehead,baseline,logpos,28,1555,244,292,8.1333252,9.7333236,1.0,0.0,bounded_log_projection,0.45870132499349126,0.45870132499349126,0.005411638374514455,0.011797738701956537,0.004394702941873172,0.3725038376332538,0.18313456954355306,0.008286721575340878,0.003551557781603224,1.0,baseline
forehead,baseline,logchrom,28,1555,244,292,8.1333252,9.7333236,1.0,0.0,bounded_log_projection,1.3670010851079921,1.3670010851079921,0.01503093853276475,0.010995557133429281,0.005967938548000267,0.3970436400222934,0.24046981318949534,0.008286721575340878,0.003551557781603224,1.0,baseline
forehead,baseline,logpos,28,1555,268,316,8.9333244,10.533322799999999,1.0,0.0,bounded_log_projection,0.46821978286717003,0.46821978286717003,0.005455499851910603,0.011651579133422223,0.004325113964614701,0.3712041016147103,0.18579712181477467,0.007615385791574991,0.003535901049748219,1.0,baseline
forehead,baseline,logchrom,28,1555,268,316,8.9333244,10.533322799999999,1.0,0.0,bounded_log_projection,1.328684924408521,1.328684924408521,0.014711833442740773,0.01107247713319989,0.005952193401473289,0.4045854260544437,0.24854561604794032,0.007615385791574991,0.003535901049748219,1.0,baseline
forehead,baseline,logpos,28,1555,292,340,9.7333236,11.333321999999999,1.0,0.0,bounded_log_projection,0.6470144257571478,0.6470144257571478,0.004635959454697845,0.007165156247131216,0.0032112314382450025,0.44817326063625124,0.316602842164944,0.006843303289592109,0.002536574946245982,1.0,baseline
forehead,baseline,logchrom,28,1555,292,340,9.7333236,11.333321999999999,1.0,0.0,bounded_log_projection,1.0972276444340276,1.0972276444340276,0.009045870180825005,0.00824429663863514,0.004941606736642207,0.5462831809279315,0.4765378137488717,0.006843303289592109,0.002536574946245982,1.0,baseline
forehead,baseline,logpos,28,1555,316,364,10.533322799999999,12.1333212,1.0,0.0,bounded_log_projection,0.1764251068827525,0.25,0.004930849536084533,0.027948683853491703,0.0068250608109475825,0.244199721415322,0.031124962154219785,0.013501982471573248,0.0068882700641700505,1.0,baseline
forehead,baseline,logchrom,28,1555,316,364,10.533322799999999,12.1333212,1.0,0.0,bounded_log_projection,2.151620578952138,2.151620578952138,0.03756485857906128,0.017458867491105593,0.005810453005110123,0.15467788845474,0.034976948936338494,0.013501982471573248,0.0068882700641700505,1.0,baseline
forehead,baseline,logpos,28,1555,340,388,11.333321999999999,12.9333204,1.0,0.0,bounded_log_projection,0.15116097176246213,0.25,0.004918985469309385,0.032541372365872276,0.007937023728641008,0.24390562387482317,0.022607692719807,0.012812824124821315,0.00792860562771211,1.0,baseline
forehead,baseline,logchrom,28,1555,340,388,11.333321999999999,12.9333204,1.0,0.0,bounded_log_projection,2.2812180748055755,2.2812180748055755,0.04415540425240368,0.019356064525381675,0.005776623071003554,0.13082482583519986,0.0249680861744731,0.012812824124821315,0.00792860562771211,1.0,baseline
forehead,baseline,logpos,28,1555,364,412,12.1333212,13.7333196,1.0,0.0,bounded_log_projection,0.21237802311523196,0.25,0.004733402856497157,0.022287630269205914,0.005009761696656697,0.22477767425900458,0.04153378199230464,0.009340716061060553,0.005597389127592882,1.0,baseline
forehead,baseline,logchrom,28,1555,364,412,12.1333212,13.7333196,1.0,0.0,bounded_log_projection,1.8380132203077804,1.8380132203077804,0.028802255770148485,0.01567032024139928,0.0053259288323193755,0.1849136010325735,0.04980728363878275,0.009340716061060553,0.005597389127592882,1.0,baseline
forehead,baseline,logpos,28,1555,388,436,12.9333204,14.5333188,1.0,0.0,bounded_log_projection,0.17308597591174596,0.25,0.00385132768164168,0.02225095165194329,0.004149109927583324,0.18646887524116126,0.02385811774398826,0.013811031266918239,0.005475211939841315,1.0,baseline
forehead,baseline,logchrom,28,1555,388,436,12.9333204,14.5333188,1.0,0.0,bounded_log_projection,1.7943538290733092,1.7943538290733092,0.02818395970172578,0.015707024581813573,0.004024602091227798,0.14279761019461581,0.029287984083218595,0.013811031266918239,0.005475211939841315,1.0,baseline
forehead,baseline,logpos,28,1555,412,460,13.7333196,15.333317999999998,1.0,0.0,bounded_log_projection,0.33217988030442686,0.33217988030442686,0.0047530718661469495,0.014308728938643088,0.003598478751693795,0.25148835840865696,0.07904772421548704,0.011733192531284863,0.0038909781713159872,1.0,baseline
forehead,baseline,logchrom,28,1555,412,460,13.7333196,15.333317999999998,1.0,0.0,bounded_log_projection,1.3911256742848241,1.3911256742848241,0.01724686583323314,0.012397776960086463,0.004762799670752069,0.27615450347938514,0.1069217677176454,0.011733192531284863,0.0038909781713159872,1.0,baseline
forehead,baseline,logpos,28,1555,436,484,14.5333188,16.1333172,1.0,0.0,bounded_log_projection,0.3647559746871681,0.3647559746871681,0.005257296962279476,0.014413189439291247,0.0046407422538055805,0.32197885647396196,0.12027501545514208,0.009010012481644463,0.00401841278686606,1.0,baseline
forehead,baseline,logchrom,28,1555,436,484,14.5333188,16.1333172,1.0,0.0,bounded_log_projection,1.5389945807791001,1.5389945807791001,0.018480236070204024,0.012007992946179573,0.0058780142736813154,0.3180703023138612,0.15092701396031927,0.009010012481644463,0.00401841278686606,1.0,baseline
forehead,baseline,logpos,28,1555,460,508,15.333317999999998,16.9333164,1.0,0.0,bounded_log_projection,0.34187974965962886,0.34187974965962886,0.00496665592890702,0.014527493757239964,0.004940095235248914,0.3400514443716043,0.1151222962374729,0.007836317931502888,0.0039794687544325415,1.0,baseline
forehead,baseline,logchrom,28,1555,460,508,15.333317999999998,16.9333164,1.0,0.0,bounded_log_projection,1.7631957902460271,1.7631957902460271,0.019463742928313543,0.011038900521420638,0.005806595865941902,0.29832884082614736,0.13344878912696861,0.007836317931502888,0.0039794687544325415,1.0,baseline
forehead,baseline,logpos,28,1555,484,532,16.1333172,17.733315599999997,1.0,0.0,bounded_log_projection,0.2914983322287807,0.2914983322287807,0.004761305416014991,0.016333902769221025,0.005246496358038708,0.3212028645061487,0.08495524451328784,0.008074562118855249,0.004312813386153246,1.0,baseline
forehead,baseline,logchrom,28,1555,484,532,16.1333172,17.733315599999997,1.0,0.0,bounded_log_projection,2.0009748895174715,2.0009748895174715,0.02235153058077844,0.01117032037626841,0.005639314694589496,0.25230105268223174,0.09398820618377034,0.008074562118855249,0.004312813386153246,1.0,baseline
forehead,baseline,logpos,28,1555,508,556,16.9333164,18.5333148,1.0,0.0,bounded_log_projection,0.3043059684779449,0.3043059684779449,0.005324628739410816,0.017497615199738442,0.004924863150843352,0.28145910711975025,0.08446204598120269,0.009696416535617695,0.004662030740852678,1.0,baseline
forehead,baseline,logchrom,28,1555,508,556,16.9333164,18.5333148,1.0,0.0,bounded_log_projection,1.6500248237751771,1.6500248237751771,0.02247196938144068,0.013619170486190565,0.005971111719940489,0.26571377072416075,0.10401507867512118,0.009696416535617695,0.004662030740852678,1.0,baseline
forehead,baseline,logpos,28,1555,532,580,17.733315599999997,19.333313999999998,1.0,0.0,bounded_log_projection,0.49251416528055975,0.49251416528055975,0.005229631988929883,0.010618236707873839,0.003923691763278264,0.3695238551584269,0.1922466372087842,0.009875874466025695,0.003289664817469636,1.0,baseline
forehead,baseline,logchrom,28,1555,532,580,17.733315599999997,19.333313999999998,1.0,0.0,bounded_log_projection,1.2450929787470393,1.2450929787470393,0.013135903458949572,0.010550138570509394,0.005562986738461228,0.4234947946934804,0.26826357157112335,0.009875874466025695,0.003289664817469636,1.0,baseline
forehead,baseline,logpos,28,1555,556,604,18.5333148,20.1333132,1.0,0.0,bounded_log_projection,0.18464196919543036,0.25,0.006045046643142264,0.03273928819912018,0.005397104011236406,0.1648509881586688,0.021845468860398183,0.014164778608154101,0.00810174452591795,1.0,baseline
forehead,baseline,logchrom,28,1555,556,604,18.5333148,20.1333132,1.0,0.0,bounded_log_projection,1.6619981872580614,1.6619981872580614,0.040405839516805535,0.024311602639871983,0.0056738193480308,0.1404207762016912,0.027798467243111007,0.014164778608154101,0.00810174452591795,1.0,baseline
forehead,baseline,logpos,28,1555,580,628,19.333313999999998,20.9333124,1.0,0.0,bounded_log_projection,0.18187738467914819,0.25,0.0064171178990893515,0.03528265985575863,0.005904889378111133,0.16735953021261152,0.02185750340035996,0.01700958294815603,0.008719086002333556,1.0,baseline
forehead,baseline,logchrom,28,1555,580,628,19.333313999999998,20.9333124,1.0,0.0,bounded_log_projection,1.680925599612333,1.680925599612333,0.04370652294813301,0.026001461907780403,0.006114197557271319,0.139892106368816,0.027671739164342735,0.01700958294815603,0.008719086002333556,1.0,baseline
forehead,baseline,logpos,28,1555,604,652,20.1333132,21.7333116,1.0,0.0,bounded_log_projection,0.3392214927018458,0.3392214927018458,0.005196531256911806,0.015318991775910932,0.004118138065504877,0.2688256594001595,0.08877453722512686,0.013722821470489902,0.004187835030329653,1.0,baseline
forehead,baseline,logchrom,28,1555,604,652,20.1333132,21.7333116,1.0,0.0,bounded_log_projection,1.4263458997001497,1.4263458997001497,0.018747519787408524,0.013143740092322402,0.005390851607644482,0.2875501222975192,0.11809153619472598,0.013722821470489902,0.004187835030329653,1.0,baseline
forehead,baseline,logpos,28,1555,628,676,20.9333124,22.5333108,1.0,0.0,bounded_log_projection,0.35657679860269464,0.35657679860269464,0.003719011777533125,0.010429763776293606,0.002810607198319816,0.2694794684332355,0.09257280400628647,0.008253681247591377,0.0028893782321689956,1.0,baseline
forehead,baseline,logchrom,28,1555,628,676,20.9333124,22.5333108,1.0,0.0,bounded_log_projection,1.360280172990749,1.360280172990749,0.012575424630882973,0.009244731255057774,0.003763348756158009,0.29926216144748735,0.12612555168630246,0.008253681247591377,0.0028893782321689956,1.0,baseline
forehead,baseline,logpos,28,1555,652,700,21.7333116,23.333309999999997,1.0,0.0,bounded_log_projection,0.11521206266912318,0.25,0.003527801527941407,0.030620070904145504,0.005259359309271166,0.171761826605017,0.009681973781620591,0.011820894193207325,0.007359517243514366,1.0,baseline
forehead,baseline,logchrom,28,1555,652,700,21.7333116,23.333309999999997,1.0,0.0,bounded_log_projection,1.9099860402603857,1.9099860402603857,0.03912635970356342,0.02048515480156566,0.0035249461735374107,0.09009133996220908,0.011674045991861276,0.011820894193207325,0.007359517243514366,1.0,baseline
forehead,baseline,logpos,28,1555,676,724,22.5333108,24.1333092,1.0,0.0,bounded_log_projection,0.13307045082156638,0.25,0.004334057708340857,0.03256964774360295,0.005970859795804734,0.18332589418249015,0.014549035972234965,0.012938707787837284,0.007878007795263086,1.0,baseline
forehead,baseline,logchrom,28,1555,676,724,22.5333108,24.1333092,1.0,0.0,bounded_log_projection,1.9162887230440595,1.9162887230440595,0.04180832547855592,0.02181734149754982,0.004598346023179974,0.10998637162683138,0.017455788722610506,0.012938707787837284,0.007878007795263086,1.0,baseline
forehead,baseline,logpos,28,1555,700,748,23.333309999999997,24.933308399999998,1.0,0.0,bounded_log_projection,0.11680020278881448,0.25,0.005743220176533538,0.049171320249484576,0.011936456299510012,0.2427524060559495,0.012600802728542143,0.01784943737306125,0.011824580023234553,1.0,baseline
forehead,baseline,logchrom,28,1555,700,748,23.333309999999997,24.933308399999998,1.0,0.0,bounded_log_projection,2.440196074754887,2.440196074754887,0.06735574642516054,0.02760259600529285,0.006528911698879727,0.09693176967660878,0.013676136706892257,0.01784943737306125,0.011824580023234553,1.0,baseline
forehead,baseline,logpos,28,1555,724,772,24.1333092,25.7333076,1.0,0.0,bounded_log_projection,0.11492330232754756,0.25,0.005611357614082715,0.04882697851902617,0.01231930792391688,0.25230535039387036,0.0108997292262634,0.01574230710051249,0.011734412436449982,1.0,baseline
forehead,baseline,logchrom,28,1555,724,772,24.1333092,25.7333076,1.0,0.0,bounded_log_projection,2.564375643461948,2.564375643461948,0.06761603594277849,0.026367445859646274,0.00604980748697804,0.08947296898767948,0.011622042897113136,0.01574230710051249,0.011734412436449982,1.0,baseline
forehead,baseline,logpos,28,1555,748,796,24.933308399999998,26.5333068,1.0,0.0,bounded_log_projection,0.6533972426814137,0.6533972426814137,0.004523195188715013,0.006922580772077809,0.0024197657376442885,0.3495467683677163,0.18543576706682335,0.007239035861744232,0.002464188041746829,1.0,baseline
forehead,baseline,logchrom,28,1555,748,796,24.933308399999998,26.5333068,1.0,0.0,bounded_log_projection,0.8488714778125724,0.8488714778125724,0.007403952265047544,0.0087221121907954,0.004000758317998715,0.4586914534555961,0.315532433258215,0.007239035861744232,0.002464188041746829,1.0,baseline
forehead,baseline,logpos,28,1555,772,820,25.7333076,27.333306,1.0,0.0,bounded_log_projection,0.5397281559339572,0.5397281559339572,0.0057116476271161665,0.01058245260011053,0.003337425900898329,0.31537357425663975,0.14887951716049913,0.00846969228998127,0.003414487588713482,1.0,baseline
forehead,baseline,logchrom,28,1555,772,820,25.7333076,27.333306,1.0,0.0,bounded_log_projection,0.9793472634114,0.9793472634114,0.011651841667453604,0.011897558815722088,0.0051633563911341425,0.4339845233049825,0.23796915049992837,0.00846969228998127,0.003414487588713482,1.0,baseline
forehead,baseline,logpos,28,1555,796,844,26.5333068,28.1333052,1.0,0.0,bounded_log_projection,0.33031454882811734,0.33031454882811734,0.006154190730091216,0.018631303864528274,0.0029442587112058272,0.158027518235658,0.03455966220324643,0.019101380235433337,0.005059356976706121,1.0,baseline
forehead,baseline,logchrom,28,1555,796,844,26.5333068,28.1333052,1.0,0.0,bounded_log_projection,1.1504508937827647,1.1504508937827647,0.02027684011267173,0.017625124394488524,0.004213370920957578,0.2077922840810137,0.0514116319566187,0.019101380235433337,0.005059356976706121,1.0,baseline
forehead,baseline,logpos,28,1555,820,868,27.333306,28.933304399999997,1.0,0.0,bounded_log_projection,0.3381893776417721,0.3381893776417721,0.004688978896375717,0.013864950250869585,0.0029027950928084624,0.20936209941513526,0.05868971351174366,0.01600273777105063,0.003787379735758829,1.0,baseline
forehead,baseline,logchrom,28,1555,820,868,27.333306,28.933304399999997,1.0,0.0,bounded_log_projection,1.2417555940871186,1.2417555940871186,0.015807110115877234,0.012729646792932623,0.004033574837751584,0.2551747161993966,0.08429836114754523,0.01600273777105063,0.003787379735758829,1.0,baseline
forehead,baseline,logpos,28,1555,844,892,28.1333052,29.7333036,0.9583333333333334,0.041666666666666664,bounded_log_projection,0.2142614666573044,0.25,0.004585170486398677,0.021399883786534155,0.0034598996205383765,0.16167843036210847,0.026638844655690608,0.015355100371081863,0.005380140390801422,1.0,baseline
forehead,baseline,logchrom,28,1555,844,892,28.1333052,29.7333036,0.9583333333333334,0.041666666666666664,bounded_log_projection,1.550025281388741,1.550025281388741,0.02588716004258555,0.016701121170999235,0.0041079487569029224,0.1586867292567111,0.03490432703300997,0.015355100371081863,0.005380140390801422,1.0,baseline
forehead,baseline,logpos,28,1555,868,916,28.933304399999997,30.533302799999998,0.9583333333333334,0.041666666666666664,bounded_log_projection,0.3148853801863465,0.3148853801863465,0.0058044707174894255,0.018433598644860518,0.0035620577371858523,0.19323724063933612,0.04925429145546256,0.013688978781254753,0.004949035820408637,1.0,baseline
forehead,baseline,logchrom,28,1555,868,916,28.933304399999997,30.533302799999998,0.9583333333333334,0.041666666666666664,bounded_log_projection,1.2760283486309563,1.2760283486309563,0.02110306295887604,0.016538083171519974,0.004895858731160602,0.23199754181188104,0.07000005291040833,0.013688978781254753,0.004949035820408637,1.0,baseline
forehead,baseline,logpos,28,1555,892,940,29.7333036,31.333302,0.9583333333333334,0.041666666666666664,bounded_log_projection,0.30698593414990927,0.30698593414990927,0.0062670439554133985,0.02041475930409579,0.0038261070606793028,0.18741867115286903,0.04611094121257833,0.01713082429872728,0.005449719244865415,1.0,baseline
forehead,baseline,logchrom,28,1555,892,940,29.7333036,31.333302,0.9583333333333334,0.041666666666666664,bounded_log_projection,1.2874898531966263,1.2874898531966263,0.02340137915398693,0.018175971714173234,0.0052406644337090885,0.22394681951111536,0.06531149930079108,0.01713082429872728,0.005449719244865415,1.0,baseline
forehead,baseline,logpos,28,1555,916,964,30.533302799999998,32.1333012,0.9166666666666666,0.08333333333333333,bounded_log_projection,0.2977019001608721,0.2977019001608721,0.005205149487304745,0.017484434880973173,0.0033257749246546737,0.19021346399212663,0.046640871465520053,0.02127382838072428,0.004636726615132214,1.0,baseline
forehead,baseline,logchrom,28,1555,916,964,30.533302799999998,32.1333012,0.9166666666666666,0.08333333333333333,bounded_log_projection,1.327325054746998,1.327325054746998,0.02028061543998042,0.015279313358434356,0.004497308702720184,0.2217540545566662,0.06515176972746485,0.02127382838072428,0.004636726615132214,1.0,baseline
forehead,baseline,logpos,28,1555,940,988,31.333302,32.9333004,0.9583333333333334,0.041666666666666664,bounded_log_projection,0.34915927912359285,0.34915927912359285,0.004452397233608769,0.012751765454392355,0.002649646211539171,0.2077866175484351,0.05870475133560397,0.017413337399086144,0.003512509751519681,1.0,baseline
forehead,baseline,logchrom,28,1555,940,988,31.333302,32.9333004,0.9583333333333334,0.041666666666666664,bounded_log_projection,1.2035644688375242,1.2035644688375242,0.014363186922140942,0.011933874166303515,0.003727877998443933,0.2595439312077312,0.08550728172326943,0.017413337399086144,0.003512509751519681,1.0,baseline
forehead,baseline,logpos,28,1555,964,1012,32.1333012,33.733299599999995,0.9791666666666666,0.020833333333333332,bounded_log_projection,0.34425950846915004,0.34425950846915004,0.003802202346057369,0.011044581928804137,0.0030488945880574126,0.276053417658656,0.09335936214695548,0.010183064086181205,0.003030887457340574,1.0,baseline
forehead,baseline,logchrom,28,1555,964,1012,32.1333012,33.733299599999995,0.9791666666666666,0.020833333333333332,bounded_log_projection,1.4332786742705823,1.4332786742705823,0.013579035744065689,0.009474107155732481,0.003983846345797679,0.2933821238035035,0.12363993258696342,0.010183064086181205,0.003030887457340574,1.0,baseline
forehead,baseline,logpos,28,1555,988,1036,32.9333004,34.5332988,0.9791666666666666,0.020833333333333332,bounded_log_projection,0.14173139855705566,0.25,0.0030826960340181817,0.021750268927016942,0.004911262485430187,0.2258023798192995,0.02005226245699284,0.011313769357807878,0.005278800594579611,1.0,baseline
forehead,baseline,logchrom,28,1555,988,1036,32.9333004,34.5332988,0.9791666666666666,0.020833333333333332,bounded_log_projection,2.1651673812941215,2.1651673812941215,0.029037111198028223,0.013411023761439048,0.0036222861931862246,0.12474678243585738,0.02270703573727084,0.011313769357807878,0.005278800594579611,1.0,baseline
forehead,baseline,logpos,28,1555,1012,1060,33.733299599999995,35.333298,0.9791666666666666,0.020833333333333332,bounded_log_projection,0.1589333157368371,0.25,0.003245351300792498,0.02041957839831501,0.004666108234673286,0.22851148753680076,0.025099683988277714,0.010885910887090712,0.004991971872481298,1.0,baseline
forehead,baseline,logchrom,28,1555,1012,1060,33.733299599999995,35.333298,0.9791666666666666,0.020833333333333332,bounded_log_projection,2.109609348777458,2.109609348777458,0.02716748858125565,0.012877971268471821,0.0038033347681862696,0.1399958173097531,0.028615921353098143,0.010885910887090712,0.004991971872481298,1.0,baseline
forehead,baseline,logpos,28,1555,1036,1084,34.5332988,36.1332972,0.9791666666666666,0.020833333333333332,bounded_log_projection,0.46482671510092904,0.46482671510092904,0.004533706860252272,0.009753541939317874,0.0021726601700675628,0.2227560186427527,0.07263116344474305,0.008589301671813569,0.002951412788311239,1.0,baseline
forehead,baseline,logchrom,28,1555,1036,1084,34.5332988,36.1332972,0.9791666666666666,0.020833333333333332,bounded_log_projection,0.9441739083951022,0.9441739083951022,0.010040516046466049,0.010634180797828678,0.003343244130455639,0.31438661745700935,0.1165435557466536,0.008589301671813569,0.002951412788311239,1.0,baseline
forehead,baseline,logpos,28,1555,1060,1108,35.333298,36.933296399999996,1.0,0.0,bounded_log_projection,0.2672539048758054,0.2672539048758054,0.004628398729378342,0.017318357729999075,0.003835823517935493,0.22148887196682812,0.05535981057584246,0.009051103108704382,0.004498096750963751,1.0,baseline
forehead,baseline,logchrom,28,1555,1060,1108,35.333298,36.933296399999996,1.0,0.0,bounded_log_projection,1.5622973524354513,1.5622973524354513,0.02141863962843621,0.013709707435045501,0.004789525887224711,0.2236148499770243,0.07130312581106503,0.009051103108704382,0.004498096750963751,1.0,baseline
forehead,baseline,logpos,28,1555,1084,1132,36.1332972,37.7332956,1.0,0.0,bounded_log_projection,0.23237985306955797,0.25,0.0038314896331967364,0.016488045682901183,0.003190737096413001,0.19351821057373303,0.03943817765762802,0.008622245686125789,0.004189249394908343,1.0,baseline
forehead,baseline,logchrom,28,1555,1084,1132,36.1332972,37.7332956,1.0,0.0,bounded_log_projection,1.6012869801458232,1.6012869801458232,0.020344673060801576,0.012705201074543718,0.0038448982538187926,0.188987959763621,0.05059178726492139,0.008622245686125789,0.004189249394908343,1.0,baseline
forehead,baseline,logpos,28,1555,1108,1156,36.933296399999996,38.5332948,0.9791666666666666,0.020833333333333332,bounded_log_projection,0.41596128027910195,0.41596128027910195,0.0037074175858543,0.008912891082955354,0.0023611534665117983,0.26491443063039005,0.09826716010183341,0.008275567827942665,0.002589234796060307,1.0,baseline
forehead,baseline,logchrom,28,1555,1108,1156,36.933296399999996,38.5332948,0.9791666666666666,0.020833333333333332,bounded_log_projection,1.1540239624663915,1.1540239624663915,0.010133277720145377,0.00878082089256486,0.003392136468841673,0.33475214659299873,0.14534753470760245,0.008275567827942665,0.002589234796060307,1.0,baseline
forehead,baseline,logpos,28,1555,1132,1180,37.7332956,39.333293999999995,0.9791666666666666,0.020833333333333332,bounded_log_projection,0.5233530378892972,0.5233530378892972,0.004717667234760536,0.009014311360046878,0.0023938566138412593,0.26556178483597553,0.10468275182465682,0.0081146467920988,0.002867702930043773,1.0,baseline
forehead,baseline,logchrom,28,1555,1132,1180,37.7332956,39.333293999999995,0.9791666666666666,0.020833333333333332,bounded_log_projection,0.9073075950245412,0.9073075950245412,0.009337585189611704,0.010291532045820841,0.0037645852667660146,0.3657944463472499,0.17116161133780203,0.0081146467920988,0.002867702930043773,1.0,baseline
forehead,baseline,logpos,28,1555,1156,1204,38.5332948,40.1332932,1.0,0.0,bounded_log_projection,0.35674465107100006,0.35674465107100006,0.005457419611003951,0.015297831641259294,0.003156160984010353,0.2063142710695006,0.058445727520679086,0.0091007815965924,0.004238539707624848,1.0,baseline
forehead,baseline,logchrom,28,1555,1156,1204,38.5332948,40.1332932,1.0,0.0,bounded_log_projection,1.1773929461820645,1.1773929461820645,0.017080008543972888,0.014506633999599098,0.0044784852240725825,0.2622062636879025,0.08595641577518141,0.0091007815965924,0.004238539707624848,1.0,baseline
