frame,time_s,source,rgb_valid,r,g,b,motion_x,motion_y,face_x0,face_y0,face_x1,face_y1,roi_status,roi_valid_regions,forehead_r,forehead_g,forehead_b,forehead_valid,forehead_quality,forehead_valid_pixel_fraction,forehead_visible_fraction,forehead_pixel_count,forehead_valid_pixels,forehead_brightness,forehead_laplacian_var,forehead_status,forehead_rgb_aggregation,left_cheek_r,left_cheek_g,left_cheek_b,left_cheek_valid,left_cheek_quality,left_cheek_valid_pixel_fraction,left_cheek_visible_fraction,left_cheek_pixel_count,left_cheek_valid_pixels,left_cheek_brightness,left_cheek_laplacian_var,left_cheek_status,left_cheek_rgb_aggregation,right_cheek_r,right_cheek_g,right_cheek_b,right_cheek_valid,right_cheek_quality,right_cheek_valid_pixel_fraction,right_cheek_visible_fraction,right_cheek_pixel_count,right_cheek_valid_pixels,right_cheek_brightness,right_cheek_laplacian_var,right_cheek_status,right_cheek_rgb_aggregation,face_detected,flow_available,bridge_age_frames,baseline_forehead_r,baseline_forehead_g,baseline_forehead_b,forehead_pixel_source,forehead_pixel_tracks,forehead_pixel_seeds,forehead_pixel_screen_rejected,forehead_pixel_color_rejected,forehead_pixel_fb_rejected,forehead_pixel_geometry_rejected,forehead_pixel_fb_error_median,forehead_pixel_reset,forehead_pixel_log_delta_r,forehead_pixel_log_delta_g,forehead_pixel_log_delta_b,baseline_left_cheek_r,baseline_left_cheek_g,baseline_left_cheek_b,left_cheek_pixel_source,left_cheek_pixel_tracks,left_cheek_pixel_seeds,left_cheek_pixel_screen_rejected,left_cheek_pixel_color_rejected,left_cheek_pixel_fb_rejected,left_cheek_pixel_geometry_rejected,left_cheek_pixel_fb_error_median,left_cheek_pixel_reset,left_cheek_pixel_log_delta_r,left_cheek_pixel_log_delta_g,left_cheek_pixel_log_delta_b,baseline_right_cheek_r,baseline_right_cheek_g,baseline_right_cheek_b,right_cheek_pixel_source,right_cheek_pixel_tracks,right_cheek_pixel_seeds,right_cheek_pixel_screen_rejected,right_cheek_pixel_color_rejected,right_cheek_pixel_fb_rejected,right_cheek_pixel_geometry_rejected,right_cheek_pixel_fb_error_median,right_cheek_pixel_reset,right_cheek_pixel_log_delta_r,right_cheek_pixel_log_delta_g,right_cheek_pixel_log_delta_b,baseline_r,baseline_g,baseline_b,pixel_mode,pixel_rgb_kind,unanchored_forehead_r,unanchored_forehead_g,unanchored_forehead_b,forehead_unanchored_pixel_source,forehead_anchor_correction_log,unanchored_left_cheek_r,unanchored_left_cheek_g,unanchored_left_cheek_b,left_cheek_unanchored_pixel_source,left_cheek_anchor_correction_log,unanchored_right_cheek_r,unanchored_right_cheek_g,unanchored_right_cheek_b,right_cheek_unanchored_pixel_source,right_cheek_anchor_correction_log,unanchored_r,unanchored_g,unanchored_b,anchor_hz,anchor_order,cdf_baseline_forehead_status,cdf_baseline_forehead_weight_fraction,cdf_baseline_left_cheek_status,cdf_baseline_left_cheek_weight_fraction,cdf_baseline_right_cheek_status,cdf_baseline_right_cheek_weight_fraction,cdf_tracked_forehead_status,cdf_tracked_forehead_weight_fraction,cdf_tracked_left_cheek_status,cdf_tracked_left_cheek_weight_fraction,cdf_tracked_right_cheek_status,cdf_tracked_right_cheek_weight_fraction,cdf_view_kind
145,4.8333285,mesh,True,188.08756260112804,146.567216026622,132.13896560037276,2.93802331995081e-05,-0.0001081464467225,0.452928814291954,0.2898866009712219,0.5320371317863465,0.4504418516159057,sampled,3,171.61216888121982,131.84661397259492,122.36941280028269,True,1.0,1.0,1.0,6867,6867,0.5535650051253936,15.70903490562621,sampled,trimmed_mean,192.63066359960305,148.86723451123248,132.27229118110597,True,1.0,1.0,1.0,6059,6059,0.6283983689795443,5.106860593817338,sampled,trimmed_mean,200.01985532256117,158.98779959603863,141.7751928197296,True,1.0,1.0,1.0,6059,6059,0.6629012565977042,5.19631939660816,sampled,trimmed_mean,True,True,0,172.25385803525066,132.25944015923938,120.62151098885023,tracked_ratio,17,21,4,0,0,0,0.000518798828125,False,0.0024361283163958,0.0033178685300456,0.0079766822083819,193.4525638639684,150.13263354920582,134.28355743692407,tracked_ratio,20,20,0,0,0,0,0.0011686506913974,False,-0.002487959083792,-0.0019264251077193,-0.0034922538543196,200.58109831644035,159.81295937679363,142.6393305424699,tracked_ratio,20,20,0,0,0,0,0.0024140708846971,False,-0.0024859068490307,-0.0038091728769519,-0.0002047296387178,188.76250673855316,147.4016776950796,132.5147996560814,tracking_screened,anchored_paired_relative_colour,172.12362080096418,132.4764905472975,122.96355972523595,tracked_ratio,0.024879925252759,189.07929998124408,145.2619673553505,127.14696262493658,tracked_ratio,0.0577305594128769,197.33019519677745,155.51385798438713,136.973204012394,tracked_ratio,0.033946719001573,186.17770532632855,144.41743862901168,129.0279087875222,0.15,4,cdf_applied,1.0,cdf_applied,1.0,cdf_applied,1.0,cdf_applied,1.0,cdf_applied,1.0,cdf_applied,1.0,derived_cdf_after_verified_anchored_rgb_not_frontend_cache
146,4.8666618,mesh,True,188.09638241410096,146.57838820697586,132.14899090999822,2.832236113371673e-05,-0.0001274119924615,0.4528828632831573,0.2897576713562012,0.5319013500213623,0.4501629710197448,sampled,3,171.62699585716157,131.85682082839,122.40058171898981,True,1.0,1.0,1.0,6758,6758,0.5524100702725601,15.053465245778266,sampled,trimmed_mean,192.62595877530748,148.88217159941843,132.26342279753155,True,1.0,1.0,1.0,6059,6059,0.6289819118537001,5.081650946600652,sampled,trimmed_mean,200.03619260983385,158.9961721931192,141.78296821347334,True,1.0,1.0,1.0,5976,5976,0.6630030678268629,5.36152932174033,sampled,trimmed_mean,True,True,0,172.2594748035834,132.2597764367183,120.61741635875673,tracked_ratio,20,21,1,0,0,0,0.0009577853488735,False,-0.0003115175779177,0.0009088869332846,0.0001038171271488,193.44838471797036,150.1428468492358,134.28474390377627,tracked_ratio,20,20,0,0,0,0,0.0015398682444356,False,0.0041573945682831,-0.0014687421764933,-0.0017837928739387,200.5793298835374,159.81673892943317,142.64373426531483,tracked_ratio,20,20,0,0,0,0,0.0017153996741399,False,0.0019293445764958,0.0019637204268667,-0.0040503995251924,188.7623964683637,147.40645407179576,132.51529817594928,tracking_screened,anchored_paired_relative_colour,172.07000961835624,132.5969514328933,122.97632611142392,tracked_ratio,0.0251783170186836,189.8670135193882,145.0487715803941,126.9203609443804,tracked_ratio,0.0581311699326257,197.7112806430169,155.81954376644708,136.41952986959313,tracked_ratio,0.0341655999195211,186.54943459358708,144.48842225991146,128.77207230846582,0.15,4,cdf_applied,1.0,cdf_applied,1.0,cdf_applied,1.0,cdf_applied,1.0,cdf_applied,1.0,cdf_applied,1.0,derived_cdf_after_verified_anchored_rgb_not_frontend_cache
147,4.8999951,mesh,True,188.1012414690141,146.58874455352102,132.1641142735989,-5.359649658203125e-05,-9.029242727491592e-05,0.4530445903539657,0.2896888554096222,0.5319130837917327,0.4499219173192977,sampled,3,171.62865527354398,131.86538214605173,122.4344520913559,True,1.0,1.0,1.0,6758,6758,0.5520532469868682,17.151984579519993,sampled,trimmed_mean,192.62362447731525,148.89751683552169,132.2619882259968,True,1.0,1.0,1.0,6048,6048,0.6294034936196701,5.289227616437107,sampled,trimmed_mean,200.0514446561831,159.00333467898972,141.795902503444,True,1.0,1.0,1.0,6132,6132,0.6639980673547957,5.593012634143748,sampled,trimmed_mean,True,True,0,172.26335464709155,132.2662948585843,120.60965345164522,tracked_ratio,21,21,0,0,0,0,0.0010647311573848,False,0.002851408469049,-0.0014124440621655,0.0030182913740386,193.44641787367559,150.1515519445797,134.29070008067458,tracked_ratio,20,20,0,0,0,0,0.0012099695741198,False,-0.0018254109205984,0.0006769602232208,0.0009700241460708,200.57778518039711,159.81693299899035,142.65058747968394,tracked_ratio,18,20,2,0,0,0,0.0013162641553208,False,0.0007831174730997,7.946623921983306e-05,0.0037937495432323,188.7625192337214,147.4115932673848,132.51698033733456,tracking_screened,anchored_paired_relative_colour,172.56135167659852,132.40979785927178,123.34806522199794,tracked_ratio,0.0254746948237131,189.52074433737263,145.1469970728055,127.04353649109328,tracked_ratio,0.0585233643661533,197.8661724428389,155.8319266515913,136.9380543528279,tracked_ratio,0.0343818319960079,186.6494228189367,144.4629071945562,129.10988535530635,0.15,4,cdf_applied,1.0,cdf_applied,1.0,cdf_applied,1.0,cdf_applied,1.0,cdf_applied,1.0,cdf_applied,1.0,derived_cdf_after_verified_anchored_rgb_not_frontend_cache
148,4.9333284,mesh,True,188.10299691292752,146.59378245909465,132.1822680193076,-6.155084680627894e-05,9.501532272056298e-06,0.4528495013713837,0.2894405150413513,0.5319601786136627,0.4500189477205276,sampled,3,171.6209404493682,131.86602107104326,122.46619276164282,True,1.0,1.0,1.0,6867,6867,0.5532275235068543,15.941264747607445,sampled,trimmed_mean,192.62512763701753,148.90668491508623,132.27092785138325,True,1.0,1.0,1.0,6059,6059,0.6293559029025044,5.364159159124468,sampled,trimmed_mean,200.0629226523968,159.00864139115444,141.80968344489676,True,1.0,1.0,1.0,6059,6059,0.6643699419758,5.077759870132891,sampled,trimmed_mean,True,True,0,172.26470173169494,132.2760486274971,120.60284732389916,tracked_ratio,21,21,0,0,0,0,0.0005079137044958,False,0.0013567754752406,-0.0009285449302234,-0.0014841201189261,193.44812856355514,150.1561339220246,134.30062749213127,tracked_ratio,20,20,0,0,0,0,0.0014558507828041,False,-0.000724160789307,-0.0001478785202244,0.0063218237688488,200.57775171155004,159.8141904311569,142.65796826090295,tracked_ratio,19,20,1,0,0,0,0.002244756440632,False,-0.0019774164065315,-0.0003593832644012,-0.0006272561120134,188.76352733560006,147.41545766022622,132.52048102564447,tracking_screened,anchored_paired_relative_colour,172.7956375872764,132.28690647667247,123.1651376535902,tracked_ratio,0.0257688277221503,189.38355052674785,145.1255345366265,127.84922737433412,tracked_ratio,0.0589070944675717,197.475295218038,155.7759333272278,136.85218605479065,tracked_ratio,0.0345955498304657,186.55149444402076,144.3961247801756,129.288850360905,0.15,4,cdf_applied,1.0,cdf_applied,1.0,cdf_applied,1.0,cdf_applied,1.0,cdf_applied,1.0,cdf_applied,1.0,derived_cdf_after_verified_anchored_rgb_not_frontend_cache
149,4.9666617,mesh,True,188.10351751582218,146.59146244025803,132.19988645925272,-1.815866540979456e-05,3.1529532538519964e-05,0.4529786682128906,0.2892662912607193,0.5321791434288025,0.4504673010110854,sampled,3,171.6111884957894,131.856521456779,122.49030959445088,True,1.0,1.0,1.0,6930,6930,0.5531389525507172,15.28904439026421,sampled,trimmed_mean,192.62993302327595,148.90594344844797,132.28950896862838,True,1.0,1.0,1.0,6132,6132,0.628519193430797,5.0653741355626,sampled,trimmed_mean,200.06943102840114,159.01192241554713,141.8198408146789,True,1.0,1.0,1.0,6132,6132,0.664104005985956,5.781181573740695,sampled,trimmed_mean,True,True,0,172.26424404297188,132.28461180962944,120.60041570066456,tracked_ratio,20,21,1,0,0,0,0.0004967901622876,False,-0.0013607404832598,0.000137871906653,0.0036057963687199,193.4532044277498,150.15557440131263,134.31187091880483,tracked_ratio,19,20,1,0,0,0,0.001470556075219,False,0.0007127032452083,0.0019584941465679,-0.0062723036579125,200.57959609073356,159.8107205615483,142.66333791250372,tracked_ratio,19,20,1,0,0,0,0.0013614495983347,False,0.0016530964125849,0.0010931793743504,0.00285190178982,188.76568152048512,147.41696892416346,132.52520817732437,tracking_screened,anchored_paired_relative_colour,172.56066747081178,132.30514638205003,123.61004770516728,tracked_ratio,0.0260604836592479,189.51857290752645,145.41004055728214,127.04982785688732,tracked_ratio,0.0592823220390628,197.80201089198928,155.94631747781287,137.24303211151835,tracked_ratio,0.0348068897717182,186.62708375677585,144.553834805715,129.30096922452432,0.15,4,cdf_applied,1.0,cdf_applied,1.0,cdf_applied,1.0,cdf_applied,1.0,cdf_applied,1.0,cdf_applied,1.0,derived_cdf_after_verified_anchored_rgb_not_frontend_cache
150,4.999995,mesh,True,188.10474810384846,146.58294889594416,132.2131667323695,-7.47945573594835e-05,6.112290753258599e-05,0.452817839384079,0.2895006102323532,0.5322208964824676,0.4504164350032806,sampled,3,171.6064571820601,131.8391374343762,122.5022961145519,True,1.0,1.0,1.0,6820,6820,0.5518358610775689,14.44112470504932,sampled,trimmed_mean,192.63628746031466,148.89577229025952,132.31360058731585,True,1.0,1.0,1.0,6059,6059,0.628808857347197,5.06670837575875,sampled,trimmed_mean,200.07149966917066,159.01393696319676,141.82360349524077,True,1.0,1.0,1.0,6059,6059,0.6634328449980421,5.20137174608336,sampled,trimmed_mean,True,True,0,172.26353770961626,132.28810104561654,120.60325813941729,tracked_ratio,20,21,1,0,0,0,0.0005982145667076,False,-0.0031151411380557,-0.0010114781179127,-0.0046524990659621,193.45983044194307,150.15081797107194,134.32076177843595,tracked_ratio,20,20,0,0,0,0,0.0010434336727485,False,0.0008492925180675,0.0013639155564615,0.0049081756123406,200.58272003696757,159.80937191840758,142.66472373167989,tracked_ratio,18,20,2,0,0,0,0.0022630937164649,False,-0.0010078775812723,-0.001031419818465,-0.0009043981978281,188.7686960628423,147.41609697836535,132.52958121651105,tracking_screened,anchored_paired_relative_colour,172.02395304139,132.17139027868689,123.0362878173014,tracked_ratio,0.0263494308427773,189.67959798254847,145.6085028858265,127.67494355741565,tracked_ratio,0.0596490179410253,197.6027511112812,155.78555427677745,137.11896587171063,tracked_ratio,0.035015989457485,186.4354340450732,144.52181581376362,129.2767324154759,0.15,4,cdf_applied,1.0,cdf_applied,1.0,cdf_applied,1.0,cdf_applied,1.0,cdf_applied,1.0,cdf_applied,1.0,derived_cdf_after_verified_anchored_rgb_not_frontend_cache
151,5.0333283,mesh,True,188.1078360622372,146.57190120524777,132.21954517116959,-1.0370325159143518e-05,-2.39042220292268e-05,0.4529821836948394,0.2896715104579925,0.5320566356182098,0.4502012944221496,sampled,3,171.61021927121146,131.81907150048673,122.50040924262973,True,1.0,1.0,1.0,6758,6758,0.552460187200065,14.769583428575562,sampled,trimmed_mean,192.64239153930023,148.8803146915572,132.33720164354796,True,1.0,1.0,1.0,5976,5976,0.628290978292254,5.601277123549973,sampled,trimmed_mean,200.07089737619992,159.01631742369946,141.82102462733107,True,1.0,1.0,1.0,6059,6059,0.6640001676326579,5.39926784234643,sampled,trimmed_mean,True,True,0,172.26395642396892,132.28493888808097,120.60965160441211,tracked_ratio,17,21,4,0,0,0,0.000757580040954,False,-0.0025782391989727,0.0016052189500817,0.0019627030388819,193.46559092326498,150.14439715737572,134.32401301750397,tracked_ratio,20,20,0,0,0,0,0.0010184514394495,False,-8.617317461099753e-05,-0.0049043879539767,-0.0011249191998791,200.58595617493967,159.81234959341623,142.66176595883135,tracked_ratio,19,20,1,0,0,0,0.0013760544825345,False,-0.0013021261345216,0.0021185748761787,-0.0027533702717974,188.7718345073912,147.41389521295764,132.5318101935825,tracking_screened,anchored_paired_relative_colour,171.58100540034982,132.38372467502526,123.278008648802,tracked_ratio,0.0266354383974837,189.66325339367404,144.896130601194,127.53140031447656,tracked_ratio,0.060007159935871,197.34561485305863,156.11594749594954,136.74194586340508,tracked_ratio,0.0352229864769823,186.19662454902752,144.4652675907229,129.18378494222787,0.15,4,cdf_applied,1.0,cdf_applied,1.0,cdf_applied,1.0,cdf_applied,1.0,cdf_applied,1.0,cdf_applied,1.0,derived_cdf_after_verified_anchored_rgb_not_frontend_cache
152,5.0666616,mesh,True,188.11271103074048,146.56274817934903,132.21880669515792,-2.716029131854022e-05,-2.773933940463596e-05,0.452922283411026,0.2896910017728805,0.5320308637619019,0.4499602705240249,sampled,3,171.62102910514395,131.80188585301389,122.48673193136918,True,1.0,1.0,1.0,6758,6758,0.5523454375061655,16.4523685779439,sampled,trimmed_mean,192.6473433545131,148.8653674012715,132.3546930783786,True,1.0,1.0,1.0,6132,6132,0.628730844940716,4.791078317789026,sampled,trimmed_mean,200.06976063256448,159.0209912837617,141.81499507572596,True,1.0,1.0,1.0,6132,6132,0.6641458443651432,5.341978776199196,sampled,trimmed_mean,True,True,0,172.2659234951361,132.27659365474946,120.6162967586082,tracked_ratio,21,21,0,0,0,0,0.0005870173336006,False,0.0017553706984395,-0.0049599485009697,-0.0012418035259683,193.46856918597337,150.13944608064924,134.32012214327793,tracked_ratio,19,20,1,0,0,0,0.0009120879985857,False,0.0029845781135934,0.0020867431773034,0.0064573923839181,200.58820524095003,159.82012346384224,142.6561183338511,tracked_ratio,19,20,1,0,0,0,0.0012691698502749,False,0.0014283115608909,-0.0039342150055222,-0.000777375107444,188.7742326406865,147.412054399747,132.53084574524576,tracking_screened,anchored_paired_relative_colour,171.8824581729142,131.72873392126414,123.1250165956835,tracked_ratio,0.0269182769566155,190.23016376202204,145.19880730758595,128.35758523684322,tracked_ratio,0.0603567308190858,197.6276872719388,155.50296039488867,136.63568738524646,tracked_ratio,0.0354280176548555,186.58010306895835,144.14350054124623,129.37276307259106,0.15,4,cdf_applied,1.0,cdf_applied,1.0,cdf_applied,1.0,cdf_applied,1.0,cdf_applied,1.0,cdf_applied,1.0,derived_cdf_after_verified_anchored_rgb_not_frontend_cache
153,5.0999949,mesh,True,188.11826006437295,146.55879395005448,132.21331488807007,-2.638852154767072e-05,-7.707465578008581e-05,0.4528282010555267,0.289561715722084,0.5318454325199127,0.4498853468894958,sampled,3,171.63360229397992,131.79109906708626,122.46687005351168,True,1.0,1.0,1.0,6820,6820,0.5515680133402334,15.992538875578877,sampled,trimmed_mean,192.65142089571646,148.8559346419011,132.3629356186133,True,1.0,1.0,1.0,6059,6059,0.629081717360983,5.246527017000974,sampled,trimmed_mean,200.0697570034224,159.02934814117614,141.81013899208526,True,1.0,1.0,1.0,6059,6059,0.6633710338533829,4.777288475342197,sampled,trimmed_mean,True,True,0,172.26874256199972,132.26695266771046,120.6199578065382,tracked_ratio,21,21,0,0,0,0,0.0003899210423696,False,0.0016663925082132,0.0046972421153695,-0.000609594044317,193.46813390256062,150.1384958017218,134.31017372654213,tracked_ratio,19,20,1,0,0,0,0.0013759469147771,False,-0.002500512291418,-0.0014082800627712,-0.0058338218005089,200.58901389206295,159.83104947891215,142.65095965468865,tracked_ratio,19,20,1,0,0,0,0.0017624606261961,False,-0.0011028956767772,0.0011445623126529,0.0024173243599764,188.7752967855411,147.4121659827815,132.527030395923,tracking_screened,anchored_paired_relative_colour,172.1691205932264,132.34895119301146,123.04998319114218,tracked_ratio,0.0271977188785641,189.75508511687065,144.9944706375167,127.61094994400042,tracked_ratio,0.0606977174689477,197.4098447009316,155.6810451179526,136.96637969506085,tracked_ratio,0.0356312195478763,186.44468347034285,144.34148898282697,129.20910427673448,0.15,4,cdf_applied,1.0,cdf_applied,1.0,cdf_applied,1.0,cdf_applied,1.0,cdf_applied,1.0,cdf_applied,1.0,derived_cdf_after_verified_anchored_rgb_not_frontend_cache
154,5.133328199999999,mesh,True,188.12292944151636,146.56093182729603,132.20716243419852,-1.766416761610243e-05,-3.282195991939969e-05,0.4528201931715011,0.2893185013532638,0.5316522705554962,0.4501224654912948,sampled,3,171.64170620172735,131.7870364651214,122.44832425523968,True,1.0,1.0,1.0,6867,6867,0.5527438845058921,14.38637187290216,sampled,trimmed_mean,192.6555407181385,148.85431953553743,132.36223927892945,True,1.0,1.0,1.0,6048,6048,0.6290924823633157,4.75513526755095,sampled,trimmed_mean,200.07154140468322,159.0414394812293,141.81092376842645,True,1.0,1.0,1.0,6132,6132,0.6635768408733356,4.685197987838333,sampled,trimmed_mean,True,True,0,172.2710981380632,132.26062061488201,120.6189490697318,tracked_ratio,21,21,0,0,0,0,0.0004680744023062,False,0.0010333542972338,-0.0009005481062413,-0.001768615774575,193.46506034922555,150.1425056269748,134.2976190413498,tracked_ratio,20,20,0,0,0,0,0.0013804595801047,False,0.0003471399798249,-0.0004540875604757,0.0013549262520504,200.58879172511058,159.84190442969506,142.64972443744085,tracked_ratio,20,20,0,0,0,0,0.0010688438196666,False,0.0001973089348136,-0.0014187936094798,-0.0005116322472119,188.7749834041331,147.41501022385066,132.52209751617417,tracking_screened,anchored_paired_relative_colour,172.3471242484237,132.22981824617767,122.83254738668428,tracked_ratio,0.0274735380160121,189.8209681279417,144.92864539840463,127.78397055874557,tracked_ratio,0.0610301108098532,197.44879927002717,155.46032246299404,136.89632120204533,tracked_ratio,0.0358327289240838,186.53896388213084,144.20626203585877,129.1709463824917,0.15,4,cdf_applied,1.0,cdf_applied,1.0,cdf_applied,1.0,cdf_applied,1.0,cdf_applied,1.0,cdf_applied,1.0,derived_cdf_after_verified_anchored_rgb_not_frontend_cache
155,5.1666615,mesh,True,188.12547330228207,146.56751085730696,132.2045789712939,1.228473804615162e-05,1.027804833871347e-05,0.4528902381658554,0.2893933165073394,0.5319406080245972,0.4500579887628554,sampled,3,171.64136317295595,131.78730255518695,122.43803467536513,True,1.0,1.0,1.0,6867,6867,0.553991979258574,16.255086061296485,sampled,trimmed_mean,192.6603280468465,148.85955806221847,132.3559139759083,True,1.0,1.0,1.0,6132,6132,0.6288128429453973,5.579470465679673,sampled,trimmed_mean,200.07472868704374,159.05567195451547,141.81978826260826,True,1.0,1.0,1.0,6132,6132,0.6639915467556885,5.078575052258871,sampled,trimmed_mean,True,True,0,172.27192769736956,132.26087727792043,120.61381683711149,tracked_ratio,20,21,1,0,0,0,0.000886192836333,False,-0.0006693161682276,0.0005021207570888,0.0006291726391025,193.46100419617065,150.15049196589624,134.28705231497077,tracked_ratio,20,20,0,0,0,0,0.0011324007355142,False,0.0018545869260303,0.0014537496339055,-0.0005344882764421,200.58859064059803,159.8491546601088,142.65456909517863,tracked_ratio,18,20,2,0,0,0,0.0019799797446466,False,0.0001777334135315,0.0013860570279595,0.0004281484844326,188.77384084471274,147.42017463464182,132.51847941575363,tracking_screened,anchored_paired_relative_colour,172.2318081273938,132.2962302546538,122.90985458192704,tracked_ratio,0.0277455091112649,190.1733342595319,145.1394885830635,127.71568977382972,tracked_ratio,0.0613539064911263,197.48389563792531,155.67594873614743,136.9549457035926,tracked_ratio,0.0360326823823349,186.62967934161705,144.37055585795494,129.19349668644978,0.15,4,cdf_applied,1.0,cdf_applied,1.0,cdf_applied,1.0,cdf_applied,1.0,cdf_applied,1.0,cdf_applied,1.0,derived_cdf_after_verified_anchored_rgb_not_frontend_cache
156,5.1999948,mesh,True,188.12551223953983,146.5753375012333,132.20823596115827,1.5274683634440103e-05,2.493472011001022e-05,0.4530010384321212,0.2893350428342819,0.5319466781616211,0.4500532311201095,sampled,3,171.6327986408644,131.78847423428132,122.43998247522012,True,1.0,1.0,1.0,6867,6867,0.5537047853188166,14.689015845610484,sampled,trimmed_mean,192.66541367980392,148.86831737730176,132.3486652697832,True,1.0,1.0,1.0,5976,5976,0.6297769404415046,5.197049136816335,sampled,trimmed_mean,200.07832439795112,159.06922089211676,141.83606013847145,True,1.0,1.0,1.0,6059,6059,0.6646489778614861,4.905392303476668,sampled,trimmed_mean,True,True,0,172.2711698793786,132.2681757081356,120.6069653928554,tracked_ratio,20,21,1,0,0,0,0.000926649547182,False,-0.0009603051369952,-0.0007181386789743,0.007383380121768,193.45764212595145,150.15988409337035,134.28244039648064,tracked_ratio,19,20,1,0,0,0,0.00126081838971,False,-0.0013748890561103,-0.0008319971348151,-0.0018298450984879,200.58956675367324,159.8504409434987,142.66524667343643,tracked_ratio,20,20,0,0,0,0,0.0020387660479173,False,-0.0003779363753937,0.000948685728802,0.0018266694366992,188.77279291966775,147.42616691500155,132.51821748759082,tracking_screened,anchored_paired_relative_colour,172.06649242675766,132.20125732057582,123.82070319192457,tracked_ratio,0.0280134070922441,189.91204668536733,145.01878316465786,127.4822035318739,tracked_ratio,0.0616691054844418,197.4092733923281,155.82370636372556,137.2053457465406,tracked_ratio,0.0362312155247892,186.462604168151,144.34791561631974,129.50275082344635,0.15,4,cdf_applied,1.0,cdf_applied,1.0,cdf_applied,1.0,cdf_applied,1.0,cdf_applied,1.0,cdf_applied,1.0,derived_cdf_after_verified_anchored_rgb_not_frontend_cache
157,5.2333281,mesh,True,188.12367085706413,146.58129608768598,132.2181473474446,-1.9656287299262152e-05,-4.765060212877062e-07,0.4530523890256882,0.2895058339834213,0.5322591090202331,0.4502075952291488,sampled,3,171.62021622616362,131.78809331691573,122.45374324395601,True,1.0,1.0,1.0,6867,6867,0.5546795129876619,14.522090144789574,sampled,trimmed_mean,192.66943756762043,148.87673201214247,132.3445755056891,True,1.0,1.0,1.0,6059,6059,0.6274842195534758,5.193893563451445,sampled,trimmed_mean,200.08135877740833,159.07906293399975,141.8561232926887,True,1.0,1.0,1.0,6059,6059,0.6650203023212915,4.83730880919351,sampled,trimmed_mean,True,True,0,172.26995189058425,132.27982835943888,120.60145686629507,tracked_ratio,19,21,2,0,0,0,0.0004536764172371,False,-0.0011264589172481,-0.0005425731820793,0.0050010296153885,193.45592848433364,150.16746364864392,134.2855317104096,tracked_ratio,19,20,1,0,0,0,0.0013044001534581,False,0.0022519706604798,-0.0013087165405399,-0.0041611449042474,200.59239199544797,159.8456388705997,142.67893533820342,tracked_ratio,20,20,0,0,0,0,0.0029745755018666,False,0.0006809241597741,0.0014463786563226,-0.0056077987997792,188.77275745678864,147.43097695956084,132.52197463830268,tracking_screened,anchored_paired_relative_colour,171.8727757194442,132.12954791927473,124.44148517630194,tracked_ratio,0.0282770077979338,190.34020496156668,144.8291188199443,126.95283376625818,tracked_ratio,0.0619757143071931,197.5437399114996,156.04924951784133,136.43807912247772,tracked_ratio,0.0364284622968858,186.58557353083685,144.3359720856868,129.2774660216793,0.15,4,cdf_applied,1.0,cdf_applied,1.0,cdf_applied,1.0,cdf_applied,1.0,cdf_applied,1.0,cdf_applied,1.0,derived_cdf_after_verified_anchored_rgb_not_frontend_cache
158,5.266661399999999,mesh,True,188.12126024003558,146.58383092756978,132.2316268629119,3.1796208134403936e-05,4.385356549863462e-07,0.4525570487976074,0.2894195902347564,0.531994127035141,0.44993184030056,sampled,3,171.60954881312287,131.78598941938407,122.4745429530788,True,1.0,1.0,1.0,6930,6930,0.5523789152024445,17.062413550455616,sampled,trimmed_mean,192.67082600355263,148.88228327088137,132.34554983902981,True,1.0,1.0,1.0,6059,6059,0.6304255539482668,5.000766380156495,sampled,trimmed_mean,200.08340590343133,159.08322009244387,141.87478779662712,True,1.0,1.0,1.0,6142,6142,0.6633948844663231,5.317016927809025,sampled,trimmed_mean,True,True,0,172.2700687689595,132.29102507496324,120.59956629104333,tracked_ratio,21,21,0,0,0,0,0.0005399110959842,False,0.0035734917562162,0.0020447430038225,-0.0055395131455737,193.45582284014952,150.17053521407624,134.29513030028636,tracked_ratio,20,20,0,0,0,0,0.0017334046424366,False,-0.0061228805662864,0.0037504895207143,0.0082597937968664,200.59690095349296,159.83700841562975,142.69118170838752,tracked_ratio,19,20,1,0,0,0,0.0013171715545468,False,-0.0015241586581684,-0.0024578786943212,0.0065078461693724,188.774264187534,147.43285623488975,132.52862609990575,tracking_screened,anchored_paired_relative_colour,172.4880603691501,132.39999529143918,123.75404573114284,tracked_ratio,0.0285360910995875,189.17833524422105,145.37331878260068,128.00578057047255,tracked_ratio,0.0622737450431482,197.24288124635893,155.66617036608304,137.32889264776531,tracked_ratio,0.0366245544723156,186.30309228657669,144.47982814670763,129.69623964979357,0.15,4,cdf_applied,1.0,cdf_applied,1.0,cdf_applied,1.0,cdf_applied,1.0,cdf_applied,1.0,cdf_applied,1.0,derived_cdf_after_verified_anchored_rgb_not_frontend_cache
