version,Nplanned,Noutput,Nref,Nvalid,Nwithin5,MAE_bpm,RMSE_bpm,P5_valid_pct,R5_all_reference_pct,HR_coverage_pct,waveform_frame_coverage_pct,waveform_time_coverage_pct,waveform_coverage_definition,common_windows,common_MAE_bpm,common_V25_MAE_bpm
V25,309,260,309,260,93,25.202307692307695,37.98560253569766,35.76923076923077,30.097087378640776,84.14239482200647,90.25960957939223,88.37074363567737,Time coverage weights frames by original 1/fps; frame coverage is separately named,,,
V26_harmonic,309,263,309,263,120,18.75057034220532,26.625595907217715,45.627376425855516,38.83495145631068,85.11326860841424,90.71241698530892,89.19152579417462,Time coverage weights frames by original 1/fps; frame coverage is separately named,,,
V26_conservative,309,260,309,260,113,20.283076923076923,30.954492652676695,43.46153846153846,36.56957928802589,84.14239482200647,90.25960957939223,88.37074363567737,Time coverage weights frames by original 1/fps; frame coverage is separately named,,,
V28,309,260,309,260,113,17.421538461538464,27.863248471501226,43.46153846153846,36.56957928802589,84.14239482200647,90.25960957939223,88.37074363567737,Time coverage weights frames by original 1/fps; frame coverage is separately named,260.0,17.421538461538464,25.202307692307695
