time_s,base,observed,interpolated
0.0,,True,False
0.03333333333333333,,True,False
0.06666666666666667,,True,False
0.1,,True,False
0.13333333333333333,,True,False
0.16666666666666666,,True,False
0.2,,True,False
0.23333333333333334,,True,False
0.26666666666666666,,True,False
0.3,,True,False
0.3333333333333333,,True,False
0.36666666666666664,,True,False
0.4,,True,False
0.43333333333333335,,True,False
0.4666666666666667,,True,False
0.5,,True,False
0.5333333333333333,,True,False
0.5666666666666667,,True,False
0.6,,True,False
0.6333333333333333,,True,False
0.6666666666666666,,True,False
0.7,,True,False
0.7333333333333333,,True,False
0.7666666666666667,,True,False
0.8,,True,False
0.8333333333333334,,True,False
0.8666666666666667,,True,False
0.9,,True,False
0.9333333333333333,,True,False
0.9666666666666667,,True,False
1.0,,True,False
1.0333333333333334,,True,False
1.0666666666666667,,True,False
1.1,,True,False
1.1333333333333333,,True,False
1.1666666666666667,,True,False
1.2,,True,False
1.2333333333333334,,True,False
1.2666666666666666,,True,False
1.3,,True,False
1.3333333333333333,,True,False
1.3666666666666667,,True,False
1.4,,True,False
1.4333333333333333,,True,False
1.4666666666666666,,True,False
1.5,,True,False
1.5333333333333334,,True,False
1.5666666666666667,,True,False
1.6,-1.012444054462986,True,False
1.6333333333333333,-1.017491417759067,True,False
1.6666666666666667,-0.9371646078680064,True,False
1.7,-0.7674404416956313,True,False
1.7333333333333334,-0.523732765061315,True,False
1.7666666666666666,-0.23404564607384098,True,False
1.8,0.07009831910640008,True,False
1.8333333333333333,0.36184891420133997,True,False
1.8666666666666667,0.6245858483618576,True,False
1.9,0.8519804208685782,True,False
1.9333333333333333,1.04123902612971,True,False
1.9666666666666666,1.183375672557054,True,False
2.0,1.2583953936897223,True,False
2.033333333333333,1.241100355573674,True,False
2.066666666666667,1.115420955363686,True,False
2.1,0.8879406654478257,True,False
2.1333333333333333,0.5908016094545692,True,False
2.1666666666666665,0.2708914350417041,True,False
2.2,-0.029243847987864374,True,False
2.2333333333333334,-0.2881061857998262,True,False
2.2666666666666666,-0.5096017862809704,True,False
2.3,-0.7122090431952081,True,False
2.3333333333333335,-0.9093019699322528,True,False
2.3666666666666667,-1.0923929781595,True,False
2.4,-1.22896444711679,True,False
2.433333333333333,-1.2791419761728469,True,False
2.466666666666667,-1.221014832229608,True,False
2.5,-1.064541004304485,True,False
2.533333333333333,-0.842305031448451,True,False
2.566666666666667,-0.5862097363873662,True,False
2.6,-0.31073857336117927,True,False
2.6333333333333333,-0.015033966477254003,True,False
2.6666666666666665,0.3015686622785709,True,False
2.7,0.6256539497006609,True,False
2.7333333333333334,0.9276723681051285,True,False
2.7666666666666666,1.1705337609244884,True,False
2.8,1.3216837205700573,True,False
2.8333333333333335,1.3625402925855206,True,False
2.8666666666666667,1.2924875858537812,True,False
2.9,1.1280050378043314,True,False
2.933333333333333,0.8987755043888934,True,False
2.966666666666667,0.6402177143217151,True,False
3.0,0.38094154916216505,True,False
3.033333333333333,0.12896807105410812,True,False
3.066666666666667,-0.13280437296858114,True,False
3.1,-0.43301256087691514,True,False
3.1333333333333333,-0.7836247219999238,True,False
3.1666666666666665,-1.1545912615017844,True,False
3.2,-1.4716827136752477,True,False
3.2333333333333334,-1.6447272047698316,True,False
3.2666666666666666,-1.611702139121382,True,False
3.3,-1.3712162251312756,True,False
3.3333333333333335,-0.9834750201543151,True,False
3.3666666666666667,-0.5405941921769453,True,False
3.4,-0.12547312327569335,True,False
3.433333333333333,0.2167545654583108,True,False
3.466666666666667,0.48157569146653156,True,False
3.5,0.6874634254783958,True,False
3.533333333333333,0.8552160790630388,True,False
3.566666666666667,0.9982233734977912,True,False
3.6,1.1226474174263381,True,False
3.6333333333333333,1.227358835917518,True,False
3.6666666666666665,1.299566024382525,True,False
3.7,1.312930816576053,True,False
3.7333333333333334,1.2357687276517864,True,False
3.7666666666666666,1.0470575172243415,True,False
3.8,0.7491834736807933,True,False
3.8333333333333335,0.3677512269850108,True,False
3.8666666666666667,-0.06121495514990395,True,False
3.9,-0.5056463342250604,True,False
3.933333333333333,-0.9404908923273871,True,False
3.966666666666667,-1.337888948203538,True,False
4.0,-1.6570296015098662,True,False
4.033333333333333,-1.8475965534911232,True,False
4.066666666666666,-1.8684085242569635,True,False
4.1,-1.710040434559928,True,False
4.133333333333334,-1.4063500474178383,True,False
4.166666666666667,-1.0244134620229732,True,False
4.2,-0.6343268494640897,True,False
4.233333333333333,-0.27643104174558586,True,False
4.266666666666667,0.05097254837523902,True,False
4.3,0.37539292309609645,True,False
4.333333333333333,0.7191521045283479,True,False
4.366666666666666,1.0755795226842046,True,False
4.4,1.406126473400203,True,False
4.433333333333334,1.6575014374502377,True,False
4.466666666666667,1.7865371741712246,True,False
4.5,1.7777715165846697,True,False
4.533333333333333,1.6451209510764904,True,False
4.566666666666666,1.4195579830393645,True,False
4.6,1.1318054531274884,True,False
4.633333333333334,0.7992597596117927,True,False
4.666666666666667,0.4228342004033224,True,False
4.7,-0.0046419861315024,True,False
4.733333333333333,-0.48163418346529796,True,False
4.766666666666667,-0.9813841429345515,True,False
4.8,-1.4473755964605426,True,False
4.833333333333333,-1.8072257943827617,True,False
4.866666666666666,-1.9984726040299146,True,False
4.9,-1.991630294836646,True,False
4.933333333333334,-1.8003214330898176,True,False
4.966666666666667,-1.476257728767375,True,False
5.0,-1.089877884625311,True,False
5.033333333333333,-0.7015975304315144,True,False
5.066666666666666,-0.3383773563472082,True,False
5.1,0.007455145738859732,True,False
5.133333333333334,0.3560017277790225,True,False
5.166666666666667,0.7125676729183075,True,False
5.2,1.0567736858065346,True,False
5.233333333333333,1.3541321106234923,True,False
5.266666666666667,1.5768225548628125,True,False
5.3,1.7143189532716654,True,False
5.333333333333333,1.7669708654180623,True,False
5.366666666666666,1.7322123283890825,True,False
5.4,1.597048245784298,True,False
5.433333333333334,1.3423115583167595,True,False
5.466666666666667,0.9553791448863909,True,False
5.5,0.44421243854583203,True,False
5.533333333333333,-0.15417129184917652,True,False
5.566666666666666,-0.7747436465641595,True,False
5.6,-1.3363084437254338,True,False
5.633333333333334,-1.7627176364434738,True,False
5.666666666666667,-2.0054026867216,True,False
5.7,-2.0551846037433714,True,False
5.733333333333333,-1.9386489391085602,True,False
5.766666666666667,-1.7046214773156072,True,False
5.8,-1.4075216108027533,True,False
5.833333333333333,-1.0898933313460404,True,False
5.866666666666666,-0.7673692035123761,True,False
5.9,-0.42614638393067084,True,False
5.933333333333334,-0.04108185108169328,True,False
5.966666666666667,0.394615822480736,True,False
6.0,0.851497796917372,True,False
6.033333333333333,1.273609260265292,True,False
6.066666666666666,1.6075000244896642,True,False
6.1,1.8260491001928698,True,False
6.133333333333334,1.9302036322921472,True,False
6.166666666666667,1.9319028992193916,True,False
6.2,1.834268292340273,True,False
6.233333333333333,1.6242652590989066,True,False
6.266666666666667,1.2832247239488281,True,False
6.3,0.8087257771668768,True,False
6.333333333333333,0.23331680360924162,True,False
6.366666666666666,-0.37423997638879736,True,False
6.4,-0.9292225668937103,True,False
6.433333333333334,-1.361733859645598,True,False
6.466666666666667,-1.6388551484052742,True,False
6.5,-1.7652030860021897,True,False
6.533333333333333,-1.7653020558980888,True,False
6.566666666666666,-1.6635838353680619,True,False
6.6,-1.4759239121009624,True,False
