time_s,observed_fraction,interpolated_fraction,spectral_peak_bpm,peak_concentration,accepted,status,ridge_bpm,raw_spectral_peak_bpm,hr_source
4.999995,0.84,0.0,,,False,gap_or_filter_edge,,,saved_rhythm_waveform_offline
5.999994,0.94,0.0,,,False,gap_or_filter_edge,,,saved_rhythm_waveform_offline
6.999993,1.0,0.0,184.0,0.4324497715466377,True,candidate_only,183.0,184.0,saved_rhythm_waveform_offline
7.999992,1.0,0.0,181.0,0.48647698243066284,True,candidate_only,182.0,181.0,saved_rhythm_waveform_offline
8.999991,1.0,0.0,180.0,0.4458057963613403,True,candidate_only,182.0,180.0,saved_rhythm_waveform_offline
9.99999,1.0,0.0,179.0,0.3190622907185786,True,candidate_only,183.0,179.0,saved_rhythm_waveform_offline
10.999989,1.0,0.0,68.0,0.320750101538304,True,candidate_only,184.0,68.0,saved_rhythm_waveform_offline
11.999988,1.0,0.0,68.0,0.4873315060657169,True,candidate_only,186.0,68.0,saved_rhythm_waveform_offline
12.999986999999999,1.0,0.0,69.0,0.614949434742941,True,candidate_only,188.0,69.0,saved_rhythm_waveform_offline
13.999986,1.0,0.0,68.0,0.6477113976436144,True,candidate_only,189.0,68.0,saved_rhythm_waveform_offline
14.999984999999999,1.0,0.0,68.0,0.5927454289452709,True,candidate_only,190.0,68.0,saved_rhythm_waveform_offline
15.999984,1.0,0.0,67.0,0.472763461403234,True,candidate_only,191.0,67.0,saved_rhythm_waveform_offline
16.999983,1.0,0.0,191.0,0.3614480832294689,True,candidate_only,191.0,191.0,saved_rhythm_waveform_offline
17.999982,1.0,0.0,191.0,0.5201877060243223,True,candidate_only,191.0,191.0,saved_rhythm_waveform_offline
18.999981,1.0,0.0,191.0,0.6086865101482297,True,candidate_only,191.0,191.0,saved_rhythm_waveform_offline
19.99998,1.0,0.0,191.0,0.6183716786115697,True,candidate_only,191.0,191.0,saved_rhythm_waveform_offline
20.999979,1.0,0.0,191.0,0.5779090435139906,True,candidate_only,191.0,191.0,saved_rhythm_waveform_offline
21.999978,1.0,0.0,191.0,0.5137754977074772,True,candidate_only,191.0,191.0,saved_rhythm_waveform_offline
22.999976999999998,1.0,0.0,190.0,0.4746447221436601,True,candidate_only,192.0,190.0,saved_rhythm_waveform_offline
23.999976,1.0,0.0,191.0,0.43461506437648434,True,candidate_only,193.0,191.0,saved_rhythm_waveform_offline
24.999975,1.0,0.0,201.0,0.49294795657320134,True,candidate_only,196.0,201.0,saved_rhythm_waveform_offline
25.999973999999998,1.0,0.0,199.0,0.6253052545267658,True,candidate_only,198.0,199.0,saved_rhythm_waveform_offline
26.999972999999997,1.0,0.0,200.0,0.6512688577183364,True,candidate_only,199.0,200.0,saved_rhythm_waveform_offline
27.999972,1.0,0.0,200.0,0.5973903152174644,True,candidate_only,200.0,200.0,saved_rhythm_waveform_offline
28.999971,1.0,0.0,200.0,0.48217564754738856,True,candidate_only,200.0,200.0,saved_rhythm_waveform_offline
29.999969999999998,1.0,0.0,200.0,0.35180979890195757,True,candidate_only,200.0,200.0,saved_rhythm_waveform_offline
30.999969,1.0,0.0,172.0,0.3877546012528955,True,candidate_only,200.0,172.0,saved_rhythm_waveform_offline
31.999968,1.0,0.0,175.0,0.3824547180386992,True,candidate_only,200.0,175.0,saved_rhythm_waveform_offline
32.999967,1.0,0.0,177.0,0.3567286614609678,True,candidate_only,200.0,177.0,saved_rhythm_waveform_offline
33.999966,1.0,0.0,178.0,0.33217025294122315,True,candidate_only,200.0,178.0,saved_rhythm_waveform_offline
34.999964999999996,1.0,0.0,179.0,0.33305549037109095,True,candidate_only,199.0,179.0,saved_rhythm_waveform_offline
35.999964,1.0,0.0,179.0,0.3684540410595101,True,candidate_only,198.0,179.0,saved_rhythm_waveform_offline
36.999963,1.0,0.0,178.0,0.43745864922000516,True,candidate_only,197.0,178.0,saved_rhythm_waveform_offline
37.999962,1.0,0.0,178.0,0.5079517313010377,True,candidate_only,195.0,178.0,saved_rhythm_waveform_offline
38.999961,1.0,0.0,179.0,0.4883146304094246,True,candidate_only,194.0,179.0,saved_rhythm_waveform_offline
39.99996,1.0,0.0,180.0,0.3398557505755898,True,candidate_only,194.0,180.0,saved_rhythm_waveform_offline
40.999959,1.0,0.0,204.0,0.35102115411938867,True,candidate_only,195.0,204.0,saved_rhythm_waveform_offline
41.999958,0.94,0.0,,,False,gap_or_filter_edge,,,saved_rhythm_waveform_offline
42.999956999999995,0.84,0.0,,,False,gap_or_filter_edge,,,saved_rhythm_waveform_offline
