window_index,time_s,window_start_s,window_end_s,accepted,ridge_bpm,raw_estimate_bpm,status,hr_source,aggregation_mode,eligible_patches,eligible_regions,contributing_patches,contributing_regions,waveform_generated,selected_channels_json,region_medians_json,estimate_near_contributor_peak,region_median_spread_bpm,selected_cluster_score
10,14.999984999999999,9.99999,19.99998,True,75.0,75.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""baseline/forehead/pos"", ""baseline/left_cheek/pos"", ""baseline/right_cheek/chrom""]","{""forehead"": 75.0, ""left_cheek"": 123.0, ""right_cheek"": 54.0}",True,69.0,
11,15.999984,10.999989,20.999979,True,74.0,74.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""baseline/forehead/pos"", ""baseline/left_cheek/chrom"", ""baseline/right_cheek/chrom""]","{""forehead"": 74.0, ""left_cheek"": 124.0, ""right_cheek"": 51.0}",True,73.0,
12,16.999983,11.999988,21.999978,True,50.0,50.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""baseline/forehead/pos"", ""baseline/left_cheek/chrom"", ""baseline/right_cheek/chrom""]","{""forehead"": 49.0, ""left_cheek"": 126.0, ""right_cheek"": 50.0}",True,77.0,
13,17.999982,12.999986999999999,22.999976999999998,True,49.0,49.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""baseline/forehead/chrom"", ""baseline/left_cheek/chrom"", ""baseline/right_cheek/chrom""]","{""forehead"": 47.0, ""left_cheek"": 129.0, ""right_cheek"": 49.0}",True,82.0,
14,18.999981,13.999986,23.999976,True,48.0,48.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""baseline/forehead/pos"", ""baseline/left_cheek/pos"", ""baseline/right_cheek/chrom""]","{""forehead"": 48.0, ""left_cheek"": 103.0, ""right_cheek"": 47.0}",True,56.0,
15,19.99998,14.999984999999999,24.999975,True,47.0,47.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""baseline/forehead/pos"", ""baseline/left_cheek/pos"", ""baseline/right_cheek/chrom""]","{""forehead"": 47.0, ""left_cheek"": 101.0, ""right_cheek"": 46.0}",True,55.0,
16,20.999979,15.999984,25.999973999999998,True,47.0,47.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""baseline/forehead/pos"", ""baseline/left_cheek/pos"", ""baseline/right_cheek/chrom""]","{""forehead"": 47.0, ""left_cheek"": 100.0, ""right_cheek"": 45.0}",True,55.0,
17,21.999978,16.999983,26.999972999999997,True,64.0,64.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""baseline/forehead/pos"", ""baseline/left_cheek/pos"", ""baseline/right_cheek/pos""]","{""forehead"": 45.0, ""left_cheek"": 64.0, ""right_cheek"": 93.0}",True,48.0,
18,22.999976999999998,17.999982,27.999972,True,64.0,64.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""baseline/forehead/pos"", ""baseline/left_cheek/pos"", ""baseline/right_cheek/pos""]","{""forehead"": 43.0, ""left_cheek"": 64.0, ""right_cheek"": 94.0}",True,51.0,
19,23.999976,18.999981,28.999971,True,67.0,67.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""baseline/forehead/pos"", ""baseline/left_cheek/chrom"", ""baseline/right_cheek/pos""]","{""forehead"": 42.0, ""left_cheek"": 67.0, ""right_cheek"": 94.0}",True,52.0,
20,24.999975,19.99998,29.999969999999998,True,70.0,70.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""baseline/forehead/pos"", ""baseline/left_cheek/chrom"", ""baseline/right_cheek/pos""]","{""forehead"": 42.0, ""left_cheek"": 70.0, ""right_cheek"": 95.0}",True,53.0,
21,25.999973999999998,20.999979,30.999969,True,72.0,72.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""baseline/forehead/pos"", ""baseline/left_cheek/chrom"", ""baseline/right_cheek/pos""]","{""forehead"": 43.0, ""left_cheek"": 72.0, ""right_cheek"": 95.0}",True,52.0,
22,26.999972999999997,21.999978,31.999968,True,72.0,72.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""baseline/forehead/pos"", ""baseline/left_cheek/pos"", ""baseline/right_cheek/pos""]","{""forehead"": 45.0, ""left_cheek"": 72.0, ""right_cheek"": 94.0}",True,49.0,
23,27.999972,22.999976999999998,32.999967,True,73.0,73.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""baseline/forehead/pos"", ""baseline/left_cheek/chrom"", ""baseline/right_cheek/pos""]","{""forehead"": 47.0, ""left_cheek"": 73.0, ""right_cheek"": 93.0}",True,46.0,
24,28.999971,23.999976,33.999966,True,74.0,74.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""baseline/forehead/pos"", ""baseline/left_cheek/chrom"", ""baseline/right_cheek/pos""]","{""forehead"": 47.0, ""left_cheek"": 74.0, ""right_cheek"": 127.0}",True,80.0,
25,29.999969999999998,24.999975,34.999964999999996,True,101.0,101.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""baseline/forehead/chrom"", ""baseline/left_cheek/pos"", ""baseline/right_cheek/pos""]","{""forehead"": 100.0, ""left_cheek"": 101.0, ""right_cheek"": 129.0}",True,29.0,
26,30.999969,25.999973999999998,35.999964,True,99.0,99.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""baseline/forehead/chrom"", ""baseline/left_cheek/chrom"", ""baseline/right_cheek/pos""]","{""forehead"": 99.0, ""left_cheek"": 61.0, ""right_cheek"": 130.0}",True,69.0,
27,31.999968,26.999972999999997,36.999963,True,61.0,61.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""baseline/forehead/chrom"", ""baseline/left_cheek/chrom"", ""baseline/right_cheek/chrom""]","{""forehead"": 97.0, ""left_cheek"": 61.0, ""right_cheek"": 60.0}",True,37.0,
28,32.999967,27.999972,37.999962,True,61.0,61.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""baseline/forehead/chrom"", ""baseline/left_cheek/chrom"", ""baseline/right_cheek/chrom""]","{""forehead"": 56.0, ""left_cheek"": 63.0, ""right_cheek"": 61.0}",True,7.0,
29,33.999966,28.999971,38.999961,True,65.0,65.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""baseline/forehead/chrom"", ""baseline/left_cheek/chrom"", ""baseline/right_cheek/pos""]","{""forehead"": 50.0, ""left_cheek"": 102.0, ""right_cheek"": 65.0}",True,52.0,
30,34.999964999999996,29.999969999999998,39.99996,True,63.0,63.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""baseline/forehead/chrom"", ""baseline/left_cheek/pos"", ""baseline/right_cheek/chrom""]","{""forehead"": 48.0, ""left_cheek"": 102.0, ""right_cheek"": 63.0}",True,54.0,
31,35.999964,30.999969,40.999959,True,48.0,48.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""baseline/forehead/chrom"", ""baseline/left_cheek/chrom"", ""baseline/right_cheek/chrom""]","{""forehead"": 47.0, ""left_cheek"": 48.0, ""right_cheek"": 64.0}",True,17.0,
32,36.999963,31.999968,41.999958,True,47.0,47.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""baseline/forehead/chrom"", ""baseline/left_cheek/pos"", ""baseline/right_cheek/chrom""]","{""forehead"": 44.0, ""left_cheek"": 47.0, ""right_cheek"": 65.0}",True,21.0,
33,37.999962,32.999967,42.999956999999995,True,71.0,71.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""baseline/forehead/chrom"", ""baseline/left_cheek/chrom"", ""baseline/right_cheek/chrom""]","{""forehead"": 55.0, ""left_cheek"": 84.0, ""right_cheek"": 71.0}",True,29.0,
34,38.999961,33.999966,43.999956,True,74.0,74.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""baseline/forehead/chrom"", ""baseline/left_cheek/chrom"", ""baseline/right_cheek/chrom""]","{""forehead"": 57.0, ""left_cheek"": 83.0, ""right_cheek"": 74.0}",True,26.0,
35,39.99996,34.999964999999996,44.999955,True,82.0,82.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""baseline/forehead/chrom"", ""baseline/left_cheek/pos"", ""baseline/right_cheek/chrom""]","{""forehead"": 84.0, ""left_cheek"": 82.0, ""right_cheek"": 74.0}",True,10.0,
36,40.999959,35.999964,45.999953999999995,True,84.0,84.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""baseline/forehead/chrom"", ""baseline/left_cheek/pos"", ""baseline/right_cheek/chrom""]","{""forehead"": 84.0, ""left_cheek"": 82.0, ""right_cheek"": 116.0}",True,34.0,
37,41.999958,36.999963,46.999953,True,96.0,96.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""baseline/forehead/chrom"", ""baseline/left_cheek/chrom"", ""baseline/right_cheek/pos""]","{""forehead"": 85.0, ""left_cheek"": 96.0, ""right_cheek"": 149.0}",True,64.0,
38,42.999956999999995,37.999962,47.999952,True,86.0,86.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""baseline/forehead/chrom"", ""baseline/left_cheek/chrom"", ""baseline/right_cheek/chrom""]","{""forehead"": 86.0, ""left_cheek"": 96.0, ""right_cheek"": 69.0}",True,27.0,
39,43.999956,38.999961,48.999950999999996,True,87.0,87.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""baseline/forehead/chrom"", ""baseline/left_cheek/chrom"", ""baseline/right_cheek/chrom""]","{""forehead"": 87.0, ""left_cheek"": 94.0, ""right_cheek"": 69.0}",True,25.0,
40,44.999955,39.99996,49.99995,True,73.0,73.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""baseline/forehead/pos"", ""baseline/left_cheek/pos"", ""baseline/right_cheek/chrom""]","{""forehead"": 54.0, ""left_cheek"": 90.0, ""right_cheek"": 73.0}",True,36.0,
41,45.999953999999995,40.999959,50.999949,True,75.0,75.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""baseline/forehead/pos"", ""baseline/left_cheek/pos"", ""baseline/right_cheek/chrom""]","{""forehead"": 53.0, ""left_cheek"": 89.0, ""right_cheek"": 75.0}",True,36.0,
42,46.999953,41.999958,51.999947999999996,True,87.0,87.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""baseline/forehead/pos"", ""baseline/left_cheek/pos"", ""baseline/right_cheek/pos""]","{""forehead"": 54.0, ""left_cheek"": 87.0, ""right_cheek"": 94.0}",True,40.0,
43,47.999952,42.999956999999995,52.999947,True,55.0,55.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""baseline/forehead/pos"", ""baseline/left_cheek/chrom"", ""baseline/right_cheek/chrom""]","{""forehead"": 55.0, ""left_cheek"": 183.0, ""right_cheek"": 48.0}",True,135.0,
44,48.999950999999996,43.999956,53.999945999999994,True,56.0,56.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""baseline/forehead/pos"", ""baseline/left_cheek/pos"", ""baseline/right_cheek/chrom""]","{""forehead"": 56.0, ""left_cheek"": 56.0, ""right_cheek"": 50.0}",True,6.0,
45,49.99995,44.999955,54.999945,True,57.0,57.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""baseline/forehead/pos"", ""baseline/left_cheek/pos"", ""baseline/right_cheek/chrom""]","{""forehead"": 95.0, ""left_cheek"": 57.0, ""right_cheek"": 50.0}",True,45.0,
46,50.999949,45.999953999999995,55.999944,True,57.0,57.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""baseline/forehead/pos"", ""baseline/left_cheek/pos"", ""baseline/right_cheek/pos""]","{""forehead"": 95.0, ""left_cheek"": 57.0, ""right_cheek"": 50.0}",True,45.0,
47,51.999947999999996,46.999953,56.999942999999995,True,98.0,98.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""baseline/forehead/pos"", ""baseline/left_cheek/pos"", ""baseline/right_cheek/pos""]","{""forehead"": 98.0, ""left_cheek"": 141.0, ""right_cheek"": 67.0}",True,74.0,
48,52.999947,47.999952,57.999942,True,121.0,121.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""tracked/forehead/chrom"", ""baseline/left_cheek/pos"", ""baseline/right_cheek/pos""]","{""forehead"": 56.0, ""left_cheek"": 140.0, ""right_cheek"": 121.0}",True,84.0,
49,53.999945999999994,48.999950999999996,58.999941,True,80.0,80.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""tracked/forehead/chrom"", ""baseline/left_cheek/chrom"", ""baseline/right_cheek/pos""]","{""forehead"": 58.0, ""left_cheek"": 80.0, ""right_cheek"": 121.0}",True,63.0,
50,54.999945,49.99995,59.999939999999995,True,80.0,80.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""baseline/forehead/chrom"", ""baseline/left_cheek/chrom"", ""baseline/right_cheek/chrom""]","{""forehead"": 78.0, ""left_cheek"": 80.0, ""right_cheek"": 122.0}",True,44.0,
51,55.999944,50.999949,60.999939,True,81.0,81.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""tracked/forehead/pos"", ""baseline/left_cheek/chrom"", ""baseline/right_cheek/pos""]","{""forehead"": 57.0, ""left_cheek"": 81.0, ""right_cheek"": 102.0}",True,45.0,
52,56.999942999999995,51.999947999999996,61.999938,True,83.0,83.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""tracked/forehead/pos"", ""baseline/left_cheek/pos"", ""baseline/right_cheek/pos""]","{""forehead"": 58.0, ""left_cheek"": 83.0, ""right_cheek"": 102.0}",True,44.0,
53,57.999942,52.999947,62.999936999999996,True,85.0,85.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""tracked/forehead/pos"", ""baseline/left_cheek/chrom"", ""baseline/right_cheek/pos""]","{""forehead"": 58.0, ""left_cheek"": 85.0, ""right_cheek"": 104.0}",True,46.0,
54,58.999941,53.999945999999994,63.999936,True,83.0,83.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""tracked/forehead/chrom"", ""baseline/left_cheek/pos"", ""baseline/right_cheek/chrom""]","{""forehead"": 51.0, ""left_cheek"": 90.0, ""right_cheek"": 83.0}",True,39.0,
55,59.999939999999995,54.999945,64.999935,True,92.0,92.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""baseline/forehead/pos"", ""baseline/left_cheek/pos"", ""baseline/right_cheek/chrom""]","{""forehead"": 93.0, ""left_cheek"": 92.0, ""right_cheek"": 78.0}",True,15.0,
56,60.999939,55.999944,65.999934,True,92.0,92.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""baseline/forehead/pos"", ""baseline/left_cheek/pos"", ""baseline/right_cheek/chrom""]","{""forehead"": 92.0, ""left_cheek"": 92.0, ""right_cheek"": 75.0}",True,17.0,
57,61.999938,56.999942999999995,66.999933,True,75.0,75.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""baseline/forehead/pos"", ""baseline/left_cheek/pos"", ""baseline/right_cheek/chrom""]","{""forehead"": 92.0, ""left_cheek"": 61.0, ""right_cheek"": 75.0}",True,31.0,
58,62.999936999999996,57.999942,67.999932,True,72.0,72.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""baseline/forehead/chrom"", ""baseline/left_cheek/pos"", ""baseline/right_cheek/pos""]","{""forehead"": 94.0, ""left_cheek"": 64.0, ""right_cheek"": 72.0}",True,30.0,
59,63.999936,58.999941,68.99993099999999,True,65.0,65.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""baseline/forehead/pos"", ""baseline/left_cheek/pos"", ""baseline/right_cheek/pos""]","{""forehead"": 55.0, ""left_cheek"": 65.0, ""right_cheek"": 70.0}",True,15.0,
60,64.999935,59.999939999999995,69.99992999999999,True,59.0,59.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""baseline/forehead/chrom"", ""baseline/left_cheek/pos"", ""baseline/right_cheek/chrom""]","{""forehead"": 59.0, ""left_cheek"": 65.0, ""right_cheek"": 59.0}",True,6.0,
61,65.999934,60.999939,70.999929,True,60.0,60.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""baseline/forehead/chrom"", ""baseline/left_cheek/pos"", ""baseline/right_cheek/chrom""]","{""forehead"": 60.0, ""left_cheek"": 66.0, ""right_cheek"": 57.0}",True,9.0,
62,66.999933,61.999938,71.999928,True,62.0,62.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""baseline/forehead/chrom"", ""baseline/left_cheek/pos"", ""baseline/right_cheek/chrom""]","{""forehead"": 62.0, ""left_cheek"": 65.0, ""right_cheek"": 57.0}",True,8.0,
63,67.999932,62.999936999999996,72.999927,False,,,insufficient_regions,spatial_aggregation_of_saved_patch_BVP,median,0,0,0,0,False,[],{},False,,
64,68.99993099999999,63.999936,73.999926,False,,,insufficient_regions,spatial_aggregation_of_saved_patch_BVP,median,0,0,0,0,False,[],{},False,,
