case,video_name,fps,width,height,frames,duration_s,Nplanned,Noutput,Nref,Nvalid,Nwithin5,Nwithin10,hr_output_coverage_pct,paired_reference_coverage_pct,MAE_bpm,RMSE_bpm,Bias_bpm,MAPE_pct,P5_valid_pct,P10_valid_pct,R5_all_reference_pct,R10_all_reference_pct,P95_abs_error_bpm,Max_abs_error_bpm,LoA_lower_descriptive_bpm,LoA_upper_descriptive_bpm,face_detection_pct,rgb_usable_pct,waveform_coverage_pct,waveform_finite_samples,waveform_duration_s,waveform_interpolated_samples,longest_waveform_run_s,longest_hr_run_windows,hr_internal_breaks,reference_frequency_snr_median_db,reference_frequency_snr_windows,predicted_mean_bpm,paired_predicted_mean_bpm,paired_reference_mean_bpm,predicted_min_bpm,predicted_max_bpm,sync_status,reference_kind,sensitivity_MAE_min_bpm,sensitivity_MAE_max_bpm
data1,Video_20260909_YJC_2.avi,30.00003000003,3840,2160,1555,51.8332815,42,37,42,37,0,10,88.0952380952381,88.0952380952381,13.097297297297297,13.722106843200729,-13.097297297297297,12.137484816783646,0.0,27.027027027027028,0.0,23.80952380952381,20.359999999999996,20.900000000000006,-21.231295524439908,-4.963299070154687,90.16077170418006,97.36334405144694,88.7459807073955,1380,45.999953999999995,13,45.999953999999995,37,0,-14.216882885270191,37,93.62162162162163,93.62162162162163,106.71891891891892,92.0,95.0,estimated_from_archived_mtime_not_hardware_synchronized,Polar device HR; not ECG,11.332923832923832,15.089189189189188
data2,Video_20260911_162146381.avi,30.00003000003,3840,2160,1393,46.4332869,37,33,37,33,29,33,89.1891891891892,89.1891891891892,3.16060606060606,3.8200031730908592,1.3424242424242419,3.9860673825946846,87.87878787878788,100.0,78.37837837837837,89.1891891891892,8.119999999999996,9.299999999999997,-5.775916628704066,8.46076511355255,100.0,100.0,90.45226130653266,1260,41.999958,0,41.999958,33,0,-5.73198798337625,33,80.24242424242425,80.24242424242425,78.89999999999999,75.0,90.0,estimated_from_archived_mtime_not_hardware_synchronized,Polar device HR; not ECG,2.7242424242424237,3.16060606060606
data3,Video_20260911_YJC_3.avi,30.00003000003,3840,2160,2221,74.0332593,65,59,65,59,0,0,90.76923076923077,90.76923076923077,43.952542372881354,44.94166086557029,-43.952542372881354,42.55591631235659,0.0,0.0,0.0,0.0,59.86999999999999,61.7,-62.48909472268333,-25.415990023079377,100.0,100.0,91.85051778478163,2040,67.999932,0,67.999932,59,0,-11.655325230769314,59,58.67796610169491,58.67796610169491,102.63050847457627,48.0,70.0,estimated_from_archived_mtime_not_hardware_synchronized,Polar device HR; not ECG,43.60169491525423,44.44237288135593
data4,Video_20260911_XUEZHANG1.avi,180.00180001800018,1280,720,10693,59.4049615,50,46,50,46,46,46,92.0,92.0,2.78695652173913,3.0390931141578634,-0.3304347826086957,3.618939752926608,100.0,100.0,92.0,92.0,4.3750000000000036,5.0,-6.317174430335315,5.6563048651179235,100.0,100.0,92.58393341438324,9900,54.999449999999996,0,54.999449999999996,46,0,3.225916713761401,46,76.6086956521739,76.6086956521739,76.93913043478261,74.0,81.0,estimated_from_archived_mtime_not_hardware_synchronized,Polar device HR; not ECG,2.163043478260869,2.78695652173913
data5,Video_20260911_XUEZHANG2.avi,30.00003000003,3840,2160,1866,62.199937799999994,53,49,53,49,0,0,92.45283018867924,92.45283018867924,86.2734693877551,86.47621355149681,86.2734693877551,89.47653710020063,0.0,0.0,0.0,0.0,95.97999999999999,96.8,74.55377456806518,97.99316420744502,100.0,100.0,93.2475884244373,1740,57.999942,0,57.999942,49,0,-11.360499323508726,49,183.6734693877551,183.6734693877551,97.4,181.0,186.0,estimated_from_archived_mtime_not_hardware_synchronized,Polar device HR; not ECG,84.20816326530611,87.92857142857143
data6,Video_20260911_YJC_4.avi,30.00003000003,3840,2160,2148,71.5999284,62,36,62,36,0,0,58.064516129032256,58.064516129032256,73.41388888888888,73.64964546946426,73.41388888888888,64.74577628200512,0.0,0.0,0.0,0.0,81.325,82.0,61.70925831044781,85.11851946732995,89.10614525139665,90.54934823091247,75.41899441340783,1620,53.999945999999994,0,39.99996,31,1,-15.654370913980372,36,187.66666666666666,187.66666666666666,114.2527777777778,185.0,192.0,estimated_from_archived_mtime_not_hardware_synchronized,Polar device HR; not ECG,71.3138888888889,74.34999999999998
