record_type,window_index,channel,patch_id,region,branch,method,status,observed_fraction,mean_quality,tracked_fraction,reset_fraction,representative,peak_bpm,peak_concentration,peak_fwhm_bpm,spectral_score,cluster_index,patch_ids_json,regions_json,patch_count,region_count,qualified,cluster_score,selected,coefficient,polarity,medoid_channel
channel,17,baseline/right_cheek/pos,right_cheek,right_cheek,baseline,pos,eligible,1.0,0.7616666579174685,0.0,0.03333333333333333,True,91.0,0.3903130810548117,10.1600208387689,0.21136067545855008,,,,,,,,,,,
channel,17,tracked/forehead/chrom,forehead,forehead,tracked,chrom,tracking_ineligible,1.0,0.9999999881996664,0.04,0.0,False,,,,,,,,,,,,,,,
channel,17,tracked/forehead/pos,forehead,forehead,tracked,pos,tracking_ineligible,1.0,0.9999999881996664,0.04,0.0,False,,,,,,,,,,,,,,,
channel,17,tracked/left_cheek/chrom,left_cheek,left_cheek,tracked,chrom,tracking_ineligible,1.0,0.9783333228328753,0.0,0.05,False,,,,,,,,,,,,,,,
channel,17,tracked/left_cheek/pos,left_cheek,left_cheek,tracked,pos,tracking_ineligible,1.0,0.9783333228328753,0.0,0.05,False,,,,,,,,,,,,,,,
channel,17,tracked/right_cheek/chrom,right_cheek,right_cheek,tracked,chrom,tracking_ineligible,1.0,0.7616666579174685,0.0,0.03333333333333333,False,,,,,,,,,,,,,,,
channel,17,tracked/right_cheek/pos,right_cheek,right_cheek,tracked,pos,tracking_ineligible,1.0,0.7616666579174685,0.0,0.03333333333333333,False,,,,,,,,,,,,,,,
cluster,17,,,,,,,,,,,,54.0,0.25220382815069214,10.583902238493096,0.13400899037943428,0.0,"[""forehead""]","[""forehead""]",1.0,1.0,False,0.04466966345981143,False,,,
cluster,17,,,,,,,,,,,,186.0,0.3083430630202684,8.726353862649034,0.1785223190129549,1.0,"[""left_cheek""]","[""left_cheek""]",1.0,1.0,False,0.059507439670984964,False,,,
cluster,17,,,,,,,,,,,,91.0,0.39031308105481183,10.1600208387689,0.21136067545855014,2.0,"[""right_cheek""]","[""right_cheek""]",1.0,1.0,False,0.07045355848618338,False,,,
channel,18,baseline/forehead/chrom,forehead,forehead,baseline,chrom,eligible,1.0,0.9999999883314808,0.03666666666666667,0.0,True,105.0,0.32686380207025373,14.772507238821433,0.14650722062950552,,,,,,,,,,,
channel,18,baseline/forehead/pos,forehead,forehead,baseline,pos,eligible,1.0,0.9999999883314808,0.03666666666666667,0.0,False,102.0,0.2412838921547001,22.330612569513292,0.08433891763491622,,,,,,,,,,,
channel,18,baseline/left_cheek/chrom,left_cheek,left_cheek,baseline,chrom,eligible,1.0,0.975833322993002,0.0,0.04666666666666667,False,187.0,0.280476038032218,8.131275793600679,0.16718823441167632,,,,,,,,,,,
channel,18,baseline/left_cheek/pos,left_cheek,left_cheek,baseline,pos,eligible,1.0,0.975833322993002,0.0,0.04666666666666667,True,186.0,0.32216173041470275,8.495295804389173,0.18862576085135216,,,,,,,,,,,
channel,18,baseline/right_cheek/chrom,right_cheek,right_cheek,baseline,chrom,eligible,1.0,0.7608333248533841,0.0,0.03,False,92.0,0.14330030271038297,8.585748745290758,0.08353369380931436,,,,,,,,,,,
channel,18,baseline/right_cheek/pos,right_cheek,right_cheek,baseline,pos,eligible,1.0,0.7608333248533841,0.0,0.03,True,91.0,0.38594491552687665,9.457578063313932,0.2158369864789508,,,,,,,,,,,
channel,18,tracked/forehead/chrom,forehead,forehead,tracked,chrom,tracking_ineligible,1.0,0.9999999883314808,0.03666666666666667,0.0,False,,,,,,,,,,,,,,,
channel,18,tracked/forehead/pos,forehead,forehead,tracked,pos,tracking_ineligible,1.0,0.9999999883314808,0.03666666666666667,0.0,False,,,,,,,,,,,,,,,
channel,18,tracked/left_cheek/chrom,left_cheek,left_cheek,tracked,chrom,tracking_ineligible,1.0,0.975833322993002,0.0,0.04666666666666667,False,,,,,,,,,,,,,,,
channel,18,tracked/left_cheek/pos,left_cheek,left_cheek,tracked,pos,tracking_ineligible,1.0,0.975833322993002,0.0,0.04666666666666667,False,,,,,,,,,,,,,,,
channel,18,tracked/right_cheek/chrom,right_cheek,right_cheek,tracked,chrom,tracking_ineligible,1.0,0.7608333248533841,0.0,0.03,False,,,,,,,,,,,,,,,
channel,18,tracked/right_cheek/pos,right_cheek,right_cheek,tracked,pos,tracking_ineligible,1.0,0.7608333248533841,0.0,0.03,False,,,,,,,,,,,,,,,
cluster,18,,,,,,,,,,,,105.0,0.32686380207025373,14.772507238821433,0.14650722062950552,0.0,"[""forehead""]","[""forehead""]",1.0,1.0,False,0.04883574020983517,False,,,
cluster,18,,,,,,,,,,,,186.0,0.32216173041470275,8.495295804389173,0.18862576085135216,1.0,"[""left_cheek""]","[""left_cheek""]",1.0,1.0,False,0.06287525361711739,False,,,
cluster,18,,,,,,,,,,,,91.0,0.3859449155268766,9.457578063313932,0.21583698647895075,2.0,"[""right_cheek""]","[""right_cheek""]",1.0,1.0,False,0.07194566215965024,False,,,
channel,19,baseline/forehead/chrom,forehead,forehead,baseline,chrom,eligible,1.0,0.9999999884333304,0.03666666666666667,0.0,True,106.0,0.3467710652058032,15.186279973446048,0.15306444230450447,,,,,,,,,,,
channel,19,baseline/forehead/pos,forehead,forehead,baseline,pos,eligible,1.0,0.9999999884333304,0.03666666666666667,0.0,False,106.0,0.24677611374592573,22.334322243447332,0.08624936132287488,,,,,,,,,,,
channel,19,baseline/left_cheek/chrom,left_cheek,left_cheek,baseline,chrom,eligible,1.0,0.9691666566171475,0.0,0.05,True,187.0,0.3666214872447315,8.59908043416209,0.2135754487195746,,,,,,,,,,,
channel,19,baseline/left_cheek/pos,left_cheek,left_cheek,baseline,pos,eligible,1.0,0.9691666566171475,0.0,0.05,False,186.0,0.3572920877423343,8.329866984587795,0.21089685712938488,,,,,,,,,,,
channel,19,baseline/right_cheek/chrom,right_cheek,right_cheek,baseline,chrom,eligible,1.0,0.7608333250120253,0.0,0.03,False,137.0,0.16217319741222258,11.201437840454304,0.08387748993527744,,,,,,,,,,,
channel,19,baseline/right_cheek/pos,right_cheek,right_cheek,baseline,pos,eligible,1.0,0.7608333250120253,0.0,0.03,True,92.0,0.37562783351435003,9.677542560599179,0.20793565458683658,,,,,,,,,,,
channel,19,tracked/forehead/chrom,forehead,forehead,tracked,chrom,tracking_ineligible,1.0,0.9999999884333304,0.03666666666666667,0.0,False,,,,,,,,,,,,,,,
channel,19,tracked/forehead/pos,forehead,forehead,tracked,pos,tracking_ineligible,1.0,0.9999999884333304,0.03666666666666667,0.0,False,,,,,,,,,,,,,,,
channel,19,tracked/left_cheek/chrom,left_cheek,left_cheek,tracked,chrom,tracking_ineligible,1.0,0.9691666566171475,0.0,0.05,False,,,,,,,,,,,,,,,
channel,19,tracked/left_cheek/pos,left_cheek,left_cheek,tracked,pos,tracking_ineligible,1.0,0.9691666566171475,0.0,0.05,False,,,,,,,,,,,,,,,
channel,19,tracked/right_cheek/chrom,right_cheek,right_cheek,tracked,chrom,tracking_ineligible,1.0,0.7608333250120253,0.0,0.03,False,,,,,,,,,,,,,,,
channel,19,tracked/right_cheek/pos,right_cheek,right_cheek,tracked,pos,tracking_ineligible,1.0,0.7608333250120253,0.0,0.03,False,,,,,,,,,,,,,,,
cluster,19,,,,,,,,,,,,106.0,0.34677106520580314,15.186279973446034,0.15306444230450456,0.0,"[""forehead""]","[""forehead""]",1.0,1.0,False,0.05102148076816818,False,,,
cluster,19,,,,,,,,,,,,187.0,0.36662148724473137,8.59908043416209,0.21357544871957454,1.0,"[""left_cheek""]","[""left_cheek""]",1.0,1.0,False,0.07119181623985818,False,,,
cluster,19,,,,,,,,,,,,92.0,0.37562783351435003,9.677542560599179,0.20793565458683658,2.0,"[""right_cheek""]","[""right_cheek""]",1.0,1.0,False,0.06931188486227886,False,,,
channel,20,baseline/forehead/chrom,forehead,forehead,baseline,chrom,eligible,0.9933333333333333,0.9933333218878583,0.03,0.0033333333333333335,False,110.0,0.3178116201193681,17.45692407992736,0.12946835287636801,,,,,,,,,,,
channel,20,baseline/forehead/pos,forehead,forehead,baseline,pos,eligible,0.9933333333333333,0.9933333218878583,0.03,0.0033333333333333335,True,109.0,0.28299784603976913,14.20899909800032,0.1295728287745385,,,,,,,,,,,
channel,20,baseline/left_cheek/chrom,left_cheek,left_cheek,baseline,chrom,eligible,0.9933333333333333,0.9483333234694746,0.0,0.056666666666666664,True,186.0,0.4789736997909802,9.071897450920716,0.2727653933813456,,,,,,,,,,,
channel,20,baseline/left_cheek/pos,left_cheek,left_cheek,baseline,pos,eligible,0.9933333333333333,0.9483333234694746,0.0,0.056666666666666664,False,186.0,0.4208985374562314,8.46591769898319,0.24678993259734036,,,,,,,,,,,
channel,20,baseline/right_cheek/chrom,right_cheek,right_cheek,baseline,chrom,eligible,0.9933333333333333,0.7549999918628929,0.0,0.03,False,136.0,0.17379477548810301,14.864976676444343,0.07763034120501842,,,,,,,,,,,
channel,20,baseline/right_cheek/pos,right_cheek,right_cheek,baseline,pos,eligible,0.9933333333333333,0.7549999918628929,0.0,0.03,True,92.0,0.3593228164779946,10.65909767521687,0.19029327025903583,,,,,,,,,,,
channel,20,tracked/forehead/chrom,forehead,forehead,tracked,chrom,tracking_ineligible,0.9933333333333333,0.9933333218878583,0.03,0.0033333333333333335,False,,,,,,,,,,,,,,,
channel,20,tracked/forehead/pos,forehead,forehead,tracked,pos,tracking_ineligible,0.9933333333333333,0.9933333218878583,0.03,0.0033333333333333335,False,,,,,,,,,,,,,,,
channel,20,tracked/left_cheek/chrom,left_cheek,left_cheek,tracked,chrom,tracking_ineligible,0.9933333333333333,0.9483333234694746,0.0,0.056666666666666664,False,,,,,,,,,,,,,,,
channel,20,tracked/left_cheek/pos,left_cheek,left_cheek,tracked,pos,tracking_ineligible,0.9933333333333333,0.9483333234694746,0.0,0.056666666666666664,False,,,,,,,,,,,,,,,
