variant,case,Nplanned,Noutput,Nref,Nvalid,Nwithin5,Nwithin10,hr_output_coverage_pct,paired_reference_coverage_pct,MAE_bpm,RMSE_bpm,Bias_bpm,MAPE_pct,P5_valid_pct,P10_valid_pct,R5_all_reference_pct,R10_all_reference_pct,P95_abs_error_bpm,Max_abs_error_bpm,LoA_lower_descriptive_bpm,LoA_upper_descriptive_bpm,V25_MAE_bpm,delta_MAE_bpm,delta_P5_pp,delta_R5_pp,delta_hr_coverage_pp,waveform_coverage_pct,delta_waveform_coverage_pp,common_windows,new_windows,lost_windows,common_MAE_bpm,common_V25_MAE_bpm,new_MAE_bpm,lost_V25_MAE_bpm,mean_HR_bpm,target_P5_95_met
component_consensus,data1,42,38,42,38,0,8,90.47619047619048,90.47619047619048,13.128947368421052,13.729386462314293,-13.128947368421052,12.187353214164869,0.0,21.05263157894737,0.0,19.047619047619047,20.344999999999995,20.900000000000006,-21.105606283179142,-5.15228845366296,13.097297297297297,0.03165007112375484,0.0,0.0,2.3809523809523796,90.67524115755627,1.9292604501607746,37,1,0,13.205405405405406,13.097297297297297,10.299999999999997,,93.44736842105263,False
component_consensus,data2,37,31,37,31,31,31,83.78378378378379,83.78378378378379,2.1483870967741927,2.417009616007136,-0.08387096774193575,2.724582519316041,100.0,100.0,83.78378378378379,83.78378378378379,4.099999999999994,4.200000000000003,-4.896618081241107,4.728876145757236,3.0151515151515142,-0.8667644183773215,12.121212121212125,5.405405405405418,-5.4054054054054035,86.14501076812635,-4.307250538406315,31,0,2,2.1483870967741927,2.56774193548387,,9.949999999999996,78.70967741935483,True
component_consensus,data3,65,61,65,61,0,0,93.84615384615384,93.84615384615384,42.46065573770492,43.73874562504575,-42.46065573770492,41.019163326599276,0.0,0.0,0.0,0.0,58.8,60.7,-63.20397195128591,-21.71733952412393,32.87118644067797,9.589469297026952,-18.64406779661017,-16.923076923076923,3.076923076923066,94.5520036019811,2.701485817199467,59,2,0,42.30847457627118,32.87118644067797,46.95,,60.16393442622951,False
component_consensus,data4,50,46,50,46,46,46,92.0,92.0,2.382608695652174,2.667273481682551,-0.2652173913043479,3.0914768694267423,100.0,100.0,92.0,92.0,4.350000000000005,5.0,-5.524646880028378,4.994212097419682,2.556521739130435,-0.1739130434782612,2.173913043478265,2.0,0.0,92.58393341438324,0.0,46,0,0,2.382608695652174,2.556521739130435,,,76.67391304347827,True
component_consensus,data5,53,49,53,49,18,33,92.45283018867924,92.45283018867924,7.493877551020409,8.484607912483135,-5.502040816326533,7.47035947886131,36.734693877551024,67.34693877551021,33.9622641509434,62.264150943396224,13.080000000000002,13.700000000000003,-18.292479432730588,7.2883978000775205,60.72244897959183,-53.22857142857142,20.408163265306126,18.867924528301888,0.0,93.2475884244373,0.0,49,0,0,7.493877551020409,60.72244897959183,,,91.89795918367346,False
component_consensus,data6,62,38,62,38,0,0,61.29032258064516,61.29032258064516,21.126315789473683,22.168244238811045,-21.126315789473683,18.10235995011535,0.0,0.0,0.0,0.0,33.449999999999996,35.30000000000001,-34.46713875657526,-7.785492822372108,26.002777777777776,-4.876461988304094,0.0,0.0,3.225806451612904,78.2122905027933,2.7932960893854664,36,2,0,20.53055555555555,26.002777777777776,31.85000000000001,,93.78947368421052,False
