time_s,r,g,b,rppg_normalized
0.0,189.33333333333334,148.0,128.0,-0.035382283418424636
0.033333299999999996,189.33333333333334,148.0,128.0,-0.048132559111145126
0.06666659999999999,191.33333333333334,151.66666666666666,132.0,-0.04794374345132215
0.09999989999999999,195.0,155.66666666666666,134.33333333333334,-0.030335026883480477
0.13333319999999999,195.33333333333334,156.0,134.66666666666666,-0.001964280683578067
0.1666665,195.33333333333334,156.33333333333334,135.33333333333334,0.022982116549132788
0.19999979999999998,195.33333333333334,156.33333333333334,134.66666666666666,0.030053959898981554
0.2333331,195.66666666666666,156.33333333333334,135.33333333333334,0.011294292865677876
0.26666639999999997,196.0,156.33333333333334,135.0,-0.0315300510594729
0.2999997,195.33333333333334,156.33333333333334,135.0,-0.0881054412675368
0.333333,195.33333333333334,155.66666666666666,135.0,-0.14435108193059643
0.3666663,196.0,155.66666666666666,134.66666666666666,-0.18904778444184958
0.39999959999999996,196.33333333333334,156.33333333333334,135.0,-0.21888976599769175
0.43333289999999997,195.33333333333334,156.0,134.66666666666666,-0.2378039452760575
0.4666662,196.0,156.0,135.33333333333334,-0.25036066441839927
0.4999995,195.33333333333334,156.0,135.33333333333334,-0.25440627397857196
0.5333327999999999,196.0,156.66666666666666,135.33333333333334,-0.2381977760051836
0.5666661,195.66666666666666,155.66666666666666,134.0,-0.18441823902374205
0.5999994,195.66666666666666,156.0,135.0,-0.08154641457805535
0.6333327,196.0,156.33333333333334,135.33333333333334,0.061064398553632646
0.666666,195.66666666666666,156.33333333333334,135.33333333333334,0.20471678662649936
0.6999993,195.66666666666666,157.33333333333334,135.66666666666666,0.29029541209709125
0.7333326,196.66666666666666,157.0,136.33333333333334,0.26468533531352084
0.7666659,196.0,157.0,136.0,0.11206738946899515
0.7999991999999999,196.33333333333334,157.66666666666666,136.66666666666666,-0.1256807837273692
0.8333324999999999,196.66666666666666,157.33333333333334,136.66666666666666,-0.3517866761716927
0.8666657999999999,197.66666666666666,156.66666666666666,136.33333333333334,-0.447948507109836
0.8999990999999999,197.0,156.66666666666666,136.0,-0.33088423990457677
0.9333324,196.33333333333334,156.33333333333334,135.66666666666666,-0.0025755598339725926
0.9666657,196.33333333333334,157.33333333333334,136.33333333333334,0.4397994681524278
0.999999,197.0,158.0,135.66666666666666,0.84390344464378
1.0333322999999999,196.66666666666666,157.33333333333334,135.33333333333334,1.068472876309845
