variant,case,shift_s,Nplanned,Noutput,Nref,Nvalid,Nwithin5,Nwithin10,hr_output_coverage_pct,paired_reference_coverage_pct,MAE_bpm,RMSE_bpm,Bias_bpm,MAPE_pct,P5_valid_pct,P10_valid_pct,R5_all_reference_pct,R10_all_reference_pct,P95_abs_error_bpm,Max_abs_error_bpm,LoA_lower_descriptive_bpm,LoA_upper_descriptive_bpm
cdf_v28,data6,-5,62,38,62,38,0,0,61.29032258064516,61.29032258064516,31.502631578947376,38.097565193647355,-16.007894736842104,27.021416698647073,0.0,0.0,0.0,0.0,73.29,74.5,-84.67712395836217,52.661334484677965
cdf_v28,data6,-2,62,38,62,38,0,0,61.29032258064516,61.29032258064516,32.47631578947368,39.370577445867525,-16.486842105263154,27.77003522220525,0.0,0.0,0.0,0.0,75.55000000000001,77.5,-87.50197435305029,54.528290142523986
cdf_v28,data6,-1,62,38,62,38,0,0,61.29032258064516,61.29032258064516,32.93947368421052,39.936215591734204,-16.739473684210523,28.126412974925465,0.0,0.0,0.0,0.0,76.565,78.5,-88.76043404633162,55.28148667791058
cdf_v28,data6,0,62,38,62,38,0,0,61.29032258064516,61.29032258064516,33.46315789473684,40.55009247831625,-17.04736842105263,28.52538942266459,0.0,0.0,0.0,0.0,77.65,79.5,-90.12892312075607,56.034186278650814
cdf_v28,data6,1,62,38,62,38,0,0,61.29032258064516,61.29032258064516,34.031578947368416,41.188731213128776,-17.40526315789474,28.953738309320485,0.0,0.0,0.0,0.0,78.65,80.4,-91.55526250476477,56.744736188975295
cdf_v28,data6,2,62,38,62,38,0,1,61.29032258064516,61.29032258064516,34.63947368421052,41.84058405046721,-17.813157894736843,29.40702164899736,0.0,2.6315789473684212,0.0,1.6129032258064515,79.635,81.3,-93.01344156123673,57.38712577176304
cdf_v28,data6,5,62,38,61,38,0,3,61.29032258064516,62.295081967213115,36.59473684210526,43.756160468525664,-19.257894736842104,30.838922615893527,0.0,7.894736842105263,0.0,4.918032786885246,82.19,83.3,-97.3007936117339,58.785004138049686
