time_s,observed_fraction,interpolated_fraction,spectral_peak_bpm,peak_concentration,accepted,status,ridge_bpm,legacy_ridge_bpm,evidence_local_bpm,evidence_score,evidence_runner_up_margin,evidence_selected_relative_power,evidence_selected_peak_bpm,evidence_selected_periodic_support,evidence_selected_motion_overlap,evidence_candidate_count,evidence_candidates_json,evidence_reacquired,evidence_tracker_state,evidence_motion_available,raw_spectral_peak_bpm,window_start_s,window_end_s,component_proposal_bpm,hr_source
4.999995,0.7,0.0,,,False,gap_or_filter_edge,,,,,,,,,,0,[],False,unavailable,False,,0.0,9.99999,,saved_measured_component_offline
5.999994,0.8,0.0,,,False,gap_or_filter_edge,,,,,,,,,,0,[],False,unavailable,False,,0.999999,10.999989,,saved_measured_component_offline
6.999993,0.9,0.0,,,False,gap_or_filter_edge,,,,,,,,,,0,[],False,unavailable,False,,1.999998,11.999988,,saved_measured_component_offline
7.999992,1.0,0.0,91.0,0.9308441417974761,True,candidate_only,91.0,91.0,91.0,1.0015660755734668,,1.0,91.0,0.9940561635374648,0.07354471748533184,1,"[{""bpm"":91.0,""relative_power"":1.0,""peak_concentration"":0.9308441417974761,""prominence"":1.0,""period_correlation"":0.9941998815305899,""split_period_correlation"":0.9936250095580897,""periodic_support"":0.9940561635374648,""harmonic2_relative_power"":1.0089576464580718e-09,""harmonic3_relative_power"":9.5952953927195e-11,""harmonic_support"":3.519253892003707e-05,""motion_profile"":0.07354471748533184,""motion_strength"":0.9935896254128586,""motion_reliability"":1.0,""motion_overlap"":0.07354471748533184,""motion_available"":true,""evidence_score"":1.0015660755734668,""supported_bpm"":[88.0,89.0,90.0,91.0,92.0,93.0,94.0],""supported_relative_power"":[0.729109161361914,0.869661714069545,0.9654730976321816,1.0,0.9667464188895543,0.8710118431926074,0.728661554738687]}]",False,acquired,True,91.0,2.999997,12.999986999999999,90.0,saved_measured_component_offline
8.999991,1.0,0.0,91.0,0.9269379295612562,True,candidate_only,91.0,91.0,91.0,0.9822271947541311,,1.0,91.0,0.9904134498038233,0.08580008127057036,1,"[{""bpm"":91.0,""relative_power"":1.0,""peak_concentration"":0.9269379295612562,""prominence"":1.0,""period_correlation"":0.9906722844568261,""split_period_correlation"":0.9896369458448151,""periodic_support"":0.9904134498038233,""harmonic2_relative_power"":4.2157760486412296e-10,""harmonic3_relative_power"":3.165518947536121e-11,""harmonic_support"":2.2501558138375883e-05,""motion_profile"":0.08580008127057036,""motion_strength"":0.9936924486654357,""motion_reliability"":1.0,""motion_overlap"":0.08580008127057036,""motion_available"":true,""evidence_score"":0.9822271947541311,""supported_bpm"":[88.0,89.0,90.0,91.0,92.0,93.0,94.0],""supported_relative_power"":[0.7579668981994151,0.8887389665533588,0.9746905800353126,1.0,0.9583641615742295,0.8550126112762072,0.7058377843733682]}]",False,tracked,True,91.0,3.999996,13.999986,90.0,saved_measured_component_offline
9.99999,1.0,0.0,91.0,0.9185557587373225,True,candidate_only,91.0,91.0,91.0,0.9682983687106057,,1.0,91.0,0.9878266396582751,0.09466489316008248,1,"[{""bpm"":91.0,""relative_power"":1.0,""peak_concentration"":0.9185557587373225,""prominence"":1.0,""period_correlation"":0.9879866616064643,""split_period_correlation"":0.987346573813707,""periodic_support"":0.9878266396582751,""harmonic2_relative_power"":3.3567186871912757e-10,""harmonic3_relative_power"":2.824729726773157e-11,""harmonic_support"":2.018153660606802e-05,""motion_profile"":0.09466489316008248,""motion_strength"":0.993744431363445,""motion_reliability"":1.0,""motion_overlap"":0.09466489316008248,""motion_available"":true,""evidence_score"":0.9682983687106057,""supported_bpm"":[88.0,89.0,90.0,91.0,92.0,93.0,94.0],""supported_relative_power"":[0.7016944621693679,0.8438588352267384,0.9497723031189204,1.0,0.9833642256800645,0.9002829442337507,0.763191306025331]}]",False,tracked,True,91.0,4.999995,14.999984999999999,90.0,saved_measured_component_offline
10.999989,1.0,0.0,92.0,0.9100157236089803,True,candidate_only,92.0,92.0,92.0,0.9665010810289593,,1.0,92.0,0.9911711948003055,0.09909744493831235,1,"[{""bpm"":92.0,""relative_power"":1.0,""peak_concentration"":0.9100157236089803,""prominence"":1.0,""period_correlation"":0.9911498437617254,""split_period_correlation"":0.9912352479160458,""periodic_support"":0.9911711948003055,""harmonic2_relative_power"":6.412745891480926e-09,""harmonic3_relative_power"":1.6481419374272538e-10,""harmonic_support"":8.457292151358762e-05,""motion_profile"":0.09909744493831235,""motion_strength"":0.9935436027473458,""motion_reliability"":1.0,""motion_overlap"":0.09909744493831235,""motion_available"":true,""evidence_score"":0.9665010810289593,""supported_bpm"":[89.0,90.0,91.0,92.0,93.0,94.0,95.0],""supported_relative_power"":[0.7011880523857223,0.8498992079079467,0.9561306672964711,1.0,0.9724214976086779,0.8776674840319301,0.7305912619312991]}]",False,tracked,True,92.0,5.999994,15.999984,90.0,saved_measured_component_offline
11.999988,1.0,0.0,93.0,0.923360698066338,True,candidate_only,93.0,93.0,93.0,0.9656617061759686,,1.0,93.0,0.9904199174825954,0.0991191955822013,1,"[{""bpm"":93.0,""relative_power"":1.0,""peak_concentration"":0.923360698066338,""prominence"":1.0,""period_correlation"":0.9905953952734582,""split_period_correlation"":0.9898934841100071,""periodic_support"":0.9904199174825954,""harmonic2_relative_power"":9.440852759041258e-09,""harmonic3_relative_power"":2.1619101927070798e-11,""harmonic_support"":9.879142286510381e-05,""motion_profile"":0.0991191955822013,""motion_strength"":0.9937065830168121,""motion_reliability"":1.0,""motion_overlap"":0.0991191955822013,""motion_available"":true,""evidence_score"":0.9656617061759686,""supported_bpm"":[90.0,91.0,92.0,93.0,94.0,95.0,96.0],""supported_relative_power"":[0.7026081029738607,0.856955908938607,0.9621274915090684,1.0,0.9647954535793829,0.8611305110138866,0.7134726697778805]}]",False,tracked,True,93.0,6.999993,16.999983,91.0,saved_measured_component_offline
12.999986999999999,1.0,0.0,94.0,0.931366158510288,True,candidate_only,94.0,93.0,94.0,0.9678225318573456,,1.0,94.0,0.9875722109931129,0.0948273389786064,1,"[{""bpm"":94.0,""relative_power"":1.0,""peak_concentration"":0.931366158510288,""prominence"":1.0,""period_correlation"":0.9881369631710589,""split_period_correlation"":0.9858779544592747,""periodic_support"":0.9875722109931129,""harmonic2_relative_power"":5.596360749156305e-10,""harmonic3_relative_power"":1.0678917136625689e-10,""harmonic_support"":2.7273488179352053e-05,""motion_profile"":0.0948273389786064,""motion_strength"":0.9938750325591422,""motion_reliability"":1.0,""motion_overlap"":0.0948273389786064,""motion_available"":true,""evidence_score"":0.9678225318573456,""supported_bpm"":[91.0,92.0,93.0,94.0,95.0,96.0,97.0],""supported_relative_power"":[0.7820062968646796,0.9152872953489578,0.9920962747016561,1.0,0.9349308174065387,0.8139085096321006,0.6612689836238208]}]",False,tracked,True,94.0,7.999992,17.999982,92.0,saved_measured_component_offline
13.999986,1.0,0.0,94.0,0.9202352682088433,True,candidate_only,94.0,93.0,94.0,0.9720414608311782,,1.0,94.0,0.9912129881288412,0.09467087027737486,1,"[{""bpm"":94.0,""relative_power"":1.0,""peak_concentration"":0.9202352682088433,""prominence"":1.0,""period_correlation"":0.9915841627887738,""split_period_correlation"":0.9900994641490435,""periodic_support"":0.9912129881288412,""harmonic2_relative_power"":1.8456781610723529e-09,""harmonic3_relative_power"":6.401735291877976e-11,""harmonic_support"":4.576173617123302e-05,""motion_profile"":0.09467087027737486,""motion_strength"":0.9938215246834504,""motion_reliability"":1.0,""motion_overlap"":0.09467087027737486,""motion_available"":true,""evidence_score"":0.9720414608311782,""supported_bpm"":[91.0,92.0,93.0,94.0,95.0,96.0,97.0],""supported_relative_power"":[0.7635319385879445,0.8943267152052243,0.9778348157267319,1.0,0.9528729398701131,0.8480837684535119,0.7060560574199665]}]",False,tracked,True,94.0,8.999991,18.999981,92.0,saved_measured_component_offline
