record_type,window_index,channel,patch_id,region,branch,method,status,observed_fraction,mean_quality,tracked_fraction,reset_fraction,representative,peak_bpm,peak_concentration,peak_fwhm_bpm,spectral_score,cluster_index,patch_ids_json,regions_json,patch_count,region_count,qualified,cluster_score,selected,coefficient,polarity,medoid_channel
channel,1,tracked/forehead/pos,forehead,forehead,tracked,pos,nonfinite_bvp,1.0,0.9999782110849463,0.71,0.0,False,,,,,,,,,,,,,,,
channel,1,tracked/left_cheek/chrom,left_cheek,left_cheek,tracked,chrom,nonfinite_bvp,1.0,0.9998077012787576,0.0,0.0,False,,,,,,,,,,,,,,,
channel,1,tracked/left_cheek/pos,left_cheek,left_cheek,tracked,pos,nonfinite_bvp,1.0,0.9998077012787576,0.0,0.0,False,,,,,,,,,,,,,,,
channel,1,tracked/right_cheek/chrom,right_cheek,right_cheek,tracked,chrom,nonfinite_bvp,1.0,0.999999987892957,0.0,0.0,False,,,,,,,,,,,,,,,
channel,1,tracked/right_cheek/pos,right_cheek,right_cheek,tracked,pos,nonfinite_bvp,1.0,0.999999987892957,0.0,0.0,False,,,,,,,,,,,,,,,
channel,2,baseline/forehead/chrom,forehead,forehead,baseline,chrom,eligible,1.0,0.9999782109194272,0.6866666666666666,0.0,False,92.0,0.2597722451340411,18.47102618772915,0.10230265703568048,,,,,,,,,,,
channel,2,baseline/forehead/pos,forehead,forehead,baseline,pos,eligible,1.0,0.9999782109194272,0.6866666666666666,0.0,False,92.0,0.1974769993145461,14.326522576356254,0.09001279925601693,,,,,,,,,,,
channel,2,baseline/left_cheek/chrom,left_cheek,left_cheek,baseline,chrom,eligible,1.0,0.9998394204854049,0.0,0.0,False,68.0,0.19485153836327754,7.165081124274678,0.12200409928856079,,,,,,,,,,,
channel,2,baseline/left_cheek/pos,left_cheek,left_cheek,baseline,pos,eligible,1.0,0.9998394204854049,0.0,0.0,True,67.0,0.3262439319406869,9.273003582307112,0.1840326481467954,,,,,,,,,,,
channel,2,baseline/right_cheek/chrom,right_cheek,right_cheek,baseline,chrom,eligible,1.0,0.9999999876364586,0.0,0.0,True,101.0,0.45554931462251685,11.761663092997011,0.2300593083100023,,,,,,,,,,,
channel,2,baseline/right_cheek/pos,right_cheek,right_cheek,baseline,pos,eligible,1.0,0.9999999876364586,0.0,0.0,False,100.0,0.2463037181268108,13.581900683586724,0.11553655274012001,,,,,,,,,,,
channel,2,tracked/forehead/chrom,forehead,forehead,tracked,chrom,eligible,1.0,0.9999782109194272,0.6866666666666666,0.0,True,58.0,0.19022682188173198,8.0733951094697,0.11371877303924044,,,,,,,,,,,
channel,2,tracked/forehead/pos,forehead,forehead,tracked,pos,eligible,1.0,0.9999782109194272,0.6866666666666666,0.0,False,71.0,0.26990239600425386,16.77095942817762,0.11257284485546254,,,,,,,,,,,
channel,2,tracked/left_cheek/chrom,left_cheek,left_cheek,tracked,chrom,tracking_ineligible,1.0,0.9998394204854049,0.0,0.0,False,,,,,,,,,,,,,,,
channel,2,tracked/left_cheek/pos,left_cheek,left_cheek,tracked,pos,tracking_ineligible,1.0,0.9998394204854049,0.0,0.0,False,,,,,,,,,,,,,,,
channel,2,tracked/right_cheek/chrom,right_cheek,right_cheek,tracked,chrom,tracking_ineligible,1.0,0.9999999876364586,0.0,0.0,False,,,,,,,,,,,,,,,
channel,2,tracked/right_cheek/pos,right_cheek,right_cheek,tracked,pos,tracking_ineligible,1.0,0.9999999876364586,0.0,0.0,False,,,,,,,,,,,,,,,
cluster,2,,,,,,,,,,,,58.0,0.190226821881732,8.0733951094697,0.11371877303924047,0.0,"[""forehead""]","[""forehead""]",1.0,1.0,False,0.03790625767974682,False,,,
cluster,2,,,,,,,,,,,,67.0,0.32624393194068685,9.273003582307112,0.18403264814679537,1.0,"[""left_cheek""]","[""left_cheek""]",1.0,1.0,False,0.06134421604893179,False,,,
cluster,2,,,,,,,,,,,,101.0,0.4555493146225169,11.761663092997011,0.23005930831000232,2.0,"[""right_cheek""]","[""right_cheek""]",1.0,1.0,False,0.0766864361033341,False,,,
channel,3,baseline/forehead/chrom,forehead,forehead,baseline,chrom,eligible,1.0,0.9999782110027821,0.6666666666666666,0.0,False,156.0,0.15038752115472073,8.418808018272614,0.08838176313924315,,,,,,,,,,,
channel,3,baseline/forehead/pos,forehead,forehead,baseline,pos,eligible,1.0,0.9999782110027821,0.6666666666666666,0.0,False,57.0,0.1715873625054465,33.89603654960834,0.044863315110875934,,,,,,,,,,,
channel,3,baseline/left_cheek/chrom,left_cheek,left_cheek,baseline,chrom,eligible,1.0,0.9998549889507012,0.0,0.0,False,69.0,0.23326065355954165,10.118557965197283,0.12655110008160667,,,,,,,,,,,
channel,3,baseline/left_cheek/pos,left_cheek,left_cheek,baseline,pos,eligible,1.0,0.9998549889507012,0.0,0.0,True,68.0,0.2942100033957593,10.511088485795412,0.15683471027964213,,,,,,,,,,,
channel,3,baseline/right_cheek/chrom,right_cheek,right_cheek,baseline,chrom,eligible,1.0,0.999999987703057,0.0,0.0,True,101.0,0.384755530594588,13.65283050783269,0.17998272610600644,,,,,,,,,,,
channel,3,baseline/right_cheek/pos,right_cheek,right_cheek,baseline,pos,eligible,1.0,0.999999987703057,0.0,0.0,False,100.0,0.2506457472412272,21.147048051214597,0.09073957241222613,,,,,,,,,,,
channel,3,tracked/forehead/chrom,forehead,forehead,tracked,chrom,eligible,1.0,0.9999782110027821,0.6666666666666666,0.0,True,59.0,0.24411375055065038,8.796634030207287,0.1408576504425128,,,,,,,,,,,
channel,3,tracked/forehead/pos,forehead,forehead,tracked,pos,eligible,1.0,0.9999782110027821,0.6666666666666666,0.0,False,70.0,0.21782551001871417,7.1966352675026855,0.1361648061652534,,,,,,,,,,,
channel,3,tracked/left_cheek/chrom,left_cheek,left_cheek,tracked,chrom,tracking_ineligible,1.0,0.9998549889507012,0.0,0.0,False,,,,,,,,,,,,,,,
channel,3,tracked/left_cheek/pos,left_cheek,left_cheek,tracked,pos,tracking_ineligible,1.0,0.9998549889507012,0.0,0.0,False,,,,,,,,,,,,,,,
channel,3,tracked/right_cheek/chrom,right_cheek,right_cheek,tracked,chrom,tracking_ineligible,1.0,0.999999987703057,0.0,0.0,False,,,,,,,,,,,,,,,
channel,3,tracked/right_cheek/pos,right_cheek,right_cheek,tracked,pos,tracking_ineligible,1.0,0.999999987703057,0.0,0.0,False,,,,,,,,,,,,,,,
cluster,3,,,,,,,,,,,,59.0,0.24411375055065032,8.796634030207287,0.14085765044251278,0.0,"[""forehead""]","[""forehead""]",1.0,1.0,False,0.04695255014750426,False,,,
cluster,3,,,,,,,,,,,,68.0,0.29421000339575937,10.511088485795412,0.15683471027964216,1.0,"[""left_cheek""]","[""left_cheek""]",1.0,1.0,False,0.05227823675988072,False,,,
cluster,3,,,,,,,,,,,,101.0,0.38475553059458806,13.652830507832704,0.1799827261060063,2.0,"[""right_cheek""]","[""right_cheek""]",1.0,1.0,False,0.05999424203533543,False,,,
channel,4,baseline/forehead/chrom,forehead,forehead,baseline,chrom,eligible,1.0,0.9999782110422704,0.5966666666666667,0.0,False,156.0,0.20811899962828048,23.11503559064198,0.07112132889892102,,,,,,,,,,,
channel,4,baseline/forehead/pos,forehead,forehead,baseline,pos,eligible,1.0,0.9999782110422704,0.5966666666666667,0.0,True,57.0,0.1518133079438913,9.217218001382669,0.08586232630536089,,,,,,,,,,,
channel,4,baseline/left_cheek/chrom,left_cheek,left_cheek,baseline,chrom,eligible,1.0,0.9998976530141006,0.0,0.0,False,72.0,0.2554154157498302,13.080963123028624,0.12220364002623887,,,,,,,,,,,
channel,4,baseline/left_cheek/pos,left_cheek,left_cheek,baseline,pos,eligible,1.0,0.9998976530141006,0.0,0.0,True,72.0,0.27726390814742846,12.274827616196049,0.13706243151853617,,,,,,,,,,,
channel,4,baseline/right_cheek/chrom,right_cheek,right_cheek,baseline,chrom,eligible,1.0,0.9999999879762625,0.0,0.0,True,99.0,0.23739366167392423,18.737069893577356,0.09268040024473329,,,,,,,,,,,
channel,4,baseline/right_cheek/pos,right_cheek,right_cheek,baseline,pos,eligible,1.0,0.9999999879762625,0.0,0.0,False,109.0,0.249607473986659,20.836770470359397,0.09121754803943498,,,,,,,,,,,
channel,4,tracked/forehead/chrom,forehead,forehead,tracked,chrom,tracking_ineligible,1.0,0.9999782110422704,0.5966666666666667,0.0,False,,,,,,,,,,,,,,,
channel,4,tracked/forehead/pos,forehead,forehead,tracked,pos,tracking_ineligible,1.0,0.9999782110422704,0.5966666666666667,0.0,False,,,,,,,,,,,,,,,
channel,4,tracked/left_cheek/chrom,left_cheek,left_cheek,tracked,chrom,tracking_ineligible,1.0,0.9998976530141006,0.0,0.0,False,,,,,,,,,,,,,,,
channel,4,tracked/left_cheek/pos,left_cheek,left_cheek,tracked,pos,tracking_ineligible,1.0,0.9998976530141006,0.0,0.0,False,,,,,,,,,,,,,,,
channel,4,tracked/right_cheek/chrom,right_cheek,right_cheek,tracked,chrom,tracking_ineligible,1.0,0.9999999879762625,0.0,0.0,False,,,,,,,,,,,,,,,
channel,4,tracked/right_cheek/pos,right_cheek,right_cheek,tracked,pos,tracking_ineligible,1.0,0.9999999879762625,0.0,0.0,False,,,,,,,,,,,,,,,
cluster,4,,,,,,,,,,,,57.0,0.15181330794389128,9.217218001382669,0.08586232630536088,0.0,"[""forehead""]","[""forehead""]",1.0,1.0,False,0.02862077543512029,False,,,
cluster,4,,,,,,,,,,,,72.0,0.2772639081474285,12.274827616196049,0.1370624315185362,1.0,"[""left_cheek""]","[""left_cheek""]",1.0,1.0,False,0.0456874771728454,False,,,
cluster,4,,,,,,,,,,,,99.0,0.23739366167392426,18.737069893577356,0.0926804002447333,2.0,"[""right_cheek""]","[""right_cheek""]",1.0,1.0,False,0.030893466748244433,False,,,
channel,5,baseline/forehead/chrom,forehead,forehead,baseline,chrom,eligible,1.0,0.9999660675691712,0.5433333333333333,0.0,True,45.0,0.1636169820942136,6.777231244822175,0.10456300822689031,,,,,,,,,,,
channel,5,baseline/forehead/pos,forehead,forehead,baseline,pos,eligible,1.0,0.9999660675691712,0.5433333333333333,0.0,False,56.0,0.1156028367745108,6.511674346257102,0.07493833433681898,,,,,,,,,,,
channel,5,baseline/left_cheek/chrom,left_cheek,left_cheek,baseline,chrom,eligible,1.0,0.9999190298035123,0.0,0.0,False,73.0,0.29978753347230724,9.378384012527007,0.168275132468371,,,,,,,,,,,
channel,5,baseline/left_cheek/pos,left_cheek,left_cheek,baseline,pos,eligible,1.0,0.9999190298035123,0.0,0.0,True,73.0,0.32421132046254114,9.283444986036457,0.18279633997705627,,,,,,,,,,,
channel,5,baseline/right_cheek/chrom,right_cheek,right_cheek,baseline,chrom,eligible,1.0,0.9999999880934373,0.0,0.0,False,111.0,0.2273568490287896,8.376348604676053,0.133894557915022,,,,,,,,,,,
channel,5,baseline/right_cheek/pos,right_cheek,right_cheek,baseline,pos,eligible,1.0,0.9999999880934373,0.0,0.0,True,111.0,0.30767035642642504,9.00419636735144,0.17577650734859585,,,,,,,,,,,
channel,5,tracked/forehead/chrom,forehead,forehead,tracked,chrom,tracking_ineligible,1.0,0.9999660675691712,0.5433333333333333,0.0,False,,,,,,,,,,,,,,,
channel,5,tracked/forehead/pos,forehead,forehead,tracked,pos,tracking_ineligible,1.0,0.9999660675691712,0.5433333333333333,0.0,False,,,,,,,,,,,,,,,
channel,5,tracked/left_cheek/chrom,left_cheek,left_cheek,tracked,chrom,tracking_ineligible,1.0,0.9999190298035123,0.0,0.0,False,,,,,,,,,,,,,,,
channel,5,tracked/left_cheek/pos,left_cheek,left_cheek,tracked,pos,tracking_ineligible,1.0,0.9999190298035123,0.0,0.0,False,,,,,,,,,,,,,,,
channel,5,tracked/right_cheek/chrom,right_cheek,right_cheek,tracked,chrom,tracking_ineligible,1.0,0.9999999880934373,0.0,0.0,False,,,,,,,,,,,,,,,
channel,5,tracked/right_cheek/pos,right_cheek,right_cheek,tracked,pos,tracking_ineligible,1.0,0.9999999880934373,0.0,0.0,False,,,,,,,,,,,,,,,
cluster,5,,,,,,,,,,,,45.0,0.16361698209421363,6.777231244822175,0.10456300822689034,0.0,"[""forehead""]","[""forehead""]",1.0,1.0,False,0.03485433607563011,False,,,
cluster,5,,,,,,,,,,,,73.0,0.3242113204625412,9.283444986036471,0.18279633997705616,1.0,"[""left_cheek""]","[""left_cheek""]",1.0,1.0,False,0.060932113325685384,False,,,
cluster,5,,,,,,,,,,,,111.0,0.30767035642642504,9.00419636735144,0.17577650734859585,2.0,"[""right_cheek""]","[""right_cheek""]",1.0,1.0,False,0.05859216911619861,False,,,
channel,6,baseline/forehead/chrom,forehead,forehead,baseline,chrom,eligible,1.0,0.9999538368888113,0.5033333333333333,0.0,True,56.0,0.33043813972160074,21.259830091035575,0.11922062337077162,,,,,,,,,,,
channel,6,baseline/forehead/pos,forehead,forehead,baseline,pos,eligible,1.0,0.9999538368888113,0.5033333333333333,0.0,False,55.0,0.18735039388127345,13.104341688439412,0.08955441869286629,,,,,,,,,,,
channel,6,baseline/left_cheek/chrom,left_cheek,left_cheek,baseline,chrom,eligible,1.0,0.9999582091625658,0.0,0.0,False,73.0,0.3453193238269624,8.290342969358775,0.2042268034690842,,,,,,,,,,,
channel,6,baseline/left_cheek/pos,left_cheek,left_cheek,baseline,pos,eligible,1.0,0.9999582091625658,0.0,0.0,True,73.0,0.36431583180109517,8.534438229274656,0.21290039361196433,,,,,,,,,,,
channel,6,baseline/right_cheek/chrom,right_cheek,right_cheek,baseline,chrom,eligible,1.0,0.9999999881700895,0.0,0.0,True,59.0,0.17057499744203755,6.70454566025419,0.10943328998650663,,,,,,,,,,,
channel,6,baseline/right_cheek/pos,right_cheek,right_cheek,baseline,pos,eligible,1.0,0.9999999881700895,0.0,0.0,False,112.0,0.18206008937388057,8.692277870936536,0.10558146793278522,,,,,,,,,,,
channel,6,tracked/forehead/chrom,forehead,forehead,tracked,chrom,tracking_ineligible,1.0,0.9999538368888113,0.5033333333333333,0.0,False,,,,,,,,,,,,,,,
channel,6,tracked/forehead/pos,forehead,forehead,tracked,pos,tracking_ineligible,1.0,0.9999538368888113,0.5033333333333333,0.0,False,,,,,,,,,,,,,,,
channel,6,tracked/left_cheek/chrom,left_cheek,left_cheek,tracked,chrom,tracking_ineligible,1.0,0.9999582091625658,0.0,0.0,False,,,,,,,,,,,,,,,
channel,6,tracked/left_cheek/pos,left_cheek,left_cheek,tracked,pos,tracking_ineligible,1.0,0.9999582091625658,0.0,0.0,False,,,,,,,,,,,,,,,
channel,6,tracked/right_cheek/chrom,right_cheek,right_cheek,tracked,chrom,tracking_ineligible,1.0,0.9999999881700895,0.0,0.0,False,,,,,,,,,,,,,,,
channel,6,tracked/right_cheek/pos,right_cheek,right_cheek,tracked,pos,tracking_ineligible,1.0,0.9999999881700895,0.0,0.0,False,,,,,,,,,,,,,,,
cluster,6,,,,,,,,,,,,56.0,0.3304381397216008,21.259830091035575,0.11922062337077163,0.0,"[""forehead""]","[""forehead""]",1.0,1.0,False,0.03974020779025721,False,,,
cluster,6,,,,,,,,,,,,73.0,0.3643158318010953,8.534438229274656,0.2129003936119644,1.0,"[""left_cheek""]","[""left_cheek""]",1.0,1.0,False,0.0709667978706548,False,,,
cluster,6,,,,,,,,,,,,59.0,0.1705749974420376,6.7045456602541975,0.1094332899865066,2.0,"[""right_cheek""]","[""right_cheek""]",1.0,1.0,False,0.03647776332883553,False,,,
channel,7,baseline/forehead/chrom,forehead,forehead,baseline,chrom,eligible,1.0,0.9999442326547978,0.43666666666666665,0.0,True,57.0,0.4106803532259025,18.62502758019172,0.1609195036904512,,,,,,,,,,,
channel,7,baseline/forehead/pos,forehead,forehead,baseline,pos,eligible,1.0,0.9999442326547978,0.43666666666666665,0.0,False,54.0,0.2588750680501157,12.769509721062633,0.12541632238928777,,,,,,,,,,,
channel,7,baseline/left_cheek/chrom,left_cheek,left_cheek,baseline,chrom,eligible,1.0,0.9999999881621068,0.0,0.0,False,73.0,0.34149271165251854,9.836287045423774,0.18766526247368692,,,,,,,,,,,
channel,7,baseline/left_cheek/pos,left_cheek,left_cheek,baseline,pos,eligible,1.0,0.9999999881621068,0.0,0.0,True,73.0,0.3546664820598563,10.369148219531397,0.19026195110112393,,,,,,,,,,,
channel,7,baseline/right_cheek/chrom,right_cheek,right_cheek,baseline,chrom,eligible,1.0,0.9999999881892938,0.0,0.0,True,60.0,0.23065620003620818,8.665980775008244,0.13393385151029175,,,,,,,,,,,
channel,7,baseline/right_cheek/pos,right_cheek,right_cheek,baseline,pos,eligible,1.0,0.9999999881892938,0.0,0.0,False,70.0,0.2270300801968558,29.572529242991124,0.06553272105332827,,,,,,,,,,,
channel,7,tracked/forehead/chrom,forehead,forehead,tracked,chrom,tracking_ineligible,1.0,0.9999442326547978,0.43666666666666665,0.0,False,,,,,,,,,,,,,,,
channel,7,tracked/forehead/pos,forehead,forehead,tracked,pos,tracking_ineligible,1.0,0.9999442326547978,0.43666666666666665,0.0,False,,,,,,,,,,,,,,,
channel,7,tracked/left_cheek/chrom,left_cheek,left_cheek,tracked,chrom,tracking_ineligible,1.0,0.9999999881621068,0.0,0.0,False,,,,,,,,,,,,,,,
channel,7,tracked/left_cheek/pos,left_cheek,left_cheek,tracked,pos,tracking_ineligible,1.0,0.9999999881621068,0.0,0.0,False,,,,,,,,,,,,,,,
channel,7,tracked/right_cheek/chrom,right_cheek,right_cheek,tracked,chrom,tracking_ineligible,1.0,0.9999999881892938,0.0,0.0,False,,,,,,,,,,,,,,,
channel,7,tracked/right_cheek/pos,right_cheek,right_cheek,tracked,pos,tracking_ineligible,1.0,0.9999999881892938,0.0,0.0,False,,,,,,,,,,,,,,,
cluster,7,,,,,,,,,,,,59.0,0.30689026687272886,18.751676374007296,0.11975552674538145,0.0,"[""forehead"", ""right_cheek""]","[""forehead"", ""right_cheek""]",2.0,2.0,True,0.0798370178302543,True,,,
cluster,7,,,,,,,,,,,,73.0,0.3546664820598563,10.369148219531397,0.19026195110112393,1.0,"[""left_cheek""]","[""left_cheek""]",1.0,1.0,False,0.06342065036704131,False,,,
contributor,7,baseline/forehead/chrom,forehead,forehead,,,,,,,,,57.0,,,,,,,,,,,,0.5,1.0,baseline/right_cheek/chrom
contributor,7,baseline/right_cheek/chrom,right_cheek,right_cheek,,,,,,,,,60.0,,,,,,,,,,,,0.5,1.0,baseline/right_cheek/chrom
channel,8,baseline/forehead/chrom,forehead,forehead,baseline,chrom,eligible,1.0,0.9999177454369741,0.4,0.0,True,55.0,0.38339453541286256,18.76044864952557,0.1495665579320251,,,,,,,,,,,
channel,8,baseline/forehead/pos,forehead,forehead,baseline,pos,eligible,1.0,0.9999177454369741,0.4,0.0,False,52.0,0.23898453156381175,13.147701144437555,0.11403882853125427,,,,,,,,,,,
channel,8,baseline/left_cheek/chrom,left_cheek,left_cheek,baseline,chrom,eligible,1.0,0.9999974537537605,0.0033333333333333335,0.0,True,71.0,0.31418561072574,22.108872634210186,0.1105350906534347,,,,,,,,,,,
channel,8,baseline/left_cheek/pos,left_cheek,left_cheek,baseline,pos,eligible,1.0,0.9999974537537605,0.0033333333333333335,0.0,False,72.0,0.2972612111927539,22.036634264805222,0.10480279884787429,,,,,,,,,,,
channel,8,baseline/right_cheek/chrom,right_cheek,right_cheek,baseline,chrom,eligible,1.0,0.9999999881889077,0.0,0.0,True,60.0,0.25998755939509205,20.05551763226792,0.09732648053078329,,,,,,,,,,,
channel,8,baseline/right_cheek/pos,right_cheek,right_cheek,baseline,pos,eligible,1.0,0.9999999881889077,0.0,0.0,False,70.0,0.24378407527093923,26.63400711030087,0.07572108414483564,,,,,,,,,,,
channel,8,tracked/forehead/chrom,forehead,forehead,tracked,chrom,tracking_ineligible,1.0,0.9999177454369741,0.4,0.0,False,,,,,,,,,,,,,,,
channel,8,tracked/forehead/pos,forehead,forehead,tracked,pos,tracking_ineligible,1.0,0.9999177454369741,0.4,0.0,False,,,,,,,,,,,,,,,
channel,8,tracked/left_cheek/chrom,left_cheek,left_cheek,tracked,chrom,tracking_ineligible,1.0,0.9999974537537605,0.0033333333333333335,0.0,False,,,,,,,,,,,,,,,
channel,8,tracked/left_cheek/pos,left_cheek,left_cheek,tracked,pos,tracking_ineligible,1.0,0.9999974537537605,0.0033333333333333335,0.0,False,,,,,,,,,,,,,,,
channel,8,tracked/right_cheek/chrom,right_cheek,right_cheek,tracked,chrom,tracking_ineligible,1.0,0.9999999881889077,0.0,0.0,False,,,,,,,,,,,,,,,
channel,8,tracked/right_cheek/pos,right_cheek,right_cheek,tracked,pos,tracking_ineligible,1.0,0.9999999881889077,0.0,0.0,False,,,,,,,,,,,,,,,
cluster,8,,,,,,,,,,,,58.0,0.31771373867324854,19.827964379267698,0.11978663852478215,0.0,"[""forehead"", ""right_cheek""]","[""forehead"", ""right_cheek""]",2.0,2.0,True,0.07985775901652144,True,,,
cluster,8,,,,,,,,,,,,71.0,0.3141856107257401,22.108872634210186,0.11053509065343471,1.0,"[""left_cheek""]","[""left_cheek""]",1.0,1.0,False,0.03684503021781157,False,,,
contributor,8,baseline/forehead/chrom,forehead,forehead,,,,,,,,,55.0,,,,,,,,,,,,0.5,1.0,baseline/forehead/chrom
contributor,8,baseline/right_cheek/chrom,right_cheek,right_cheek,,,,,,,,,60.0,,,,,,,,,,,,0.5,1.0,baseline/forehead/chrom
channel,9,baseline/forehead/chrom,forehead,forehead,baseline,chrom,eligible,1.0,0.9999240402948776,0.33666666666666667,0.0,False,54.0,0.32457448279721496,22.788349512587963,0.1119597177830249,,,,,,,,,,,
channel,9,baseline/forehead/pos,forehead,forehead,baseline,pos,eligible,1.0,0.9999240402948776,0.33666666666666667,0.0,True,75.0,0.24918689891966947,12.657826938137234,0.12126951797245157,,,,,,,,,,,
channel,9,baseline/left_cheek/chrom,left_cheek,left_cheek,baseline,chrom,eligible,1.0,0.9999974543974406,0.0033333333333333335,0.0,False,70.0,0.2584765112333573,20.582747258208272,0.09519510771206993,,,,,,,,,,,
channel,9,baseline/left_cheek/pos,left_cheek,left_cheek,baseline,pos,eligible,1.0,0.9999974543974406,0.0033333333333333335,0.0,True,72.0,0.2103961448761073,11.558814785151739,0.10716811357184859,,,,,,,,,,,
channel,9,baseline/right_cheek/chrom,right_cheek,right_cheek,baseline,chrom,eligible,1.0,0.9999999882397232,0.0,0.0,True,57.0,0.2674640022039239,19.12515406703011,0.10311814102301523,,,,,,,,,,,
channel,9,baseline/right_cheek/pos,right_cheek,right_cheek,baseline,pos,eligible,1.0,0.9999999882397232,0.0,0.0,False,70.0,0.22749775934852226,23.11095941915005,0.07775273468298616,,,,,,,,,,,
channel,9,tracked/forehead/chrom,forehead,forehead,tracked,chrom,tracking_ineligible,1.0,0.9999240402948776,0.33666666666666667,0.0,False,,,,,,,,,,,,,,,
channel,9,tracked/forehead/pos,forehead,forehead,tracked,pos,tracking_ineligible,1.0,0.9999240402948776,0.33666666666666667,0.0,False,,,,,,,,,,,,,,,
channel,9,tracked/left_cheek/chrom,left_cheek,left_cheek,tracked,chrom,tracking_ineligible,1.0,0.9999974543974406,0.0033333333333333335,0.0,False,,,,,,,,,,,,,,,
channel,9,tracked/left_cheek/pos,left_cheek,left_cheek,tracked,pos,tracking_ineligible,1.0,0.9999974543974406,0.0033333333333333335,0.0,False,,,,,,,,,,,,,,,
channel,9,tracked/right_cheek/chrom,right_cheek,right_cheek,tracked,chrom,tracking_ineligible,1.0,0.9999999882397232,0.0,0.0,False,,,,,,,,,,,,,,,
channel,9,tracked/right_cheek/pos,right_cheek,right_cheek,tracked,pos,tracking_ineligible,1.0,0.9999999882397232,0.0,0.0,False,,,,,,,,,,,,,,,
cluster,9,,,,,,,,,,,,73.0,0.22542836765523513,12.845265965222879,0.1088795111169,0.0,"[""forehead"", ""left_cheek""]","[""forehead"", ""left_cheek""]",2.0,2.0,True,0.0725863407446,True,,,
cluster,9,,,,,,,,,,,,57.0,0.2674640022039239,19.12515406703011,0.10311814102301523,1.0,"[""right_cheek""]","[""right_cheek""]",1.0,1.0,False,0.03437271367433841,False,,,
