time_s,window_start_s,window_end_s,accepted,status,spectral_peak_bpm,ridge_bpm,roi_count,quality_proxy,state,available_roi_count,method_agreement,motion_overlap,consensus_score,runner_up_ratio,candidate_group_count,waveform_roi_count
4.999995,0.0,9.99999,False,insufficient_rois,,,0,0.0,searching,0,0.0,0.0,0.0,0.0,0,0
5.999994,0.999999,10.999989,False,insufficient_rois,,,0,0.0,searching,0,0.0,0.0,0.0,0.0,0,0
6.999993,1.999998,11.999988,False,insufficient_rois,,,0,0.0,searching,0,0.0,0.0,0.0,0.0,0,0
7.999992,2.999997,12.999986999999999,False,ambiguous_consensus,,,2,0.4357312587540423,searching,3,0.75,0.008730588976820592,0.8695604222458174,1.2819858332497012,3,0
8.999991,3.999996,13.999986,True,accepted_consensus,184.0,184.0,2,0.6101263487219895,acquired,3,1.0,0.9624913317972437,0.9266320364709703,0.0,1,2
9.99999,4.999995,14.999984999999999,True,accepted_consensus,183.0,183.0,2,0.6231969080584097,tracking,3,1.0,0.994327044087258,0.9365630463798007,0.0,1,2
10.999989,5.999994,15.999984,True,accepted_consensus,182.0,182.0,2,0.5404604450077841,tracking,3,0.75,0.9935829431590107,0.8124247502096368,0.0,1,2
11.999988,6.999993,16.999983,True,accepted_consensus,183.0,183.0,2,0.5164177612765961,tracking,3,0.75,0.977642219171296,0.7803996194762302,0.5627763278125518,2,2
12.999986999999999,7.999992,17.999982,False,ambiguous_consensus,,,3,0.3478711792482776,uncertain,3,0.6666666666666666,0.8316153925265256,0.8266422672854165,0.890994139749827,2,0
13.999986,8.999991,18.999981,False,tracking_jump,,,3,0.46742077726680753,lost,3,0.8333333333333334,0.8474627356659221,1.1051710638432073,0.43284593893651657,2,0
14.999984999999999,9.99999,19.99998,True,accepted_consensus,96.0,96.0,3,0.47646840897989545,reacquired,3,0.8333333333333334,0.7891210057885345,1.1474118043491779,0.37266262019975627,2,2
15.999984,10.999989,20.999979,False,ambiguous_consensus,,,2,0.4711610376677002,uncertain,3,0.75,0.029384776851337377,0.9353995943589454,1.2383192029530459,3,0
16.999983,11.999988,21.999978,False,ambiguous_consensus,,,2,0.4846971192591394,lost,3,0.75,0.04721544668818236,0.957951643021131,0.9505830423623789,3,0
17.999982,12.999986999999999,22.999976999999998,True,accepted_consensus,49.0,49.0,3,0.3675497611222313,reacquired,3,0.6666666666666666,0.06239263210631086,1.0854499855968476,0.4466254517449211,2,2
18.999981,13.999986,23.999976,True,accepted_consensus,46.0,46.0,2,0.3710443905427036,tracking,3,0.75,0.06870695518113787,0.7293421159297921,0.6757884970608136,2,1
19.99998,14.999984999999999,24.999975,False,ambiguous_consensus,,,3,0.30825740248405736,uncertain,3,0.6666666666666666,0.0,0.9247722074521721,0.8188175221064444,2,0
20.999979,15.999984,25.999973999999998,False,ambiguous_consensus,,,3,0.3996655307328259,lost,3,0.6666666666666666,0.0,1.1989965921984778,0.9189656533796603,3,0
21.999978,16.999983,26.999972999999997,False,ambiguous_consensus,,,3,0.4303708054101358,lost,3,0.6666666666666666,0.0,1.2911124162304073,0.8663490304210957,2,0
22.999976999999998,17.999982,27.999972,True,accepted_consensus,69.0,69.0,3,0.4365273370960315,reacquired,3,0.6666666666666666,0.0,1.3095820112880945,0.0,1,3
23.999976,18.999981,28.999971,True,accepted_consensus,68.0,68.0,3,0.5226249339471596,tracking,3,0.8333333333333334,0.0,1.5678748018414788,0.0,1,2
