time_s,window_start_s,window_end_s,accepted,status,spectral_peak_bpm,ridge_bpm,roi_count,quality_proxy,state,available_roi_count,method_agreement,motion_overlap,consensus_score,runner_up_ratio,candidate_group_count,waveform_roi_count
4.999995,0.0,9.99999,False,insufficient_rois,,,0,0.0,searching,0,0.0,0.0,0.0,0.0,0,0
5.999994,0.999999,10.999989,False,insufficient_rois,,,0,0.0,searching,0,0.0,0.0,0.0,0.0,0,0
6.999993,1.999998,11.999988,False,insufficient_rois,,,0,0.0,searching,0,0.0,0.0,0.0,0.0,0,0
7.999992,2.999997,12.999986999999999,False,ambiguous_consensus,,,3,0.5584652035593277,searching,3,1.0,0.9213222848786266,1.2895007826516178,0.9222146351413752,2,0
8.999991,3.999996,13.999986,True,accepted_consensus,184.0,184.0,3,0.5642899517171189,acquired,3,1.0,0.954155645087352,1.289054522978638,0.7249441321482741,2,1
9.99999,4.999995,14.999984999999999,True,accepted_consensus,183.0,183.0,3,0.5705750342255337,tracking,3,1.0,0.9825144431929883,1.2912764436376607,0.7353882857019661,2,2
10.999989,5.999994,15.999984,True,accepted_consensus,182.0,182.0,3,0.5091098441709387,tracking,3,0.8333333333333334,0.9959687107213179,1.1470364261769705,0.7060507468438345,2,2
11.999988,6.999993,16.999983,True,accepted_consensus,183.0,183.0,3,0.45801538078193665,tracking,3,0.8333333333333334,0.9954899996428108,1.032083843907551,0.7641607429618494,2,3
12.999986999999999,7.999992,17.999982,False,ambiguous_consensus,,,2,0.6497015356613668,uncertain,3,1.0,0.8543244843584498,1.0218751066023384,0.8906828155543067,2,0
13.999986,8.999991,18.999981,False,tracking_jump,,,3,0.5800396018980271,lost,3,0.8333333333333334,0.7571737944363823,1.4107257159747078,0.6480780482150604,2,0
14.999984999999999,9.99999,19.99998,True,accepted_consensus,94.0,94.0,3,0.6383067701710874,reacquired,3,1.0,0.8134422901062173,1.525501019824558,0.5365758785143332,2,3
15.999984,10.999989,20.999979,True,accepted_consensus,94.0,94.0,3,0.5969159441625492,tracking,3,1.0,0.8433425224178609,1.4131943839715353,0.5558362731207589,3,2
16.999983,11.999988,21.999978,True,accepted_consensus,93.0,93.0,2,0.6725777979256291,tracking,3,1.0,0.9920732982046047,1.0115323587076237,0.4466634687114212,2,2
17.999982,12.999986999999999,22.999976999999998,True,accepted_consensus,93.0,93.0,2,0.6639553165109813,tracking,3,1.0,0.9860230206053896,1.00057301965538,0.0,1,2
18.999981,13.999986,23.999976,True,accepted_consensus,92.0,92.0,3,0.5298293270566324,tracking,3,0.8333333333333334,0.8195568041629757,1.263819058644132,0.0,1,2
19.99998,14.999984999999999,24.999975,True,accepted_consensus,90.0,90.0,3,0.5779219763982524,tracking,3,1.0,0.0,1.7337659291947571,0.0,1,2
20.999979,15.999984,25.999973999999998,True,accepted_consensus,91.0,91.0,3,0.5690507564228261,tracking,3,1.0,0.0,1.7071522692684784,0.43046430099074745,2,2
21.999978,16.999983,26.999972999999997,True,accepted_consensus,92.0,92.0,3,0.4879172855040987,tracking,3,0.8333333333333334,0.0,1.463751856512296,0.29183042637710344,2,2
22.999976999999998,17.999982,27.999972,True,accepted_consensus,92.0,92.0,3,0.47637727255976153,tracking,3,0.8333333333333334,0.0,1.4291318176792847,0.0,1,3
23.999976,18.999981,28.999971,True,accepted_consensus,92.0,92.0,3,0.4188082149165353,tracking,3,0.6666666666666666,0.0,1.256424644749606,0.3882462581819854,2,3
