time_s,base,covered,observed,interpolated,candidate_weight,source,protected_sample,v31_candidate_weight,v31_modified_sample,v31_source
4.7666619,0.9158600692354344,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
4.7999952,0.7220331317566392,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
4.8333285,0.4079444511135359,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
4.8666618,0.1226596464910974,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
4.8999951,-0.0212233333355522,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
4.9333284,0.0083587098902456,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
4.9666617,0.1525406415470306,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
4.999995,0.2934527449596545,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
5.0333283,0.3174651876489903,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
5.0666616,0.1789500926652355,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
5.0999949,-0.0701582549057244,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
5.133328199999999,-0.301705470951828,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
5.1666615,-0.3720224509520182,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
5.1999948,-0.1919955193646054,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
5.2333281,0.2235099787012953,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
5.266661399999999,0.7473597855481718,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
5.2999947,1.1811097959458396,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
5.333328,1.3339005704339892,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
5.3666613,1.1061258993848968,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
5.399994599999999,0.5376312148708001,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
5.4333279,-0.2040245091060356,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
5.4666612,-0.8899887110843591,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
5.4999945,-1.3194756899120013,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
5.5333278,-1.3923819409906335,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
5.5666611,-1.1389695563497553,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
5.5999944,-0.7021748855309656,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
5.6333277,-0.2818612086057781,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
5.666661,-0.0574756074232137,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
5.699994299999999,-0.1163868560152542,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
5.7333276,-0.4198420728205394,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
5.7666609,-0.8216653488348659,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
5.7999942,-1.128176998177839,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
5.833327499999999,-1.172375038128872,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
5.8666608,-0.8753848934499355,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
5.8999941,-0.2771855380201373,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
5.9333274,0.4709121618283179,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
5.966660699999999,1.150944384681086,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
5.999994,1.549372881608315,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
6.0333273,1.5331529554133645,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
6.0666606,1.1035541158436235,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
6.099993899999999,0.4042800350778922,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
6.1333272,-0.3253891082823417,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
6.1666605,-0.8397722180491827,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
6.1999938,-0.9835187231217202,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
6.2333271,-0.7526231558624525,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
