variant,case,Nplanned,Noutput,Nref,Nvalid,Nwithin5,Nwithin10,hr_output_coverage_pct,paired_reference_coverage_pct,MAE_bpm,RMSE_bpm,Bias_bpm,MAPE_pct,P5_valid_pct,P10_valid_pct,R5_all_reference_pct,R10_all_reference_pct,P95_abs_error_bpm,Max_abs_error_bpm,LoA_lower_descriptive_bpm,LoA_upper_descriptive_bpm,V25_MAE_bpm,delta_MAE_bpm,delta_P5_pp,delta_R5_pp,delta_hr_coverage_pp,waveform_coverage_pct,delta_waveform_coverage_pp,common_windows,new_windows,lost_windows,common_MAE_bpm,common_V25_MAE_bpm,new_MAE_bpm,lost_V25_MAE_bpm,mean_HR_bpm,target_P5_95_met,primary_hr_source,primary_hr_interpretation,mean_patch_observed_pct,at_least_two_regions_observed_pct,face_detection_pct
fusion_motion_dp,data1,42,38,42,38,0,8,90.47619047619048,90.47619047619048,44.939473684210526,56.3903803853104,33.84473684210526,41.147864578072344,0.0,21.05263157894737,0.0,19.047619047619047,84.16,84.7,-55.74662109238656,123.43609477659709,13.097297297297297,31.84217638691323,0.0,0.0,2.3809523809523796,90.67524115755627,1.9292604501607746,37,1,0,45.983783783783785,13.097297297297297,6.299999999999997,,140.42105263157896,False,fused_wave_dp,Existing V25 supported-candidate evidence from the identical saved late-PSD-cluster broadband waveform; switches only motion evidence and local/DP selection.,89.05680600214362,97.36334405144694,90.16077170418006
fusion_motion_dp,data2,37,33,37,33,0,3,89.1891891891892,89.1891891891892,21.051515151515154,21.817806183635117,-21.051515151515154,26.657259967239042,0.0,9.090909090909092,0.0,8.108108108108109,30.280000000000005,30.700000000000003,-32.459481404546544,-9.643548898483763,3.0151515151515142,18.03636363636364,-87.87878787878788,-78.37837837837837,0.0,90.45226130653266,0.0,33,0,0,21.051515151515154,3.0151515151515142,,,57.84848484848485,False,fused_wave_dp,Existing V25 supported-candidate evidence from the identical saved late-PSD-cluster broadband waveform; switches only motion evidence and local/DP selection.,100.0,100.0,100.0
fusion_motion_dp,data3,65,61,65,61,0,5,93.84615384615384,93.84615384615384,38.64098360655738,42.14104926063049,-38.64098360655738,37.128482061782776,0.0,8.19672131147541,0.0,7.6923076923076925,60.400000000000006,61.8,-71.87178754342762,-5.410179669687139,32.87118644067797,5.76979716587941,-18.64406779661017,-16.923076923076923,3.076923076923066,94.5520036019811,2.701485817199467,59,2,0,38.85084745762712,32.87118644067797,32.45,,63.98360655737705,False,fused_wave_dp,Existing V25 supported-candidate evidence from the identical saved late-PSD-cluster broadband waveform; switches only motion evidence and local/DP selection.,100.0,100.0,100.0
fusion_motion_dp,data4,50,46,50,46,45,46,92.0,92.0,2.491304347826087,2.812472222085047,-0.15652173913043485,3.231839168994605,97.82608695652173,100.0,90.0,92.0,4.650000000000002,5.799999999999997,-5.721242476510179,5.4081989982493095,2.556521739130435,-0.06521739130434812,0.0,0.0,0.0,92.58393341438324,0.0,46,0,0,2.491304347826087,2.556521739130435,,,76.78260869565217,True,fused_wave_dp,Existing V25 supported-candidate evidence from the identical saved late-PSD-cluster broadband waveform; switches only motion evidence and local/DP selection.,100.0,100.0,100.0
fusion_motion_dp,data5,53,49,53,49,5,5,92.45283018867924,92.45283018867924,77.13061224489795,81.16868804143225,77.13061224489795,79.03235887812228,10.204081632653061,10.204081632653061,9.433962264150944,9.433962264150944,96.33999999999999,96.8,27.06261454843186,127.19860994136403,60.72244897959183,16.408163265306115,-6.122448979591837,-5.660377358490566,0.0,93.2475884244373,0.0,49,0,0,77.13061224489795,60.72244897959183,,,174.53061224489795,False,fused_wave_dp,Existing V25 supported-candidate evidence from the identical saved late-PSD-cluster broadband waveform; switches only motion evidence and local/DP selection.,100.0,100.0,100.0
fusion_motion_dp,data6,62,37,62,37,0,0,59.67741935483871,59.67741935483871,44.670270270270265,51.95637983352386,22.043243243243246,39.007542018882546,0.0,0.0,0.0,0.0,78.3,78.4,-71.44379773553075,115.53028422201726,26.002777777777776,18.66749249249249,0.0,0.0,1.6129032258064555,76.81564245810057,1.3966480446927387,36,1,0,44.98611111111111,26.002777777777776,33.30000000000001,,136.7027027027027,False,fused_wave_dp,Existing V25 supported-candidate evidence from the identical saved late-PSD-cluster broadband waveform; switches only motion evidence and local/DP selection.,80.92799503414028,90.54934823091247,89.10614525139665
