time_s,window_start_s,window_end_s,accepted,status,spectral_peak_bpm,ridge_bpm,roi_count,quality_proxy,state,available_roi_count,method_agreement,motion_overlap,consensus_score,runner_up_ratio,candidate_group_count,waveform_roi_count
4.999995,0.0,9.99999,False,insufficient_rois,,,0,0.0,searching,0,0.0,0.0,0.0,0.0,0,0
5.999994,0.999999,10.999989,False,insufficient_rois,,,0,0.0,searching,0,0.0,0.0,0.0,0.0,0,0
6.999993,1.999998,11.999988,False,insufficient_rois,,,0,0.0,searching,0,0.0,0.0,0.0,0.0,0,0
7.999992,2.999997,12.999986999999999,False,insufficient_rois,,,0,0.0,searching,0,0.0,0.0,0.0,0.0,0,0
8.999991,3.999996,13.999986,False,insufficient_rois,,,0,0.0,searching,0,0.0,0.0,0.0,0.0,0,0
9.99999,4.999995,14.999984999999999,False,insufficient_rois,,,0,0.0,searching,0,0.0,0.0,0.0,0.0,0,0
10.999989,5.999994,15.999984,False,insufficient_rois,,,0,0.0,searching,0,0.0,0.0,0.0,0.0,0,0
11.999988,6.999993,16.999983,False,insufficient_rois,,,0,0.0,searching,0,0.0,0.0,0.0,0.0,0,0
12.999986999999999,7.999992,17.999982,False,insufficient_rois,,,0,0.0,searching,0,0.0,0.0,0.0,0.0,0,0
13.999986,8.999991,18.999981,True,accepted_consensus,187.0,187.0,3,0.5348887324188973,acquired,3,0.8333333333333334,0.0,1.604666197256692,0.7133829643214349,2,2
14.999984999999999,9.99999,19.99998,True,accepted_consensus,189.0,189.0,3,0.5825087670888752,tracking,3,0.8333333333333334,0.0,1.7475263012666256,0.6175949380000637,2,3
15.999984,10.999989,20.999979,True,accepted_consensus,189.0,189.0,3,0.5857478285536295,tracking,3,0.8333333333333334,0.0,1.7572434856608885,0.5820911138988456,2,3
16.999983,11.999988,21.999978,True,accepted_consensus,189.0,189.0,3,0.6692283920882267,tracking,3,1.0,0.0,2.00768517626468,0.4306970741446934,2,2
17.999982,12.999986999999999,22.999976999999998,True,accepted_consensus,189.0,189.0,3,0.6565744764070427,tracking,3,1.0,0.8909299999550405,1.5310020055442726,0.0,1,2
18.999981,13.999986,23.999976,True,accepted_consensus,187.0,187.0,3,0.634495450205751,tracking,3,1.0,0.7870557771770745,1.5289488683594992,0.0,1,1
19.99998,14.999984999999999,24.999975,True,accepted_consensus,183.0,183.0,2,0.7068368929258222,tracking,3,1.0,0.8980325384116465,1.0962925212530557,0.5286643662113188,2,1
20.999979,15.999984,25.999973999999998,True,accepted_consensus,183.0,183.0,3,0.5489013923815552,tracking,3,1.0,0.8227225804535269,1.3080089996786506,0.7662945806879615,2,1
21.999978,16.999983,26.999972999999997,False,ambiguous_consensus,,,3,0.5090822115038721,uncertain,3,1.0,0.8804996265084895,1.1910616116931598,0.8503610415901429,2,0
22.999976999999998,17.999982,27.999972,False,ambiguous_consensus,,,2,0.672688140565685,lost,3,1.0,0.9718409113769112,1.0185033533314727,0.9210086429048709,2,0
23.999976,18.999981,28.999971,True,accepted_consensus,93.0,93.0,2,0.6762464184529885,reacquired,3,1.0,1.0,1.0143696276794827,0.7757932883029027,2,1
24.999975,19.99998,29.999969999999998,False,ambiguous_consensus,,,3,0.469276858357019,uncertain,3,1.0,0.7079582361114348,1.1586592624032939,0.9447537017056012,2,0
25.999973999999998,20.999979,30.999969,False,ambiguous_consensus,,,3,0.531858856155499,lost,3,1.0,0.6569115199583007,1.333538411266203,0.8137343834057655,2,0
