time_s,window_start_s,window_end_s,proposal_accepted,proposal_status,proposal_spectral_peak_bpm,consensus_bpm,roi_count,quality_proxy,state,available_roi_count,method_agreement,motion_overlap,consensus_score,runner_up_ratio,candidate_group_count,waveform_roi_count,waveform_generated
26.999972999999997,21.999978,31.999968,True,accepted_consensus,189.0,189.0,3,0.6032778110789664,tracking,3,1.0,0.7884739503211211,1.4530818041050153,0.0,1,2,True
27.999972,22.999976999999998,32.999967,True,accepted_consensus,189.0,189.0,2,0.7272494639457685,tracking,3,1.0,0.984209060088424,1.0966161722115995,0.0,1,2,True
28.999971,23.999976,33.999966,True,accepted_consensus,189.0,189.0,2,0.7455057425180387,tracking,3,1.0,0.9871004109537861,1.1230669726320957,0.0,1,2,True
29.999969999999998,24.999975,34.999964999999996,True,accepted_consensus,188.0,188.0,2,0.716770853953783,tracking,3,1.0,1.0,1.0751562809306745,0.0,1,2,True
30.999969,25.999973999999998,35.999964,True,accepted_consensus,187.0,187.0,2,0.7026878412021522,tracking,3,1.0,0.9919699299999273,1.056853078079755,0.0,1,2,True
31.999968,26.999972999999997,36.999963,True,accepted_consensus,185.0,185.0,2,0.7295123778551884,tracking,3,1.0,0.9966958062331007,1.0954737919086752,0.0,1,2,True
32.999967,27.999972,37.999962,True,accepted_consensus,184.0,184.0,2,0.7498984988728072,tracking,3,1.0,0.9919674498345521,1.1278595469648058,0.0,1,2,True
33.999966,28.999971,38.999961,True,accepted_consensus,185.0,185.0,2,0.7305773720221143,tracking,3,1.0,0.9935754558397025,1.0982128713277064,0.0,1,2,True
34.999964999999996,29.999969999999998,39.99996,True,accepted_consensus,185.0,185.0,3,0.5447157445153935,tracking,3,0.8333333333333334,0.9205135992329166,1.2580835456391533,0.0,1,2,True
35.999964,30.999969,40.999959,True,accepted_consensus,187.0,187.0,3,0.5431815892160025,tracking,3,0.8333333333333334,0.8759111280236538,1.2727106687491052,0.3532757763615475,2,3,True
36.999963,31.999968,41.999958,True,accepted_consensus,188.0,188.0,3,0.4501075704925745,tracking,3,0.6666666666666666,0.9891612578121174,1.0164009835433299,0.4437715339844568,2,3,True
37.999962,32.999967,42.999956999999995,True,accepted_consensus,94.0,94.0,3,0.644560750588162,reacquired,3,1.0,0.9869206029011285,1.4565845383318312,0.4983724557515933,2,2,True
38.999961,33.999966,43.999956,True,accepted_consensus,95.0,95.0,3,0.6586113220038373,tracking,3,1.0,0.9607531673260494,1.5012617807725244,0.3423132443161956,2,2,True
39.99996,34.999964999999996,44.999955,True,accepted_consensus,95.0,95.0,3,0.6443130467753473,tracking,3,1.0,0.8928792937715047,1.501468806696638,0.28183269458500054,2,2,True
40.999959,35.999964,45.999953999999995,True,accepted_consensus,94.0,94.0,3,0.5805122428269636,tracking,3,1.0,0.9259677407082588,1.3383850210229151,0.0,1,3,True
41.999958,36.999963,46.999953,True,accepted_consensus,93.0,93.0,2,0.6175505867523307,tracking,3,1.0,0.9919171068811278,0.9288216778226039,0.7015707563273326,2,2,True
42.999956999999995,37.999962,47.999952,True,accepted_consensus,184.0,184.0,2,0.6290006175280204,tracking,3,1.0,0.9962547969430113,0.9446787938098373,0.6811825265613589,3,2,True
43.999956,38.999961,48.999950999999996,True,accepted_consensus,185.0,185.0,2,0.6689993218942616,tracking,3,1.0,0.9990500649196435,1.0038167358036933,0.6712687053262373,3,2,True
44.999955,39.99996,49.99995,False,insufficient_rois,,,0,0.0,lost,0,0.0,0.0,0.0,0.0,0,0,False
45.999953999999995,40.999959,50.999949,False,insufficient_rois,,,0,0.0,lost,0,0.0,0.0,0.0,0.0,0,0,False
46.999953,41.999958,51.999947999999996,False,insufficient_rois,,,0,0.0,lost,0,0.0,0.0,0.0,0.0,0,0,False
47.999952,42.999956999999995,52.999947,False,insufficient_rois,,,0,0.0,lost,0,0.0,0.0,0.0,0.0,0,0,False
48.999950999999996,43.999956,53.999945999999994,False,insufficient_rois,,,0,0.0,lost,0,0.0,0.0,0.0,0.0,0,0,False
49.99995,44.999955,54.999945,False,insufficient_rois,,,0,0.0,lost,0,0.0,0.0,0.0,0.0,0,0,False
50.999949,45.999953999999995,55.999944,False,insufficient_rois,,,0,0.0,lost,0,0.0,0.0,0.0,0.0,0,0,False
51.999947999999996,46.999953,56.999942999999995,False,insufficient_rois,,,0,0.0,lost,0,0.0,0.0,0.0,0.0,0,0,False
52.999947,47.999952,57.999942,False,insufficient_rois,,,0,0.0,lost,0,0.0,0.0,0.0,0.0,0,0,False
53.999945999999994,48.999950999999996,58.999941,False,insufficient_rois,,,0,0.0,lost,0,0.0,0.0,0.0,0.0,0,0,False
54.999945,49.99995,59.999939999999995,False,insufficient_rois,,,0,0.0,lost,0,0.0,0.0,0.0,0.0,0,0,False
55.999944,50.999949,60.999939,False,insufficient_rois,,,0,0.0,lost,0,0.0,0.0,0.0,0.0,0,0,False
56.999942999999995,51.999947999999996,61.999938,False,insufficient_rois,,,0,0.0,lost,0,0.0,0.0,0.0,0.0,0,0,False
57.999942,52.999947,62.999936999999996,False,insufficient_rois,,,0,0.0,lost,0,0.0,0.0,0.0,0.0,0,0,False
58.999941,53.999945999999994,63.999936,False,ambiguous_consensus,,,2,0.6038857807195983,lost,3,1.0,0.0,1.2077715614391966,0.9835988303060498,2,0,False
59.999939999999995,54.999945,64.999935,True,accepted_consensus,192.0,192.0,3,0.4508369020916898,reacquired,3,0.8333333333333334,0.0,1.3525107062750694,0.7155837573649744,2,2,True
60.999939,55.999944,65.999934,True,accepted_consensus,192.0,192.0,3,0.5375555128098439,tracking,3,1.0,0.0,1.6126665384295318,0.7977115170792395,2,2,True
61.999938,56.999942999999995,66.999933,False,ambiguous_consensus,,,3,0.5512948863397834,uncertain,3,1.0,0.0,1.6538846590193503,0.838194151072989,2,0,False
62.999936999999996,57.999942,67.999932,False,ambiguous_consensus,,,3,0.5823973648064676,lost,3,1.0,0.0,1.7471920944194028,0.8187111504871059,2,0,False
63.999936,58.999941,68.99993099999999,True,accepted_consensus,191.0,191.0,3,0.6144772508341426,reacquired,3,1.0,0.0,1.843431752502428,0.7704796705668875,2,3,True
64.999935,59.999939999999995,69.99992999999999,False,ambiguous_consensus,,,3,0.548504067073446,uncertain,3,0.8333333333333334,0.0,1.645512201220338,0.8591544120015441,2,0,False
65.999934,60.999939,70.999929,False,insufficient_rois,,,0,0.0,lost,0,0.0,0.0,0.0,0.0,0,0,False
