window_index,time_s,selected_branch,selection_reason,baseline_bpm,tracked_bpm,baseline_score,tracked_score,baseline_generated,tracked_generated,tracking_eligible,minimum_tracked_fraction,second_largest_tracked_fraction,maximum_reset_fraction,baseline_motion_overlap,tracked_motion_overlap,routing_mode,baseline_pulse_support,tracked_pulse_support,baseline_motion_risk,tracked_motion_risk,baseline_ambiguity,tracked_ambiguity,baseline_contributing_roi_count,tracked_contributing_roi_count,motion_available,motion_status,motion_observed_fraction,motion_speed_face_per_s,motion_strength,motion_reliability
17,21.99978,baseline,only_baseline_qualified_evidence,78.0,62.0,0.8286551804771611,0.0,True,False,False,1.0,1.0,0.0,0.02191859793619873,0.012913238507843254,evidence,0.8371583727210415,0.0,0.02257157472218843,0.011284599003009288,0.0,0.0,3,0,True,observed_motion,1.0,0.05668581452231957,0.048898510185202686,1.0
18,22.999769999999998,baseline,only_baseline_qualified_evidence,76.0,61.0,0.8485505270277618,0.0,True,False,False,1.0,1.0,0.0,0.03404217616070893,0.017610227307951448,evidence,0.8621467676768291,0.0,0.0350449241843751,0.014562918704098923,0.0,0.5492023900299765,3,0,True,observed_motion,1.0,0.05722079319085036,0.049779673777027536,1.0
19,23.99976,baseline,only_baseline_qualified_evidence,75.0,,0.8487309543264988,0.0,True,False,False,1.0,1.0,0.0,0.047826598765345965,0.028274074209212626,evidence,0.867240959808566,0.0,0.0474301231399223,,0.0,0.8423645873852494,3,0,True,observed_motion,1.0,0.05751706269733229,0.05027051146940135,1.0
20,24.99975,baseline,only_baseline_qualified_evidence,74.0,,0.8469535053206759,0.0,True,False,False,1.0,1.0,0.0,0.05038675039865297,0.04240941837229347,evidence,0.8663206342190579,0.0,0.04967914016895489,,0.0,0.8846426085945434,3,0,True,observed_motion,1.0,0.05845924333241031,0.051844866773908635,1.0
21,25.99974,baseline,baseline_evidence_retained,75.0,79.0,0.8425054261478554,0.42606163817306636,True,True,True,1.0,1.0,0.0,0.052572140469858405,0.03822177976865941,evidence,0.8630565841962183,0.677373234404897,0.05291569630976829,0.03388876243027166,0.0,0.7225368479341061,3,2,True,observed_motion,1.0,0.059093259654457456,0.05291569630976829,1.0
22,26.99973,baseline,baseline_evidence_retained,75.0,78.0,0.8393556080609988,0.4671580033799195,True,True,True,1.0,1.0,0.0,0.05428951098458043,0.04413835110631811,evidence,0.8604623068145141,0.6521122625848519,0.054509970554610834,0.04300053281875575,0.0,0.5389755095927716,3,2,True,observed_motion,1.0,0.06002739623477379,0.054509970554610834,1.0
23,27.99972,baseline,baseline_evidence_retained,75.0,76.0,0.8403888443457092,0.4574222877405593,True,True,True,1.0,1.0,0.0,0.055449743318334244,0.04970241998415782,evidence,0.8620010391073836,0.6219577584289884,0.05571582549380726,0.054920674149680895,0.0,0.4918151543494953,3,3,True,observed_motion,1.0,0.06072645618907141,0.05571582549380726,1.0
24,28.99971,baseline,baseline_evidence_retained,76.0,75.0,0.8440333174927258,0.39095415468756844,True,True,True,1.0,1.0,0.0,0.056725596666696375,0.05305481678489126,evidence,0.866237267605688,0.609727343269554,0.05696142755266299,0.055513733805960065,0.0,0.6847534887853816,3,3,True,observed_motion,1.0,0.061442052174378245,0.05696142755266299,1.0
25,29.9997,baseline,only_baseline_qualified_evidence,77.0,,0.8424190729281312,0.0,True,False,False,1.0,1.0,0.0,0.05595470342788966,0.05313964058649366,evidence,0.864362086807712,0.0,0.05641415074766323,,0.0,0.8454629787901279,3,0,True,observed_motion,1.0,0.06223310024225749,0.058351455740144824,1.0
26,30.99969,baseline,only_baseline_qualified_evidence,77.0,,0.8401945897362082,0.0,True,False,False,1.0,1.0,0.0,0.05352089646307437,0.053621330926683315,evidence,0.861616454355081,0.0,0.055249807912648115,,0.0,0.9083370109857163,3,0,True,observed_motion,1.0,0.06314323112397033,0.05996756630262063,1.0
27,31.999679999999998,baseline,only_baseline_qualified_evidence,77.0,,0.8342105298199352,0.0,True,False,False,1.0,1.0,0.0,0.055502208491125374,0.05707154284189624,evidence,0.8554269667934103,0.0,0.05511591234441421,,0.0,0.961209179750732,3,0,True,observed_motion,1.0,0.06333093609800998,0.06030309388496293,1.0
28,32.99967,baseline,only_baseline_qualified_evidence,78.0,,0.8221095804080282,0.0,True,False,False,1.0,1.0,0.0,0.059460968089513955,0.05665380248962308,evidence,0.8443761047572853,0.0,0.058600859192711026,,0.0,0.9068162318940449,3,0,True,observed_motion,1.0,0.06334978566207204,0.06033682974797651,1.0
29,33.99966,baseline,baseline_evidence_retained,78.0,79.0,0.8068311463978308,0.3853397720661562,True,True,True,1.0,1.0,0.0,0.04793965801288736,0.04497495394825404,evidence,0.8247291935643039,0.6087130325777582,0.048226058272322965,0.04283853486760109,0.0,0.7090333532472206,3,3,True,observed_motion,1.0,0.06329015430786167,0.06023013106164012,1.0
30,34.99965,baseline,baseline_evidence_retained,79.0,79.0,0.7940067976931962,0.5016775696538099,True,True,True,1.0,1.0,0.0,0.03309804353279964,0.03309168863636779,evidence,0.8057361861984189,0.6279431648080229,0.0323496800017931,0.0323496800017931,0.0,0.3785521318294672,3,3,True,observed_motion,1.0,0.0631681592380118,0.06001208239455202,1.0
31,35.99964,baseline,baseline_evidence_retained,80.0,78.0,0.7833962748999396,0.45975388890894303,True,True,True,1.0,1.0,0.0,0.026118236986130545,0.026020400376571995,evidence,0.792517185115132,0.6384374983152539,0.02557507868318336,0.026257480212812795,0.0,0.5425316137202241,3,3,True,observed_motion,1.0,0.06321304112797821,0.06009226517098547,1.0
32,36.999629999999996,baseline,baseline_evidence_retained,80.0,79.0,0.7756942314173488,0.4499628948550264,True,True,True,1.0,1.0,0.0,0.02807916042872931,0.02866095719171481,evidence,0.7856210420920384,0.6545707257960398,0.028079160428729315,0.028952058989932868,0.0,0.6070180951543863,3,3,True,observed_motion,1.0,0.06309459131087584,0.05988074482744874,1.0
33,37.99962,baseline,baseline_evidence_retained,81.0,79.0,0.7802095571350319,0.4105334116368262,True,True,True,1.0,1.0,0.0,0.033441675574534785,0.03857344457519552,evidence,0.7921301285828286,0.6300958239473773,0.033441675574534785,0.03857344457519552,0.0,0.6738990014240931,3,3,True,observed_motion,1.0,0.0629589402963463,0.05963887836107654,1.0
34,38.99961,baseline,baseline_evidence_retained,81.0,80.0,0.79635435778423,0.3837506309109277,True,True,True,1.0,1.0,0.0,0.03933828348477231,0.04256053511615783,evidence,0.8105275613168392,0.5620117476503883,0.038858651270380226,0.0418813858401835,0.0,0.6081360010528714,3,3,True,observed_motion,1.0,0.06310568473051192,0.05990054196858436,1.0
35,39.9996,baseline,baseline_evidence_retained,80.0,80.0,0.8056419644728762,0.307702050964325,True,True,True,1.0,1.0,0.0,0.04054345178970102,0.04108310969516888,evidence,0.8211126534246316,0.5043365831116027,0.041869174270171235,0.041869174270171235,0.0,0.7563431111528597,3,3,True,observed_motion,1.0,0.06379655450379075,0.06113865621367666,1.0
36,40.99959,baseline,baseline_evidence_retained,79.0,80.0,0.8021320943921945,0.41884039605546863,True,True,True,1.0,1.0,0.0,0.0342819220200902,0.02300358531462741,evidence,0.8147003668936079,0.6812903414548453,0.0342819220200902,0.025463587714097378,0.0,0.7561973742085154,3,2,True,observed_motion,1.0,0.06357561878278276,0.06074160454657172,1.0
37,41.99958,baseline,only_baseline_qualified_evidence,78.0,,0.8012067780254942,0.0,True,False,False,1.0,1.0,0.0,0.03933707495234905,0.0605989520992935,evidence,0.8142161929473848,0.0,0.03550630801493126,,0.0,0.9788010821789724,3,0,True,observed_motion,1.0,0.06419742102301768,0.061861721664695224,1.0
38,42.99957,baseline,only_baseline_qualified_evidence,76.0,,0.8267294582898992,0.0,True,False,False,1.0,1.0,0.0,0.0288717082900784,0.053653920075413815,evidence,0.8379321613710222,0.0,0.029709917918768126,,0.0,0.8435836316554125,3,0,True,observed_motion,1.0,0.06423983640405959,0.06193842823775578,1.0
39,43.99956,baseline,only_baseline_qualified_evidence,75.0,,0.8465945419350288,0.0,True,False,False,1.0,1.0,0.0,0.028965982352338406,0.02349066071186033,evidence,0.8578856781338771,0.0,0.029247969064827534,,0.0,0.8204192799929954,3,0,True,observed_motion,1.0,0.064976678291419,0.06327704057101617,1.0
40,44.99955,baseline,only_baseline_qualified_evidence,74.0,,0.8527399676604517,0.0,True,False,False,1.0,1.0,0.0,0.034674117575322176,0.035267918005478405,evidence,0.8660515791376457,0.0,0.03415657860431825,,0.0,0.8788831976736736,3,0,True,observed_motion,1.0,0.06558451855177155,0.06438987267639863,1.0
41,45.999539999999996,baseline,only_baseline_qualified_evidence,74.0,77.0,0.8611494615388708,0.0,True,False,False,1.0,1.0,0.0,0.028895631974139625,0.04133083832194986,evidence,0.8713324503707094,0.0,0.025970413544365085,0.047672231453708205,0.0,0.6554379445227053,3,0,True,observed_motion,1.0,0.0657449589727957,0.06468489090853301,1.0
42,46.99953,baseline,only_baseline_qualified_evidence,75.0,,0.8586459184095313,0.0,True,False,False,1.0,1.0,0.0,0.03520363619669093,0.04630196244636297,evidence,0.8733874430680861,0.0,0.037507916956763115,,0.0,0.8143774170797783,3,0,True,observed_motion,1.0,0.06676873974119486,0.06657995019447084,1.0
43,47.99952,baseline,only_baseline_qualified_evidence,76.0,,0.8419301842211219,0.0,True,False,False,1.0,1.0,0.0,0.050397204304658015,0.042707693388277006,evidence,0.8633882832060933,0.0,0.055229686733732505,,0.0,0.9078795159666684,3,0,True,observed_motion,1.0,0.06696024594773421,0.06693682555260368,1.0
44,48.99951,baseline,only_baseline_qualified_evidence,78.0,,0.7999652048412914,0.0,True,False,False,1.0,1.0,0.0,0.06334873710723207,0.05435943423179269,evidence,0.8241145932461704,0.0,0.06511874441515626,,0.0,0.9240551833598881,3,0,True,observed_motion,1.0,0.06668661040089957,0.06642713038509072,1.0
45,49.9995,baseline,only_baseline_qualified_evidence,80.0,,0.755124116424137,0.0,True,False,False,1.0,1.0,0.0,0.06369697778794721,0.05320802729071831,evidence,0.7777960347638975,0.0,0.06477538905211405,,0.0,0.9933575302576337,3,0,True,observed_motion,1.0,0.06579411661286427,0.06477538905211405,1.0
46,50.99949,baseline,only_baseline_qualified_evidence,83.0,,0.7723716781181567,0.0,True,False,False,1.0,1.0,0.0,0.05973362654722697,0.01808158401008015,evidence,0.7930254096405486,0.0,0.057876053658450534,,0.0,0.9569353868555653,3,0,True,observed_motion,1.0,0.06538258800867035,0.06401932335206886,1.0
47,51.99948,baseline,baseline_evidence_retained,83.0,79.0,0.7952720620909849,0.31792289649775485,True,True,True,1.0,1.0,0.0,0.044602665849599064,0.04301273584581516,evidence,0.8111217919560965,0.48421458459865907,0.04342334563287948,0.046617196422389616,0.0,0.6587140705949577,3,3,True,observed_motion,1.0,0.06492603398758258,0.06318466992919755,1.0
48,52.99947,none,insufficient_branch_evidence,,,0.0,0.0,False,False,False,1.0,1.0,0.0,0.0,0.0,evidence,0.0,0.0,,,0.0,0.0,0,0,True,observed_motion,1.0,0.06474462205760319,0.06285423292872425,1.0
49,53.99946,none,insufficient_branch_evidence,,,0.0,0.0,False,False,False,1.0,1.0,0.0,0.0,0.0,evidence,0.0,0.0,,,0.0,0.0,0,0,True,observed_motion,1.0,0.06318811477974973,0.06004772819643678,1.0
