variant,case,shift_s,Nplanned,Noutput,Nref,Nvalid,Nwithin5,Nwithin10,hr_output_coverage_pct,paired_reference_coverage_pct,MAE_bpm,RMSE_bpm,Bias_bpm,MAPE_pct,P5_valid_pct,P10_valid_pct,R5_all_reference_pct,R10_all_reference_pct,P95_abs_error_bpm,Max_abs_error_bpm,LoA_lower_descriptive_bpm,LoA_upper_descriptive_bpm
component_consensus,data6,-5,62,38,62,38,0,0,61.29032258064516,61.29032258064516,20.086842105263155,20.820365788788326,-20.086842105263155,17.44234789539459,0.0,0.0,0.0,0.0,29.975000000000005,30.900000000000006,-30.967470970132197,-9.206213240394113
component_consensus,data6,-2,62,38,62,38,0,0,61.29032258064516,61.29032258064516,20.56578947368421,21.451542700014055,-20.56578947368421,17.74629121130947,0.0,0.0,0.0,0.0,31.719999999999995,33.3,-32.68341747934775,-8.448161468020661
component_consensus,data6,-1,62,38,62,38,0,0,61.29032258064516,61.29032258064516,20.818421052631578,21.77797656252515,-20.818421052631578,17.906604000182043,0.0,0.0,0.0,0.0,32.535000000000004,34.30000000000001,-33.51739100402756,-8.119451101235596
component_consensus,data6,0,62,38,62,38,0,0,61.29032258064516,61.29032258064516,21.126315789473683,22.168244238811045,-21.126315789473683,18.10235995011535,0.0,0.0,0.0,0.0,33.449999999999996,35.30000000000001,-34.46713875657526,-7.785492822372108
component_consensus,data6,1,62,38,62,38,0,0,61.29032258064516,61.29032258064516,21.484210526315785,22.611967022609488,-21.484210526315785,18.330492645658104,0.0,0.0,0.0,0.0,34.45000000000001,36.30000000000001,-35.49153369777105,-7.476887354860519
component_consensus,data6,2,62,38,62,38,0,0,61.29032258064516,61.29032258064516,21.89210526315789,23.10337751567028,-21.89210526315789,18.59171724226469,0.0,0.0,0.0,0.0,35.45000000000001,37.19999999999999,-36.55610181794296,-7.228108708372826
component_consensus,data6,5,62,38,61,38,0,0,61.29032258064516,62.295081967213115,23.336842105263155,24.743771146014016,-23.336842105263155,19.525417991854514,0.0,0.0,0.0,0.0,38.319999999999986,39.80000000000001,-39.67368391715915,-7.000000293367158
