time_s,raw_network_derivative,integrated_bvp,base,segment_id,derivative_supported
0.0,-0.36183005571365356,0.0,,0,True
0.03333333333333333,-0.3537919521331787,-0.36183005571365356,,0,True
0.06666666666666667,-0.2752290964126587,-0.7156220078468323,,0,True
0.1,-0.29603636264801025,-0.990851104259491,,0,True
0.13333333333333333,-0.20368444919586182,-1.2868874669075012,,0,True
0.16666666666666666,-0.16949057579040527,-1.490571916103363,,0,True
0.2,0.10615432262420654,-1.6600624918937683,,0,True
0.23333333333333334,-0.2523577809333801,-1.5539081692695618,,0,True
0.26666666666666666,0.17846497893333435,-1.806265950202942,,0,True
0.3,0.019479095935821533,-1.6278009712696075,,0,True
0.3333333333333333,-0.22102618217468262,-1.608321875333786,,0,True
0.36666666666666664,-0.25298869609832764,-1.8293480575084686,,0,True
0.4,-0.3479044437408447,-2.0823367536067963,,0,True
0.43333333333333335,-0.374721884727478,-2.430241197347641,,0,True
0.4666666666666667,-0.2525629997253418,-2.804963082075119,,0,True
0.5,-0.0688886046409607,-3.057526081800461,,0,True
0.5333333333333333,0.42906448245048523,-3.1264146864414215,,0,True
0.5666666666666667,-0.3120995759963989,-2.6973502039909363,,0,True
0.6,0.17031103372573853,-3.009449779987335,,0,True
0.6333333333333333,-0.25737833976745605,-2.8391387462615967,,0,True
0.6666666666666666,0.13794487714767456,-3.0965170860290527,,0,True
0.7,0.20817959308624268,-2.958572208881378,,0,True
0.7333333333333333,0.060950338840484626,-2.7503926157951355,,0,True
0.7666666666666667,-0.0045018792152404785,-2.689442276954651,,0,True
0.8,0.5119099020957947,-2.6939441561698914,,0,True
0.8333333333333334,-0.021444082260131836,-2.1820342540740967,,0,True
0.8666666666666667,0.27800410985946655,-2.2034783363342285,,0,True
0.9,0.09777364134788515,-1.925474226474762,,0,True
0.9333333333333333,-0.2858928442001343,-1.8277005851268768,,0,True
0.9666666666666667,-0.3313833475112915,-2.113593429327011,,0,True
1.0,-0.437366247177124,-2.4449767768383026,,0,True
1.0333333333333334,-0.4999382495880127,-2.8823430240154266,,0,True
1.0666666666666667,-0.368976354598999,-3.3822812736034393,,0,True
1.1,-0.3570515513420105,-3.7512576282024384,,0,True
1.1333333333333333,-0.3565303087234497,-4.108309179544449,,0,True
1.1666666666666667,-0.35647356510162354,-4.464839488267899,,0,True
1.2,-0.36337530612945557,-4.821313053369522,,0,True
1.2333333333333334,-0.31662678718566895,-5.184688359498978,,0,True
1.2666666666666666,-0.3241509199142456,-5.501315146684647,,0,True
1.3,-0.27012521028518677,-5.825466066598892,,0,True
1.3333333333333333,-0.20666801929473877,-6.095591276884079,,0,True
1.3666666666666667,-0.2843329906463623,-6.302259296178818,,0,True
1.4,-0.20480281114578247,-6.58659228682518,,0,True
1.4333333333333333,-0.16848313808441162,-6.7913950979709625,,0,True
1.4666666666666666,-0.21324247121810913,-6.959878236055374,,0,True
1.5,-0.2873404622077942,-7.173120707273483,,0,True
1.5333333333333334,-0.3916247487068176,-7.4604611694812775,,0,True
1.5666666666666667,-0.40591269731521606,-7.852085918188095,,0,True
1.6,-0.22850728034973142,-8.257998615503311,-0.4390887036559815,0,True
1.6333333333333333,-0.26212990283966064,-8.486505895853043,-0.44255149060162063,0,True
1.6666666666666667,-0.14510750770568848,-8.748635798692703,-0.42569780350710684,0,True
1.7,-0.24153506755828857,-8.893743306398392,-0.4031998007531091,0,True
1.7333333333333334,-0.3094865083694458,-9.13527837395668,-0.3925473977569072,0,True
1.7666666666666666,-0.30638933181762695,-9.444764882326126,-0.3979316991467123,0,True
1.8,-0.2881169319152832,-9.751154214143753,-0.40172928758177345,0,True
1.8333333333333333,-0.22734618186950684,-10.039271146059036,-0.3698636193110868,0,True
1.8666666666666667,-0.16415858268737793,-10.266617327928543,-0.26893221204458123,0,True
1.9,-0.06994330883026123,-10.430775910615921,-0.08615874935172751,0,True
1.9333333333333333,-0.07402443885803223,-10.500719219446182,0.1586815976993256,0,True
1.9666666666666666,0.22007521986961365,-10.574743658304214,0.4167306141846963,0,True
2.0,-0.4248098134994507,-10.3546684384346,0.6286932566434682,0,True
2.033333333333333,-0.354619026184082,-10.779478251934052,0.7494693326022521,0,True
2.066666666666667,-0.2529217600822449,-11.134097278118134,0.7647701893699619,0,True
2.1,-0.25181424617767334,-11.387019038200378,0.6909951809378914,0,True
2.1333333333333333,-0.26167750358581543,-11.638833284378052,0.5618379286284287,0,True
2.1666666666666665,-0.3662755489349365,-11.900510787963867,0.41237420600896624,0,True
2.2,-0.3131600022315979,-12.266786336898804,0.26860501823072586,0,True
2.2333333333333334,-0.2570604085922241,-12.579946339130402,0.14410831410748798,0,True
2.2666666666666666,-0.265585720539093,-12.837006747722626,0.04212803223347072,0,True
2.3,-0.23824781179428103,-13.102592468261719,-0.039167658039915114,0,True
2.3333333333333335,-0.27694809436798096,-13.340840280056,-0.10103499193552615,0,True
2.3666666666666667,-0.39078009128570557,-13.61778837442398,-0.14142415759627913,0,True
2.4,-0.23404419422149658,-14.008568465709686,-0.15725216527897526,0,True
2.433333333333333,-0.11454278230667114,-14.242612659931183,-0.15003401935526148,0,True
2.466666666666667,-0.02849435806274414,-14.357155442237854,-0.12932172933933525,0,True
