time_s,observed_fraction,interpolated_fraction,spectral_peak_bpm,peak_concentration,accepted,status,ridge_bpm,legacy_ridge_bpm,evidence_local_bpm,evidence_score,evidence_runner_up_margin,evidence_selected_relative_power,evidence_selected_peak_bpm,evidence_selected_periodic_support,evidence_selected_motion_overlap,evidence_candidate_count,evidence_candidates_json,evidence_reacquired,evidence_tracker_state,evidence_motion_available,raw_spectral_peak_bpm,window_index,window_start_s,window_end_s,profile,analysis_window_s,hr_source,hr_passes_original_gates,strict_accepted,quality_tier
2.999997,0.0,0.0,,,False,gap_or_filter_edge,,,,,,,,,,0,[],False,unavailable,False,,0,0.0,5.999994,short6_relaxed,6.0,saved_short_window_v26_harmonic_candidate_offline,False,False,rejected
3.999996,0.0,0.0,,,False,gap_or_filter_edge,,,,,,,,,,0,[],False,unavailable,False,,1,0.999999,6.999993,short6_relaxed,6.0,saved_short_window_v26_harmonic_candidate_offline,False,False,rejected
4.999995,0.0,0.0,,,False,gap_or_filter_edge,,,,,,,,,,0,[],False,unavailable,False,,2,1.999998,7.999992,short6_relaxed,6.0,saved_short_window_v26_harmonic_candidate_offline,False,False,rejected
5.999994,0.0,0.0,,,False,gap_or_filter_edge,,,,,,,,,,0,[],False,unavailable,False,,3,2.999997,8.999991,short6_relaxed,6.0,saved_short_window_v26_harmonic_candidate_offline,False,False,rejected
6.999993,0.16666666666666666,0.0,,,False,gap_or_filter_edge,,,,,,,,,,0,[],False,unavailable,False,,4,3.999996,9.99999,short6_relaxed,6.0,saved_short_window_v26_harmonic_candidate_offline,False,False,rejected
7.999992,0.3333333333333333,0.0,,,False,gap_or_filter_edge,,,,,,,,,,0,[],False,unavailable,False,,5,4.999995,10.999989,short6_relaxed,6.0,saved_short_window_v26_harmonic_candidate_offline,False,False,rejected
8.999991,0.5,0.0,,,False,gap_or_filter_edge,,,,,,,,,,0,[],False,unavailable,False,,6,5.999994,11.999988,short6_relaxed,6.0,saved_short_window_v26_harmonic_candidate_offline,False,False,rejected
9.99999,0.6666666666666666,0.0,,,False,gap_or_filter_edge,,,,,,,,,,0,[],False,unavailable,False,,7,6.999993,12.999986999999999,short6_relaxed,6.0,saved_short_window_v26_harmonic_candidate_offline,False,False,rejected
10.999989,0.8333333333333334,0.0,,,False,gap_or_filter_edge,,,,,,,,,,0,[],False,unavailable,False,,8,7.999992,13.999986,short6_relaxed,6.0,saved_short_window_v26_harmonic_candidate_offline,False,False,rejected
11.999988,1.0,0.0,92.0,0.7366086236748631,True,candidate_only,93.0,93.0,92.0,1.0660740903225594,,0.9864361954710952,92.0,0.9916270834506844,0.0,1,"[{""bpm"":92.0,""relative_power"":1.0,""peak_concentration"":0.7366086236748631,""prominence"":1.0,""period_correlation"":0.992434437529791,""split_period_correlation"":0.9892050212133645,""periodic_support"":0.9916270834506844,""harmonic2_relative_power"":7.036965675801457e-08,""harmonic3_relative_power"":2.954925711836781e-09,""harmonic_support"":0.00028429852680639586,""motion_profile"":0.0,""motion_strength"":null,""motion_reliability"":0.0,""motion_overlap"":0.0,""motion_available"":false,""evidence_score"":1.0910740903225593,""supported_bpm"":[89.0,90.0,91.0,92.0,93.0,94.0,95.0],""supported_relative_power"":[0.8900741263875581,0.9502043251130114,0.9876559959121255,1.0,0.9864361954710952,0.9478638456435523,0.8855052176267466]}]",False,acquired,False,92.0,9,8.999991,14.999984999999999,short6_relaxed,6.0,saved_short_window_v26_harmonic_candidate_offline,True,True,original_hr_gates_with_relaxed_fusion
