time_s,observed_fraction,interpolated_fraction,spectral_peak_bpm,peak_concentration,accepted,status,ridge_bpm,legacy_ridge_bpm,evidence_local_bpm,evidence_score,evidence_runner_up_margin,evidence_selected_relative_power,evidence_selected_peak_bpm,evidence_selected_periodic_support,evidence_selected_motion_overlap,evidence_candidate_count,evidence_candidates_json,evidence_reacquired,evidence_tracker_state,evidence_motion_available,raw_spectral_peak_bpm,window_index,window_start_s,window_end_s,profile,analysis_window_s,hr_source,hr_passes_original_gates,strict_accepted,quality_tier
2.999997,0.6666666666666666,0.0,,,False,gap_or_filter_edge,,,,,,,,,,0,[],False,unavailable,False,,0,0.0,5.999994,short6,6.0,saved_short_window_v26_harmonic_candidate_offline,False,False,rejected
3.999996,0.8333333333333334,0.0,,,False,gap_or_filter_edge,,,,,,,,,,0,[],False,unavailable,False,,1,0.999999,6.999993,short6,6.0,saved_short_window_v26_harmonic_candidate_offline,False,False,rejected
4.999995,1.0,0.0,56.0,0.672690793440751,True,candidate_only,55.0,55.0,56.0,0.9769501348007149,,0.994321527709473,56.0,0.9207873580475434,0.011781623142784742,1,"[{""bpm"":56.0,""relative_power"":1.0,""peak_concentration"":0.672690793440751,""prominence"":1.0,""period_correlation"":0.9184702523877,""split_period_correlation"":0.9277386750270742,""periodic_support"":0.9207873580475434,""harmonic2_relative_power"":1.3961853301624344e-05,""harmonic3_relative_power"":4.532462685381447e-08,""harmonic_support"":0.0038110698768980167,""motion_profile"":0.011781623142784742,""motion_strength"":0.03345430576192199,""motion_reliability"":1.0,""motion_overlap"":0.011781623142784742,""motion_available"":true,""evidence_score"":1.001950134800715,""supported_bpm"":[53.0,54.0,55.0,56.0,57.0,58.0,59.0],""supported_relative_power"":[0.922708902591875,0.9681426348570442,0.994321527709473,1.0,0.9850716969530842,0.9505647118722955,0.8970711535175876]}]",False,acquired,True,56.0,2,1.999998,7.999992,short6,6.0,saved_short_window_v26_harmonic_candidate_offline,True,True,original_hr_gates_with_short6_fusion
5.999994,1.0,0.0,54.0,0.717525813542077,True,candidate_only,55.0,55.0,54.0,0.9878627582420448,,0.9924509701341184,54.0,0.9458401380117955,0.023005021247119853,1,"[{""bpm"":54.0,""relative_power"":1.0,""peak_concentration"":0.717525813542077,""prominence"":1.0,""period_correlation"":0.9452760598818726,""split_period_correlation"":0.9475323724015641,""periodic_support"":0.9458401380117955,""harmonic2_relative_power"":1.2781852185202795e-06,""harmonic3_relative_power"":3.376611027540964e-08,""harmonic_support"":0.0011948829879695046,""motion_profile"":0.023005021247119853,""motion_strength"":0.03132028164658709,""motion_reliability"":1.0,""motion_overlap"":0.023005021247119853,""motion_available"":true,""evidence_score"":1.0128627582420449,""supported_bpm"":[51.0,52.0,53.0,54.0,55.0,56.0,57.0],""supported_relative_power"":[0.8812278704621885,0.9424590602127038,0.9829342420092461,1.0,0.9924509701341184,0.9606588601358993,0.9065548342834887]}]",False,tracked,True,54.0,3,2.999997,8.999991,short6,6.0,saved_short_window_v26_harmonic_candidate_offline,True,True,original_hr_gates_with_short6_fusion
6.999993,1.0,0.0,54.0,0.7491363123870952,True,candidate_only,55.0,55.0,54.0,0.9763124929752017,,0.9805308836208155,54.0,0.9524422181660536,0.03857451939327449,1,"[{""bpm"":54.0,""relative_power"":1.0,""peak_concentration"":0.7491363123870952,""prominence"":1.0,""period_correlation"":0.9530412974749097,""split_period_correlation"":0.9506449802394851,""periodic_support"":0.9524422181660536,""harmonic2_relative_power"":2.9902348045357507e-06,""harmonic3_relative_power"":1.0790792023547692e-07,""harmonic_support"":0.0018442022341359117,""motion_profile"":0.03857451939327449,""motion_strength"":0.04174301476619922,""motion_reliability"":1.0,""motion_overlap"":0.03857451939327449,""motion_available"":true,""evidence_score"":1.0013124929752018,""supported_bpm"":[51.0,52.0,53.0,54.0,55.0,56.0,57.0],""supported_relative_power"":[0.9037727781387113,0.9598545396350797,0.9927968065016153,1.0,0.9805308836208155,0.9352520543167847,0.8667789137643396]}]",False,tracked,True,54.0,4,3.999996,9.99999,short6,6.0,saved_short_window_v26_harmonic_candidate_offline,True,True,original_hr_gates_with_short6_fusion
7.999992,1.0,0.0,55.0,0.7126439375495007,True,candidate_only,56.0,56.0,55.0,0.9944121467798043,,0.9950555318356068,55.0,0.9540532345161441,0.026917102185235325,1,"[{""bpm"":55.0,""relative_power"":1.0,""peak_concentration"":0.7126439375495007,""prominence"":1.0,""period_correlation"":0.9555305891442786,""split_period_correlation"":0.9496211706317406,""periodic_support"":0.9540532345161441,""harmonic2_relative_power"":1.2794135157391672e-05,""harmonic3_relative_power"":4.347522250508868e-09,""harmonic_support"":0.003599966543589685,""motion_profile"":0.026917102185235325,""motion_strength"":0.048946187219427305,""motion_reliability"":1.0,""motion_overlap"":0.026917102185235325,""motion_available"":true,""evidence_score"":1.0194121467798043,""supported_bpm"":[52.0,53.0,54.0,55.0,56.0,57.0,58.0],""supported_relative_power"":[0.8729038925861746,0.9369412415968906,0.9802186941552223,1.0,0.9950555318356068,0.9657798413491343,0.9141520445346315]}]",False,tracked,True,55.0,5,4.999995,10.999989,short6,6.0,saved_short_window_v26_harmonic_candidate_offline,True,True,original_hr_gates_with_short6_fusion
8.999991,1.0,0.0,57.0,0.7193560143801867,True,candidate_only,57.0,57.0,57.0,1.0490164173909475,,1.0,57.0,0.9566295318138147,0.004173717408618838,1,"[{""bpm"":57.0,""relative_power"":1.0,""peak_concentration"":0.7193560143801867,""prominence"":1.0,""period_correlation"":0.9584823149447088,""split_period_correlation"":0.9510711824211324,""periodic_support"":0.9566295318138147,""harmonic2_relative_power"":3.3867650930346168e-06,""harmonic3_relative_power"":8.288243273414919e-08,""harmonic_support"":0.0019410791565247863,""motion_profile"":0.004173717408618838,""motion_strength"":0.05080339020070481,""motion_reliability"":1.0,""motion_overlap"":0.004173717408618838,""motion_available"":true,""evidence_score"":1.0490164173909475,""supported_bpm"":[54.0,55.0,56.0,57.0,58.0,59.0,60.0],""supported_relative_power"":[0.8773008394007015,0.9396638327457689,0.9814139336017689,1.0,0.9942991299832247,0.9624923376772939,0.9091308354179494]}]",False,tracked,True,57.0,6,5.999994,11.999988,short6,6.0,saved_short_window_v26_harmonic_candidate_offline,True,True,original_hr_gates_with_short6_fusion
9.99999,1.0,0.0,58.0,0.723931343815253,True,candidate_only,58.0,58.0,58.0,1.0410648313661235,,1.0,58.0,0.9846398300986504,0.03496320470742155,1,"[{""bpm"":58.0,""relative_power"":1.0,""peak_concentration"":0.723931343815253,""prominence"":1.0,""period_correlation"":0.985502713668685,""split_period_correlation"":0.9820511793885466,""periodic_support"":0.9846398300986504,""harmonic2_relative_power"":2.494887196356953e-06,""harmonic3_relative_power"":5.967962790579737e-08,""harmonic_support"":0.0016650241418849157,""motion_profile"":0.03496320470742155,""motion_strength"":0.08385177881833684,""motion_reliability"":1.0,""motion_overlap"":0.03496320470742155,""motion_available"":true,""evidence_score"":1.0410648313661235,""supported_bpm"":[55.0,56.0,57.0,58.0,59.0,60.0,61.0],""supported_relative_power"":[0.8621805162294051,0.9290107742341241,0.9759900697262265,1.0,0.9968028314078773,0.968845064559569,0.9181282673483131]}]",False,tracked,True,58.0,7,6.999993,12.999986999999999,short6,6.0,saved_short_window_v26_harmonic_candidate_offline,True,True,original_hr_gates_with_short6_fusion
10.999989,1.0,0.0,59.0,0.7308224282190277,True,candidate_only,58.0,58.0,59.0,0.9177821385431201,,0.9778549635249854,59.0,0.9877120742592721,0.1157169976963186,1,"[{""bpm"":59.0,""relative_power"":1.0,""peak_concentration"":0.7308224282190277,""prominence"":1.0,""period_correlation"":0.9868365571807504,""split_period_correlation"":0.9903386254948372,""periodic_support"":0.9877120742592721,""harmonic2_relative_power"":7.95821450950658e-07,""harmonic3_relative_power"":2.294422157030711e-08,""harmonic_support"":0.0009451039783187681,""motion_profile"":0.1157169976963186,""motion_strength"":0.17087157905960954,""motion_reliability"":1.0,""motion_overlap"":0.1157169976963186,""motion_available"":true,""evidence_score"":0.9427821385431201,""supported_bpm"":[56.0,57.0,58.0,59.0,60.0,61.0,62.0],""supported_relative_power"":[0.859657295512398,0.9291211868044649,0.9778549635249854,1.0,0.9962415093229798,0.9671770807651711,0.9148895599947549]}]",False,tracked,True,59.0,8,7.999992,13.999986,short6,6.0,saved_short_window_v26_harmonic_candidate_offline,True,True,original_hr_gates_with_short6_fusion
11.999988,1.0,0.0,60.0,0.7545846000575591,True,candidate_only,58.0,58.0,60.0,0.7935260130628222,,0.9719887571526087,60.0,0.9724582122145231,0.1414345091867068,1,"[{""bpm"":60.0,""relative_power"":1.0,""peak_concentration"":0.7545846000575591,""prominence"":1.0,""period_correlation"":0.9711828750632047,""split_period_correlation"":0.9762842236684783,""periodic_support"":0.9724582122145231,""harmonic2_relative_power"":3.3709639271515226e-07,""harmonic3_relative_power"":9.725387106452183e-09,""harmonic_support"":0.0006151161102302071,""motion_profile"":0.1414345091867068,""motion_strength"":0.36502191876927925,""motion_reliability"":1.0,""motion_overlap"":0.1414345091867068,""motion_available"":true,""evidence_score"":0.8935260130628222,""supported_bpm"":[57.0,58.0,59.0,60.0,61.0,62.0,63.0],""supported_relative_power"":[0.9160714315620453,0.9719887571526087,0.9998069590019579,1.0,0.9730701894492895,0.9211783631489562,0.8480857274137036]}]",False,tracked,True,60.0,9,8.999991,14.999984999999999,short6,6.0,saved_short_window_v26_harmonic_candidate_offline,True,True,original_hr_gates_with_short6_fusion
