frame,time_s,source,rgb_valid,r,g,b,motion_x,motion_y,face_x0,face_y0,face_x1,face_y1,roi_status,roi_valid_regions,forehead_r,forehead_g,forehead_b,forehead_valid,forehead_quality,forehead_valid_pixel_fraction,forehead_visible_fraction,forehead_pixel_count,forehead_valid_pixels,forehead_brightness,forehead_laplacian_var,forehead_status,forehead_rgb_aggregation,left_cheek_r,left_cheek_g,left_cheek_b,left_cheek_valid,left_cheek_quality,left_cheek_valid_pixel_fraction,left_cheek_visible_fraction,left_cheek_pixel_count,left_cheek_valid_pixels,left_cheek_brightness,left_cheek_laplacian_var,left_cheek_status,left_cheek_rgb_aggregation,right_cheek_r,right_cheek_g,right_cheek_b,right_cheek_valid,right_cheek_quality,right_cheek_valid_pixel_fraction,right_cheek_visible_fraction,right_cheek_pixel_count,right_cheek_valid_pixels,right_cheek_brightness,right_cheek_laplacian_var,right_cheek_status,right_cheek_rgb_aggregation,face_detected,flow_available,bridge_age_frames,baseline_forehead_r,baseline_forehead_g,baseline_forehead_b,forehead_pixel_source,forehead_pixel_tracks,forehead_pixel_seeds,forehead_pixel_screen_rejected,forehead_pixel_color_rejected,forehead_pixel_fb_rejected,forehead_pixel_geometry_rejected,forehead_pixel_fb_error_median,forehead_pixel_reset,forehead_pixel_log_delta_r,forehead_pixel_log_delta_g,forehead_pixel_log_delta_b,baseline_left_cheek_r,baseline_left_cheek_g,baseline_left_cheek_b,left_cheek_pixel_source,left_cheek_pixel_tracks,left_cheek_pixel_seeds,left_cheek_pixel_screen_rejected,left_cheek_pixel_color_rejected,left_cheek_pixel_fb_rejected,left_cheek_pixel_geometry_rejected,left_cheek_pixel_fb_error_median,left_cheek_pixel_reset,left_cheek_pixel_log_delta_r,left_cheek_pixel_log_delta_g,left_cheek_pixel_log_delta_b,baseline_right_cheek_r,baseline_right_cheek_g,baseline_right_cheek_b,right_cheek_pixel_source,right_cheek_pixel_tracks,right_cheek_pixel_seeds,right_cheek_pixel_screen_rejected,right_cheek_pixel_color_rejected,right_cheek_pixel_fb_rejected,right_cheek_pixel_geometry_rejected,right_cheek_pixel_fb_error_median,right_cheek_pixel_reset,right_cheek_pixel_log_delta_r,right_cheek_pixel_log_delta_g,right_cheek_pixel_log_delta_b,baseline_r,baseline_g,baseline_b,pixel_mode,pixel_rgb_kind,unanchored_forehead_r,unanchored_forehead_g,unanchored_forehead_b,forehead_unanchored_pixel_source,forehead_anchor_correction_log,unanchored_left_cheek_r,unanchored_left_cheek_g,unanchored_left_cheek_b,left_cheek_unanchored_pixel_source,left_cheek_anchor_correction_log,unanchored_right_cheek_r,unanchored_right_cheek_g,unanchored_right_cheek_b,right_cheek_unanchored_pixel_source,right_cheek_anchor_correction_log,unanchored_r,unanchored_g,unanchored_b,anchor_hz,anchor_order
0,0.0,mesh,True,185.77870399489765,142.6088700472992,127.42583673699721,,,0.4534476733207703,0.29247484683990477,0.5343361592292786,0.46759753704071044,sampled,3,171.6437479488021,131.0077125041024,118.74647193961273,True,1.0,1.0,1.0,7616,7616,0.5528469990937551,10.629081311180073,sampled,trimmed_mean,188.34554110968688,142.78117560886284,126.57315509979857,True,1.0,1.0,1.0,6825,6825,0.602825311786253,6.740198863335,sampled,trimmed_mean,197.346822926204,154.03772202893242,136.9578831715803,True,1.0,1.0,1.0,6825,6825,0.6450072041944982,5.26517618671656,sampled,trimmed_mean,True,False,0,171.6437479488021,131.0077125041024,118.74647193961273,baseline_reset,0,0,0,0,0,0,,True,,,,188.34554110968688,142.78117560886284,126.57315509979857,baseline_reset,0,0,0,0,0,0,,True,,,,197.346822926204,154.03772202893242,136.9578831715803,baseline_reset,0,0,0,0,0,0,,True,,,,185.77870399489765,142.6088700472992,127.42583673699721,tracking_screened,anchored_paired_relative_colour,171.6437479488021,131.0077125041024,118.74647193961273,baseline_reset,0.0,188.34554110968688,142.78117560886284,126.57315509979857,baseline_reset,0.0,197.346822926204,154.03772202893242,136.9578831715803,baseline_reset,0.0,185.77870399489765,142.6088700472992,127.42583673699721,0.15,4
1,0.033333299999999996,mesh,True,185.78502576998935,142.66416818957885,127.82073191869186,-0.0007367098772967304,-6.915551644784433e-05,0.4532640528678894,0.29380996942520143,0.5326792585849762,0.45525617778301236,sampled,3,172.07059482708397,130.7128883815407,119.16122571360822,True,1.0,1.0,1.0,6867,6867,0.5494107778891374,12.26388962119544,sampled,trimmed_mean,188.41966327655564,143.00970994232566,127.67616291142018,True,1.0,1.0,1.0,6059,6059,0.6200907734078942,5.753988894950599,sampled,trimmed_mean,196.86481920632843,154.26990624487016,136.6248071310472,True,1.0,1.0,1.0,6059,6059,0.6548781770110256,5.004735936986088,sampled,trimmed_mean,True,True,0,171.11046405823475,129.94613284804367,117.96524112829846,tracked_ratio,24,28,4,0,0,0,0.0007416542212013155,False,0.002483731987875774,-0.002252969015591659,0.0034866821746635827,191.98948236749845,147.785729016292,132.1602392245824,tracked_ratio,16,20,0,0,0,4,0.0007990112062543631,False,0.00039346500310789785,0.0015993099804421655,0.008676636646739557,199.20437203547124,157.40730047432461,140.62487110744485,tracked_ratio,16,20,0,0,0,4,0.0015868470072746277,False,-0.0024454077184381424,0.0015061844543006746,-0.002434923316674576,187.4347728204015,145.0463874462201,130.2501171534419,tracking_screened,anchored_paired_relative_colour,172.07059488336188,130.71288842649042,119.16122578386812,tracked_ratio,7.568865281655563e-10,188.41966306984733,143.00970966772206,127.67616265381815,tracked_ratio,2.993561981924249e-09,196.86481907038498,154.2699060633256,136.62480690059596,tracked_ratio,2.169518830901716e-09,185.7850256745314,142.66416805251268,127.82073177942742,0.15,4
2,0.06666659999999999,mesh,True,185.60320953628695,142.76187783069284,127.52640403290745,-0.0007587132630524812,-7.792744371626112e-05,0.451585550904274,0.29455005049705507,0.5309010398387909,0.4540123587846756,sampled,3,172.2457553598231,130.68557061030745,119.07635899917375,True,1.0,1.0,1.0,6820,6820,0.5464636254384452,15.435738104981121,sampled,trimmed_mean,188.0801679693686,143.1560072620207,127.14290284313891,True,1.0,1.0,1.0,6059,6059,0.6245392749078506,5.804418618481176,sampled,trimmed_mean,196.48370527966912,154.44405561975046,136.3599502564097,True,1.0,1.0,1.0,6059,6059,0.6497413764647632,5.473750457401491,sampled,trimmed_mean,True,True,0,170.68548387096774,129.6750366568915,117.81616568914956,tracked_ratio,21,21,0,0,0,0,0.0010075423633679748,False,0.001017442412171193,-0.00020900965682547096,-0.0007124497855302391,192.5421736440503,148.8176943699732,132.78428541967415,tracked_ratio,19,20,1,0,0,0,0.0009862718579825014,False,-0.0018034381836147158,0.001022450269895429,-0.004185424248525471,198.42689214270985,156.9795834192617,139.84491647762425,tracked_ratio,19,20,1,0,0,0,0.0026338277384638786,False,-0.001937798541804948,0.0011282158329666582,-0.0019404654993221554,187.21818321924263,145.1574381487088,130.14845586214932,tracking_screened,anchored_paired_relative_colour,172.2457558974957,130.6855710254375,119.07635962914148,tracked_ratio,6.915447670872011e-09,188.0801660778573,143.1560047609535,127.14290048934889,tracked_ratio,2.7369772904111738e-08,196.48370409234127,154.4440540336729,136.35994823411443,tracked_ratio,1.9024369119517296e-08,185.60320868923145,142.76187660668796,127.5264027842016,0.15,4
3,0.09999989999999999,mesh,True,185.487373092929,142.85444969562286,127.65022556080562,-0.000744558263708044,-8.620972986574526e-05,0.45154261946678165,0.2953115385770798,0.5305281567573547,0.4538157713413239,sampled,3,171.83319322301307,130.92829740125055,119.56906777032164,True,1.0,1.0,1.0,6820,6820,0.5469729894773159,16.36528144195646,sampled,trimmed_mean,187.87776937568563,142.88233164199522,127.10719311773101,True,1.0,1.0,1.0,5986,5986,0.6224898711372286,5.545934821158934,sampled,trimmed_mean,196.75115668008823,154.75272004362282,136.27441579436424,True,1.0,1.0,1.0,5986,5986,0.6503480729545409,5.013179226032846,sampled,trimmed_mean,True,True,0,170.39552785923755,129.84292521994135,118.2107771260997,tracked_ratio,21,21,0,0,0,0,0.0014160288264974952,False,-0.0023980560568487796,0.0018556232271075622,0.004129236528687798,192.35240083507307,148.20730688935282,132.4296450939457,tracked_ratio,19,20,1,0,0,0,0.0013207638403400779,False,-0.0010767452878961829,-0.0019136222442990341,-0.0002809694146281551,198.56012526096035,157.00688935281838,139.6498956158664,tracked_ratio,20,20,0,0,0,0,0.0010650533367879689,False,0.0013602424916625642,0.0019965223092971076,-0.0006275175080674866,187.10268465175702,145.01904048737083,130.0967726119706,tracking_screened,anchored_paired_relative_colour,171.83319578814192,130.92829934298246,119.56907064309931,tracked_ratio,3.193810528405256e-08,187.8777606343954,142.88232019379404,127.10718224112689,tracked_ratio,1.2612190660824144e-07,196.7511514309468,154.75271305286947,136.27440682137245,tracked_ratio,8.419028542291569e-08,185.4873692844947,142.85444419654866,127.65021990186621,0.15,4
4,0.13333319999999999,mesh,True,185.8769220054136,142.8401260728569,127.7009248613598,-0.0007212886103877315,-0.00011611338014955874,0.4509533667564392,0.29477811336517334,0.5300856375694275,0.453674800992012,sampled,3,171.8322156908137,130.95126113738783,118.68222482972489,True,1.0,1.0,1.0,6820,6820,0.5472473382784199,14.109326120755401,sampled,trimmed_mean,188.78746149062152,142.8295746993247,127.77328841418371,True,1.0,1.0,1.0,5986,5986,0.6246313587914283,5.374695673114675,sampled,trimmed_mean,197.01108883480563,154.73954238185814,136.6472613401708,True,1.0,1.0,1.0,5986,5986,0.6505522637788828,5.160862191527448,sampled,trimmed_mean,True,True,0,170.58321114369502,129.8233137829912,117.87408357771261,tracked_ratio,21,21,0,0,0,0,0.000885009765625,False,-5.655152122894487e-06,0.00017540914601705399,-0.007444584651280515,193.38559498956158,148.56116910229645,132.50814196242172,tracked_ratio,19,20,1,0,0,0,0.0008169622742570937,False,0.004830149914885745,-0.00036947424825449065,0.005226552793275337,198.89603340292277,157.0106471816284,139.9939457202505,tracked_ratio,20,20,0,0,0,0,0.0012216920731589198,False,0.0013201948776133763,-8.524841353161629e-05,0.002732118950604839,187.62161317872645,145.13171002230536,130.12539042012827,tracking_screened,anchored_paired_relative_colour,171.83222404802763,130.9512673785025,118.68223373707191,tracked_ratio,1.0133964094352422e-07,188.7874335436136,142.82953860727054,127.77325375222554,tracked_ratio,3.991982294167311e-07,197.01107282892787,154.7395211918926,136.64723378262156,tracked_ratio,2.569502862676881e-07,185.8769101401897,142.84010905922187,127.70090709063966,0.15,4
5,0.1666665,mesh,True,185.71404531967718,142.70415727904063,127.58084848455167,-0.0005794330879493996,-6.329406190801549e-05,0.4508017468452454,0.29502497673034667,0.529685800075531,0.45355760693550107,sampled,3,171.57653034933853,130.7133280116153,118.76098811223181,True,1.0,1.0,1.0,6649,6649,0.5464996511343295,15.180773718089368,sampled,trimmed_mean,188.5286831440009,142.71466117703528,127.42829415542202,True,1.0,1.0,1.0,5986,5986,0.624363200408797,5.5532265915939005,sampled,trimmed_mean,197.0369224656921,154.68448264847135,136.5532631860012,True,1.0,1.0,1.0,5986,5986,0.6504024737459301,5.73219964285415,sampled,trimmed_mean,True,True,0,170.42492012779553,129.6117271189626,117.3775606089081,tracked_ratio,21,21,0,0,0,0,0.0010838037123903632,False,-0.0014890274588545446,-0.001818539169457589,0.0006635377918957667,193.12609603340292,148.51482254697285,132.96576200417536,tracked_ratio,19,20,1,0,0,0,0.001152492011897266,False,-0.0013719021468685518,-0.00080524907619643,-0.0027041058733750577,198.8839248434238,156.9463465553236,139.54279749478079,tracked_ratio,20,20,0,0,0,0,0.0013713856460526586,False,0.00013100467687648622,-0.0003560766719383824,-0.0006884124327917584,187.47831366820742,145.02429874041968,129.96204003595474,tracking_screened,anchored_paired_relative_colour,171.5765515470311,130.71334377175316,118.76101001701217,tracked_ratio,2.526274096248947e-07,188.52861323689467,142.7145715480249,127.42820807656621,tracked_ratio,9.940966688784065e-07,197.03688389151293,154.6844318667631,136.55319649991006,tracked_ratio,6.201534003975694e-07,185.71401622514622,142.70411572884709,127.58080486449614,0.15,4
6,0.19999979999999998,mesh,True,185.59375934328418,142.92872707835326,127.82499229265657,-0.0005120383368598091,-3.385267875812672e-05,0.4505461341142655,0.2950660294294357,0.5293748831748962,0.45357082962989803,sampled,3,171.5647317463405,131.08895748841215,118.39001575126163,True,1.0,1.0,1.0,6758,6758,0.546964123275827,13.717316161289538,sampled,trimmed_mean,188.2059795566881,142.90964817391654,128.02964314366747,True,1.0,1.0,1.0,6059,6059,0.6229814840344455,4.926732753136764,sampled,trimmed_mean,197.01056672682392,154.7875755727311,137.0553179830406,True,1.0,1.0,1.0,6059,6059,0.6504555815526408,5.917099504681544,sampled,trimmed_mean,True,True,0,170.4685650887574,129.8333949704142,117.74130917159763,tracked_ratio,20,21,1,0,0,0,0.0019296788377687335,False,-6.86274372064384e-05,0.0028697062802706436,-0.0031283773024160977,192.62652093215095,148.1027015879563,133.20189729841204,tracked_ratio,19,20,1,0,0,0,0.001522362930700183,False,-0.0017135792548873309,0.001364640181175559,0.004707265375997284,198.61620952773768,156.96679727778923,140.15095896061044,tracked_ratio,20,20,0,0,0,0,0.001863999932538718,False,-0.00013397633749493744,0.0006659066966780321,0.0036693602922265095,187.23709851621535,144.9676312787199,130.3647218102067,tracking_screened,anchored_paired_relative_colour,171.56477709204367,131.08899141669818,118.39006130515983,tracked_ratio,5.337596482530193e-07,188.20583115162535,142.90945853185914,128.02946048546414,tracked_ratio,2.1019416993867717e-06,197.0104873797512,154.78747156942146,137.05517979247028,tracked_ratio,1.2768364130207678e-06,185.59369854114007,142.92864050599292,127.82490052769809,0.15,4
7,0.2333331,mesh,True,185.90669309192916,142.65857193814793,127.65895201216779,-0.00044005535267017503,7.041074611522533e-07,0.45067845821380614,0.2953502559661865,0.5290881407260895,0.4535820800065994,sampled,3,171.82509756973033,130.59726307336538,118.72525219996199,True,1.0,1.0,1.0,6758,6758,0.547356687498912,14.432821765379465,sampled,trimmed_mean,188.9608296313695,142.7343660233807,127.32938119462949,True,1.0,1.0,1.0,5986,5986,0.6214790426026743,5.522119735735002,sampled,trimmed_mean,196.93415207468766,154.64408671769772,136.92222264191193,True,1.0,1.0,1.0,5904,5904,0.651024223524098,5.863392445645112,sampled,trimmed_mean,True,True,0,170.9215976331361,129.51701183431953,117.59134615384616,tracked_ratio,21,21,0,0,0,0,0.0007349606021307409,False,0.0015166803318479101,-0.0037576626281206394,0.00282795539786754,192.78893528183715,147.76033402922755,131.95908141962423,tracked_ratio,20,20,0,0,0,0,0.0018569132662378252,False,0.004002042001535559,-0.0012284456124398114,-0.005485794881354367,198.87425910245554,156.8082133784928,140.4225232853514,tracked_ratio,20,20,0,0,0,0,0.0008953442156780511,False,-0.0003882836370466089,-0.0009279922456255402,-0.0009724282250744417,187.52826400580958,144.6951864140133,129.99098361960725,tracking_screened,anchored_paired_relative_colour,171.82518344177336,130.59732754469783,118.72533696694786,tracked_ratio,1.0016141439061756e-06,188.96054798975425,142.73400982121277,127.32904006438442,tracked_ratio,3.953105360037433e-06,196.93400628031569,154.6438966246063,136.921968247078,tracked_ratio,2.3475672089443657e-06,185.9065792372811,142.6584113301723,127.6587817594701,0.15,4
8,0.26666639999999997,mesh,True,185.5670678797234,142.77598267090193,127.8177984386208,-0.0002970465907344112,-1.1857571425261321e-05,0.4504152047634125,0.29547609806060793,0.5287138593196868,0.4532887029647827,sampled,3,171.87185514002786,130.74768526596247,119.28704927924326,True,1.0,1.0,1.0,6649,6649,0.5458112380160366,14.894329569342993,sampled,trimmed_mean,187.89234125140447,142.95459655449582,127.33476728825838,True,1.0,1.0,1.0,5832,5832,0.6230366268592485,5.979893439490673,sampled,trimmed_mean,196.93700724773788,154.62566619224748,136.83157874836076,True,1.0,1.0,1.0,5913,5913,0.6502218992383016,5.784240053645953,sampled,trimmed_mean,True,True,0,170.58654388272882,129.14395790264987,117.71546701747792,tracked_ratio,19,21,2,0,0,0,0.001236338634043932,False,0.00027244836380498706,0.0011515076502090849,0.004721249267955681,192.31740248606943,148.41984569224175,132.53193313330476,tracked_ratio,20,20,0,0,0,0,0.0012048395001329482,False,-0.005671685762994869,0.0015399452787960215,4.036880395784847e-05,198.90509406045234,156.9416613823716,139.90424857324032,tracked_ratio,20,20,0,0,0,0,0.0012885730247944593,False,1.398672471195772e-05,-0.00011996286748997291,-0.0006635180032665712,187.26968014308352,144.83515499242108,130.05054957467433,tracking_screened,anchored_paired_relative_colour,171.87200330957114,130.74779798376667,119.28719416748073,tracked_ratio,1.7209644233594784e-06,187.89185664549964,142.95398171462926,127.33418028919257,tracked_ratio,6.811864757299422e-06,196.93676076131098,154.62534621202997,136.83114818980692,tracked_ratio,3.968651444509167e-06,185.56687357212726,142.77570863680864,127.81750754882675,0.15,4
9,0.2999997,mesh,True,185.61261323162978,142.82574752099018,127.71785078265668,-0.00019812760529694734,-6.86153217598244e-05,0.4501844191551208,0.2952377504110336,0.5284935331344605,0.45331956923007966,sampled,3,171.56715976039095,130.4859652273128,118.53723309207238,True,1.0,1.0,1.0,6758,6758,0.5469337522993808,15.700883567909017,sampled,trimmed_mean,188.45358980804895,143.32859155719296,127.45161613600553,True,1.0,1.0,1.0,5904,5904,0.6243344917370741,5.184828863151885,sampled,trimmed_mean,196.81709012644947,154.66268577846486,137.16470311989212,True,1.0,1.0,1.0,5904,5904,0.6502658921834316,5.441007110361883,sampled,trimmed_mean,True,True,0,170.6673446745562,129.63406065088756,117.66068786982248,tracked_ratio,20,21,1,0,0,0,0.0009202201035805047,False,-0.0017738546274869086,-0.0020031798761234562,-0.006304933169972681,193.18882303132938,148.52942421676545,132.7724386113463,tracked_ratio,20,20,0,0,0,0,0.001441133616026491,False,0.0029810334660585304,0.002610136288753238,0.0009144240314106311,198.65071972904317,156.90071972904317,140.06943268416597,tracked_ratio,20,20,0,0,0,0,0.0010019202891271561,False,-0.0006098294023237454,0.00023818656448509402,0.002429750335387616,187.50229581164294,145.02140153223206,130.16751972177826,tracking_screened,anchored_paired_relative_colour,171.56739760415675,130.48614877870318,118.53746236828717,tracked_ratio,2.7643683744381862e-06,188.45280424453463,143.3275984731391,127.45067097649375,tracked_ratio,1.0971722869300058e-05,196.81669954635063,154.66218027854228,137.16401794945446,tracked_ratio,6.290723661750749e-06,185.612300465014,142.82530917679486,127.71738376474514,0.15,4
