window_index,time_s,window_start_s,window_end_s,requested_eligible,eligible,protected_window,reason,editable_samples_in_window,modified_samples_in_window,effective_changed_window,initial_eligible,withdrawn_by_runtime_guard,mode,old_bpm,candidate_bpm,old_accepted,candidate_accepted,old_window_finite,candidate_window_finite,disagreement_bpm,physical_roi_support_count,physical_roi_support_names,raw_consensus_roi_count,raw_consensus_roi_names,motion_available,motion_status,old_direct_motion_risk,candidate_direct_motion_risk,direct_motion_risk_decrease,direct_motion_pass,raw_consensus_pass,proposal_eligible,roi_evidence_json
0,4.999995,0.0,9.99999,False,False,True,not_eligible,0,0,False,False,False,direct_motion,,,False,False,False,False,,0,[],0,[],False,not_evaluated,,,,False,False,False,{}
1,5.999994,0.999999,10.999989,False,False,True,not_eligible,0,0,False,False,False,direct_motion,,,False,False,False,False,,0,[],0,[],False,not_evaluated,,,,False,False,False,{}
2,6.999993,1.999998,11.999988,False,False,True,not_eligible,0,0,False,False,False,direct_motion,,,False,False,False,False,,0,[],0,[],False,not_evaluated,,,,False,False,False,{}
3,7.999992,2.999997,12.999986999999999,False,False,True,not_eligible,0,0,False,False,False,direct_motion,,76.0,False,True,False,True,,0,[],0,[],False,not_evaluated,,,,False,False,False,{}
4,8.999991,3.999996,13.999986,False,False,True,not_eligible,0,0,False,False,False,direct_motion,55.0,76.0,True,True,True,True,21.0,3,"[""forehead"", ""left_cheek"", ""right_cheek""]",0,[],True,observed_motion,0.02914369342280915,0.060554117705019415,-0.03141042428221026,False,False,False,"{""baseline/forehead/chrom"":{""qualified"":true,""status"":""qualified"",""observed_fraction"":1.0,""mean_quality"":0.9999826346576474,""tracked_fraction"":1.0,""reset_fraction"":0.0,""candidate_supported"":false,""strongest_peak_bpm"":109.0,""strongest_relative_power"":1.0,""strongest_near_candidate"":false,""strongest_far_from_old"":true,""support_peaks"":[]},""baseline/forehead/pos"":{""qualified"":true,""status"":""qualified"",""observed_fraction"":1.0,""mean_quality"":0.9999826346576474,""tracked_fraction"":1.0,""reset_fraction"":0.0,""candidate_supported"":false,""strongest_peak_bpm"":109.0,""strongest_relative_power"":1.0,""strongest_near_candidate"":false,""strongest_far_from_old"":true,""support_peaks"":[]},""baseline/left_cheek/chrom"":{""qualified"":true,""status"":""qualified"",""observed_fraction"":1.0,""mean_quality"":0.9999174299164983,""tracked_fraction"":1.0,""reset_fraction"":0.0,""candidate_supported"":false,""strongest_peak_bpm"":68.0,""strongest_relative_power"":1.0,""strongest_near_candidate"":false,""strongest_far_from_old"":true,""support_peaks"":[]},""baseline/left_cheek/pos"":{""qualified"":true,""status"":""qualified"",""observed_fraction"":1.0,""mean_quality"":0.9999174299164983,""tracked_fraction"":1.0,""reset_fraction"":0.0,""candidate_supported"":false,""strongest_peak_bpm"":81.0,""strongest_relative_power"":1.0,""strongest_near_candidate"":false,""strongest_far_from_old"":true,""support_peaks"":[]},""baseline/right_cheek/chrom"":{""qualified"":true,""status"":""qualified"",""observed_fraction"":1.0,""mean_quality"":1.0,""tracked_fraction"":1.0,""reset_fraction"":0.0,""candidate_supported"":true,""strongest_peak_bpm"":106.0,""strongest_relative_power"":1.0,""strongest_near_candidate"":false,""strongest_far_from_old"":true,""support_peaks"":[{""peak_bpm"":79.0,""target_relative_power"":0.422760740811876,""prominence"":0.44117415489773426}]},""baseline/right_cheek/pos"":{""qualified"":true,""status"":""qualified"",""observed_fraction"":1.0,""mean_quality"":1.0,""tracked_fraction"":1.0,""reset_fraction"":0.0,""candidate_supported"":false,""strongest_peak_bpm"":108.0,""strongest_relative_power"":1.0,""strongest_near_candidate"":false,""strongest_far_from_old"":true,""support_peaks"":[]},""tracked/forehead/chrom"":{""qualified"":true,""status"":""qualified"",""observed_fraction"":1.0,""mean_quality"":0.9999826346576474,""tracked_fraction"":1.0,""reset_fraction"":0.0,""candidate_supported"":false,""strongest_peak_bpm"":71.0,""strongest_relative_power"":1.0,""strongest_near_candidate"":false,""strongest_far_from_old"":true,""support_peaks"":[]},""tracked/forehead/pos"":{""qualified"":true,""status"":""qualified"",""observed_fraction"":1.0,""mean_quality"":0.9999826346576474,""tracked_fraction"":1.0,""reset_fraction"":0.0,""candidate_supported"":true,""strongest_peak_bpm"":74.0,""strongest_relative_power"":1.0,""strongest_near_candidate"":true,""strongest_far_from_old"":true,""support_peaks"":[{""peak_bpm"":74.0,""target_relative_power"":0.9571556373335505,""prominence"":1.0}]},""tracked/left_cheek/chrom"":{""qualified"":true,""status"":""qualified"",""observed_fraction"":1.0,""mean_quality"":0.9999174299164983,""tracked_fraction"":1.0,""reset_fraction"":0.0,""candidate_supported"":true,""strongest_peak_bpm"":79.0,""strongest_relative_power"":1.0,""strongest_near_candidate"":true,""strongest_far_from_old"":true,""support_peaks"":[{""peak_bpm"":79.0,""target_relative_power"":0.8755153092412603,""prominence"":1.0}]},""tracked/left_cheek/pos"":{""qualified"":true,""status"":""qualified"",""observed_fraction"":1.0,""mean_quality"":0.9999174299164983,""tracked_fraction"":1.0,""reset_fraction"":0.0,""candidate_supported"":false,""strongest_peak_bpm"":65.0,""strongest_relative_power"":1.0,""strongest_near_candidate"":false,""strongest_far_from_old"":true,""support_peaks"":[]},""tracked/right_cheek/chrom"":{""qualified"":true,""status"":""qualified"",""observed_fraction"":1.0,""mean_quality"":1.0,""tracked_fraction"":1.0,""reset_fraction"":0.0,""candidate_supported"":false,""strongest_peak_bpm"":50.0,""strongest_relative_power"":1.0,""strongest_near_candidate"":false,""strongest_far_from_old"":false,""support_peaks"":[]},""tracked/right_cheek/pos"":{""qualified"":true,""status"":""qualified"",""observed_fraction"":1.0,""mean_quality"":1.0,""tracked_fraction"":1.0,""reset_fraction"":0.0,""candidate_supported"":false,""strongest_peak_bpm"":52.0,""strongest_relative_power"":1.0,""strongest_near_candidate"":false,""strongest_far_from_old"":false,""support_peaks"":[]}}"
5,9.99999,4.999995,14.999984999999999,False,False,True,not_eligible,0,0,False,False,False,direct_motion,54.0,76.0,True,True,True,True,22.0,2,"[""left_cheek"", ""right_cheek""]",1,"[""left_cheek""]",True,observed_motion,0.04306961940805808,0.038059772977062985,0.005009846430995092,False,False,False,"{""baseline/forehead/chrom"":{""qualified"":true,""status"":""qualified"",""observed_fraction"":1.0,""mean_quality"":0.9999508843194044,""tracked_fraction"":1.0,""reset_fraction"":0.0,""candidate_supported"":false,""strongest_peak_bpm"":111.0,""strongest_relative_power"":1.0,""strongest_near_candidate"":false,""strongest_far_from_old"":true,""support_peaks"":[]},""baseline/forehead/pos"":{""qualified"":true,""status"":""qualified"",""observed_fraction"":1.0,""mean_quality"":0.9999508843194044,""tracked_fraction"":1.0,""reset_fraction"":0.0,""candidate_supported"":false,""strongest_peak_bpm"":110.0,""strongest_relative_power"":1.0,""strongest_near_candidate"":false,""strongest_far_from_old"":true,""support_peaks"":[]},""baseline/left_cheek/chrom"":{""qualified"":true,""status"":""qualified"",""observed_fraction"":1.0,""mean_quality"":0.9999347594139221,""tracked_fraction"":1.0,""reset_fraction"":0.0,""candidate_supported"":true,""strongest_peak_bpm"":73.0,""strongest_relative_power"":1.0,""strongest_near_candidate"":true,""strongest_far_from_old"":true,""support_peaks"":[{""peak_bpm"":73.0,""target_relative_power"":0.9186839959625229,""prominence"":1.0}]},""baseline/left_cheek/pos"":{""qualified"":true,""status"":""qualified"",""observed_fraction"":1.0,""mean_quality"":0.9999347594139221,""tracked_fraction"":1.0,""reset_fraction"":0.0,""candidate_supported"":true,""strongest_peak_bpm"":79.0,""strongest_relative_power"":1.0,""strongest_near_candidate"":true,""strongest_far_from_old"":true,""support_peaks"":[{""peak_bpm"":79.0,""target_relative_power"":0.9441133923695667,""prominence"":1.0}]},""baseline/right_cheek/chrom"":{""qualified"":true,""status"":""qualified"",""observed_fraction"":1.0,""mean_quality"":1.0,""tracked_fraction"":1.0,""reset_fraction"":0.0,""candidate_supported"":true,""strongest_peak_bpm"":61.0,""strongest_relative_power"":1.0,""strongest_near_candidate"":false,""strongest_far_from_old"":true,""support_peaks"":[{""peak_bpm"":78.0,""target_relative_power"":0.5596468834680345,""prominence"":0.7454147491579485}]},""baseline/right_cheek/pos"":{""qualified"":true,""status"":""qualified"",""observed_fraction"":1.0,""mean_quality"":1.0,""tracked_fraction"":1.0,""reset_fraction"":0.0,""candidate_supported"":true,""strongest_peak_bpm"":111.0,""strongest_relative_power"":1.0,""strongest_near_candidate"":false,""strongest_far_from_old"":true,""support_peaks"":[{""peak_bpm"":77.0,""target_relative_power"":0.38294163769814377,""prominence"":0.04435252819999724}]},""tracked/forehead/chrom"":{""qualified"":true,""status"":""qualified"",""observed_fraction"":1.0,""mean_quality"":0.9999508843194044,""tracked_fraction"":1.0,""reset_fraction"":0.0,""candidate_supported"":false,""strongest_peak_bpm"":69.0,""strongest_relative_power"":1.0,""strongest_near_candidate"":false,""strongest_far_from_old"":true,""support_peaks"":[]},""tracked/forehead/pos"":{""qualified"":true,""status"":""qualified"",""observed_fraction"":1.0,""mean_quality"":0.9999508843194044,""tracked_fraction"":1.0,""reset_fraction"":0.0,""candidate_supported"":false,""strongest_peak_bpm"":70.0,""strongest_relative_power"":1.0,""strongest_near_candidate"":false,""strongest_far_from_old"":true,""support_peaks"":[]},""tracked/left_cheek/chrom"":{""qualified"":true,""status"":""qualified"",""observed_fraction"":1.0,""mean_quality"":0.9999347594139221,""tracked_fraction"":1.0,""reset_fraction"":0.0,""candidate_supported"":false,""strongest_peak_bpm"":80.0,""strongest_relative_power"":1.0,""strongest_near_candidate"":false,""strongest_far_from_old"":true,""support_peaks"":[]},""tracked/left_cheek/pos"":{""qualified"":true,""status"":""qualified"",""observed_fraction"":1.0,""mean_quality"":0.9999347594139221,""tracked_fraction"":1.0,""reset_fraction"":0.0,""candidate_supported"":true,""strongest_peak_bpm"":64.0,""strongest_relative_power"":1.0,""strongest_near_candidate"":false,""strongest_far_from_old"":true,""support_peaks"":[{""peak_bpm"":76.0,""target_relative_power"":0.651439920995763,""prominence"":0.09898598398632952}]},""tracked/right_cheek/chrom"":{""qualified"":true,""status"":""qualified"",""observed_fraction"":1.0,""mean_quality"":1.0,""tracked_fraction"":1.0,""reset_fraction"":0.0,""candidate_supported"":false,""strongest_peak_bpm"":80.0,""strongest_relative_power"":1.0,""strongest_near_candidate"":false,""strongest_far_from_old"":true,""support_peaks"":[]},""tracked/right_cheek/pos"":{""qualified"":true,""status"":""qualified"",""observed_fraction"":1.0,""mean_quality"":1.0,""tracked_fraction"":1.0,""reset_fraction"":0.0,""candidate_supported"":false,""strongest_peak_bpm"":53.0,""strongest_relative_power"":1.0,""strongest_near_candidate"":false,""strongest_far_from_old"":false,""support_peaks"":[]}}"
6,10.999989,5.999994,15.999984,False,False,True,not_eligible,0,0,False,False,False,direct_motion,53.0,76.0,True,True,True,True,23.0,3,"[""forehead"", ""left_cheek"", ""right_cheek""]",1,"[""left_cheek""]",True,observed_motion,0.031461097078055715,0.020570565590127713,0.010890531487928002,False,False,False,"{""baseline/forehead/chrom"":{""qualified"":true,""status"":""qualified"",""observed_fraction"":1.0,""mean_quality"":0.9999386685161176,""tracked_fraction"":1.0,""reset_fraction"":0.0,""candidate_supported"":false,""strongest_peak_bpm"":112.0,""strongest_relative_power"":1.0,""strongest_near_candidate"":false,""strongest_far_from_old"":true,""support_peaks"":[]},""baseline/forehead/pos"":{""qualified"":true,""status"":""qualified"",""observed_fraction"":1.0,""mean_quality"":0.9999386685161176,""tracked_fraction"":1.0,""reset_fraction"":0.0,""candidate_supported"":true,""strongest_peak_bpm"":110.0,""strongest_relative_power"":1.0,""strongest_near_candidate"":false,""strongest_far_from_old"":true,""support_peaks"":[{""peak_bpm"":75.0,""target_relative_power"":0.20036082973413585,""prominence"":0.1902608482556199}]},""baseline/left_cheek/chrom"":{""qualified"":true,""status"":""qualified"",""observed_fraction"":1.0,""mean_quality"":0.9999664868683054,""tracked_fraction"":1.0,""reset_fraction"":0.0,""candidate_supported"":true,""strongest_peak_bpm"":73.0,""strongest_relative_power"":1.0,""strongest_near_candidate"":true,""strongest_far_from_old"":true,""support_peaks"":[{""peak_bpm"":73.0,""target_relative_power"":0.7962906307154474,""prominence"":1.0}]},""baseline/left_cheek/pos"":{""qualified"":true,""status"":""qualified"",""observed_fraction"":1.0,""mean_quality"":0.9999664868683054,""tracked_fraction"":1.0,""reset_fraction"":0.0,""candidate_supported"":true,""strongest_peak_bpm"":76.0,""strongest_relative_power"":1.0,""strongest_near_candidate"":true,""strongest_far_from_old"":true,""support_peaks"":[{""peak_bpm"":76.0,""target_relative_power"":1.0,""prominence"":1.0}]},""baseline/right_cheek/chrom"":{""qualified"":true,""status"":""qualified"",""observed_fraction"":1.0,""mean_quality"":1.0,""tracked_fraction"":0.9966666666666667,""reset_fraction"":0.0,""candidate_supported"":true,""strongest_peak_bpm"":63.0,""strongest_relative_power"":1.0,""strongest_near_candidate"":false,""strongest_far_from_old"":true,""support_peaks"":[{""peak_bpm"":77.0,""target_relative_power"":0.47749109322372213,""prominence"":0.24501548763530223}]},""baseline/right_cheek/pos"":{""qualified"":true,""status"":""qualified"",""observed_fraction"":1.0,""mean_quality"":1.0,""tracked_fraction"":0.9966666666666667,""reset_fraction"":0.0,""candidate_supported"":true,""strongest_peak_bpm"":65.0,""strongest_relative_power"":1.0,""strongest_near_candidate"":false,""strongest_far_from_old"":true,""support_peaks"":[{""peak_bpm"":77.0,""target_relative_power"":0.3771033049345492,""prominence"":0.40932321451927395}]},""tracked/forehead/chrom"":{""qualified"":true,""status"":""qualified"",""observed_fraction"":1.0,""mean_quality"":0.9999386685161176,""tracked_fraction"":1.0,""reset_fraction"":0.0,""candidate_supported"":false,""strongest_peak_bpm"":115.0,""strongest_relative_power"":1.0,""strongest_near_candidate"":false,""strongest_far_from_old"":true,""support_peaks"":[]},""tracked/forehead/pos"":{""qualified"":true,""status"":""qualified"",""observed_fraction"":1.0,""mean_quality"":0.9999386685161176,""tracked_fraction"":1.0,""reset_fraction"":0.0,""candidate_supported"":true,""strongest_peak_bpm"":66.0,""strongest_relative_power"":1.0,""strongest_near_candidate"":false,""strongest_far_from_old"":true,""support_peaks"":[{""peak_bpm"":74.0,""target_relative_power"":0.5330500808838909,""prominence"":0.061910214585249035}]},""tracked/left_cheek/chrom"":{""qualified"":true,""status"":""qualified"",""observed_fraction"":1.0,""mean_quality"":0.9999664868683054,""tracked_fraction"":1.0,""reset_fraction"":0.0,""candidate_supported"":true,""strongest_peak_bpm"":62.0,""strongest_relative_power"":1.0,""strongest_near_candidate"":false,""strongest_far_from_old"":true,""support_peaks"":[{""peak_bpm"":78.0,""target_relative_power"":0.7259246162279498,""prominence"":0.47450262530512466}]},""tracked/left_cheek/pos"":{""qualified"":true,""status"":""qualified"",""observed_fraction"":1.0,""mean_quality"":0.9999664868683054,""tracked_fraction"":1.0,""reset_fraction"":0.0,""candidate_supported"":true,""strongest_peak_bpm"":63.0,""strongest_relative_power"":1.0,""strongest_near_candidate"":false,""strongest_far_from_old"":true,""support_peaks"":[{""peak_bpm"":76.0,""target_relative_power"":0.7888745468992571,""prominence"":0.6120220508425496}]},""tracked/right_cheek/chrom"":{""qualified"":true,""status"":""qualified"",""observed_fraction"":1.0,""mean_quality"":1.0,""tracked_fraction"":0.9966666666666667,""reset_fraction"":0.0,""candidate_supported"":true,""strongest_peak_bpm"":56.0,""strongest_relative_power"":1.0,""strongest_near_candidate"":false,""strongest_far_from_old"":false,""support_peaks"":[{""peak_bpm"":79.0,""target_relative_power"":0.6894752952983279,""prominence"":0.8782122438445039}]},""tracked/right_cheek/pos"":{""qualified"":true,""status"":""qualified"",""observed_fraction"":1.0,""mean_quality"":1.0,""tracked_fraction"":0.9966666666666667,""reset_fraction"":0.0,""candidate_supported"":true,""strongest_peak_bpm"":54.0,""strongest_relative_power"":1.0,""strongest_near_candidate"":false,""strongest_far_from_old"":false,""support_peaks"":[{""peak_bpm"":78.0,""target_relative_power"":0.38953578817650725,""prominence"":0.3749138130724731}]}}"
7,11.999988,6.999993,16.999983,False,False,True,not_eligible,0,0,False,False,False,direct_motion,53.0,61.0,True,True,True,True,8.0,3,"[""forehead"", ""left_cheek"", ""right_cheek""]",0,[],True,observed_motion,0.019230115094312057,0.01540585014346183,0.0038242649508502275,False,False,False,"{""baseline/forehead/chrom"":{""qualified"":true,""status"":""qualified"",""observed_fraction"":1.0,""mean_quality"":0.99992917642514,""tracked_fraction"":1.0,""reset_fraction"":0.0,""candidate_supported"":false,""strongest_peak_bpm"":54.0,""strongest_relative_power"":1.0,""strongest_near_candidate"":false,""strongest_far_from_old"":false,""support_peaks"":[]},""baseline/forehead/pos"":{""qualified"":true,""status"":""qualified"",""observed_fraction"":1.0,""mean_quality"":0.99992917642514,""tracked_fraction"":1.0,""reset_fraction"":0.0,""candidate_supported"":false,""strongest_peak_bpm"":110.0,""strongest_relative_power"":1.0,""strongest_near_candidate"":false,""strongest_far_from_old"":true,""support_peaks"":[]},""baseline/left_cheek/chrom"":{""qualified"":true,""status"":""qualified"",""observed_fraction"":1.0,""mean_quality"":1.0,""tracked_fraction"":1.0,""reset_fraction"":0.0,""candidate_supported"":true,""strongest_peak_bpm"":72.0,""strongest_relative_power"":1.0,""strongest_near_candidate"":false,""strongest_far_from_old"":true,""support_peaks"":[{""peak_bpm"":59.0,""target_relative_power"":0.8085675387439942,""prominence"":0.9623775350118886}]},""baseline/left_cheek/pos"":{""qualified"":true,""status"":""qualified"",""observed_fraction"":1.0,""mean_quality"":1.0,""tracked_fraction"":1.0,""reset_fraction"":0.0,""candidate_supported"":true,""strongest_peak_bpm"":76.0,""strongest_relative_power"":1.0,""strongest_near_candidate"":false,""strongest_far_from_old"":true,""support_peaks"":[{""peak_bpm"":60.0,""target_relative_power"":0.6114181184678791,""prominence"":0.6350907359392374}]},""baseline/right_cheek/chrom"":{""qualified"":true,""status"":""qualified"",""observed_fraction"":1.0,""mean_quality"":1.0,""tracked_fraction"":0.9966666666666667,""reset_fraction"":0.0,""candidate_supported"":true,""strongest_peak_bpm"":64.0,""strongest_relative_power"":1.0,""strongest_near_candidate"":true,""strongest_far_from_old"":true,""support_peaks"":[{""peak_bpm"":64.0,""target_relative_power"":0.9208773501799543,""prominence"":1.0}]},""baseline/right_cheek/pos"":{""qualified"":true,""status"":""qualified"",""observed_fraction"":1.0,""mean_quality"":1.0,""tracked_fraction"":0.9966666666666667,""reset_fraction"":0.0,""candidate_supported"":false,""strongest_peak_bpm"":65.0,""strongest_relative_power"":1.0,""strongest_near_candidate"":false,""strongest_far_from_old"":true,""support_peaks"":[]},""tracked/forehead/chrom"":{""qualified"":true,""status"":""qualified"",""observed_fraction"":1.0,""mean_quality"":0.99992917642514,""tracked_fraction"":1.0,""reset_fraction"":0.0,""candidate_supported"":true,""strongest_peak_bpm"":116.0,""strongest_relative_power"":1.0,""strongest_near_candidate"":false,""strongest_far_from_old"":true,""support_peaks"":[{""peak_bpm"":64.0,""target_relative_power"":0.4225008321206388,""prominence"":0.562647676832025}]},""tracked/forehead/pos"":{""qualified"":true,""status"":""qualified"",""observed_fraction"":1.0,""mean_quality"":0.99992917642514,""tracked_fraction"":1.0,""reset_fraction"":0.0,""candidate_supported"":true,""strongest_peak_bpm"":63.0,""strongest_relative_power"":1.0,""strongest_near_candidate"":true,""strongest_far_from_old"":true,""support_peaks"":[{""peak_bpm"":63.0,""target_relative_power"":0.7692708269237422,""prominence"":1.0}]},""tracked/left_cheek/chrom"":{""qualified"":true,""status"":""qualified"",""observed_fraction"":1.0,""mean_quality"":1.0,""tracked_fraction"":1.0,""reset_fraction"":0.0,""candidate_supported"":true,""strongest_peak_bpm"":63.0,""strongest_relative_power"":1.0,""strongest_near_candidate"":true,""strongest_far_from_old"":true,""support_peaks"":[{""peak_bpm"":63.0,""target_relative_power"":0.9136605392196968,""prominence"":1.0}]},""tracked/left_cheek/pos"":{""qualified"":true,""status"":""qualified"",""observed_fraction"":1.0,""mean_quality"":1.0,""tracked_fraction"":1.0,""reset_fraction"":0.0,""candidate_supported"":true,""strongest_peak_bpm"":62.0,""strongest_relative_power"":1.0,""strongest_near_candidate"":true,""strongest_far_from_old"":true,""support_peaks"":[{""peak_bpm"":62.0,""target_relative_power"":0.9928489769134913,""prominence"":1.0}]},""tracked/right_cheek/chrom"":{""qualified"":true,""status"":""qualified"",""observed_fraction"":1.0,""mean_quality"":1.0,""tracked_fraction"":0.9966666666666667,""reset_fraction"":0.0,""candidate_supported"":true,""strongest_peak_bpm"":58.0,""strongest_relative_power"":1.0,""strongest_near_candidate"":true,""strongest_far_from_old"":false,""support_peaks"":[{""peak_bpm"":58.0,""target_relative_power"":0.9462501441221924,""prominence"":1.0}]},""tracked/right_cheek/pos"":{""qualified"":true,""status"":""qualified"",""observed_fraction"":1.0,""mean_quality"":1.0,""tracked_fraction"":0.9966666666666667,""reset_fraction"":0.0,""candidate_supported"":false,""strongest_peak_bpm"":55.0,""strongest_relative_power"":1.0,""strongest_near_candidate"":false,""strongest_far_from_old"":false,""support_peaks"":[]}}"
8,12.999986999999999,7.999992,17.999982,False,False,True,not_eligible,0,0,False,False,False,direct_motion,53.0,60.0,True,True,True,True,7.0,3,"[""forehead"", ""left_cheek"", ""right_cheek""]",0,[],True,observed_motion,0.013947395075410486,0.0029740493242584867,0.010973345751152,False,False,False,"{""baseline/forehead/chrom"":{""qualified"":true,""status"":""qualified"",""observed_fraction"":1.0,""mean_quality"":0.9999039454703088,""tracked_fraction"":1.0,""reset_fraction"":0.0,""candidate_supported"":false,""strongest_peak_bpm"":53.0,""strongest_relative_power"":1.0,""strongest_near_candidate"":false,""strongest_far_from_old"":false,""support_peaks"":[]},""baseline/forehead/pos"":{""qualified"":true,""status"":""qualified"",""observed_fraction"":1.0,""mean_quality"":0.9999039454703088,""tracked_fraction"":1.0,""reset_fraction"":0.0,""candidate_supported"":false,""strongest_peak_bpm"":52.0,""strongest_relative_power"":1.0,""strongest_near_candidate"":false,""strongest_far_from_old"":false,""support_peaks"":[]},""baseline/left_cheek/chrom"":{""qualified"":true,""status"":""qualified"",""observed_fraction"":1.0,""mean_quality"":1.0,""tracked_fraction"":1.0,""reset_fraction"":0.0,""candidate_supported"":true,""strongest_peak_bpm"":59.0,""strongest_relative_power"":1.0,""strongest_near_candidate"":true,""strongest_far_from_old"":false,""support_peaks"":[{""peak_bpm"":59.0,""target_relative_power"":0.9735544303376651,""prominence"":1.0}]},""baseline/left_cheek/pos"":{""qualified"":true,""status"":""qualified"",""observed_fraction"":1.0,""mean_quality"":1.0,""tracked_fraction"":1.0,""reset_fraction"":0.0,""candidate_supported"":true,""strongest_peak_bpm"":60.0,""strongest_relative_power"":1.0,""strongest_near_candidate"":true,""strongest_far_from_old"":true,""support_peaks"":[{""peak_bpm"":60.0,""target_relative_power"":1.0,""prominence"":1.0}]},""baseline/right_cheek/chrom"":{""qualified"":true,""status"":""qualified"",""observed_fraction"":1.0,""mean_quality"":0.9999988491782256,""tracked_fraction"":0.9966666666666667,""reset_fraction"":0.0,""candidate_supported"":false,""strongest_peak_bpm"":75.0,""strongest_relative_power"":1.0,""strongest_near_candidate"":false,""strongest_far_from_old"":true,""support_peaks"":[]},""baseline/right_cheek/pos"":{""qualified"":true,""status"":""qualified"",""observed_fraction"":1.0,""mean_quality"":0.9999988491782256,""tracked_fraction"":0.9966666666666667,""reset_fraction"":0.0,""candidate_supported"":false,""strongest_peak_bpm"":65.0,""strongest_relative_power"":1.0,""strongest_near_candidate"":false,""strongest_far_from_old"":true,""support_peaks"":[]},""tracked/forehead/chrom"":{""qualified"":true,""status"":""qualified"",""observed_fraction"":1.0,""mean_quality"":0.9999039454703088,""tracked_fraction"":1.0,""reset_fraction"":0.0,""candidate_supported"":true,""strongest_peak_bpm"":116.0,""strongest_relative_power"":1.0,""strongest_near_candidate"":false,""strongest_far_from_old"":true,""support_peaks"":[{""peak_bpm"":63.0,""target_relative_power"":0.7389616732359346,""prominence"":0.3916988169202709}]},""tracked/forehead/pos"":{""qualified"":true,""status"":""qualified"",""observed_fraction"":1.0,""mean_quality"":0.9999039454703088,""tracked_fraction"":1.0,""reset_fraction"":0.0,""candidate_supported"":true,""strongest_peak_bpm"":62.0,""strongest_relative_power"":1.0,""strongest_near_candidate"":true,""strongest_far_from_old"":true,""support_peaks"":[{""peak_bpm"":62.0,""target_relative_power"":0.909616428383516,""prominence"":1.0}]},""tracked/left_cheek/chrom"":{""qualified"":true,""status"":""qualified"",""observed_fraction"":1.0,""mean_quality"":1.0,""tracked_fraction"":1.0,""reset_fraction"":0.0,""candidate_supported"":true,""strongest_peak_bpm"":91.0,""strongest_relative_power"":1.0,""strongest_near_candidate"":false,""strongest_far_from_old"":true,""support_peaks"":[{""peak_bpm"":63.0,""target_relative_power"":0.5913772127431911,""prominence"":0.8379959104712251}]},""tracked/left_cheek/pos"":{""qualified"":true,""status"":""qualified"",""observed_fraction"":1.0,""mean_quality"":1.0,""tracked_fraction"":1.0,""reset_fraction"":0.0,""candidate_supported"":true,""strongest_peak_bpm"":48.0,""strongest_relative_power"":1.0,""strongest_near_candidate"":false,""strongest_far_from_old"":false,""support_peaks"":[{""peak_bpm"":62.0,""target_relative_power"":0.8995777316916844,""prominence"":0.2502608605756593}]},""tracked/right_cheek/chrom"":{""qualified"":true,""status"":""qualified"",""observed_fraction"":1.0,""mean_quality"":0.9999988491782256,""tracked_fraction"":0.9966666666666667,""reset_fraction"":0.0,""candidate_supported"":true,""strongest_peak_bpm"":58.0,""strongest_relative_power"":1.0,""strongest_near_candidate"":true,""strongest_far_from_old"":false,""support_peaks"":[{""peak_bpm"":58.0,""target_relative_power"":0.9455534919324654,""prominence"":1.0}]},""tracked/right_cheek/pos"":{""qualified"":true,""status"":""qualified"",""observed_fraction"":1.0,""mean_quality"":0.9999988491782256,""tracked_fraction"":0.9966666666666667,""reset_fraction"":0.0,""candidate_supported"":false,""strongest_peak_bpm"":55.0,""strongest_relative_power"":1.0,""strongest_near_candidate"":false,""strongest_far_from_old"":false,""support_peaks"":[]}}"
