time_s,observed_fraction,interpolated_fraction,spectral_peak_bpm,peak_concentration,accepted,status,ridge_bpm,legacy_ridge_bpm,evidence_local_bpm,evidence_score,evidence_runner_up_margin,evidence_selected_relative_power,evidence_selected_peak_bpm,evidence_selected_periodic_support,evidence_selected_motion_overlap,evidence_candidate_count,evidence_candidates_json,evidence_reacquired,evidence_tracker_state,evidence_motion_available,raw_spectral_peak_bpm,window_index,window_start_s,window_end_s,profile,analysis_window_s,hr_source,hr_passes_original_gates,strict_accepted,quality_tier
2.99997,0.6666666666666666,0.0,,,False,gap_or_filter_edge,,,,,,,,,,0,[],False,unavailable,False,,0,0.0,5.99994,short6_relaxed,6.0,saved_short_window_v25_logic_fallback_offline,False,False,rejected
3.9999599999999997,0.8333333333333334,0.0,,,False,gap_or_filter_edge,,,,,,,,,,0,[],False,unavailable,False,,1,0.9999899999999999,6.99993,short6_relaxed,6.0,saved_short_window_v25_logic_fallback_offline,False,False,rejected
4.99995,1.0,0.0,74.0,0.5802348700773119,True,candidate_only,75.0,74.0,74.0,1.1884683435963594,2.203552666306119,0.9867280829723033,74.0,0.9002193880186277,0.012252747746819196,2,"[{""bpm"":74.0,""relative_power"":1.0,""peak_concentration"":0.5802348700773119,""prominence"":1.0,""period_correlation"":0.8911123958291592,""split_period_correlation"":0.927540364587033,""periodic_support"":0.9002193880186277,""harmonic2_relative_power"":0.049816386616113706,""harmonic3_relative_power"":0.0019227231105316642,""harmonic_support"":0.23854295145939294,""motion_profile"":0.012252747746819196,""motion_strength"":0.04822946355159089,""motion_reliability"":1.0,""motion_overlap"":0.012252747746819196,""motion_available"":true,""evidence_score"":1.2134683435963594,""supported_bpm"":[71.0,72.0,73.0,74.0,75.0,76.0,77.0],""supported_relative_power"":[0.7292951513763531,0.8257919181003562,0.9222886848243593,1.0,0.9867280829723033,0.9734561659446066,0.9601842489169099]},{""bpm"":153.0,""relative_power"":0.06956433464152824,""peak_concentration"":0.04239692491992987,""prominence"":0.06549435711231033,""period_correlation"":-0.8545676073917435,""split_period_correlation"":-0.8595135287626314,""periodic_support"":0.0,""harmonic2_relative_power"":5.5851404923601076e-05,""harmonic3_relative_power"":1.138715201034026e-08,""harmonic_support"":0.001980958506738842,""motion_profile"":0.04731130761145042,""motion_strength"":0.04822946355159089,""motion_reliability"":1.0,""motion_overlap"":0.04731130761145042,""motion_available"":true,""evidence_score"":-0.9900843227097595,""supported_bpm"":[150.0,151.0,152.0,153.0,154.0,155.0,156.0],""supported_relative_power"":[0.05787040444699522,0.061897413362435975,0.06592442227787673,0.06956433464152824,0.0679635649675919,0.06636279529365562,0.06476202561971932]}]",False,acquired,True,74.0,2,1.9999799999999999,7.9999199999999995,short6_relaxed,6.0,saved_short_window_v25_logic_fallback_offline,True,True,original_hr_gates_with_relaxed_fusion
5.99994,1.0,0.0,74.0,0.6033879160100731,True,candidate_only,75.0,74.0,74.0,1.1714091906061173,,0.9851125416202631,74.0,0.8840357661083562,0.009132129802862052,1,"[{""bpm"":74.0,""relative_power"":1.0,""peak_concentration"":0.6033879160100731,""prominence"":1.0,""period_correlation"":0.8825863854494757,""split_period_correlation"":0.8883839080849982,""periodic_support"":0.8840357661083562,""harmonic2_relative_power"":0.04497654937613533,""harmonic3_relative_power"":0.004434896551067161,""harmonic_support"":0.23538501014050275,""motion_profile"":0.009132129802862052,""motion_strength"":0.04912641871421137,""motion_reliability"":1.0,""motion_overlap"":0.009132129802862052,""motion_available"":true,""evidence_score"":1.1964091906061172,""supported_bpm"":[71.0,72.0,73.0,74.0,75.0,76.0,77.0],""supported_relative_power"":[0.7348262837851139,0.8294655362220853,0.9241047886590567,1.0,0.9851125416202631,0.9702250832405263,0.9553376248607891]}]",False,tracked,True,74.0,3,2.99997,8.99991,short6_relaxed,6.0,saved_short_window_v25_logic_fallback_offline,True,True,original_hr_gates_with_relaxed_fusion
6.99993,1.0,0.0,74.0,0.5943688798999032,True,candidate_only,75.0,74.0,74.0,1.1364611008143073,,0.9921069594046086,74.0,0.8648534450661413,0.007426058726118682,1,"[{""bpm"":74.0,""relative_power"":1.0,""peak_concentration"":0.5943688798999032,""prominence"":1.0,""period_correlation"":0.867042923956479,""split_period_correlation"":0.8582850083951281,""periodic_support"":0.8648534450661413,""harmonic2_relative_power"":0.03343196648142256,""harmonic3_relative_power"":0.010911760480914114,""harmonic_support"":0.21940488464920005,""motion_profile"":0.007426058726118682,""motion_strength"":0.048837082623765585,""motion_reliability"":1.0,""motion_overlap"":0.007426058726118682,""motion_available"":true,""evidence_score"":1.1614611008143072,""supported_bpm"":[71.0,72.0,73.0,74.0,75.0,76.0,77.0],""supported_relative_power"":[0.7481571145212932,0.8376607944998512,0.9271644744784091,1.0,0.9921069594046086,0.9842139188092173,0.9763208782138257]}]",False,tracked,True,74.0,4,3.9999599999999997,9.9999,short6_relaxed,6.0,saved_short_window_v25_logic_fallback_offline,True,True,original_hr_gates_with_relaxed_fusion
7.9999199999999995,1.0,0.0,79.0,0.6064643741652114,True,candidate_only,76.0,74.0,79.0,0.9130109983233118,2.1226934551418353,0.9920060157598263,79.0,0.8441480835422457,0.007910716715915467,2,"[{""bpm"":79.0,""relative_power"":1.0,""peak_concentration"":0.6064643741652114,""prominence"":1.0,""period_correlation"":0.8453292231712515,""split_period_correlation"":0.8406046646552288,""periodic_support"":0.8441480835422457,""harmonic2_relative_power"":0.04090441857764834,""harmonic3_relative_power"":0.0023836976672961556,""harmonic_support"":0.21933650232173568,""motion_profile"":0.007910716715915467,""motion_strength"":0.04881357044840551,""motion_reliability"":1.0,""motion_overlap"":0.007910716715915467,""motion_available"":true,""evidence_score"":1.1380109983233118,""supported_bpm"":[76.0,77.0,78.0,79.0,80.0,81.0,82.0],""supported_relative_power"":[0.9920060157598263,0.9946706771732176,0.9973353385866087,1.0,0.908122741569473,0.8054654056011586,0.7028080696328456]},{""bpm"":153.0,""relative_power"":0.06258804567221328,""peak_concentration"":0.03825370769893722,""prominence"":0.06060923268386332,""period_correlation"":-0.7875029509151729,""split_period_correlation"":-0.7916729091016994,""periodic_support"":0.0,""harmonic2_relative_power"":4.389176570331726e-05,""harmonic3_relative_power"":8.400545109789566e-08,""harmonic_support"":0.0016828163213872302,""motion_profile"":0.01316154332383042,""motion_strength"":0.04881357044840551,""motion_reliability"":1.0,""motion_overlap"":0.01316154332383042,""motion_available"":true,""evidence_score"":-0.9846824568185236,""supported_bpm"":[150.0,151.0,152.0,153.0,154.0,155.0],""supported_relative_power"":[0.0568587843805851,0.05891511643547464,0.06097144849036418,0.06258804567221328,0.0582513202533002,0.05391459483438723]}]",False,tracked,True,79.0,5,4.99995,10.99989,short6_relaxed,6.0,saved_short_window_v25_logic_fallback_offline,True,True,original_hr_gates_with_relaxed_fusion
8.99991,1.0,0.0,74.0,0.5523500825002985,True,candidate_only,75.0,74.0,74.0,1.3008091389713783,2.095482830365964,0.985106992766979,74.0,0.9173814541455005,0.03359244659021992,2,"[{""bpm"":74.0,""relative_power"":1.0,""peak_concentration"":0.5523500825002985,""prominence"":1.0,""period_correlation"":0.9128706972616834,""split_period_correlation"":0.9309137247969519,""periodic_support"":0.9173814541455005,""harmonic2_relative_power"":0.11355366454027399,""harmonic3_relative_power"":0.0038450102500299484,""harmonic_support"":0.35868009764910247,""motion_profile"":0.03359244659021992,""motion_strength"":0.05032524860169545,""motion_reliability"":1.0,""motion_overlap"":0.03359244659021992,""motion_available"":true,""evidence_score"":1.3258091389713782,""supported_bpm"":[71.0,72.0,73.0,74.0,75.0,76.0,77.0],""supported_relative_power"":[0.7525628880102061,0.8409326064319228,0.9293023248536394,1.0,0.985106992766979,0.9702139855339581,0.955320978300937]},{""bpm"":148.0,""relative_power"":0.11355366454027399,""peak_concentration"":0.06732267615634373,""prominence"":0.10799851185724517,""period_correlation"":-0.7969003383357035,""split_period_correlation"":-0.8175855645549037,""periodic_support"":0.0,""harmonic2_relative_power"":4.3405967220669674e-05,""harmonic3_relative_power"":3.1285609205590405e-08,""harmonic_support"":0.002240975384268208,""motion_profile"":0.008397406651534168,""motion_strength"":0.05032524860169545,""motion_reliability"":1.0,""motion_overlap"":0.008397406651534168,""motion_available"":true,""evidence_score"":-0.7696736913945857,""supported_bpm"":[145.0,146.0,147.0,148.0,149.0,150.0,151.0],""supported_relative_power"":[0.10096726697688084,0.1060287590527168,0.11109025112855292,0.11355366454027399,0.11102450396373573,0.10849534338719748,0.10596618281065921]}]",False,tracked,True,74.0,6,5.99994,11.99988,short6_relaxed,6.0,saved_short_window_v25_logic_fallback_offline,True,True,original_hr_gates_with_relaxed_fusion
9.9999,1.0,0.0,74.0,0.5659492140314913,True,candidate_only,74.0,74.0,74.0,1.2866290193851224,2.0185286505033355,1.0,74.0,0.8830757173295475,0.04953114526493133,2,"[{""bpm"":74.0,""relative_power"":1.0,""peak_concentration"":0.5659492140314913,""prominence"":1.0,""period_correlation"":0.8849801532628784,""split_period_correlation"":0.8773624095295549,""periodic_support"":0.8830757173295475,""harmonic2_relative_power"":0.1277472993716273,""harmonic3_relative_power"":0.0031816432323153406,""harmonic_support"":0.37715966190378425,""motion_profile"":0.04953114526493133,""motion_strength"":0.05079765187626279,""motion_reliability"":1.0,""motion_overlap"":0.04953114526493133,""motion_available"":true,""evidence_score"":1.2866290193851224,""supported_bpm"":[71.0,72.0,73.0,74.0,75.0,76.0,77.0],""supported_relative_power"":[0.850390001055403,0.9065142296346038,0.9626384582138047,1.0,0.9464885657040593,0.8929771314081183,0.8394656971121768]},{""bpm"":148.0,""relative_power"":0.1277472993716273,""peak_concentration"":0.07618823573380858,""prominence"":0.12488102864038138,""period_correlation"":-0.7895152502181997,""split_period_correlation"":-0.7902034969593399,""periodic_support"":0.0,""harmonic2_relative_power"":4.497469622285507e-05,""harmonic3_relative_power"":4.7743401962125665e-08,""harmonic_support"":0.0024242894016946732,""motion_profile"":0.0113028031963548,""motion_strength"":0.05079765187626279,""motion_reliability"":1.0,""motion_overlap"":0.0113028031963548,""motion_available"":true,""evidence_score"":-0.731899631118213,""supported_bpm"":[145.0,146.0,147.0,148.0,149.0,150.0,151.0],""supported_relative_power"":[0.11686891161393387,0.12172638204609112,0.12658385247824852,0.1277472993716273,0.12181215988020688,0.1158770203887865,0.1099418808973661]}]",False,tracked,True,74.0,7,6.99993,12.99987,short6_relaxed,6.0,saved_short_window_v25_logic_fallback_offline,True,True,original_hr_gates_with_relaxed_fusion
10.99989,1.0,0.0,74.0,0.6094224074065313,True,candidate_only,74.0,74.0,74.0,1.181022203792341,2.1123827868043077,1.0,74.0,0.8781488138920275,0.04782104108240906,2,"[{""bpm"":74.0,""relative_power"":1.0,""peak_concentration"":0.6094224074065313,""prominence"":1.0,""period_correlation"":0.8814051663243498,""split_period_correlation"":0.8683797565950602,""periodic_support"":0.8781488138920275,""harmonic2_relative_power"":0.06305983709405152,""harmonic3_relative_power"":0.004592049473845971,""harmonic_support"":0.27483480986412195,""motion_profile"":0.04782104108240906,""motion_strength"":0.051474876656412226,""motion_reliability"":1.0,""motion_overlap"":0.04782104108240906,""motion_available"":true,""evidence_score"":1.181022203792341,""supported_bpm"":[71.0,72.0,73.0,74.0,75.0,76.0,77.0],""supported_relative_power"":[0.9269185089327988,0.958279907542907,0.9896413061530154,1.0,0.9086366799022153,0.8172733598044304,0.7259100397066444]},{""bpm"":143.0,""relative_power"":0.07373198355392904,""peak_concentration"":0.04843669635345858,""prominence"":0.07254309413222094,""period_correlation"":-0.7793662724594526,""split_period_correlation"":-0.7977619658581024,""periodic_support"":0.0,""harmonic2_relative_power"":3.447833093925708e-05,""harmonic3_relative_power"":6.0174540327458e-07,""harmonic_support"":0.001668136811363154,""motion_profile"":0.016373766626594826,""motion_strength"":0.051474876656412226,""motion_reliability"":1.0,""motion_overlap"":0.016373766626594826,""motion_available"":true,""evidence_score"":-0.9313605830119668,""supported_bpm"":[140.0,141.0,142.0,143.0,144.0,145.0,146.0],""supported_relative_power"":[0.06328612972532698,0.06818807984510768,0.07309002996488839,0.07373198355392904,0.07171570055308227,0.0696994175522355,0.06768313455138875]}]",False,tracked,True,74.0,8,7.9999199999999995,13.99986,short6_relaxed,6.0,saved_short_window_v25_logic_fallback_offline,True,True,original_hr_gates_with_relaxed_fusion
11.99988,1.0,0.0,74.0,0.5902763737602682,True,candidate_only,74.0,74.0,74.0,1.0205555930400239,,1.0,74.0,0.8584670301935913,0.040312969614818735,1,"[{""bpm"":74.0,""relative_power"":1.0,""peak_concentration"":0.5902763737602682,""prominence"":1.0,""period_correlation"":0.8514350356667005,""split_period_correlation"":0.8795630137742634,""periodic_support"":0.8584670301935913,""harmonic2_relative_power"":0.010583291832839972,""harmonic3_relative_power"":0.004607672860175891,""harmonic_support"":0.12663307184559686,""motion_profile"":0.040312969614818735,""motion_strength"":0.05506334734494182,""motion_reliability"":1.0,""motion_overlap"":0.040312969614818735,""motion_available"":true,""evidence_score"":1.0205555930400239,""supported_bpm"":[71.0,72.0,73.0,74.0,75.0,76.0,77.0],""supported_relative_power"":[0.9595381030563546,0.979258394432472,0.9989786858085893,1.0,0.9104569016841545,0.8209138033683089,0.7313707050524622]}]",False,tracked,True,74.0,9,8.99991,14.99985,short6_relaxed,6.0,saved_short_window_v25_logic_fallback_offline,True,True,original_hr_gates_with_relaxed_fusion
