time_s,observed_fraction,interpolated_fraction,spectral_peak_bpm,peak_concentration,accepted,status,ridge_bpm,legacy_ridge_bpm,evidence_local_bpm,evidence_score,evidence_runner_up_margin,evidence_selected_relative_power,evidence_selected_peak_bpm,evidence_selected_periodic_support,evidence_selected_motion_overlap,evidence_candidate_count,evidence_candidates_json,evidence_reacquired,evidence_tracker_state,evidence_motion_available,raw_spectral_peak_bpm,window_start_s,window_end_s,component_proposal_bpm,hr_source
4.999995,0.8,0.0,,,False,gap_or_filter_edge,,,,,,,,,,0,[],False,unavailable,False,,0.0,9.99999,,saved_measured_component_offline
5.999994,0.9,0.0,,,False,gap_or_filter_edge,,,,,,,,,,0,[],False,unavailable,False,,0.999999,10.999989,,saved_measured_component_offline
6.999993,1.0,0.0,76.0,0.8313277931575682,True,candidate_only,76.0,76.0,76.0,1.0464146956766713,,1.0,76.0,0.9548807405038716,0.003264908494111497,1,"[{""bpm"":76.0,""relative_power"":1.0,""peak_concentration"":0.8313277931575682,""prominence"":1.0,""period_correlation"":0.9583845535738609,""split_period_correlation"":0.9443693012939041,""periodic_support"":0.9548807405038716,""harmonic2_relative_power"":1.4133837654131823e-08,""harmonic3_relative_power"":5.396889634543774e-10,""harmonic_support"":0.00012701674005187566,""motion_profile"":0.003264908494111497,""motion_strength"":0.01631551559010841,""motion_reliability"":1.0,""motion_overlap"":0.003264908494111497,""motion_available"":true,""evidence_score"":1.0464146956766713,""supported_bpm"":[73.0,74.0,75.0,76.0,77.0,78.0,79.0],""supported_relative_power"":[0.767543205008989,0.8800129453422383,0.9633282614634114,1.0,0.9790236554816353,0.8993867733079539,0.7709070097319872]}]",False,acquired,True,76.0,1.999998,11.999988,74.0,saved_measured_component_offline
7.999992,1.0,0.0,76.0,0.8655415872255025,True,candidate_only,76.0,76.0,76.0,1.0436344307115517,,1.0,76.0,0.9562513730925657,0.006701520072959692,1,"[{""bpm"":76.0,""relative_power"":1.0,""peak_concentration"":0.8655415872255025,""prominence"":1.0,""period_correlation"":0.9608976338133889,""split_period_correlation"":0.9423125909300964,""periodic_support"":0.9562513730925657,""harmonic2_relative_power"":1.6611814081657517e-08,""harmonic3_relative_power"":2.8740656183562625e-10,""harmonic_support"":0.0001348204009287377,""motion_profile"":0.006701520072959692,""motion_strength"":0.015564412613105537,""motion_reliability"":1.0,""motion_overlap"":0.006701520072959692,""motion_available"":true,""evidence_score"":1.0436344307115517,""supported_bpm"":[73.0,74.0,75.0,76.0,77.0,78.0,79.0],""supported_relative_power"":[0.8558926160789663,0.9477988399711895,0.9986633522077022,1.0,0.9497533308981306,0.8531583811881758,0.7220176985220145]}]",False,tracked,True,76.0,2.999997,12.999986999999999,75.0,saved_measured_component_offline
8.999991,1.0,0.0,76.0,0.8927134084654145,True,candidate_only,76.0,76.0,76.0,1.0595982118596912,,1.0,76.0,0.9737305241914007,0.009316331349568963,1,"[{""bpm"":76.0,""relative_power"":1.0,""peak_concentration"":0.8927134084654145,""prominence"":1.0,""period_correlation"":0.9740779938315454,""split_period_correlation"":0.9726881152709665,""periodic_support"":0.9737305241914007,""harmonic2_relative_power"":1.8577594085622616e-08,""harmonic3_relative_power"":1.1478293683599791e-10,""harmonic_support"":0.0001400494361116253,""motion_profile"":0.009316331349568963,""motion_strength"":0.009758789428480477,""motion_reliability"":1.0,""motion_overlap"":0.009316331349568963,""motion_available"":true,""evidence_score"":1.0595982118596912,""supported_bpm"":[73.0,74.0,75.0,76.0,77.0,78.0,79.0],""supported_relative_power"":[0.833024599745386,0.9384545987247875,0.996845750805447,1.0,0.9477973670505213,0.8481608967799134,0.7152896560088545]}]",False,tracked,True,76.0,3.999996,13.999986,76.0,saved_measured_component_offline
9.99999,1.0,0.0,76.0,0.9129919764922223,True,candidate_only,76.0,76.0,76.0,1.0688587777272562,,1.0,76.0,0.9838150890595881,0.010727830790130727,1,"[{""bpm"":76.0,""relative_power"":1.0,""peak_concentration"":0.9129919764922223,""prominence"":1.0,""period_correlation"":0.9834237355007357,""split_period_correlation"":0.9849891497361454,""periodic_support"":0.9838150890595881,""harmonic2_relative_power"":4.479914633673274e-09,""harmonic3_relative_power"":2.0703797281655492e-10,""harmonic_support"":7.19682493725712e-05,""motion_profile"":0.010727830790130727,""motion_strength"":0.010727830790130727,""motion_reliability"":1.0,""motion_overlap"":0.010727830790130727,""motion_available"":true,""evidence_score"":1.0688587777272562,""supported_bpm"":[73.0,74.0,75.0,76.0,77.0,78.0,79.0],""supported_relative_power"":[0.790832207553656,0.9144634037630909,0.9877385348250125,1.0,0.9505902037303822,0.84873620682172,0.7111129558923643]}]",False,tracked,True,76.0,4.999995,14.999984999999999,77.0,saved_measured_component_offline
10.999989,1.0,0.0,76.0,0.9294058581697208,True,candidate_only,76.0,76.0,76.0,1.074130037718122,,1.0,76.0,0.9904551249435416,0.012409325964938132,1,"[{""bpm"":76.0,""relative_power"":1.0,""peak_concentration"":0.9294058581697208,""prominence"":1.0,""period_correlation"":0.9902964836639735,""split_period_correlation"":0.9909310487822462,""periodic_support"":0.9904551249435416,""harmonic2_relative_power"":1.840557430386384e-08,""harmonic3_relative_power"":2.372120227846616e-10,""harmonic_support"":0.00014105773639878309,""motion_profile"":0.012409325964938132,""motion_strength"":0.012662871585232062,""motion_reliability"":1.0,""motion_overlap"":0.012409325964938132,""motion_available"":true,""evidence_score"":1.074130037718122,""supported_bpm"":[73.0,74.0,75.0,76.0,77.0,78.0,79.0],""supported_relative_power"":[0.7799949276239488,0.9132488571861661,0.9907908227733023,1.0,0.9405010074295936,0.8240206393128727,0.6711655566926162]}]",False,tracked,True,76.0,5.999994,15.999984,77.0,saved_measured_component_offline
11.999988,1.0,0.0,75.0,0.9452528199097342,True,candidate_only,76.0,76.0,75.0,1.0510840018010952,,0.9925589684557251,75.0,0.9882695560269397,0.00904280256194451,1,"[{""bpm"":75.0,""relative_power"":1.0,""peak_concentration"":0.9452528199097342,""prominence"":1.0,""period_correlation"":0.9877879887298278,""split_period_correlation"":0.9897142579182756,""periodic_support"":0.9882695560269397,""harmonic2_relative_power"":8.241836695222708e-08,""harmonic3_relative_power"":1.246337242041486e-10,""harmonic_support"":0.0002909933738921599,""motion_profile"":0.00904280256194451,""motion_strength"":0.01896605205231229,""motion_reliability"":1.0,""motion_overlap"":0.00904280256194451,""motion_available"":true,""evidence_score"":1.076084001801095,""supported_bpm"":[72.0,73.0,74.0,75.0,76.0,77.0,78.0],""supported_relative_power"":[0.6303759557477201,0.8008244631412308,0.9317538426815954,1.0,0.9925589684557251,0.9107471407912874,0.7699222725136337]}]",False,tracked,True,75.0,6.999993,16.999983,77.0,saved_measured_component_offline
12.999986999999999,1.0,0.0,75.0,0.954724314946176,True,candidate_only,76.0,76.0,75.0,1.0413908725817345,,0.9866317354315182,75.0,0.9712552198789737,0.001784527233027641,1,"[{""bpm"":75.0,""relative_power"":1.0,""peak_concentration"":0.954724314946176,""prominence"":1.0,""period_correlation"":0.9701631602937046,""split_period_correlation"":0.974531398634781,""periodic_support"":0.9712552198789737,""harmonic2_relative_power"":5.3872053049514053e-08,""harmonic3_relative_power"":6.159213029599681e-10,""harmonic_support"":0.00024078975614784146,""motion_profile"":0.001784527233027641,""motion_strength"":0.02346539128685727,""motion_reliability"":1.0,""motion_overlap"":0.001784527233027641,""motion_available"":true,""evidence_score"":1.0663908725817344,""supported_bpm"":[72.0,73.0,74.0,75.0,76.0,77.0,78.0],""supported_relative_power"":[0.6392947642891461,0.8074656498110125,0.9356711532558447,1.0,0.9866317354315182,0.8965925808067965,0.7459230129809746]}]",False,tracked,True,75.0,7.999992,17.999982,77.0,saved_measured_component_offline
13.999986,1.0,0.0,76.0,0.9302651289836023,True,candidate_only,76.0,76.0,76.0,1.0606898054420437,,1.0,76.0,0.9673457394842931,0.002876391939475503,1,"[{""bpm"":76.0,""relative_power"":1.0,""peak_concentration"":0.9302651289836023,""prominence"":1.0,""period_correlation"":0.9656083956568351,""split_period_correlation"":0.9725577709666672,""periodic_support"":0.9673457394842931,""harmonic2_relative_power"":4.019657370819587e-08,""harmonic3_relative_power"":1.6465301507589156e-10,""harmonic_support"":0.00020498193366560614,""motion_profile"":0.002876391939475503,""motion_strength"":0.024321468611341525,""motion_reliability"":1.0,""motion_overlap"":0.002876391939475503,""motion_available"":true,""evidence_score"":1.0606898054420437,""supported_bpm"":[73.0,74.0,75.0,76.0,77.0,78.0,79.0],""supported_relative_power"":[0.7501402928195356,0.8914667247637443,0.9806466080408246,1.0,0.9444498203588051,0.8233684639497132,0.6584334648794221]}]",False,tracked,True,76.0,8.999991,18.999981,78.0,saved_measured_component_offline
