time_s,face_found,center_speed_face_heights_s,scale_change_s,face_flow_px_sample,blur_laplacian_var,motion_score,motion_score_window
0.0,0,0.3408214911820281,0.4732641307416481,0.04192646965384483,455.26291353684405,0.27232680567829726,0.27238762732876476
0.26666639999999997,0,0.3408214911820281,0.4732641307416481,0.04192646965384483,458.2185828016493,0.27232680567829726,0.2725015074816094
0.5333327999999999,0,0.3408214911820281,0.4732641307416481,0.04310796409845352,454.71462971522965,0.27238762732876476,0.27238762732876476
0.7999991999999999,0,0.3408214911820281,0.4732641307416481,0.0475323349237442,445.2375429685804,0.27261538763445403,0.272357216503531
1.0666655999999999,1,0.3408214911820281,0.4732641307416481,3.3934011459350586,445.1286770806206,0.44485594641315396,0.27238762732876476
1.333332,1,0.3408214911820281,0.4732641307416481,13.689653396606445,412.22517676683583,0.9748923408903343,0.2725015074816094
1.5999983999999998,1,0.9364623875918806,0.10580451951867886,27.580585479736328,441.8175796567375,2.249432073993579,0.27238762732876476
1.8666648,1,0.18145813514634362,0.09314952118401656,27.52191925048828,360.5782892862767,0.5344037500183474,0.2725015074816094
2.1333311999999998,1,0.2661912658242783,0.02238825301129633,3.7404537200927734,363.0815573151012,-0.6490013381358909,0.27238762732876476
2.3999976,1,0.8557784040320784,0.03432655682851268,15.280141830444336,427.62621674667173,1.2862720406174195,0.2725015074816094
2.666664,1,0.380979336512045,0.18533756714299524,8.828272819519043,378.3321049669054,0.21073799695542705,0.27261538763445403
2.9333304,0,0.3681129718027994,0.19000264502999878,0.21154481172561646,375.2847696153429,-0.2517830698517655,0.28186626509424006
3.1999967999999996,0,0.3552466070935537,0.19466772291700235,0.12602514028549194,374.67869321439764,-0.2751296878356485,0.27261538763445403
3.4666631999999997,0,0.3423802423843081,0.1993328008040059,0.09220919013023376,373.34502360357595,-0.2958146719217124,0.2725015074816094
3.7333296,1,0.3295138776750624,0.20399787869100947,18.67913055419922,368.53697371050043,0.6420693677741091,0.27261538763445403
3.999996,1,0.3166475129658168,0.208662956578013,10.918375968933105,381.4861101291044,0.2236125930606815,0.28186626509424006
4.2666623999999995,1,0.8069322259233439,0.19978782568076442,7.122677803039551,391.1103511252886,1.104129407520329,0.27261538763445403
4.5333288,1,0.5083738808997261,0.14026668519296456,6.700371742248535,388.53427873171586,0.2911171425540261,0.28186626509424006
4.7999952,1,0.367049107349452,0.0325101755671884,8.281558990478516,408.76214038869597,-0.16885799595663908,0.2911171425540261
5.0666616,1,0.3356659908327262,0.037017473105227,27.446693420410156,350.97592052271335,0.7571238599180588,0.30065883876865873
5.333328,1,0.40790884652215403,0.07398622426926994,5.260863304138184,397.3313560636544,-0.14620198557968725,0.3154220340141407
5.5999944,1,0.23580454089034353,0.005925619276671515,20.312782287597656,402.76348244446166,0.1017741455536175,0.3154220340141407
5.8666608,1,0.5271124688065602,0.08708053304165299,8.424175262451172,418.1227094859182,0.31020053498329136,0.3154220340141407
6.1333272,1,0.7296474210299875,0.03767301961254586,8.13244915008545,429.78752168690244,0.6437573879263698,0.330803440804292
6.399993599999999,1,0.4261213609459667,0.09921349818149823,8.004941940307617,386.0659040744169,0.08859806171553537,0.330803440804292
6.666659999999999,1,0.9564347377309835,0.11130984025558027,13.73062801361084,411.2276118815104,1.5925826778267578,0.330803440804292
6.9333263999999994,1,0.3458652641957517,0.01714428044671656,8.27960205078125,403.9999469852401,-0.24845951969602545,0.3154220340141407
7.1999927999999995,1,0.883128625256224,0.022661603330195616,12.13851261138916,428.0172019765594,1.1611505692345532,0.30065883876865873
7.4666592,1,0.9098454916407286,0.09752939932830369,18.8991641998291,399.56329589090217,1.7257588273603368,0.3154220340141407
7.7333256,1,0.011771968520723165,0.2902782179865768,22.701114654541016,385.6890798611111,0.3206435330449901,0.30065883876865873
7.999992,1,0.509933962063536,0.12702834495467882,5.830445289611816,382.10207194596285,0.22206735189323107,0.3154220340141407
8.266658399999999,1,0.21462009536038296,0.3187382475843947,9.097757339477539,379.4496440994639,0.13286020377188087,0.3154220340141407
8.533324799999999,1,0.6088106430978594,0.11922331855666542,4.170010566711426,399.8901107267968,0.3409633485635939,0.3154220340141407
8.7999912,1,0.648984223767607,0.09889639789461531,13.822492599487305,386.79586316520783,0.8849344708006726,0.3154220340141407
9.0666576,0,0.5054821857001175,0.16081655987771898,0.0995672196149826,383.7357382221739,-0.012062062358559,0.3154220340141407
9.333324,1,0.36198014763262787,0.22273672186082263,23.201396942138672,387.9295272616916,0.9866273246388749,0.330803440804292
9.5999904,1,0.2184781095651383,0.2846568838439263,30.197452545166016,387.9240525112575,1.1562144094850502,0.330803440804292
9.8666568,1,1.0987016996904555,0.23611546944999437,5.032341957092285,467.601675722174,1.7240211103506369,0.330803440804292
10.1333232,1,0.3930433972797107,0.2379400629984902,13.110559463500977,368.4964621663223,0.5683803433259508,0.330803440804292
10.3999896,0,0.38652266991158535,0.23609502411973976,0.11435112357139587,380.6171010719394,-0.11907043416021575,0.3154220340141407
10.666656,0,0.38000194254346,0.23424998524098933,0.16195833683013916,324.5566163898986,-0.13504417342730746,0.330803440804292
10.9333224,1,0.37348121517533467,0.23240494636223888,20.19597625732422,379.59983078221455,0.8778540313775187,0.330803440804292
11.1999888,1,0.3669604878072093,0.23055990748348845,17.272418975830078,411.66064508275167,0.7089289776071579,0.41342529360464136
11.4666552,1,0.38133276809481564,0.42434694087465297,20.220550537109375,395.1634556567534,1.2989922100835556,0.330803440804292
11.7333216,0,0.4002908407734588,0.3997558057459606,0.12482696771621704,388.93479358332127,0.2552677602176278,0.330803440804292
