time_s,raw_network_derivative,integrated_bvp,base,segment_id,derivative_supported
0.0,-0.4376264810562134,0.0,,0,True
0.03333333333333333,-0.3822159171104431,-0.4376264810562134,,0,True
0.06666666666666667,-0.32900941371917725,-0.8198423981666565,,0,True
0.1,0.3290390968322754,-1.1488518118858337,,0,True
0.13333333333333333,0.4534679651260376,-0.8198127150535583,,0,True
0.16666666666666666,0.018739700317382812,-0.36634474992752075,,0,True
0.2,0.04179227352142334,-0.34760504961013794,,0,True
0.23333333333333334,-0.17146939039230347,-0.3058127760887146,,0,True
0.26666666666666666,-0.3490045070648193,-0.47728216648101807,,0,True
0.3,-0.37487339973449707,-0.8262866735458374,,0,True
0.3333333333333333,-0.43122267723083496,-1.2011600732803345,,0,True
0.36666666666666664,-0.38796257972717285,-1.6323827505111694,,0,True
0.4,-0.3495324850082398,-2.0203453302383423,,0,True
0.43333333333333335,-0.35033929347991943,-2.369877815246582,,0,True
0.4666666666666667,-0.25949883460998535,-2.7202171087265015,,0,True
0.5,-0.17302387952804565,-2.979715943336487,,0,True
0.5333333333333333,-0.235143780708313,-3.1527398228645325,,0,True
0.5666666666666667,-0.09180933237075806,-3.3878836035728455,,0,True
0.6,0.09783744812011717,-3.4796929359436035,,0,True
0.6333333333333333,-0.06897234916687013,-3.3818554878234863,,0,True
0.6666666666666666,-0.14898574352264404,-3.4508278369903564,,0,True
0.7,-0.3710591793060303,-3.5998135805130005,,0,True
0.7333333333333333,-0.3084585666656494,-3.9708727598190308,,0,True
0.7666666666666667,-0.23261719942092893,-4.27933132648468,,0,True
0.8,-0.4426670074462891,-4.511948525905609,,0,True
0.8333333333333334,-0.4450610876083374,-4.954615533351898,,0,True
0.8666666666666667,-0.4627882242202759,-5.399676620960236,,0,True
0.9,-0.20710957050323486,-5.8624648451805115,,0,True
0.9333333333333333,0.25288498401641846,-6.069574415683746,,0,True
0.9666666666666667,0.2752710282802582,-5.816689431667328,,0,True
1.0,-0.4611114263534546,-5.54141840338707,,0,True
1.0333333333333334,-0.3799474239349365,-6.002529829740524,,0,True
1.0666666666666667,-0.3045724034309387,-6.382477253675461,,0,True
1.1,-0.38427358865737915,-6.6870496571063995,,0,True
1.1333333333333333,-0.33880531787872314,-7.071323245763779,,0,True
1.1666666666666667,-0.43550002574920654,-7.410128563642502,,0,True
1.2,-0.31563234329223633,-7.845628589391708,,0,True
1.2333333333333334,-0.2555294632911682,-8.161260932683945,,0,True
1.2666666666666666,-0.10962212085723877,-8.416790395975113,,0,True
1.3,0.31411343812942505,-8.526412516832352,,0,True
1.3333333333333333,-0.3533515930175781,-8.212299078702927,,0,True
1.3666666666666667,-0.2897000312805176,-8.565650671720505,,0,True
1.4,-0.32169288396835327,-8.855350703001022,,0,True
1.4333333333333333,-0.08324199914932251,-9.177043586969376,,0,True
1.4666666666666666,-0.08459687232971191,-9.260285586118698,,0,True
1.5,-0.011848032474517822,-9.34488245844841,,0,True
1.5333333333333334,-0.2619802951812744,-9.356730490922928,,0,True
1.5666666666666667,0.014512240886688234,-9.618710786104202,,0,True
1.6,-0.07187318801879883,-9.604198545217514,0.720974000590184,0,True
1.6333333333333333,-0.1995423436164856,-9.676071733236313,0.6808086167748086,0,True
1.6666666666666667,-0.3527592420578003,-9.875614076852798,0.5373410708361015,0,True
1.7,-0.3486955165863037,-10.228373318910599,0.3284370801150106,0,True
1.7333333333333334,-0.22416216135025027,-10.577068835496902,0.12247061547815592,0,True
1.7666666666666666,-0.15109550952911377,-10.801230996847153,-0.012269134312767634,0,True
1.8,0.2366885542869568,-10.952326506376266,-0.040522856430408864,0,True
1.8333333333333333,0.14195355772972107,-10.71563795208931,0.023102686160228765,0,True
1.8666666666666667,0.07844090461730957,-10.573684394359589,0.1231229599248804,0,True
1.9,-0.15741229057312012,-10.495243489742279,0.19170122271164178,0,True
1.9333333333333333,-0.29503196477890015,-10.6526557803154,0.17776628424307925,0,True
1.9666666666666666,-0.32016468048095703,-10.9476877450943,0.058501281533317726,0,True
2.0,-0.058788418769836426,-11.267852425575256,-0.17055113917405057,0,True
2.033333333333333,-0.03931945562362671,-11.326640844345093,-0.5130393109547103,0,True
2.066666666666667,-0.2939962148666382,-11.36596029996872,-0.9767921070368636,0,True
2.1,-0.40844464302062994,-11.659956514835358,-1.556748685676655,0,True
2.1333333333333333,-0.2463141679763794,-12.068401157855988,-2.2057787084793463,0,True
2.1666666666666665,-0.3272521495819092,-12.314715325832367,-2.8153694248416516,0,True
2.2,-0.21889984607696533,-12.641967475414276,-3.2249598682562435,0,True
2.2333333333333334,0.10816323757171631,-12.860867321491241,-3.264765862945195,0,True
2.2666666666666666,1.0041126012802124,-12.752704083919525,-2.81928745512579,0,True
2.3,0.6352340579032898,-11.748591482639313,-1.8841128594434469,0,True
2.3333333333333335,1.029166579246521,-11.113357424736023,-0.5870276207395179,0,True
2.3666666666666667,1.0695605278015137,-10.084190845489502,0.8399727308555792,0,True
2.4,0.37918490171432495,-9.014630317687988,2.1284786057371603,0,True
2.433333333333333,0.32930368185043335,-8.635445415973663,3.055114235900602,0,True
2.466666666666667,-0.28984344005584717,-8.30614173412323,3.5046909217297504,0,True
2.5,-0.4586677551269531,-8.595985174179077,3.4906328223138496,0,True
2.533333333333333,-0.43364858627319336,-9.05465292930603,3.1276218929993878,0,True
2.566666666666667,-0.2533974051475525,-9.488301515579224,2.573458490003334,0,True
2.6,-0.3521091938018799,-9.741698920726776,1.969996578052373,0,True
2.6333333333333333,-0.39058470726013184,-10.093808114528656,1.4090470623250035,0,True
2.6666666666666665,-0.46810436248779297,-10.484392821788788,0.9308212896662991,0,True
2.7,-0.46905481815338135,-10.95249718427658,0.543167414526501,0,True
