frame,time_s,source,rgb_valid,r,g,b,motion_x,motion_y,face_x0,face_y0,face_x1,face_y1,roi_status,roi_valid_regions,forehead_r,forehead_g,forehead_b,forehead_valid,forehead_quality,forehead_valid_pixel_fraction,forehead_visible_fraction,forehead_pixel_count,forehead_valid_pixels,forehead_brightness,forehead_laplacian_var,forehead_status,forehead_rgb_aggregation,left_cheek_r,left_cheek_g,left_cheek_b,left_cheek_valid,left_cheek_quality,left_cheek_valid_pixel_fraction,left_cheek_visible_fraction,left_cheek_pixel_count,left_cheek_valid_pixels,left_cheek_brightness,left_cheek_laplacian_var,left_cheek_status,left_cheek_rgb_aggregation,right_cheek_r,right_cheek_g,right_cheek_b,right_cheek_valid,right_cheek_quality,right_cheek_valid_pixel_fraction,right_cheek_visible_fraction,right_cheek_pixel_count,right_cheek_valid_pixels,right_cheek_brightness,right_cheek_laplacian_var,right_cheek_status,right_cheek_rgb_aggregation,face_detected,flow_available,bridge_age_frames,baseline_forehead_r,baseline_forehead_g,baseline_forehead_b,forehead_pixel_source,forehead_pixel_tracks,forehead_pixel_seeds,forehead_pixel_screen_rejected,forehead_pixel_color_rejected,forehead_pixel_fb_rejected,forehead_pixel_geometry_rejected,forehead_pixel_fb_error_median,forehead_pixel_reset,forehead_pixel_log_delta_r,forehead_pixel_log_delta_g,forehead_pixel_log_delta_b,baseline_left_cheek_r,baseline_left_cheek_g,baseline_left_cheek_b,left_cheek_pixel_source,left_cheek_pixel_tracks,left_cheek_pixel_seeds,left_cheek_pixel_screen_rejected,left_cheek_pixel_color_rejected,left_cheek_pixel_fb_rejected,left_cheek_pixel_geometry_rejected,left_cheek_pixel_fb_error_median,left_cheek_pixel_reset,left_cheek_pixel_log_delta_r,left_cheek_pixel_log_delta_g,left_cheek_pixel_log_delta_b,baseline_right_cheek_r,baseline_right_cheek_g,baseline_right_cheek_b,right_cheek_pixel_source,right_cheek_pixel_tracks,right_cheek_pixel_seeds,right_cheek_pixel_screen_rejected,right_cheek_pixel_color_rejected,right_cheek_pixel_fb_rejected,right_cheek_pixel_geometry_rejected,right_cheek_pixel_fb_error_median,right_cheek_pixel_reset,right_cheek_pixel_log_delta_r,right_cheek_pixel_log_delta_g,right_cheek_pixel_log_delta_b,baseline_r,baseline_g,baseline_b,pixel_mode,pixel_rgb_kind,unanchored_forehead_r,unanchored_forehead_g,unanchored_forehead_b,forehead_unanchored_pixel_source,forehead_anchor_correction_log,unanchored_left_cheek_r,unanchored_left_cheek_g,unanchored_left_cheek_b,left_cheek_unanchored_pixel_source,left_cheek_anchor_correction_log,unanchored_right_cheek_r,unanchored_right_cheek_g,unanchored_right_cheek_b,right_cheek_unanchored_pixel_source,right_cheek_anchor_correction_log,unanchored_r,unanchored_g,unanchored_b,anchor_hz,anchor_order,cdf_baseline_forehead_status,cdf_baseline_forehead_weight_fraction,cdf_baseline_left_cheek_status,cdf_baseline_left_cheek_weight_fraction,cdf_baseline_right_cheek_status,cdf_baseline_right_cheek_weight_fraction,cdf_tracked_forehead_status,cdf_tracked_forehead_weight_fraction,cdf_tracked_left_cheek_status,cdf_tracked_left_cheek_weight_fraction,cdf_tracked_right_cheek_status,cdf_tracked_right_cheek_weight_fraction,cdf_view_kind
0,0.0,mesh,True,193.67674999452515,153.26301055505996,146.73043167084316,,,0.4580147194862365,0.253675108551979,0.537868480682373,0.4216200584173202,sampled,3,180.6170888885817,144.7678652073817,140.3629955270551,True,1.0,1.0,1.0,7215,7215,0.6034828953840717,46.5769468221208,sampled,trimmed_mean,192.47379264144388,147.82173617375938,140.90454483514554,True,1.0,1.0,1.0,6438,6438,0.6145740803684009,46.52176488155563,sampled,trimmed_mean,207.9393684535499,167.1994302840388,158.92375465032885,True,1.0,1.0,1.0,6438,6438,0.691573893975111,64.25505554543594,sampled,trimmed_mean,True,False,0,181.3878925654952,145.67641682658675,140.58826023530736,baseline_reset,0,0,0,0,0,0,,True,,,,192.1958280426217,147.83241876588912,140.44930199951153,baseline_reset,0,0,0,0,0,0,,True,,,,208.34191177925732,167.20519909109407,158.98775195205056,baseline_reset,0,0,0,0,0,0,,True,,,,193.9752107957914,153.57134489452332,146.67510472895648,tracking_screened,anchored_paired_relative_colour,181.7994110514464,145.53178589987874,140.14169409319246,baseline_reset,0.0,192.50698757763976,146.52018633540374,139.53707298136646,baseline_reset,0.0,207.82550465838509,166.621700310559,158.47709627329192,baseline_reset,0.0,194.0439677624904,152.89122418194717,146.0519544492836,0.15,4,cdf_applied,1.0,cdf_applied,1.0,cdf_applied,1.0,cdf_applied,1.0,cdf_applied,1.0,cdf_applied,1.0,derived_cdf_after_verified_anchored_rgb_not_frontend_cache
1,0.0333332999999999,mesh,True,193.67453107693655,153.3015850946775,146.72764031515635,0.0002897615785951,-0.0003628461449234,0.4583920401334762,0.2533638370037079,0.534504908323288,0.4167136830091476,sampled,3,180.65810103089925,144.9248043045875,140.38397286417882,True,1.0,1.0,1.0,6720,6720,0.6056165814659197,48.06592069173673,sampled,trimmed_mean,192.50058000579727,147.86201122291195,140.94840086476728,True,1.0,1.0,1.0,6035,6035,0.6247857231509008,55.98786329817197,sampled,trimmed_mean,207.86491219411306,167.117939756533,158.85054721652295,True,1.0,1.0,1.0,5950,5950,0.6831224017136267,70.40068927585124,sampled,trimmed_mean,True,True,0,181.40896668844024,145.68585944741707,140.60369948831897,tracked_ratio,20,21,1,0,0,0,0.0141593422740697,False,0.0051968273874625,0.0043594109937124,0.0009266741025949,192.22225673266098,147.86058066401858,140.47592975082068,tracked_ratio,19,20,1,0,0,0,0.0021774939959868,False,0.0018041461874778,-0.0007383493093552,0.0089221723129812,208.29056355677426,167.06099645008854,158.93755755559076,tracked_ratio,19,20,1,0,0,0,0.0031512837158516,False,-0.0013111702576093,0.0033373681378199,-0.0009248852242351,193.97392899262516,153.53581218717474,146.67239559824347,tracking_screened,anchored_paired_relative_colour,182.7466503976703,146.16760365577514,140.27161996197378,tracked_ratio,4.3930199537780365e-10,192.85461181351928,146.4120431856393,140.78761728061292,tracked_ratio,1.5162038499772515e-09,207.5531886032735,167.17870721579754,158.3305909093358,tracked_ratio,1.1121675770471582e-09,194.3848169381544,153.25278468573734,146.46327605064084,0.15,4,cdf_applied,1.0,cdf_applied,1.0,cdf_applied,1.0,cdf_applied,1.0,cdf_applied,1.0,cdf_applied,1.0,derived_cdf_after_verified_anchored_rgb_not_frontend_cache
2,0.0666665999999999,mesh,True,193.6617569479591,153.3348307049446,146.72096950678363,0.0002374401798954,-0.0002408750631191,0.4588579773902893,0.2531152349710465,0.5340763390064239,0.4180361223220825,sampled,3,180.67516676745603,145.03980691326862,140.415660138972,True,1.0,1.0,1.0,6656,6656,0.6069722096530921,47.83842628365231,sampled,trimmed_mean,192.51088336243058,147.91081722493558,140.9720838132122,True,0.999494438827098,0.999494438827098,1.0,5934,5931,0.6247362801271502,53.54563292434521,sampled,trimmed_mean,207.79922071399074,167.0538679766296,158.7751645681667,True,1.0,1.0,1.0,5934,5934,0.6818496005075437,63.6878938324685,sampled,trimmed_mean,True,True,0,181.42213883217772,145.68913362746946,140.61217724139894,tracked_ratio,21,21,0,0,0,0,0.004108696244657,False,0.0011091733060459,0.0019790088824487,0.0087921305834382,192.2438758512944,147.88459008297446,140.49399785693154,tracked_ratio,19,20,1,0,0,0,0.0028095734305679,False,0.0010730302222486,0.0030485557803012,-0.0011184928014489,208.2552570599671,166.94009932607497,158.89412942142664,tracked_ratio,17,20,3,0,0,0,0.0018845747108571,False,-0.0020430982666372,-0.0002326977617996,-0.0020397987246677,193.97375724781307,153.50460767883962,146.6667681732524,tracking_screened,anchored_paired_relative_colour,182.9494605590768,146.45715706161482,141.5103438935139,tracked_ratio,3.6176230216597565e-09,193.06166170602495,146.85906951233432,140.6302353758226,tracked_ratio,1.317744015783818e-08,207.129569938041,167.13980963067388,158.00795753736054,tracked_ratio,1.0035913083191731e-08,194.3802307343809,153.48534540154105,146.7161789355657,0.15,4,cdf_applied,1.0,cdf_applied,1.0,cdf_applied,1.0,cdf_applied,1.0,cdf_applied,1.0,cdf_applied,1.0,derived_cdf_after_verified_anchored_rgb_not_frontend_cache
3,0.0999998999999999,mesh,True,193.64424181538416,153.36228261360733,146.70759858266558,0.0001612716250949,-0.0001561066618672,0.4590336823463439,0.2532389104366302,0.534379358291626,0.4177251511812209,sampled,3,180.66665045552088,145.09865492471067,140.44459713637318,True,1.0,1.0,1.0,6656,6656,0.6077934736755278,48.149098820649,sampled,trimmed_mean,192.50482625073948,147.96246747632728,140.96257724445843,True,1.0,1.0,1.0,5950,5950,0.6245870924369749,52.19231168221125,sampled,trimmed_mean,207.7612487398921,167.02572543978403,158.71562136716508,True,1.0,1.0,1.0,5865,5865,0.6829250823261955,61.633672918832175,sampled,trimmed_mean,True,True,0,181.42465415858103,145.6862650513838,140.61096621212508,tracked_ratio,18,18,0,0,0,0,0.0023976236116141,False,-0.0025288852435422,0.0014806674688228,-0.0024133397999984,192.2560265504472,147.89840855052597,140.49907166806682,tracked_ratio,19,20,1,0,0,0,0.0021903240121901,False,0.0006430569586412,-0.0010339628997734,0.0021181120217869,208.24426214236834,166.86945932420988,158.86768253877125,tracked_ratio,19,20,1,0,0,0,0.0026580912526696,False,0.0010518400545607,0.0007278009127775,-0.0004393081390704,193.97498095046555,153.48471097537322,146.65924013965437,tracking_screened,anchored_paired_relative_colour,182.4873868798661,146.6741720335086,141.16924311008594,tracked_ratio,1.4991036838833063e-08,193.18585127723625,146.70730115790826,140.92842165248567,tracked_ratio,5.792947135388844e-08,207.3475517370821,167.26149841391685,157.9385586004515,tracked_ratio,4.568092889329306e-08,194.34026329806147,153.54765720177787,146.67874112100773,0.15,4,cdf_applied,1.0,cdf_applied,1.0,cdf_applied,1.0,cdf_applied,1.0,cdf_applied,1.0,cdf_applied,1.0,derived_cdf_after_verified_anchored_rgb_not_frontend_cache
4,0.1333331999999999,mesh,True,193.6268461719817,153.3833619246782,146.68658197311885,0.0001251467952021,-0.0001003198049686,0.4589846229553223,0.2535967183113098,0.5345182073116302,0.4174362117052078,sampled,3,180.6368125547653,145.09991277413656,140.45893764840724,True,1.0,1.0,1.0,6552,6552,0.6075201716584069,46.17839728794159,sampled,trimmed_mean,192.48362553776704,148.01032198765566,140.91509750619744,True,0.9998319327731092,0.9998319327731092,1.0,5950,5949,0.6249948947108255,54.61193880434477,sampled,trimmed_mean,207.7601004234127,167.03985101224248,158.68571076475183,True,1.0,1.0,1.0,5950,5950,0.6830537617399901,60.84292744394321,sampled,trimmed_mean,True,True,0,181.41683224668142,145.67931482975047,140.60038226093505,tracked_ratio,21,21,0,0,0,0,0.001954614650458,False,-0.0013145047762832,6.277827798387229e-05,0.0002140374821277,192.2570006676855,147.89987178685737,140.49133351574932,tracked_ratio,20,20,0,0,0,0,0.0014296555309556,False,0.0001376930939955,0.0056521384355303,-0.0053042026964217,208.2587577249061,166.86141144757352,158.8642199375369,tracked_ratio,20,20,0,0,0,0,0.0019331359653733,False,0.000923430130641,8.56653305512808e-05,-0.001231439098067,193.977530213091,153.48019935472712,146.65197857140708,tracking_screened,anchored_paired_relative_colour,182.24766393120012,146.6833802744893,141.1994618532916,tracked_ratio,4.30786783492069e-08,193.2124534662416,147.53885895967153,140.18288771784594,tracked_ratio,1.760405606452211e-07,207.5391111461236,167.27582753921283,157.74418658750955,tracked_ratio,1.430058251233334e-07,194.33307618118843,153.8326889244579,146.37551205288236,0.15,4,cdf_applied,1.0,cdf_applied,1.0,cdf_applied,1.0,cdf_applied,1.0,cdf_applied,1.0,cdf_applied,1.0,derived_cdf_after_verified_anchored_rgb_not_frontend_cache
5,0.1666665,mesh,True,193.61224784822994,153.39691609571548,146.66022576771326,4.46496186433015e-05,-5.309173354396114e-05,0.459016814827919,0.2537918889522552,0.5346365582942963,0.4172310006618498,sampled,3,180.59433455553676,145.05397105811863,140.45336228928772,True,1.0,1.0,1.0,6720,6720,0.6068649165499533,46.33888013996543,sampled,trimmed_mean,192.44971429352898,148.04809352468294,140.8360787211269,True,1.0,1.0,1.0,5865,5865,0.6244866910719957,51.12427718374238,sampled,trimmed_mean,207.79269469562405,167.08868370434485,158.69123629272514,True,1.0,1.0,1.0,5950,5950,0.6827428162794529,63.5536402761987,sampled,trimmed_mean,True,True,0,181.4017781657844,145.671494532791,140.5837326159691,tracked_ratio,19,21,2,0,0,0,0.0011926284059882,False,-0.0044272924695299,-0.0037230305313255,0.0035473466255786,192.24839117245796,147.8912116398939,140.47518624423753,tracked_ratio,20,20,0,0,0,0,0.0008927259477786,False,-0.0005095062743341,-0.0005810013024322,0.000347326036602,208.29299438004836,166.9095608775337,158.88359867381007,tracked_ratio,20,20,0,0,0,0,0.0015804132563062,False,-0.0003451304896384,-0.0016257148832818,0.0023706818421703,193.98105457276355,153.4907556834062,146.64750584467222,tracking_screened,anchored_paired_relative_colour,181.4425836989385,146.13828889683387,141.70123474283514,tracked_ratio,9.90245736414045e-08,193.11403558331455,147.45316358742866,140.2315853411231,tracked_ratio,4.236932515612678e-07,207.46749543016907,167.0041056677599,158.11859148846025,tracked_ratio,3.526681560522901e-07,194.00803823747404,153.5318527173408,146.68380385747284,0.15,4,cdf_applied,1.0,cdf_applied,1.0,cdf_applied,1.0,cdf_applied,1.0,cdf_applied,1.0,cdf_applied,1.0,derived_cdf_after_verified_anchored_rgb_not_frontend_cache
6,0.1999997999999999,mesh,True,193.600937834482,153.40150798602076,146.6340839121109,-6.453196207682292e-05,-3.9529800415039065e-05,0.4591926163434982,0.2535899883508682,0.5348435306549072,0.4170957100391387,sampled,3,180.5498809675125,144.97909513118546,140.43112301900297,True,1.0,1.0,1.0,6552,6552,0.6070952416864182,45.32504361948704,sampled,trimmed_mean,192.4072088965714,148.07131542099478,140.74240950667226,True,1.0,1.0,1.0,5880,5880,0.6225955322128851,50.34757626031026,sampled,trimmed_mean,207.84572363936206,167.15411340588204,158.72871921065746,True,1.0,1.0,1.0,5880,5880,0.6850967246898759,63.93858502118377,sampled,trimmed_mean,True,True,0,181.3842554840922,145.6659282828897,140.56614586598457,tracked_ratio,21,21,0,0,0,0,0.0010377098806202,False,-8.877587821195474e-05,0.0029608015672558,-0.0054416278404457,192.23428050994272,147.87782557409363,140.45725733756922,tracked_ratio,20,20,0,0,0,0,0.0018599267350509,False,-0.0001766116145658,0.0002459910105132,0.0061479005269676,208.33675998145137,166.99140076555523,158.91961571812058,tracked_ratio,19,20,0,0,1,0,0.000686315994244,False,-0.0007763317540147,0.0020723732891208,-0.0013154062917355,193.98509865849542,153.51171820751287,146.64767297389145,tracking_screened,anchored_paired_relative_colour,181.4264766891932,146.57161655368017,140.93224353837564,tracked_ratio,1.9680891736624258e-07,193.0799324132915,147.48944020182049,141.09637076207872,tracked_ratio,8.699617718177845e-07,207.3064943287606,167.35055938223738,157.9107380342173,tracked_ratio,7.390037035272624e-07,193.9376344770818,153.8038720459127,146.64645077822388,0.15,4,cdf_applied,1.0,cdf_applied,1.0,cdf_applied,1.0,cdf_applied,1.0,cdf_applied,1.0,cdf_applied,1.0,derived_cdf_after_verified_anchored_rgb_not_frontend_cache
7,0.2333331,mesh,True,193.59215872599262,153.39622561674676,146.61537005803845,-0.0001355012257893,-3.170404169294569e-05,0.4592974418401718,0.2533358544111251,0.5345655608177184,0.4172490102052688,sampled,3,180.51335528279003,144.8958520210535,140.4023869666668,True,1.0,1.0,1.0,6656,6656,0.607352315469457,45.71672118595389,sampled,trimmed_mean,192.3622046190732,148.07832351501915,140.6569299929533,True,1.0,1.0,1.0,5950,5950,0.6217944583951228,45.19065660940749,sampled,trimmed_mean,207.90091627611474,167.21450131416768,158.78679321449528,True,1.0,1.0,1.0,5865,5865,0.6854750326797385,66.9817081345955,sampled,trimmed_mean,True,True,0,181.3691398938021,145.66455356054047,140.55273460913475,tracked_ratio,19,21,2,0,0,0,0.0008475155336782,False,0.0047948916706647,-0.0015048164305937,0.0051549206876494,192.21962214973613,147.8658665182358,140.44370631876322,tracked_ratio,18,20,2,0,0,0,0.0010503053781576,False,0.0033157316612549,0.0019004325640848,-0.0002819653927585,208.37906988508323,167.07673154168916,158.96207764677487,tracked_ratio,20,20,0,0,0,0,0.0013474685838446,False,0.0019476019506807,0.0002473084171651,-0.0025003342711066,193.98927730954048,153.5357172068218,146.65283952489096,tracking_screened,anchored_paired_relative_colour,182.2984859153004,146.35121904731628,141.66061380870875,tracked_ratio,3.539583208333444e-07,193.72119620015937,147.77000044530982,141.05659207684982,tracked_ratio,1.5924297174778103e-06,207.7106382895389,167.39195170231352,157.51640159602846,tracked_ratio,1.3775753721214802e-06,194.5767734683329,153.83772373164655,146.74453582719568,0.15,4,cdf_applied,1.0,cdf_applied,1.0,cdf_applied,1.0,cdf_applied,1.0,cdf_applied,1.0,cdf_applied,1.0,derived_cdf_after_verified_anchored_rgb_not_frontend_cache
8,0.2666663999999999,mesh,True,193.5851398068544,153.38152185005166,146.61032226964133,-0.0001566604331687,2.267526255713569e-05,0.459116917848587,0.2534087890386581,0.5345488405227662,0.4173760718107223,sampled,3,180.4915462849023,144.8217066352649,140.37969601487416,True,1.0,1.0,1.0,6656,6656,0.6063719492364255,45.5407413134577,sampled,trimmed_mean,192.32235466787606,148.07029511947698,140.60156059942508,True,1.0,1.0,1.0,5865,5865,0.6223139193955501,45.60917208441144,sampled,trimmed_mean,207.94151846778482,167.25256379541318,158.84971019462475,True,1.0,1.0,1.0,5950,5950,0.6848985150766188,66.47413848133505,sampled,trimmed_mean,True,True,0,181.35998282151712,145.66757352997263,140.54681480749719,tracked_ratio,20,21,1,0,0,0,0.001415699836798,False,-0.0015986386945391,0.0002131238551056,-0.0049737255474883,192.2084633130356,147.85969910257288,140.43797306324277,tracked_ratio,18,20,2,0,0,0,0.0007901958888396,False,-4.146179383258752e-05,-0.0021543422159764,0.0003316441979034,208.41165754195382,167.13866893136912,159.0001131794294,tracked_ratio,19,20,0,0,1,0,0.0008079957333393,False,-0.0007514822854445,0.0001954337983638,0.0056100807267541,193.99336789216883,153.55531385463823,146.6616336833898,tracking_screened,anchored_paired_relative_colour,182.0072893228468,146.38241330732146,140.9577820896576,tracked_ratio,5.925043063741621e-07,193.7131643383704,147.4519959633291,141.1033804353031,tracked_ratio,2.671953689096768e-06,207.55460605943736,167.4246689441735,158.40256472392875,tracked_ratio,2.352698237018596e-06,194.4250199068848,153.75302607160802,146.82124241629649,0.15,4,cdf_applied,1.0,cdf_applied,1.0,cdf_applied,1.0,cdf_applied,1.0,cdf_applied,1.0,cdf_applied,1.0,derived_cdf_after_verified_anchored_rgb_not_frontend_cache
9,0.2999997,mesh,True,193.5799592856223,153.3595973911381,146.6216044817341,-0.0001567045847574,3.756660002249259e-05,0.4590812778472901,0.2534608244895935,0.5346542465686798,0.4176160073280333,sampled,3,180.48674493311566,144.76738225477305,140.37262597471045,True,1.0,1.0,1.0,6615,6615,0.6058425871089176,42.23213657129817,sampled,trimmed_mean,192.29549016437775,148.05034613074585,140.59034837041372,True,1.0,1.0,1.0,5865,5865,0.6212979108369691,48.37318680767587,sampled,trimmed_mean,207.9576427593735,167.26106378789538,158.90183910007812,True,1.0,1.0,1.0,5950,5950,0.685443486571099,62.441067891005005,sampled,trimmed_mean,True,True,0,181.35813577504584,145.6736310481906,140.54888145417098,tracked_ratio,21,21,0,0,0,0,0.000887767819222,False,-0.0010873764704426,-0.0028452560599894,9.465352269685504e-05,192.20268231555417,147.86028289615368,140.43984513715125,tracked_ratio,19,20,1,0,0,0,0.0003701280948007,False,-0.0018422923977563,0.0009152286395672,-0.002999440110328,208.43106709277166,167.16301333379508,159.02556696103613,tracked_ratio,20,20,0,0,0,0,0.0010360442101955,False,0.0003869353274443,-0.0012571076540252,-0.0007368731837436,193.99729506112388,153.56564242604645,146.67143118411946,tracking_screened,anchored_paired_relative_colour,181.80948644157743,145.96650981532665,140.97112487174465,tracked_ratio,9.391640023608632e-07,193.35661658181996,147.58701002794095,140.6807833904155,tracked_ratio,4.188803719573763e-06,207.63493180832836,167.2143303482008,158.2858851160641,tracked_ratio,3.7558411432003216e-06,194.2670116105752,153.58928339715615,146.64593112607477,0.15,4,cdf_applied,1.0,cdf_applied,1.0,cdf_applied,1.0,cdf_applied,1.0,cdf_applied,1.0,cdf_applied,1.0,derived_cdf_after_verified_anchored_rgb_not_frontend_cache
