window_index,time_s,selected_branch,selection_reason,baseline_bpm,tracked_bpm,baseline_score,tracked_score,baseline_generated,tracked_generated,tracking_eligible,minimum_tracked_fraction,second_largest_tracked_fraction,maximum_reset_fraction,baseline_motion_overlap,tracked_motion_overlap,routing_mode,baseline_pulse_support,tracked_pulse_support,baseline_motion_risk,tracked_motion_risk,baseline_ambiguity,tracked_ambiguity,baseline_contributing_roi_count,tracked_contributing_roi_count,motion_available,motion_status,motion_observed_fraction,motion_speed_face_per_s,motion_strength,motion_reliability
13,17.999982,baseline,only_baseline_qualified_evidence,81.0,70.0,0.4408242967744776,0.0,True,False,False,1.0,1.0,0.0,0.02061895514255122,0.018668786736442518,evidence,0.6138479610384151,0.0,0.020626963385838224,0.02150393951138474,0.550278077362011,0.0,2,0,True,observed_motion,1.0,0.05996406578311784,0.05440126624846409,1.0
14,18.999981,none,insufficient_branch_evidence,,71.0,0.0,0.0,False,False,False,1.0,1.0,0.0,0.036140644888194684,0.028847108477361143,evidence,0.0,0.0,,0.034333490046814144,0.9050155182289878,0.7061219659289675,0,0,True,observed_motion,1.0,0.06054884145908212,0.055408415419992293,1.0
15,19.99998,none,insufficient_branch_evidence,,,0.0,0.0,False,False,False,1.0,1.0,0.0,0.04625101106749947,0.018307543816020393,evidence,0.0,0.0,,,0.8714023133653833,0.8644839130015524,0,0,True,observed_motion,1.0,0.0599939977558407,0.054452632153180844,1.0
16,20.999979,baseline,only_baseline_qualified_evidence,58.0,,0.5925985760226149,0.0,True,False,False,1.0,1.0,0.0,0.015803018930315344,0.0523081619783352,evidence,0.5968078043332002,0.0,0.015673120596404827,,0.0,0.9506464052296988,2,0,True,observed_motion,1.0,0.061198018254980543,0.05653538042245367,1.0
17,21.999978,baseline,only_baseline_qualified_evidence,59.0,,0.585975163063346,0.0,True,False,False,1.0,1.0,0.0,0.023051492853446966,0.014332268162237032,evidence,0.5919127805035305,0.0,0.022291637986609585,,0.0,0.9440396446156395,2,0,True,observed_motion,1.0,0.058484385972056845,0.05188715766648613,1.0
18,22.999976999999998,baseline,only_baseline_qualified_evidence,60.0,,0.37912698131983597,0.0,True,False,False,1.0,1.0,0.0,0.05777851481793329,0.03216736652167867,evidence,0.5447657704479774,0.0,0.057164332532569175,,0.5713598532096062,0.9969597409625311,2,0,True,observed_motion,1.0,0.0738866706849248,0.0803310939980434,1.0
19,23.999976,none,insufficient_branch_evidence,60.0,,0.0,0.0,False,False,False,1.0,1.0,0.0,0.06940208328062072,0.06917555526792794,evidence,0.0,0.0,0.08016224248913184,,0.0,0.8641042338356402,0,0,True,observed_motion,1.0,0.08905265123747975,0.1125987860643489,1.0
20,24.999975,tracked,only_tracked_qualified_evidence,,73.0,0.0,0.4873967122939966,False,True,True,1.0,1.0,0.0,0.011895412266669998,0.027991887191712327,evidence,0.0,0.4946321977806091,,0.0325066922635882,0.9096363070685549,0.0,0,2,True,observed_motion,1.0,0.08932557255796393,0.11321175607482196,1.0
21,25.999973999999998,tracked,only_tracked_qualified_evidence,,64.0,0.0,0.5647271859788165,False,True,True,1.0,1.0,0.0,0.005583833581812897,0.06182191959999705,evidence,0.0,0.5854579443328295,,0.07868772188291785,0.8972616705249129,0.0,0,2,True,observed_motion,1.0,0.08575475800788036,0.10527516405234941,1.0
22,26.999972999999997,tracked,only_tracked_qualified_evidence,,65.0,0.0,0.5446744914081155,False,True,True,1.0,1.0,0.0,0.005129670331610441,0.04299228273523865,evidence,0.0,0.5554247351448438,,0.04301110306121488,0.941774493988589,0.0,0,2,True,observed_motion,1.0,0.08169037337519294,0.09647241713623524,1.0
23,27.999972,tracked,only_tracked_qualified_evidence,,64.0,0.0,0.4708567140431672,False,True,True,1.0,1.0,0.0,0.003023613983841141,0.030829975304842074,evidence,0.0,0.477376263404304,,0.030348990052156657,0.8051785985747371,0.0,0,2,True,observed_motion,1.0,0.07871288620009617,0.0901907512344112,1.0
24,28.999971,none,unresolved_frequency_disagreement,84.0,63.0,0.5987722922695758,0.47467015964102494,True,True,True,1.0,1.0,0.0,0.0018456276448612122,0.022521016362267478,evidence,0.5992638370218706,0.4796638686040498,0.001822772549056971,0.023135223966816106,0.0,0.0,2,2,True,observed_motion,1.0,0.07877629362704872,0.09032298683801133,1.0
25,29.999969999999998,baseline,only_baseline_qualified_evidence,84.0,63.0,0.4284832238137462,0.0,True,False,False,1.0,1.0,0.0,0.0017206147741915818,0.020137581292864398,evidence,0.5702204875720515,0.0,0.0014280921489941843,0.01582805517069082,0.4961650052274785,0.0,3,0,True,observed_motion,1.0,0.07990162628942676,0.0926810996832001,1.0
26,30.999969,baseline,only_baseline_qualified_evidence,82.0,63.0,0.600446925107821,0.0,True,False,False,1.0,1.0,0.0,0.0016233187521623802,0.012776412563277351,evidence,0.6007157822067246,0.0,0.0009945805279010936,0.011425433677616807,0.0,0.6246746564230925,3,0,True,observed_motion,1.0,0.08176832685508424,0.09663882213527832,1.0
27,31.999968,baseline,only_baseline_qualified_evidence,79.0,,0.5766429820763146,0.0,True,False,False,1.0,1.0,0.0,0.003441241835465309,0.00725288062011311,evidence,0.5773441665041011,0.0,0.002698888648582785,,0.0,0.8427223249571514,2,0,True,observed_motion,1.0,0.08141117759774417,0.09587722697586697,1.0
28,32.999967,baseline,baseline_evidence_retained,79.0,76.0,0.6068214920936047,0.3569607300629864,True,True,True,1.0,1.0,0.0,0.007450524718153394,0.01506678034030136,evidence,0.6085238346213382,0.5383944184971564,0.006216656077764514,0.019683284365397475,0.0,0.6621304193071894,2,2,True,observed_motion,1.0,0.06443992801598966,0.062300799720909086,1.0
29,33.999966,baseline,only_baseline_qualified_evidence,81.0,,0.5274865112016447,0.0,True,False,False,1.0,1.0,0.0,0.004774704138890792,0.007469972512826651,evidence,0.5282236227943498,0.0,0.003101008154276803,,0.0,0.8513614071919554,3,0,True,observed_motion,1.0,0.051157552359732884,0.04019060059221173,1.0
30,34.999964999999996,baseline,baseline_evidence_retained,80.0,85.0,0.339891024652202,0.35692448518481923,True,True,True,1.0,1.0,0.0,0.009310972415412741,0.00914380076512254,evidence,0.5482824626063296,0.543005977197927,0.008951215815096237,0.009624867796094573,0.7551465455124583,0.6796568254182711,2,2,True,observed_motion,1.0,0.08039060305940433,0.09371230873988182,1.0
31,35.999964,none,insufficient_branch_evidence,,,0.0,0.0,False,False,False,1.0,1.0,0.0,0.0,0.021942988786784256,evidence,0.0,0.0,,,0.0,0.8529377895077274,0,0,True,observed_motion,1.0,0.08058828352937605,0.09413031662472827,1.0
32,36.999963,tracked,only_tracked_qualified_evidence,,88.0,0.0,0.3830396442332357,False,True,True,1.0,1.0,0.0,0.0,0.009482688028426601,evidence,0.0,0.38436669740546203,,0.007672379187109547,0.0,0.0,0,2,True,observed_motion,1.0,0.08018431713489618,0.09327678873502213,1.0
33,37.999962,baseline,only_baseline_qualified_evidence,90.0,,0.30189801142281947,0.0,True,False,False,1.0,1.0,0.0,0.01607781702760359,0.035795386894127625,evidence,0.411437993854728,0.0,0.01573679295071092,,0.5220073421408952,0.9450956974302771,3,0,True,observed_motion,1.0,0.080490870231961,0.09392424993290954,1.0
34,38.999961,baseline,only_baseline_qualified_evidence,91.0,,0.27845960393678143,0.0,True,False,False,1.0,1.0,0.0,0.02279434057807654,0.03922125958632723,evidence,0.44957569704888944,0.0,0.02255137398321081,,0.7485337052096849,0.9922523653033227,2,0,True,observed_motion,1.0,0.08001435386565445,0.09291848196064954,1.0
35,39.99996,none,insufficient_branch_evidence,,,0.0,0.0,False,False,False,1.0,1.0,0.0,0.0,0.0,evidence,0.0,0.0,,,0.0,0.0,0,0,True,observed_motion,1.0,0.07874512547544887,0.09025797744329422,1.0
36,40.999959,none,insufficient_branch_evidence,,,0.0,0.0,False,False,False,1.0,1.0,0.0,0.0,0.0,evidence,0.0,0.0,,,0.0,0.0,0,0,True,observed_motion,1.0,0.07582641724972725,0.08424432839685159,1.0
