time_s,window_start_s,window_end_s,accepted,status,spectral_peak_bpm,ridge_bpm,roi_count,quality_proxy,state,available_roi_count,method_agreement,motion_overlap,consensus_score,runner_up_ratio,candidate_group_count,waveform_roi_count,motion_available,motion_observed_fraction,motion_speed_face_per_s,motion_strength,motion_reliability,motion_spectral_coverage,motion_evidence_status
4.999995,0.0,9.99999,False,insufficient_rois,,,0,0.0,searching,0,0.0,0.0,0.0,0.0,0,0,False,0.3333333333333333,,,0.0,0.0,insufficient_observed_motion
5.999994,0.999999,10.999989,False,insufficient_rois,,,0,0.0,searching,0,0.0,0.0,0.0,0.0,0,0,False,0.43,,,0.0,0.0,insufficient_observed_motion
6.999993,1.999998,11.999988,False,insufficient_rois,,,0,0.0,searching,0,0.0,0.0,0.0,0.0,0,0,False,0.5,,,0.0,0.0,insufficient_contiguous_motion_support
7.999992,2.999997,12.999986999999999,False,insufficient_rois,,,0,0.0,searching,0,0.0,0.0,0.0,0.0,0,0,False,0.59,,,0.0,0.0,insufficient_contiguous_motion_support
8.999991,3.999996,13.999986,False,insufficient_rois,,,0,0.0,searching,0,0.0,0.0,0.0,0.0,0,0,False,0.69,,,0.0,0.0,insufficient_contiguous_motion_support
9.99999,4.999995,14.999984999999999,False,insufficient_rois,,,0,0.0,searching,0,0.0,0.0,0.0,0.0,0,0,False,0.79,,,0.0,0.0,insufficient_contiguous_motion_support
10.999989,5.999994,15.999984,False,insufficient_rois,,,0,0.0,searching,0,0.0,0.0,0.0,0.0,0,0,False,0.89,,,0.0,0.35333333333333333,insufficient_contiguous_motion_support
11.999988,6.999993,16.999983,False,insufficient_rois,,,0,0.0,searching,0,0.0,0.0,0.0,0.0,0,0,False,0.94,,,0.0,0.4533333333333333,insufficient_contiguous_motion_support
12.999986999999999,7.999992,17.999982,False,insufficient_rois,,,0,0.0,searching,0,0.0,0.0,0.0,0.0,0,0,True,0.94,2.395075515012499,0.9892220691678136,0.5533333333333333,0.5533333333333333,observed_motion
13.999986,8.999991,18.999981,False,ambiguous_consensus,,,2,0.5723707642726903,searching,3,1.0,0.05819615769191336,1.094776859661599,0.8362108043758423,2,0,True,0.96,2.4150490363550747,0.9893977261241802,0.6533333333333333,0.6533333333333333,observed_motion
14.999984999999999,9.99999,19.99998,False,ambiguous_consensus,,,2,0.5396316988421189,searching,3,1.0,0.06579404840300869,1.0260065665141136,0.8379178320241192,2,0,True,0.9766666666666667,2.4602068324088995,0.9897794280514177,0.7533333333333333,0.7533333333333333,observed_motion
15.999984,10.999989,20.999979,True,accepted_consensus,92.0,92.0,2,0.5114379089799157,acquired,3,1.0,0.07272580146177392,0.9670837202170842,0.6951297456168082,2,2,True,0.98,2.4760608451208808,0.9899085754210721,0.8533333333333334,0.8533333333333334,observed_motion
16.999983,11.999988,21.999978,True,accepted_consensus,92.0,92.0,2,0.4323520656104322,tracking,3,1.0,0.06345090544069852,0.8235544361726571,0.7464896688451782,2,2,True,0.99,2.4587470736349384,0.9897674127550945,0.9533333333333334,0.9533333333333334,observed_motion
17.999982,12.999986999999999,22.999976999999998,False,tracking_jump,,,3,0.6565744764070424,uncertain,3,1.0,0.8761347342809073,0.6754160942704799,0.0,1,0,True,1.0,2.4376306556963243,0.9895912148889962,1.0,1.0,observed_motion
18.999981,13.999986,23.999976,False,tracking_jump,,,3,0.6344954502057508,lost,3,1.0,0.7758012575391092,0.7959410222292068,0.0,1,0,True,1.0,2.460416413748883,0.9897811513870772,1.0,1.0,observed_motion
19.99998,14.999984999999999,24.999975,True,accepted_consensus,92.0,92.0,2,0.37367947801340784,reacquired,3,0.75,0.0771893151589317,0.7040928615316127,0.6626197524683235,2,1,True,1.0,2.474190065219417,0.9898934633243163,1.0,1.0,observed_motion
20.999979,15.999984,25.999973999999998,True,accepted_consensus,91.0,91.0,3,0.4206201623140619,tracking,3,0.8333333333333334,0.06818347769976069,1.197331959663462,0.5309383877530451,2,2,True,1.0,2.507531646569408,0.9901578134900965,1.0,1.0,observed_motion
21.999978,16.999983,26.999972999999997,True,accepted_consensus,91.0,91.0,2,0.6493555194441697,tracking,3,1.0,0.0671897081338154,1.2332660271485356,0.42726660859025345,2,1,True,1.0,2.527197691875677,0.9903089178556752,1.0,1.0,observed_motion
22.999976999999998,17.999982,27.999972,True,accepted_consensus,92.0,92.0,2,0.6726881405656852,tracking,3,1.0,0.06941793661275743,1.2753313470784566,0.2655109692419959,2,1,True,1.0,2.5282716737565214,0.9903170697304438,1.0,1.0,observed_motion
