branch,roi,segment_id,start_frame,stop_frame_exclusive,status,window,finite_samples,minimum_weight,maximum_weight
baseline,right_cheek,0,930,1230,cdf_applied,True,300,0.0,0.19609836402504274
baseline,right_cheek,0,960,1260,cdf_applied,True,300,0.0,0.08157032491554837
baseline,right_cheek,0,990,1290,cdf_applied,True,300,0.0,0.26870916895916463
baseline,right_cheek,0,1020,1320,cdf_applied,True,300,0.0,0.13527924417926546
baseline,right_cheek,0,1050,1350,cdf_applied,True,300,0.0,0.18050755669788582
baseline,right_cheek,0,1080,1380,cdf_applied,True,300,0.0,0.16794749990835953
tracked,forehead,0,0,300,cdf_applied,True,300,0.0,0.6015994510296879
tracked,forehead,0,30,330,cdf_applied,True,300,0.0,0.7506061391400919
tracked,forehead,0,60,360,cdf_applied,True,300,0.0,0.7003736790543912
tracked,forehead,0,90,390,cdf_applied,True,300,0.0,0.5732020352817263
tracked,forehead,0,120,420,cdf_applied,True,300,0.0,0.7171722954604473
tracked,forehead,0,150,450,cdf_applied,True,300,0.0,0.8114384412941625
tracked,forehead,0,180,480,cdf_applied,True,300,0.0,0.9488801310863769
tracked,forehead,0,210,510,cdf_applied,True,300,0.0,0.5695998438586378
tracked,forehead,0,240,540,cdf_applied,True,300,0.0,0.47057873369645553
tracked,forehead,0,270,570,cdf_applied,True,300,0.0,0.4206021301167674
tracked,forehead,0,300,600,cdf_applied,True,300,0.0,0.39785098705281957
tracked,forehead,0,330,630,cdf_applied,True,300,0.0,0.7059228802090524
tracked,forehead,0,360,660,cdf_applied,True,300,0.0,0.6043280097673239
tracked,forehead,0,390,690,cdf_applied,True,300,0.0,0.567952452430795
tracked,forehead,0,420,720,cdf_applied,True,300,0.0,0.7588233574910089
tracked,forehead,0,450,750,cdf_applied,True,300,0.0,0.5509267232549535
tracked,forehead,0,480,780,cdf_applied,True,300,0.0,0.4264663973406355
tracked,forehead,0,510,810,cdf_applied,True,300,0.0,0.2772326872809911
tracked,forehead,0,540,840,cdf_applied,True,300,0.0,0.5110983962528567
tracked,forehead,0,570,870,cdf_applied,True,300,0.0,0.6930591429763606
tracked,forehead,0,600,900,cdf_applied,True,300,0.0,0.6272627175232652
tracked,forehead,0,630,930,cdf_applied,True,300,0.0,0.6871926215341786
tracked,forehead,0,660,960,cdf_applied,True,300,0.0,0.5107801682516839
tracked,forehead,0,690,990,cdf_applied,True,300,0.0,0.3744894917079219
tracked,forehead,0,720,1020,cdf_applied,True,300,0.0,0.44458004948929564
tracked,forehead,0,750,1050,cdf_applied,True,300,0.0,0.70934178609088
tracked,forehead,0,780,1080,cdf_applied,True,300,0.0,0.6219050816902855
tracked,forehead,0,810,1110,cdf_applied,True,300,0.0,0.5221238467454953
tracked,forehead,0,840,1140,cdf_applied,True,300,0.0,0.3605808117772676
tracked,forehead,0,870,1170,cdf_applied,True,300,0.0,0.5975670962974737
tracked,forehead,0,900,1200,cdf_applied,True,300,0.0,0.27829650513369764
tracked,forehead,0,930,1230,cdf_applied,True,300,0.0,0.21258342280090867
tracked,forehead,0,960,1260,cdf_applied,True,300,0.0,0.34538334518751235
tracked,forehead,0,990,1290,cdf_applied,True,300,0.0,0.7737534608595328
tracked,forehead,0,1020,1320,cdf_applied,True,300,0.0,0.7955142551111091
tracked,forehead,0,1050,1350,cdf_applied,True,300,0.0,0.683400643535975
tracked,forehead,0,1080,1380,cdf_applied,True,300,0.0,0.9183784877563661
tracked,left_cheek,0,0,300,cdf_applied,True,300,0.0,0.3712033368797218
tracked,left_cheek,0,30,330,cdf_applied,True,300,0.0,0.5599915742156647
tracked,left_cheek,0,60,360,cdf_applied,True,300,0.0,0.7521083123773736
tracked,left_cheek,0,90,390,cdf_applied,True,300,0.0,0.7651563844947664
tracked,left_cheek,0,120,420,cdf_applied,True,300,0.0,0.594485360739972
tracked,left_cheek,0,150,450,cdf_applied,True,300,0.0,0.9359102657273025
tracked,left_cheek,0,180,480,cdf_applied,True,300,0.0,0.7989418833923672
tracked,left_cheek,0,210,510,cdf_applied,True,300,0.0,0.3551056676194033
tracked,left_cheek,0,240,540,cdf_applied,True,300,0.0,0.47193594593476895
tracked,left_cheek,0,270,570,cdf_applied,True,300,0.0,0.5417639342928053
tracked,left_cheek,0,300,600,cdf_applied,True,300,0.0,0.6802559344604323
tracked,left_cheek,0,330,630,cdf_applied,True,300,0.0,0.46320127262998345
tracked,left_cheek,0,360,660,cdf_applied,True,300,0.0,0.2746600105290908
tracked,left_cheek,0,390,690,cdf_applied,True,300,0.0,0.8361926629437499
tracked,left_cheek,0,420,720,cdf_applied,True,300,0.0,0.6278809553762689
tracked,left_cheek,0,450,750,cdf_applied,True,300,0.0,0.47093228526524383
tracked,left_cheek,0,480,780,cdf_applied,True,300,0.0,0.81587904334956
tracked,left_cheek,0,510,810,cdf_applied,True,300,0.0,0.547496318507468
tracked,left_cheek,0,540,840,cdf_applied,True,300,0.0,0.6985763839481538
tracked,left_cheek,0,570,870,cdf_applied,True,300,0.0,0.30293021573455975
tracked,left_cheek,0,600,900,cdf_applied,True,300,0.0,0.512576760473697
tracked,left_cheek,0,630,930,cdf_applied,True,300,0.0,0.178111944221264
tracked,left_cheek,0,660,960,cdf_applied,True,300,0.0,0.9053369745169272
tracked,left_cheek,0,690,990,cdf_applied,True,300,0.0,0.7633399549238707
tracked,left_cheek,0,720,1020,cdf_applied,True,300,0.0,0.8764122839352045
tracked,left_cheek,0,750,1050,cdf_applied,True,300,0.0,0.9112954357758382
tracked,left_cheek,0,780,1080,cdf_applied,True,300,0.0,0.7780670704399406
tracked,left_cheek,0,810,1110,cdf_applied,True,300,0.0,0.8685646080690492
tracked,left_cheek,0,840,1140,cdf_applied,True,300,0.0,0.48851650332216656
tracked,left_cheek,0,870,1170,cdf_applied,True,300,0.0,0.6124007972286383
tracked,left_cheek,0,900,1200,cdf_applied,True,300,0.0,0.1675935639612676
tracked,left_cheek,0,930,1230,cdf_applied,True,300,0.0,0.2192464191896687
tracked,left_cheek,0,960,1260,cdf_applied,True,300,0.0,0.33715947839186156
tracked,left_cheek,0,990,1290,cdf_applied,True,300,0.0,0.2651385056509771
tracked,left_cheek,0,1020,1320,cdf_applied,True,300,0.0,0.23794950496615289
tracked,left_cheek,0,1050,1350,cdf_applied,True,300,0.0,0.11459932885711531
tracked,left_cheek,0,1080,1380,cdf_applied,True,300,0.0,0.45291140612030756
tracked,right_cheek,0,0,300,cdf_applied,True,300,0.0,0.23395734980996716
tracked,right_cheek,0,30,330,cdf_applied,True,300,0.0,0.27399691480757465
tracked,right_cheek,0,60,360,cdf_applied,True,300,0.0,0.699306023168472
tracked,right_cheek,0,90,390,cdf_applied,True,300,0.0,0.8646137058054142
tracked,right_cheek,0,120,420,cdf_applied,True,300,0.0,0.7347960387075517
tracked,right_cheek,0,150,450,cdf_applied,True,300,0.0,0.5540931641268482
tracked,right_cheek,0,180,480,cdf_applied,True,300,0.0,0.7585026329889663
tracked,right_cheek,0,210,510,cdf_applied,True,300,0.0,0.3007777486995058
tracked,right_cheek,0,240,540,cdf_applied,True,300,0.0,0.5521017978126874
tracked,right_cheek,0,270,570,cdf_applied,True,300,0.0,0.5377260515047438
tracked,right_cheek,0,300,600,cdf_applied,True,300,0.0,0.7805502554913896
tracked,right_cheek,0,330,630,cdf_applied,True,300,0.0,0.7478984208740801
tracked,right_cheek,0,360,660,cdf_applied,True,300,0.0,0.5952393552280952
tracked,right_cheek,0,390,690,cdf_applied,True,300,0.0,0.6749482873369705
tracked,right_cheek,0,420,720,cdf_applied,True,300,0.0,0.48169719803232114
tracked,right_cheek,0,450,750,cdf_applied,True,300,0.0,0.16870001633288384
tracked,right_cheek,0,480,780,cdf_applied,True,300,0.0,0.4525857916771549
tracked,right_cheek,0,510,810,cdf_applied,True,300,0.0,0.3224031150368158
tracked,right_cheek,0,540,840,cdf_applied,True,300,0.0,0.7108935699144169
tracked,right_cheek,0,570,870,cdf_applied,True,300,0.0,0.30168705429063797
tracked,right_cheek,0,600,900,cdf_applied,True,300,0.0,0.5220864393149036
tracked,right_cheek,0,630,930,cdf_applied,True,300,0.0,0.25919666406832254
tracked,right_cheek,0,660,960,cdf_applied,True,300,0.0,0.13145604550547535
tracked,right_cheek,0,690,990,cdf_applied,True,300,0.0,0.9345087260348833
tracked,right_cheek,0,720,1020,cdf_applied,True,300,0.0,0.8488823267504569
tracked,right_cheek,0,750,1050,cdf_applied,True,300,0.0,0.5708842841200487
tracked,right_cheek,0,780,1080,cdf_applied,True,300,0.0,0.39111033976978227
tracked,right_cheek,0,810,1110,cdf_applied,True,300,0.0,0.3346171752822712
tracked,right_cheek,0,840,1140,cdf_applied,True,300,0.0,0.5640871990983435
tracked,right_cheek,0,870,1170,cdf_applied,True,300,0.0,0.2570303970103472
tracked,right_cheek,0,900,1200,cdf_applied,True,300,0.0,0.736751856334676
tracked,right_cheek,0,930,1230,cdf_applied,True,300,0.0,0.8720325581053104
tracked,right_cheek,0,960,1260,cdf_applied,True,300,0.0,0.7048724180813353
tracked,right_cheek,0,990,1290,cdf_applied,True,300,0.0,0.6567661606934189
tracked,right_cheek,0,1020,1320,cdf_applied,True,300,0.0,0.8476401208729087
tracked,right_cheek,0,1050,1350,cdf_applied,True,300,0.0,0.6975682138412694
tracked,right_cheek,0,1080,1380,cdf_applied,True,300,0.0,0.8095682556588294
