time_s,window_start_s,window_end_s,accepted,status,spectral_peak_bpm,ridge_bpm,roi_count,quality_proxy,state,available_roi_count,method_agreement,motion_overlap,consensus_score,runner_up_ratio,candidate_group_count,waveform_roi_count,motion_available,motion_observed_fraction,motion_speed_face_per_s,motion_strength,motion_reliability,motion_spectral_coverage,motion_evidence_status
4.999995,0.0,9.99999,False,insufficient_rois,,,0,0.0,searching,0,0.0,0.0,0.0,0.0,0,0,False,0.9866666666666667,,,0.0,0.31333333333333335,insufficient_contiguous_motion_support
5.999994,0.999999,10.999989,False,insufficient_rois,,,0,0.0,searching,0,0.0,0.0,0.0,0.0,0,0,True,0.99,2.0051866992922154,0.9846936540122146,0.6333333333333333,0.6333333333333333,observed_motion
6.999993,1.999998,11.999988,True,accepted_consensus,49.0,49.0,3,0.29500103523058363,acquired,3,0.5,0.004545729100320171,0.8819858674131883,0.6714062317028382,2,2,True,0.99,2.0267701840534227,0.9850130591848902,0.7333333333333333,0.7333333333333333,observed_motion
7.999992,2.999997,12.999986999999999,False,tracking_jump,,,2,0.6920251366442667,uncertain,3,1.0,0.5099459182922987,0.8547071826074122,0.6126211514037812,3,0,True,0.9933333333333333,2.026081290109001,0.9850030188111968,0.52,0.52,observed_motion
8.999991,3.999996,13.999986,False,tracking_jump,,,3,0.5699606637197797,lost,3,0.8333333333333334,0.5907693264770256,0.9522726169550405,0.7769678159485018,3,0,True,0.9933333333333333,2.013713705986231,0.9848210445708543,0.62,0.62,observed_motion
9.99999,4.999995,14.999984999999999,False,ambiguous_consensus,,,3,0.5791443289481175,lost,3,0.8333333333333334,0.6824945848185487,0.848091533089562,0.9215766158370211,2,0,True,0.9933333333333333,1.9861716000508176,0.98440376579126,0.72,0.72,observed_motion
10.999989,5.999994,15.999984,False,ambiguous_consensus,,,2,0.4196585318193856,lost,3,0.75,0.06592164873059905,0.7978201901566765,0.8880320186016339,2,0,True,0.9966666666666667,1.9703045201642007,0.9841555540359195,0.82,0.82,observed_motion
11.999988,6.999993,16.999983,True,accepted_consensus,63.0,63.0,3,0.35628247305783983,reacquired,3,0.8333333333333334,0.0002856307360665126,1.0686184474172085,0.7129560357733219,3,2,True,0.9966666666666667,1.9709289912380479,0.9841654338256746,0.92,0.92,observed_motion
12.999986999999999,7.999992,17.999982,True,accepted_consensus,64.0,64.0,3,0.4580344492772102,tracking,3,0.8333333333333334,0.00039613824041124184,1.3736950966698658,0.48783696233367924,3,1,True,1.0,1.972872992798886,0.9841961312033859,1.0,1.0,observed_motion
13.999986,8.999991,18.999981,True,accepted_consensus,63.0,63.0,3,0.4803547911339809,tracking,3,0.8333333333333334,0.000492157719855744,1.4405324501848085,0.35489395389337725,3,2,True,0.9966666666666667,1.9718157816517645,0.9841794479975304,0.9533333333333334,0.9533333333333334,observed_motion
