window_index,time_s,selected_branch,selection_reason,baseline_bpm,tracked_bpm,baseline_score,tracked_score,baseline_generated,tracked_generated,tracking_eligible,minimum_tracked_fraction,second_largest_tracked_fraction,maximum_reset_fraction,baseline_motion_overlap,tracked_motion_overlap,routing_mode,baseline_pulse_support,tracked_pulse_support,baseline_motion_risk,tracked_motion_risk,baseline_ambiguity,tracked_ambiguity,baseline_contributing_roi_count,tracked_contributing_roi_count,motion_available,motion_status,motion_observed_fraction,motion_speed_face_per_s,motion_strength,motion_reliability
10,14.999984999999999,baseline,only_baseline_qualified_evidence,91.0,64.0,0.3658358687479042,0.0,True,False,False,0.96,1.0,0.0,0.06556309306768124,0.000527847702817015,evidence,0.5361351432187104,0.0,0.06611049193360206,0.0005297540402144278,0.5934401130689905,0.5612709920337043,2,0,True,observed_motion,0.9966666666666667,1.9470178534827844,0.9837804670247869,0.8533333333333334
11,15.999984,baseline,only_baseline_qualified_evidence,91.0,64.0,0.3871059598334099,0.0,True,False,False,0.9666666666666667,1.0,0.0,0.05590881587421674,0.0004941375399012429,evidence,0.5828968419076442,0.0,0.057580641089348,0.0005148361950227998,0.6364544807039385,0.5559984871584595,2,0,True,observed_motion,0.9966666666666667,1.9276165044580922,0.9834577547863812,0.7533333333333333
12,16.999983,baseline,only_baseline_qualified_evidence,91.0,,0.3831116815854473,0.0,True,False,False,0.9766666666666667,1.0,0.0,0.07762159640096884,0.0013870966013816513,evidence,0.513960246705611,0.0,0.07867863040835081,,0.45445723129366505,0.4422446796660192,2,0,True,observed_motion,0.9966666666666667,1.893385889098336,0.9828645537909255,0.9966666666666667
13,17.999982,tracked,disagreement_resolved_tracked_evidence,91.0,50.0,0.2830399158202018,0.4496034278755191,True,True,True,0.98,0.9966666666666667,0.0,0.07210798339098315,0.0011898240222760746,evidence,0.41841501038365536,0.5499715362390509,0.07463968056211631,0.0011792403440482836,0.600064433420542,0.3641257387541955,2,2,True,observed_motion,0.9933333333333333,1.917544934123097,0.9832864398720768,0.95
14,18.999981,tracked,only_tracked_qualified_evidence,91.0,51.0,0.0,0.3904247993550865,False,True,True,0.9833333333333333,0.9933333333333333,0.0,0.06613566704013371,0.0010808762190089828,evidence,0.0,0.5398160779734502,0.06760031923254275,0.0010664637619238302,0.753200554700503,0.5527950221881046,0,2,True,observed_motion,0.9933333333333333,1.9194089355147268,0.9833183450297506,0.85
15,19.99998,tracked,only_tracked_qualified_evidence,95.0,52.0,0.0,0.4177686125865675,False,True,True,0.99,0.9933333333333333,0.0,0.054692184175386585,0.0009646906454087899,evidence,0.0,0.5225293060624641,0.05329296325184756,0.000955209786124191,0.5895573405447904,0.40028775243657627,0,2,True,observed_motion,0.9933333333333333,1.9200102123274676,0.9833286174012733,0.75
16,20.999979,none,insufficient_branch_evidence,95.0,,0.0,0.0,False,False,False,0.9933333333333333,0.9966666666666667,0.0,0.043066446546881534,0.7187040212085262,evidence,0.0,0.0,0.04357460896278413,,0.4986984991070354,0.0,0,0,True,observed_motion,0.9933333333333333,1.907213494297055,0.9831079406157095,0.74
17,21.999978,none,insufficient_branch_evidence,95.0,,0.0,0.0,False,False,False,0.9933333333333333,0.9966666666666667,0.0,0.04720705752620502,0.0016381408042452632,evidence,0.0,0.0,0.048091155286500105,,0.26035955965435553,0.8561373091286124,0,0,True,observed_motion,0.9933333333333333,1.8934532704136093,0.9828657524530463,0.84
18,22.999976999999998,tracked,only_tracked_qualified_evidence,92.0,98.0,0.0,0.322998039753945,False,True,True,0.9933333333333333,1.0,0.0,0.05561533215809793,0.045679667619114614,evidence,0.0,0.4996253029148473,0.06387312742992554,0.04331951380067507,0.3487877262683897,0.681333099427014,0,2,True,observed_motion,0.9933333333333333,1.8715226838191215,0.9824689209678493,0.94
19,23.999976,tracked,only_tracked_qualified_evidence,90.0,98.0,0.0,0.48270004881863493,False,True,True,0.9933333333333333,1.0,0.0,0.05886833216866694,0.045877986560906275,evidence,0.0,0.5381707894985972,0.06971382139420897,0.045257047574666816,0.2855452044756746,0.16885295138091513,0,2,True,observed_motion,0.9966666666666667,1.8461470051177857,0.9819924102362939,0.9966666666666667
20,24.999975,tracked,only_tracked_qualified_evidence,89.0,98.0,0.0,0.3704447527667378,False,True,True,0.9933333333333333,0.9966666666666667,0.0,0.04453829113327654,0.027143182865252788,evidence,0.0,0.54553018003951,0.04865628986135642,0.029832784521950522,0.5446334576759996,0.6234105194155217,0,2,True,observed_motion,0.9966666666666667,1.8410303656478157,0.9818939916474345,0.7433333333333333
21,25.999973999999998,tracked,stronger_qualified_evidence,89.0,99.0,0.3062827784879911,0.36263277568548985,True,True,True,0.9933333333333333,0.9966666666666667,0.0,0.05311142461682213,0.02382377811602127,evidence,0.41778921992131024,0.5111629134078709,0.05440344980988709,0.022877527956462276,0.49699696524305254,0.566387102633725,3,3,True,observed_motion,0.9966666666666667,1.843236332573551,0.9819365215259527,0.8433333333333334
22,26.999972999999997,tracked,only_tracked_qualified_evidence,89.0,99.0,0.0,0.26711492850526675,False,True,True,0.9933333333333333,0.9966666666666667,0.0,0.06104819532678538,0.022159559759464303,evidence,0.0,0.4360885283029122,0.05735324702544583,0.020859557747049187,0.6183789692037397,0.763342648384514,0,2,True,observed_motion,0.9966666666666667,1.844689215894345,0.98196445105528,0.9433333333333334
23,27.999972,none,insufficient_branch_evidence,90.0,,0.0,0.0,False,False,False,0.9966666666666667,0.9966666666666667,0.0,0.06892247580850057,0.9666014098229541,evidence,0.0,0.0,0.06957396067233898,,0.5389762215885718,0.0,0,0,True,observed_motion,1.0,1.784966071234126,0.9807609661269618,1.0
24,28.999971,none,insufficient_branch_evidence,,,0.0,0.0,False,False,False,0.9966666666666667,1.0,0.0,0.0018341768297600223,0.9686146484904811,evidence,0.0,0.0,,,0.5271770049771971,0.0,0,0,True,observed_motion,1.0,1.7561044081286237,0.980136045473782,1.0
25,29.999969999999998,tracked,only_tracked_qualified_evidence,104.0,185.0,0.0,0.3624983667670403,False,True,True,0.9966666666666667,1.0,0.0,0.0007203901391907357,0.9648602667004091,evidence,0.0,0.6480852680317069,0.00043374174589291576,0.9792500920339956,0.5149906817827579,0.0,0,3,True,observed_motion,1.0,1.7174287619544557,0.9792500920339956,1.0
26,30.999969,tracked,only_tracked_qualified_evidence,,185.0,0.0,0.4430496287845338,False,True,True,0.9966666666666667,1.0,0.0,0.9787091954911953,0.9720020171928967,evidence,0.0,0.783501598874969,,0.9656137710767224,0.0,0.0,0,2,True,observed_motion,1.0,1.6950043102227903,0.9787091954911954,1.0
27,31.999968,tracked,only_tracked_qualified_evidence,,186.0,0.0,0.4426510882289849,False,True,True,0.9933333333333333,1.0,0.0,0.9780584013394468,0.9780584013394469,evidence,0.0,0.7906266590000616,,0.9780584013394468,0.0,0.0,0,2,True,observed_motion,1.0,1.6691227214246214,0.9780584013394468,1.0
28,32.999967,baseline,baseline_evidence_retained,186.0,186.0,0.4575424167566258,0.44864193766969157,True,True,True,0.9933333333333333,1.0,0.0,0.9774089595237911,0.9746129746126946,evidence,0.8167979540334926,0.8009089504310294,0.9774089595237911,0.9774089595237911,0.0,0.0,2,2,True,observed_motion,1.0,1.6444097748297368,0.9774089595237911,1.0
29,33.999966,baseline,baseline_evidence_retained,186.0,186.0,0.4545478312115956,0.452927260293761,True,True,True,0.9933333333333333,1.0,0.0,0.9770972603195254,0.9770972603195252,evidence,0.8112489288125448,0.8083566338088402,0.9770972603195253,0.9770972603195253,0.0,0.0,2,2,True,observed_motion,1.0,1.6329210518568742,0.9770972603195253,1.0
30,34.999964999999996,baseline,baseline_evidence_retained,185.0,185.0,0.44884905778959594,0.4544191589586368,True,True,True,0.9966666666666667,1.0,0.0,0.9765376348508742,0.9765376348508743,evidence,0.8007182241440076,0.8106549310145557,0.9765376348508743,0.9765376348508743,0.0,0.0,2,2,True,observed_motion,1.0,1.6128671871870601,0.9765376348508743,1.0
31,35.999964,baseline,baseline_evidence_retained,185.0,185.0,0.4513528181672522,0.4513000138022991,True,True,True,0.9933333333333333,1.0,0.0,0.9694045838295213,0.9760959761366436,evidence,0.8048993958233439,0.804805229575263,0.9760959761366435,0.9760959761366435,0.0,0.0,2,2,True,observed_motion,1.0,1.5975364024519267,0.9760959761366435,1.0
32,36.999963,baseline,only_baseline_qualified_evidence,184.0,,0.4629190046593888,0.0,True,False,False,0.9866666666666667,1.0,0.0,0.9671302063685688,0.002457749074623829,evidence,0.8196282712733279,0.0,0.9671302063685688,,0.0,0.6904882364957821,2,0,True,observed_motion,1.0,1.5874916470579858,0.9757998603955468,1.0
33,37.999962,baseline,only_baseline_qualified_evidence,184.0,,0.46091204548474324,0.0,True,False,False,0.9833333333333333,1.0,0.0,0.9753914410845999,0.003731946727438903,evidence,0.8214819568631118,0.0,0.9753914410845999,,0.0,0.734379860656023,2,0,True,observed_motion,1.0,1.5739335317101866,0.9753914410845999,1.0
34,38.999961,baseline,only_baseline_qualified_evidence,184.0,103.0,0.45495017314578656,0.0,True,False,False,0.9833333333333333,1.0,0.0,0.9748781247698135,0.005493118863789289,evidence,0.8105224427111127,0.0,0.9748781247698135,0.004319804199688668,0.0,0.7439152169900142,2,0,True,observed_motion,1.0,1.557360460210886,0.9748781247698135,1.0
35,39.99996,baseline,only_baseline_qualified_evidence,184.0,,0.44978759516555705,0.0,True,False,False,0.9833333333333333,1.0,0.0,0.975330311396022,0.9753303113960219,evidence,0.8016155855839167,0.0,0.9753303113960219,,0.0,0.0,2,0,True,observed_motion,1.0,1.5719330155875348,0.9753303113960219,1.0
36,40.999959,baseline,only_baseline_qualified_evidence,184.0,,0.44998607256156115,0.0,True,False,False,0.9766666666666667,1.0,0.0,0.9751029035372333,0.9751029035372333,evidence,0.8018230775153166,0.0,0.9751029035372333,,0.0,0.0,2,0,True,observed_motion,1.0,1.564555171715395,0.9751029035372333,1.0
37,41.999958,baseline,baseline_evidence_retained,184.0,184.0,0.4524685472318383,0.4477327491159765,True,True,True,0.9766666666666667,1.0,0.0,0.9748885913557724,0.9748885913557723,evidence,0.8061080336755966,0.7976708396862741,0.9748885913557723,0.9748885913557723,0.0,0.0,2,2,True,observed_motion,1.0,1.557693346861383,0.9748885913557723,1.0
38,42.999956999999995,baseline,baseline_evidence_retained,184.0,184.0,0.44960009259367384,0.44046653612854564,True,True,True,0.9733333333333334,1.0,0.0,0.9752086175823586,0.9752086175823587,evidence,0.8012032211656369,0.7849269014292608,0.9752086175823586,0.9752086175823586,0.0,0.0,2,2,True,observed_motion,1.0,1.567972355729524,0.9752086175823586,1.0
39,43.999956,baseline,baseline_evidence_retained,184.0,185.0,0.4424381902102607,0.4461414987097703,True,True,True,0.97,1.0,0.0,0.9750983366267693,0.9584471018830096,evidence,0.7883707381449007,0.7756807932595835,0.9750983366267693,0.9440862140813122,0.0,0.0,2,2,True,observed_motion,1.0,1.5644080336645867,0.9750983366267693,1.0
40,44.999955,baseline,only_baseline_qualified_evidence,184.0,,0.44087818774683213,0.0,True,False,False,0.97,1.0,0.0,0.9753034994049025,0.009681399269845426,evidence,0.7857202624165,0.0,0.9753034994049025,,0.0,0.6502019605650577,2,0,True,observed_motion,1.0,1.571057897074024,0.9753034994049025,1.0
41,45.999953999999995,baseline,only_baseline_qualified_evidence,184.0,,0.3555020986284552,0.0,True,False,False,0.97,1.0,0.0,0.9644893624316081,0.0043377427371959695,evidence,0.6333473120484585,0.0,0.9748739686018693,,0.0,0.5983990108349609,3,0,True,observed_motion,1.0,1.5572283317315117,0.9748739686018693,1.0
42,46.999953,baseline,only_baseline_qualified_evidence,185.0,,0.4062010644234677,0.0,True,False,False,0.9766666666666667,1.0,0.0,0.9687126054271056,0.9212092805352671,evidence,0.7232900593776146,0.0,0.9742180220416058,,0.0,0.8727800916602609,2,0,True,observed_motion,1.0,1.5367738855662127,0.9742180220416058,1.0
43,47.999952,baseline,only_baseline_qualified_evidence,185.0,,0.47074323336165746,0.0,True,False,False,0.9733333333333334,1.0,0.0,0.9667537642739892,0.9464090761356131,evidence,0.8383073886798621,0.0,0.9743552843149074,,0.0,0.867873193151586,2,0,True,observed_motion,1.0,1.5409897032948217,0.9743552843149074,1.0
44,48.999950999999996,baseline,only_baseline_qualified_evidence,186.0,,0.47612092020022584,0.0,True,False,False,0.9666666666666667,1.0,0.0,0.9743555367307961,0.08273688211792062,evidence,0.8478842344582369,0.0,0.974355536730796,,0.0,0.9501201978427217,2,0,True,observed_motion,1.0,1.5409974867848661,0.974355536730796,1.0
45,49.99995,tracked,only_tracked_qualified_evidence,,186.0,0.0,0.4063940091602162,False,True,True,0.9666666666666667,1.0,0.0,0.003406547138838587,0.9532881700058562,evidence,0.0,0.7233373161879688,,0.9737067952936166,0.6435591281342214,0.0,0,3,True,observed_motion,1.0,1.5213612411397919,0.9737067952936166,1.0
46,50.999949,tracked,only_tracked_qualified_evidence,,185.0,0.0,0.3908417512932854,False,True,True,0.97,1.0,0.0,0.0036278212039606754,0.9639070239119641,evidence,0.0,0.6953619901800219,,0.9731789363340552,0.603999015794446,0.0,0,3,True,observed_motion,1.0,1.529474008665436,0.9739777496530909,1.0
47,51.999947999999996,baseline,only_baseline_qualified_evidence,185.0,,0.45537445364223145,0.0,True,False,False,0.9733333333333334,1.0,0.0,0.973977197378654,5.610067705291404e-05,evidence,0.8106927808047046,0.0,0.973977197378654,,0.0,0.5956308962667647,2,0,True,observed_motion,1.0,1.5294573451622226,0.973977197378654,1.0
48,52.999947,baseline,only_baseline_qualified_evidence,184.0,,0.4533098452605837,0.0,True,False,False,0.9766666666666667,1.0,0.0,0.9739890328099073,0.0005061972018792985,evidence,0.8070248574022155,0.0,0.9739890328099073,,0.0,0.5428702926462922,2,0,True,observed_motion,1.0,1.5298145649075097,0.9739890328099073,1.0
49,53.999945999999994,baseline,only_baseline_qualified_evidence,184.0,62.0,0.4510054022412149,0.0,True,False,False,0.9766666666666667,1.0,0.0,0.9660226193247713,0.0014240152132607624,evidence,0.8026918372273942,0.0,0.9736306946634622,0.0015798920775064909,0.0,0.5200075692544321,2,0,True,observed_motion,1.0,1.5191049981329,0.9736306946634622,1.0
50,54.999945,baseline,disagreement_resolved_baseline_evidence,184.0,64.0,0.44945070156000244,0.2859479073183419,True,True,True,0.97,1.0,0.0,0.9717205421424968,0.0027243932813314415,evidence,0.7999569769067638,0.4330675151813214,0.9736809060853988,0.0027337139699591963,0.0,0.6778038275738233,2,2,True,observed_motion,1.0,1.5205925856883515,0.9736809060853988,1.0
51,55.999944,none,insufficient_branch_evidence,,,0.0,0.0,False,False,False,0.9733333333333334,1.0,0.0,0.0,0.0,evidence,0.0,0.0,,,0.0,0.0,0,0,True,observed_motion,1.0,1.5198053174652946,0.9736543506779287,1.0
52,56.999942999999995,none,insufficient_branch_evidence,,,0.0,0.0,False,False,False,0.9666666666666667,1.0,0.0,0.0,0.0,evidence,0.0,0.0,,,0.0,0.0,0,0,True,observed_motion,1.0,1.5391287660841728,0.9742948285783807,1.0
