time_s,window_start_s,window_end_s,proposal_accepted,proposal_status,proposal_spectral_peak_bpm,consensus_bpm,roi_count,quality_proxy,state,available_roi_count,method_agreement,motion_overlap,consensus_score,runner_up_ratio,candidate_group_count,waveform_roi_count,motion_available,motion_observed_fraction,motion_speed_face_per_s,motion_strength,motion_reliability,motion_spectral_coverage,motion_evidence_status,waveform_generated
4.999995,0.0,9.99999,False,guard_insufficient_branch_evidence,,,0,0.0,searching,0,0.0,0.0,0.0,0.0,0,0,False,0.9866666666666667,,,0.0,0.31333333333333335,insufficient_contiguous_motion_support,False
5.999994,0.999999,10.999989,False,guard_insufficient_branch_evidence,,,0,0.0,searching,0,0.0,0.0,0.0,0.0,0,0,True,0.99,2.0051866992922154,0.9846936540122146,0.6333333333333333,0.6333333333333333,observed_motion,False
6.999993,1.999998,11.999988,False,guard_unresolved_frequency_disagreement,,,3,0.46654998021730815,searching,3,0.8333333333333334,0.06849573406973285,1.3277474030577159,0.43151476889157003,2,0,True,0.99,2.0267701840534227,0.9850130591848902,0.7333333333333333,0.7333333333333333,observed_motion,False
7.999992,2.999997,12.999986999999999,False,guard_insufficient_branch_evidence,,,2,0.6934299570318786,searching,3,1.0,0.045793049685503295,1.3392285053500914,0.690500796327729,2,0,True,0.9933333333333333,2.026081290109001,0.9850030188111968,0.52,0.52,observed_motion,False
8.999991,3.999996,13.999986,False,guard_insufficient_branch_evidence,,,2,0.7251553554535769,searching,3,1.0,0.05453491986189219,1.3909912771115298,0.6254819303774986,2,0,True,0.9933333333333333,2.013713705986231,0.9848210445708543,0.62,0.62,observed_motion,False
9.99999,4.999995,14.999984999999999,False,guard_insufficient_branch_evidence,,,2,0.7312742378173356,searching,3,1.0,0.06231872080226027,1.3941903630500347,0.5806200494045326,2,0,True,0.9933333333333333,1.9861716000508176,0.98440376579126,0.72,0.72,observed_motion,False
10.999989,5.999994,15.999984,True,accepted_consensus,93.0,93.0,2,0.7177933213486707,tracking,3,1.0,0.06853312282541767,1.361797715914462,0.5122977015205618,2,2,True,0.9966666666666667,1.9703045201642007,0.9841555540359195,0.82,0.82,observed_motion,True
11.999988,6.999993,16.999983,True,accepted_consensus,63.0,63.0,3,0.35628247305783983,reacquired,3,0.8333333333333334,0.0002856307360665126,1.0686184474172085,0.7129560357733219,3,2,True,0.9966666666666667,1.9709289912380479,0.9841654338256746,0.92,0.92,observed_motion,True
12.999986999999999,7.999992,17.999982,False,guard_insufficient_branch_evidence,,,2,0.6505635213658723,searching,3,1.0,0.08012105188206202,1.2229412922598466,0.3864016549862539,2,0,True,1.0,1.972872992798886,0.9841961312033859,1.0,1.0,observed_motion,False
13.999986,8.999991,18.999981,False,guard_unresolved_frequency_disagreement,,,3,0.4660805014668074,searching,3,0.8333333333333334,0.07395100607134254,1.320690479914583,0.43183531074960685,2,0,True,0.9966666666666667,1.9718157816517645,0.9841794479975304,0.9533333333333334,0.9533333333333334,observed_motion,False
14.999984999999999,9.99999,19.99998,True,accepted_consensus,91.0,91.0,3,0.4745182231067859,tracking,3,0.8333333333333334,0.06556309306768124,1.3535551838666704,0.5934401130689905,2,2,True,0.9966666666666667,1.9470178534827844,0.9837804670247869,0.8533333333333334,0.8533333333333334,observed_motion,True
15.999984,10.999989,20.999979,True,accepted_consensus,91.0,91.0,3,0.5328066545303263,tracking,3,1.0,0.05590881587421674,1.5313956380154188,0.6364544807039385,2,2,True,0.9966666666666667,1.9276165044580922,0.9834577547863812,0.7533333333333333,0.7533333333333333,observed_motion,True
