profile,case,plan,shift_s,Nplanned,Noutput,Nref,Nvalid,Nwithin5,Nwithin10,hr_output_coverage_pct,paired_reference_coverage_pct,MAE_bpm,RMSE_bpm,Bias_bpm,MAPE_pct,P5_valid_pct,P10_valid_pct,R5_all_reference_pct,R10_all_reference_pct,P95_abs_error_bpm,Max_abs_error_bpm,LoA_lower_descriptive_bpm,LoA_upper_descriptive_bpm
short6,data1,native6s,-5,46,39,46,39,0,11,84.78260869565217,84.78260869565217,12.572649572649572,13.206447531802654,-12.572649572649572,11.808035952639546,0.0,28.205128205128204,0.0,23.91304347826087,19.78333333333334,21.0,-20.598773219138202,-4.546525926160944
short6,data1,native6s,-2,46,39,46,39,0,10,84.78260869565217,84.78260869565217,13.534188034188036,14.246732018935894,-13.534188034188036,12.576975816692212,0.0,25.641025641025642,0.0,21.73913043478261,20.28333333333334,21.66666666666667,-22.368560955300303,-4.699815113075767
short6,data1,native6s,-1,46,39,46,39,0,10,84.78260869565217,84.78260869565217,13.871794871794872,14.591688693135517,-13.871794871794872,12.846932060951508,0.0,25.641025641025642,0.0,21.73913043478261,20.466666666666665,22.0,-22.86003828517213,-4.883551458417616
short6,data1,native6s,0,46,39,46,39,0,9,84.78260869565217,84.78260869565217,14.23076923076923,14.95129795507101,-14.23076923076923,13.133753770112545,0.0,23.076923076923077,0.0,19.565217391304348,20.800000000000008,22.5,-23.335775570187433,-5.125762891351027
short6,data1,native6s,1,46,39,46,39,0,8,84.78260869565217,84.78260869565217,14.611111111111112,15.328664283555456,-14.611111111111112,13.436864042178822,0.0,20.512820512820515,0.0,17.391304347826086,21.150000000000002,23.0,-23.81450246841161,-5.407719753810616
short6,data1,native6s,2,46,39,46,39,0,8,84.78260869565217,84.78260869565217,15.017094017094019,15.727559421478125,-15.017094017094019,13.759771768158775,0.0,20.512820512820515,0.0,17.391304347826086,21.650000000000002,23.5,-24.297198055528206,-5.736989978659832
short6,data1,native6s,5,46,39,46,39,0,8,84.78260869565217,84.78260869565217,16.307692307692307,17.018173627573365,-16.307692307692307,14.770417219725744,0.0,20.512820512820515,0.0,17.391304347826086,23.150000000000002,25.0,-25.96961659463824,-6.645768020746376
short6,data1,common10s,-5,42,35,42,35,0,10,83.33333333333333,83.33333333333333,12.148571428571428,12.602516755451212,-12.148571428571428,11.468736947877916,0.0,28.571428571428573,0.0,23.80952380952381,17.76,18.299999999999997,-18.81432967413024,-5.482813183012616
short6,data1,common10s,-2,42,35,42,35,0,8,83.33333333333333,83.33333333333333,13.231428571428571,13.76661593441592,-13.231428571428571,12.344292679181045,0.0,22.857142857142858,0.0,19.047619047619047,19.09,19.299999999999997,-20.79052202470021,-5.672335118156935
short6,data1,common10s,-1,42,35,42,35,0,8,83.33333333333333,83.33333333333333,13.614285714285714,14.159812347424866,-13.614285714285714,12.652926740514436,0.0,22.857142857142858,0.0,19.047619047619047,19.389999999999997,19.700000000000003,-21.354956486253734,-5.873614942317693
short6,data1,common10s,0,42,35,42,35,0,8,83.33333333333333,83.33333333333333,14.005714285714287,14.55539173541642,-14.005714285714287,12.967579521949554,0.0,22.857142857142858,0.0,19.047619047619047,19.76,20.0,-21.88509537816057,-6.126333193268003
short6,data1,common10s,1,42,35,42,35,0,7,83.33333333333333,83.33333333333333,14.402857142857142,14.953289174721967,-14.402857142857142,13.285428181250976,0.0,20.0,0.0,16.666666666666668,20.06,20.299999999999997,-22.39663373394569,-6.409080551768593
short6,data1,common10s,2,42,35,42,35,0,6,83.33333333333333,83.33333333333333,14.808571428571428,15.358785294230978,-14.808571428571428,13.608287556886003,0.0,17.142857142857142,0.0,14.285714285714286,20.389999999999997,20.599999999999994,-22.910436939238778,-6.706705917904076
short6,data1,common10s,5,42,35,42,35,0,6,83.33333333333333,83.33333333333333,16.07714285714286,16.633297070291608,-16.07714285714286,14.603551617286628,0.0,17.142857142857142,0.0,14.285714285714286,21.529999999999998,22.0,-24.559009566222187,-7.595276148063531
