window_index,time_s,window_start_s,window_end_s,accepted,ridge_bpm,raw_estimate_bpm,status,hr_source,aggregation_mode,eligible_patches,eligible_regions,contributing_patches,contributing_regions,waveform_generated,selected_channels_json,region_medians_json,estimate_near_contributor_peak,region_median_spread_bpm,selected_cluster_score
21,25.99974,20.99979,30.99969,True,75.0,75.0,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,12,3,11,3,True,"[""baseline/forehead_0/pos"", ""baseline/forehead_1/pos"", ""baseline/forehead_2/pos"", ""baseline/forehead_3/pos"", ""baseline/left_cheek_0/pos"", ""baseline/left_cheek_1/pos"", ""baseline/left_cheek_2/pos"", ""baseline/left_cheek_3/pos"", ""baseline/right_cheek_0/pos"", ""baseline/right_cheek_2/pos"", ""baseline/right_cheek_3/pos""]","{""forehead"": 75.0, ""left_cheek"": 74.0, ""right_cheek"": 75.0}",True,1.0,0.3287916500419497
22,26.99973,21.99978,31.999679999999998,True,75.0,75.0,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,12,3,11,3,True,"[""baseline/forehead_0/pos"", ""baseline/forehead_1/pos"", ""baseline/forehead_2/pos"", ""baseline/forehead_3/pos"", ""baseline/left_cheek_0/pos"", ""baseline/left_cheek_1/pos"", ""baseline/left_cheek_2/pos"", ""baseline/left_cheek_3/pos"", ""baseline/right_cheek_0/pos"", ""baseline/right_cheek_2/pos"", ""baseline/right_cheek_3/pos""]","{""forehead"": 75.0, ""left_cheek"": 75.0, ""right_cheek"": 76.0}",True,1.0,0.3255637889121459
23,27.99972,22.999769999999998,32.99967,True,75.5,75.5,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,12,3,10,3,True,"[""baseline/forehead_0/pos"", ""baseline/forehead_1/pos"", ""baseline/forehead_2/pos"", ""baseline/forehead_3/pos"", ""baseline/left_cheek_0/pos"", ""baseline/left_cheek_1/pos"", ""baseline/left_cheek_2/pos"", ""baseline/left_cheek_3/pos"", ""baseline/right_cheek_2/pos"", ""baseline/right_cheek_3/pos""]","{""forehead"": 75.5, ""left_cheek"": 75.0, ""right_cheek"": 75.5}",True,0.5,0.34734902444938837
24,28.99971,23.99976,33.99966,True,76.0,76.0,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,12,3,10,3,True,"[""baseline/forehead_0/pos"", ""baseline/forehead_1/pos"", ""baseline/forehead_2/pos"", ""baseline/forehead_3/pos"", ""baseline/left_cheek_0/pos"", ""baseline/left_cheek_1/pos"", ""baseline/left_cheek_2/pos"", ""baseline/left_cheek_3/pos"", ""baseline/right_cheek_2/pos"", ""baseline/right_cheek_3/pos""]","{""forehead"": 76.0, ""left_cheek"": 76.0, ""right_cheek"": 76.0}",True,0.0,0.35118841473437473
25,29.9997,24.99975,34.99965,True,76.5,76.5,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,12,3,12,3,True,"[""baseline/forehead_0/pos"", ""baseline/forehead_1/pos"", ""baseline/forehead_2/pos"", ""baseline/forehead_3/pos"", ""baseline/left_cheek_0/pos"", ""baseline/left_cheek_1/pos"", ""baseline/left_cheek_2/pos"", ""baseline/left_cheek_3/pos"", ""baseline/right_cheek_0/pos"", ""baseline/right_cheek_1/pos"", ""baseline/right_cheek_2/pos"", ""baseline/right_cheek_3/pos""]","{""forehead"": 76.0, ""left_cheek"": 77.0, ""right_cheek"": 76.5}",True,1.0,0.3265623644356504
26,30.99969,25.99974,35.99964,True,77.0,77.0,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,12,3,12,3,True,"[""baseline/forehead_0/pos"", ""baseline/forehead_1/pos"", ""baseline/forehead_2/pos"", ""baseline/forehead_3/pos"", ""baseline/left_cheek_0/pos"", ""baseline/left_cheek_1/pos"", ""baseline/left_cheek_2/pos"", ""baseline/left_cheek_3/pos"", ""baseline/right_cheek_0/pos"", ""baseline/right_cheek_1/pos"", ""baseline/right_cheek_2/pos"", ""baseline/right_cheek_3/pos""]","{""forehead"": 77.0, ""left_cheek"": 77.0, ""right_cheek"": 76.5}",True,0.5,0.3337645291089795
27,31.999679999999998,26.99973,36.999629999999996,True,77.0,77.0,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,12,3,12,3,True,"[""baseline/forehead_0/chrom"", ""baseline/forehead_1/pos"", ""baseline/forehead_2/pos"", ""baseline/forehead_3/pos"", ""baseline/left_cheek_0/pos"", ""baseline/left_cheek_1/pos"", ""baseline/left_cheek_2/pos"", ""baseline/left_cheek_3/pos"", ""baseline/right_cheek_0/pos"", ""baseline/right_cheek_1/pos"", ""baseline/right_cheek_2/pos"", ""baseline/right_cheek_3/pos""]","{""forehead"": 77.5, ""left_cheek"": 77.0, ""right_cheek"": 76.0}",True,1.5,0.3276397154383775
28,32.99967,27.99972,37.99962,True,77.0,77.0,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,12,3,12,3,True,"[""baseline/forehead_0/chrom"", ""baseline/forehead_1/pos"", ""baseline/forehead_2/pos"", ""baseline/forehead_3/pos"", ""baseline/left_cheek_0/pos"", ""baseline/left_cheek_1/pos"", ""baseline/left_cheek_2/pos"", ""baseline/left_cheek_3/pos"", ""baseline/right_cheek_0/pos"", ""baseline/right_cheek_1/pos"", ""baseline/right_cheek_2/pos"", ""baseline/right_cheek_3/pos""]","{""forehead"": 78.0, ""left_cheek"": 77.0, ""right_cheek"": 76.5}",True,1.5,0.30642748369764533
29,33.99966,28.99971,38.99961,True,77.5,77.5,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,12,3,9,3,True,"[""baseline/forehead_0/pos"", ""baseline/forehead_1/pos"", ""baseline/left_cheek_0/chrom"", ""baseline/left_cheek_1/pos"", ""baseline/left_cheek_2/pos"", ""baseline/left_cheek_3/pos"", ""baseline/right_cheek_0/pos"", ""baseline/right_cheek_2/pos"", ""baseline/right_cheek_3/pos""]","{""forehead"": 77.5, ""left_cheek"": 77.5, ""right_cheek"": 77.0}",True,0.5,0.3166593758046203
30,34.99965,29.9997,39.9996,True,78.5,78.5,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,12,3,10,3,True,"[""baseline/forehead_0/pos"", ""baseline/forehead_1/pos"", ""baseline/forehead_2/pos"", ""baseline/left_cheek_0/chrom"", ""baseline/left_cheek_1/pos"", ""baseline/left_cheek_2/pos"", ""baseline/left_cheek_3/pos"", ""baseline/right_cheek_0/pos"", ""baseline/right_cheek_2/pos"", ""baseline/right_cheek_3/pos""]","{""forehead"": 79.0, ""left_cheek"": 78.5, ""right_cheek"": 78.0}",True,1.0,0.27416285456967104
31,35.99964,30.99969,40.99959,True,79.0,79.0,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,12,3,5,3,True,"[""baseline/forehead_0/pos"", ""baseline/forehead_1/pos"", ""baseline/left_cheek_0/chrom"", ""baseline/left_cheek_1/pos"", ""baseline/right_cheek_2/pos""]","{""forehead"": 78.5, ""left_cheek"": 79.0, ""right_cheek"": 79.0}",True,0.5,0.27908039286660535
32,36.999629999999996,31.999679999999998,41.99958,True,80.0,80.0,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,12,3,9,3,True,"[""baseline/forehead_0/pos"", ""baseline/forehead_1/pos"", ""baseline/forehead_2/pos"", ""baseline/left_cheek_0/chrom"", ""baseline/left_cheek_1/pos"", ""baseline/left_cheek_2/pos"", ""baseline/right_cheek_0/pos"", ""baseline/right_cheek_2/pos"", ""baseline/right_cheek_3/pos""]","{""forehead"": 80.0, ""left_cheek"": 80.0, ""right_cheek"": 80.0}",True,0.0,0.26344906112847694
33,37.99962,32.99967,42.99957,True,80.5,80.5,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,12,3,8,3,True,"[""baseline/forehead_0/pos"", ""baseline/forehead_1/pos"", ""baseline/left_cheek_1/pos"", ""baseline/left_cheek_2/pos"", ""baseline/right_cheek_0/pos"", ""baseline/right_cheek_1/chrom"", ""baseline/right_cheek_2/pos"", ""baseline/right_cheek_3/pos""]","{""forehead"": 80.5, ""left_cheek"": 80.5, ""right_cheek"": 80.5}",True,0.0,0.2793448436012829
34,38.99961,33.99966,43.99956,True,81.0,81.0,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,12,3,9,3,True,"[""baseline/forehead_0/pos"", ""baseline/forehead_1/pos"", ""baseline/left_cheek_0/pos"", ""baseline/left_cheek_1/pos"", ""baseline/left_cheek_2/pos"", ""baseline/right_cheek_0/pos"", ""baseline/right_cheek_1/pos"", ""baseline/right_cheek_2/pos"", ""baseline/right_cheek_3/pos""]","{""forehead"": 81.0, ""left_cheek"": 81.0, ""right_cheek"": 81.5}",True,0.5,0.28049610015699666
35,39.9996,34.99965,44.99955,True,80.0,80.0,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,12,3,9,3,True,"[""baseline/forehead_0/pos"", ""baseline/forehead_1/pos"", ""baseline/left_cheek_0/pos"", ""baseline/left_cheek_1/pos"", ""baseline/left_cheek_2/pos"", ""baseline/right_cheek_0/pos"", ""baseline/right_cheek_1/pos"", ""baseline/right_cheek_2/pos"", ""baseline/right_cheek_3/pos""]","{""forehead"": 80.5, ""left_cheek"": 80.0, ""right_cheek"": 80.0}",True,0.5,0.29227066807896906
36,40.99959,35.99964,45.999539999999996,True,79.0,79.0,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,12,3,10,3,True,"[""baseline/forehead_0/pos"", ""baseline/forehead_1/pos"", ""baseline/left_cheek_0/pos"", ""baseline/left_cheek_1/pos"", ""baseline/left_cheek_2/pos"", ""baseline/left_cheek_3/pos"", ""baseline/right_cheek_0/pos"", ""baseline/right_cheek_1/pos"", ""baseline/right_cheek_2/pos"", ""baseline/right_cheek_3/pos""]","{""forehead"": 79.0, ""left_cheek"": 79.0, ""right_cheek"": 79.5}",True,0.5,0.2854743793235244
37,41.99958,36.999629999999996,46.99953,True,78.0,78.0,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,12,3,8,3,True,"[""baseline/forehead_0/pos"", ""baseline/left_cheek_0/pos"", ""baseline/left_cheek_1/pos"", ""baseline/left_cheek_2/pos"", ""baseline/right_cheek_0/pos"", ""baseline/right_cheek_1/pos"", ""baseline/right_cheek_2/pos"", ""baseline/right_cheek_3/pos""]","{""forehead"": 78.0, ""left_cheek"": 78.0, ""right_cheek"": 77.0}",True,1.0,0.32741604742598823
38,42.99957,37.99962,47.99952,True,76.0,76.0,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,12,3,8,3,True,"[""baseline/forehead_0/pos"", ""baseline/left_cheek_0/pos"", ""baseline/left_cheek_1/pos"", ""baseline/left_cheek_2/pos"", ""baseline/left_cheek_3/pos"", ""baseline/right_cheek_0/pos"", ""baseline/right_cheek_1/pos"", ""baseline/right_cheek_3/pos""]","{""forehead"": 76.0, ""left_cheek"": 76.5, ""right_cheek"": 76.0}",True,0.5,0.34373089177771116
39,43.99956,38.99961,48.99951,True,74.5,74.5,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,12,3,8,3,True,"[""baseline/forehead_0/pos"", ""baseline/forehead_3/pos"", ""baseline/left_cheek_0/pos"", ""baseline/left_cheek_2/pos"", ""baseline/right_cheek_0/pos"", ""baseline/right_cheek_1/chrom"", ""baseline/right_cheek_2/pos"", ""baseline/right_cheek_3/pos""]","{""forehead"": 74.0, ""left_cheek"": 75.0, ""right_cheek"": 74.5}",True,1.0,0.35464452853669287
40,44.99955,39.9996,49.9995,True,75.0,75.0,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,12,3,11,3,True,"[""baseline/forehead_0/pos"", ""baseline/forehead_1/pos"", ""baseline/forehead_3/pos"", ""baseline/left_cheek_0/pos"", ""baseline/left_cheek_1/pos"", ""baseline/left_cheek_2/pos"", ""baseline/left_cheek_3/pos"", ""baseline/right_cheek_0/pos"", ""baseline/right_cheek_1/chrom"", ""baseline/right_cheek_2/pos"", ""baseline/right_cheek_3/pos""]","{""forehead"": 75.0, ""left_cheek"": 75.0, ""right_cheek"": 74.0}",True,1.0,0.3376819903860544
41,45.999539999999996,40.99959,50.99949,True,74.5,74.5,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,12,3,12,3,True,"[""baseline/forehead_0/pos"", ""baseline/forehead_1/pos"", ""baseline/forehead_2/chrom"", ""baseline/forehead_3/pos"", ""baseline/left_cheek_0/pos"", ""baseline/left_cheek_1/pos"", ""baseline/left_cheek_2/pos"", ""baseline/left_cheek_3/pos"", ""baseline/right_cheek_0/pos"", ""baseline/right_cheek_1/chrom"", ""baseline/right_cheek_2/pos"", ""baseline/right_cheek_3/pos""]","{""forehead"": 74.5, ""left_cheek"": 75.0, ""right_cheek"": 74.0}",True,1.0,0.3231590696862102
42,46.99953,41.99958,51.99948,True,74.5,74.5,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,12,3,12,3,True,"[""baseline/forehead_0/pos"", ""baseline/forehead_1/pos"", ""baseline/forehead_2/chrom"", ""baseline/forehead_3/pos"", ""baseline/left_cheek_0/pos"", ""baseline/left_cheek_1/pos"", ""baseline/left_cheek_2/pos"", ""baseline/left_cheek_3/pos"", ""baseline/right_cheek_0/pos"", ""baseline/right_cheek_1/chrom"", ""baseline/right_cheek_2/pos"", ""baseline/right_cheek_3/pos""]","{""forehead"": 75.0, ""left_cheek"": 74.5, ""right_cheek"": 74.5}",True,0.5,0.3155851234187767
43,47.99952,42.99957,52.99947,True,76.0,76.0,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,12,3,10,3,True,"[""baseline/forehead_0/pos"", ""baseline/forehead_1/pos"", ""baseline/forehead_2/chrom"", ""baseline/forehead_3/pos"", ""baseline/left_cheek_0/pos"", ""baseline/left_cheek_1/pos"", ""baseline/left_cheek_2/pos"", ""baseline/right_cheek_0/pos"", ""baseline/right_cheek_2/pos"", ""baseline/right_cheek_3/pos""]","{""forehead"": 76.5, ""left_cheek"": 75.0, ""right_cheek"": 76.0}",True,1.5,0.30975876270507885
44,48.99951,43.99956,53.99946,True,78.0,78.0,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,12,3,7,3,True,"[""baseline/forehead_1/pos"", ""baseline/left_cheek_0/pos"", ""baseline/left_cheek_1/pos"", ""baseline/left_cheek_2/pos"", ""baseline/left_cheek_3/pos"", ""baseline/right_cheek_2/pos"", ""baseline/right_cheek_3/pos""]","{""forehead"": 78.0, ""left_cheek"": 76.0, ""right_cheek"": 78.0}",True,2.0,0.2681316290083172
45,49.9995,44.99955,54.999449999999996,True,79.75,79.75,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,12,3,5,2,True,"[""baseline/forehead_1/pos"", ""baseline/left_cheek_0/chrom"", ""baseline/left_cheek_1/pos"", ""baseline/left_cheek_2/pos"", ""baseline/left_cheek_3/pos""]","{""forehead"": 80.0, ""left_cheek"": 79.5}",True,0.5,0.1809083267741354
46,50.99949,45.999539999999996,55.99944,True,82.0,82.0,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,12,3,7,3,True,"[""baseline/forehead_1/pos"", ""baseline/forehead_3/pos"", ""baseline/left_cheek_0/chrom"", ""baseline/left_cheek_1/pos"", ""baseline/left_cheek_2/pos"", ""baseline/left_cheek_3/pos"", ""baseline/right_cheek_0/pos""]","{""forehead"": 81.5, ""left_cheek"": 82.0, ""right_cheek"": 83.0}",True,1.5,0.27198141170035783
