time_s,observed_fraction,interpolated_fraction,spectral_peak_bpm,peak_concentration,accepted,status,ridge_bpm,legacy_ridge_bpm,evidence_local_bpm,evidence_score,evidence_runner_up_margin,evidence_selected_relative_power,evidence_selected_peak_bpm,evidence_selected_periodic_support,evidence_selected_motion_overlap,evidence_candidate_count,evidence_candidates_json,evidence_reacquired,evidence_tracker_state,evidence_motion_available,raw_spectral_peak_bpm,window_start_s,window_end_s,component_proposal_bpm,hr_source
4.999995,0.8,0.0,,,False,gap_or_filter_edge,,,,,,,,,,0,[],False,unavailable,False,,0.0,9.99999,,saved_measured_component_offline
5.999994,0.9,0.0,,,False,gap_or_filter_edge,,,,,,,,,,0,[],False,unavailable,False,,0.999999,10.999989,,saved_measured_component_offline
6.999993,1.0,0.0,57.0,0.8687973996716848,True,candidate_only,58.0,58.0,57.0,0.9185588109042999,,0.9722298155048621,57.0,0.8745290033749153,0.015285817846484499,1,"[{""bpm"":57.0,""relative_power"":1.0,""peak_concentration"":0.8687973996716848,""prominence"":1.0,""period_correlation"":0.8939872935553095,""split_period_correlation"":0.816154132833733,""periodic_support"":0.8745290033749153,""harmonic2_relative_power"":4.215503679822151e-07,""harmonic3_relative_power"":9.948863881562222e-09,""harmonic_support"":0.0006841794999985691,""motion_profile"":0.015285817846484499,""motion_strength"":0.03582260607074497,""motion_reliability"":1.0,""motion_overlap"":0.015285817846484499,""motion_available"":true,""evidence_score"":0.9435588109042999,""supported_bpm"":[54.0,55.0,56.0,57.0,58.0,59.0,60.0],""supported_relative_power"":[0.7998357805456152,0.9064508353808103,0.976551994106357,1.0,0.9722298155048621,0.891359871129699,0.7726754717038385]}]",False,acquired,True,57.0,1.999998,11.999988,57.0,saved_measured_component_offline
7.999992,1.0,0.0,56.0,0.8531815076791766,True,candidate_only,59.0,59.0,56.0,0.6774266905316984,,0.8744593248527427,56.0,0.8351697698951825,0.014059311664008865,1,"[{""bpm"":56.0,""relative_power"":1.0,""peak_concentration"":0.8531815076791766,""prominence"":1.0,""period_correlation"":0.8537451018988059,""split_period_correlation"":0.7794437738843123,""periodic_support"":0.8351697698951825,""harmonic2_relative_power"":1.7055655097259159e-06,""harmonic3_relative_power"":5.369434874718991e-10,""harmonic_support"":0.0013140832270084996,""motion_profile"":0.014059311664008865,""motion_strength"":0.05500062711881556,""motion_reliability"":1.0,""motion_overlap"":0.014059311664008865,""motion_available"":true,""evidence_score"":0.9024266905316983,""supported_bpm"":[53.0,54.0,55.0,56.0,57.0,58.0,59.0],""supported_relative_power"":[0.8463637529930659,0.9275061759386176,0.979064697816584,1.0,0.9902334012065404,0.9495299784719999,0.8744593248527427]}]",False,tracked,True,56.0,2.999997,12.999986999999999,57.0,saved_measured_component_offline
8.999991,1.0,0.0,52.0,0.6315068559804455,True,candidate_only,61.0,61.0,61.0,0.8273160059857664,0.22384772271917652,0.7845252057643236,61.0,0.8739785375305207,0.03963163687426753,3,"[{""bpm"":61.0,""relative_power"":0.7845252057643236,""peak_concentration"":0.5237428371537202,""prominence"":0.10645624371823081,""period_correlation"":0.8707719633567504,""split_period_correlation"":0.8835982600518315,""periodic_support"":0.8739785375305207,""harmonic2_relative_power"":1.9682628829098256e-07,""harmonic3_relative_power"":5.50729787255964e-09,""harmonic_support"":0.0004159629573008629,""motion_profile"":0.03963163687426753,""motion_strength"":0.12366861163694703,""motion_reliability"":1.0,""motion_overlap"":0.03963163687426753,""motion_available"":true,""evidence_score"":0.8273160059857664,""supported_bpm"":[58.0,59.0,60.0,61.0,62.0,63.0,64.0],""supported_relative_power"":[0.6893258405700089,0.7356456258104167,0.7785330533863588,0.7845252057643236,0.7331174292278908,0.6237064775963006,0.4749716821837579]},{""bpm"":52.0,""relative_power"":1.0,""peak_concentration"":0.6315068559804455,""prominence"":1.0,""period_correlation"":0.6349711231974849,""split_period_correlation"":0.6053663040972794,""periodic_support"":0.6275699184224336,""harmonic2_relative_power"":3.151508821506162e-06,""harmonic3_relative_power"":7.054004992819482e-09,""harmonic_support"":0.0018046447897882224,""motion_profile"":0.07093061743030028,""motion_strength"":0.12366861163694703,""motion_reliability"":1.0,""motion_overlap"":0.07093061743030028,""motion_available"":true,""evidence_score"":0.6034682832665899,""supported_bpm"":[49.0,50.0,51.0,52.0,53.0,54.0,55.0],""supported_relative_power"":[0.6641493689359803,0.832238891532503,0.9536002442583595,1.0,0.9746883951727399,0.8964239467881706,0.7983400282414802]},{""bpm"":72.0,""relative_power"":0.0765970182181873,""peak_concentration"":0.053190014732878294,""prominence"":0.02746997765097639,""period_correlation"":0.3536897690401437,""split_period_correlation"":0.38280580034341916,""periodic_support"":0.36096877686596257,""harmonic2_relative_power"":2.5026473655836922e-08,""harmonic3_relative_power"":2.779128823432882e-10,""harmonic_support"":4.539786037733774e-05,""motion_profile"":0.07216445073617277,""motion_strength"":0.12366861163694703,""motion_reliability"":1.0,""motion_overlap"":0.07216445073617277,""motion_available"":true,""evidence_score"":-0.5923135063843497,""supported_bpm"":[70.0,71.0,72.0,73.0,74.0],""supported_relative_power"":[0.0605381276326884,0.07317735162214511,0.0765970182181873,0.06768904741541593,0.050558549438799304]}]",False,tracked,True,52.0,3.999996,13.999986,57.0,saved_measured_component_offline
9.99999,1.0,0.0,51.0,0.46434136841499696,True,candidate_only,62.0,62.0,63.0,0.6953208748510392,0.4200038367797021,0.9103652979882487,63.0,0.8349627625872824,0.15422274245727255,2,"[{""bpm"":63.0,""relative_power"":0.9837418353118316,""peak_concentration"":0.48099081222758255,""prominence"":0.9359170453820539,""period_correlation"":0.8329018898416481,""split_period_correlation"":0.8411453808241853,""periodic_support"":0.8349627625872824,""harmonic2_relative_power"":1.2755608225736041e-07,""harmonic3_relative_power"":4.447920587092192e-09,""harmonic_support"":0.00037738667094056115,""motion_profile"":0.15422274245727255,""motion_strength"":0.2660625270842924,""motion_reliability"":1.0,""motion_overlap"":0.15422274245727255,""motion_available"":true,""evidence_score"":0.7203208748510392,""supported_bpm"":[60.0,61.0,62.0,63.0,64.0,65.0,66.0],""supported_relative_power"":[0.5001582454613072,0.7366323314055011,0.9103652979882487,0.9837418353118316,0.9504489870669006,0.8326129118447229,0.6691288341751607]},{""bpm"":51.0,""relative_power"":1.0,""peak_concentration"":0.46434136841499696,""prominence"":1.0,""period_correlation"":0.4538431014678199,""split_period_correlation"":0.5244275832649619,""periodic_support"":0.4714892219171054,""harmonic2_relative_power"":2.0905173868120178e-06,""harmonic3_relative_power"":3.1092592897716535e-08,""harmonic_support"":0.0015075779819307513,""motion_profile"":0.17586294721552778,""motion_strength"":0.2660625270842924,""motion_reliability"":1.0,""motion_overlap"":0.17586294721552778,""motion_available"":true,""evidence_score"":0.30031703807133714,""supported_bpm"":[48.0,49.0,50.0,51.0,52.0,53.0,54.0],""supported_relative_power"":[0.5778859144149224,0.768979189433469,0.9242334740503726,1.0,0.9582195117794216,0.8078559162674909,0.5814132276695291]}]",False,tracked,True,51.0,4.999995,14.999984999999999,58.0,saved_measured_component_offline
10.999989,1.0,0.0,64.0,0.6138071413372428,True,candidate_only,63.0,63.0,64.0,0.4992803511499597,0.5970815224154984,0.9503247851228032,64.0,0.8283654193962675,0.3096528010398193,2,"[{""bpm"":64.0,""relative_power"":1.0,""peak_concentration"":0.6138071413372428,""prominence"":1.0,""period_correlation"":0.8378063872692085,""split_period_correlation"":0.8000425157774442,""periodic_support"":0.8283654193962675,""harmonic2_relative_power"":1.5233856736205462e-08,""harmonic3_relative_power"":3.5882163870760155e-09,""harmonic_support"":0.00014439111383945672,""motion_profile"":0.3096528010398193,""motion_strength"":0.43568161525450294,""motion_reliability"":1.0,""motion_overlap"":0.3096528010398193,""motion_available"":true,""evidence_score"":0.5242803511499597,""supported_bpm"":[61.0,62.0,63.0,64.0,65.0,66.0,67.0],""supported_relative_power"":[0.6491038880089472,0.8254511308857717,0.9503247851228032,1.0,0.9692092050235521,0.866985455000632,0.7235130051225418]},{""bpm"":52.0,""relative_power"":0.5868121470852851,""peak_concentration"":0.3512545990875002,""prominence"":0.4042360939514942,""period_correlation"":0.39059872652583816,""split_period_correlation"":0.5653807477244013,""periodic_support"":0.43429423182547894,""harmonic2_relative_power"":7.386869739821127e-07,""harmonic3_relative_power"":2.0832817262346886e-08,""harmonic_support"":0.0006970830316419949,""motion_profile"":0.29172337837966256,""motion_strength"":0.43568161525450294,""motion_reliability"":1.0,""motion_overlap"":0.29172337837966256,""motion_available"":true,""evidence_score"":-0.07280117126553859,""supported_bpm"":[49.0,50.0,51.0,52.0,53.0,54.0,55.0],""supported_relative_power"":[0.41389016127803463,0.5085185086532429,0.5734880503013675,0.5868121470852851,0.5450524069148033,0.4563847144580001,0.343841213483061]}]",False,tracked,True,64.0,5.999994,15.999984,58.0,saved_measured_component_offline
11.999988,1.0,0.0,64.0,0.6981596602051624,True,candidate_only,63.0,63.0,64.0,0.356589823197595,,0.9727826404812349,64.0,0.8507998238600543,0.44356076495145,1,"[{""bpm"":64.0,""relative_power"":1.0,""peak_concentration"":0.6981596602051624,""prominence"":1.0,""period_correlation"":0.8800180071616723,""split_period_correlation"":0.7631452739551999,""periodic_support"":0.8507998238600543,""harmonic2_relative_power"":1.9536823372281844e-08,""harmonic3_relative_power"":3.6685358456615065e-09,""harmonic_support"":0.00016097314084786155,""motion_profile"":0.44356076495145,""motion_strength"":0.5131583114450665,""motion_reliability"":1.0,""motion_overlap"":0.44356076495145,""motion_available"":true,""evidence_score"":0.38158982319759505,""supported_bpm"":[61.0,62.0,63.0,64.0,65.0,66.0,67.0],""supported_relative_power"":[0.802695387642661,0.9013102497848593,0.9727826404812349,1.0,0.9733045022369137,0.8899180650803085,0.764516568617438]}]",False,tracked,True,64.0,6.999993,16.999983,59.0,saved_measured_component_offline
12.999986999999999,1.0,0.0,64.0,0.7697141146108178,True,candidate_only,63.0,63.0,64.0,0.5128728836232384,,0.9991680440841753,64.0,0.8923684604772123,0.3551710348820246,1,"[{""bpm"":64.0,""relative_power"":1.0,""peak_concentration"":0.7697141146108178,""prominence"":1.0,""period_correlation"":0.9127154159119424,""split_period_correlation"":0.8313275941730223,""periodic_support"":0.8923684604772123,""harmonic2_relative_power"":4.755251054148851e-08,""harmonic3_relative_power"":1.4451553202140405e-09,""harmonic_support"":0.0002313707008356198,""motion_profile"":0.3551710348820246,""motion_strength"":0.5748831873253684,""motion_reliability"":1.0,""motion_overlap"":0.3551710348820246,""motion_available"":true,""evidence_score"":0.5378728836232384,""supported_bpm"":[61.0,62.0,63.0,64.0,65.0,66.0,67.0],""supported_relative_power"":[0.889215217001916,0.9593941761096051,0.9991680440841753,1.0,0.9575032832770624,0.8705559932576371,0.750059585628595]}]",False,tracked,True,64.0,7.999992,17.999982,61.0,saved_measured_component_offline
13.999986,1.0,0.0,64.0,0.8345880808992744,True,candidate_only,63.0,63.0,64.0,0.6262706453626657,,0.993143052567074,64.0,0.9157628994597145,0.2850702711003935,1,"[{""bpm"":64.0,""relative_power"":1.0,""peak_concentration"":0.8345880808992744,""prominence"":1.0,""period_correlation"":0.9206946044399955,""split_period_correlation"":0.9009677845188715,""periodic_support"":0.9157628994597145,""harmonic2_relative_power"":7.012607703666593e-08,""harmonic3_relative_power"":1.6395305073559626e-10,""harmonic_support"":0.00026929483247157616,""motion_profile"":0.2850702711003935,""motion_strength"":0.6145019151824448,""motion_reliability"":1.0,""motion_overlap"":0.2850702711003935,""motion_available"":true,""evidence_score"":0.6512706453626658,""supported_bpm"":[61.0,62.0,63.0,64.0,65.0,66.0,67.0],""supported_relative_power"":[0.8450417242274372,0.938875320564618,0.993143052567074,1.0,0.957644750734003,0.8683259046640878,0.7461150106121189]}]",False,tracked,True,64.0,8.999991,18.999981,62.0,saved_measured_component_offline
