window_index,time_s,window_start_s,window_end_s,accepted,ridge_bpm,raw_estimate_bpm,status,hr_source,aggregation_mode,eligible_patches,eligible_regions,contributing_patches,contributing_regions,waveform_generated,selected_channels_json,region_medians_json,estimate_near_contributor_peak,region_median_spread_bpm,selected_cluster_score
10,14.999984999999999,9.99999,19.99998,True,183.0,183.0,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,3,3,True,"[""baseline/forehead/pos"", ""baseline/left_cheek/pos"", ""baseline/right_cheek/pos""]","{""forehead"": 183.0, ""left_cheek"": 183.0, ""right_cheek"": 184.0}",True,1.0,0.3687722515310921
11,15.999984,10.999989,20.999979,True,182.0,182.0,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,3,3,True,"[""baseline/forehead/pos"", ""baseline/left_cheek/pos"", ""baseline/right_cheek/pos""]","{""forehead"": 182.0, ""left_cheek"": 182.0, ""right_cheek"": 184.0}",True,2.0,0.376327355869589
12,16.999983,11.999988,21.999978,True,182.0,182.0,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,3,3,True,"[""baseline/forehead/pos"", ""baseline/left_cheek/pos"", ""baseline/right_cheek/pos""]","{""forehead"": 182.0, ""left_cheek"": 182.0, ""right_cheek"": 183.0}",True,1.0,0.33786120355444066
13,17.999982,12.999986999999999,22.999976999999998,True,182.0,182.0,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,3,3,True,"[""baseline/forehead/pos"", ""baseline/left_cheek/pos"", ""baseline/right_cheek/pos""]","{""forehead"": 182.0, ""left_cheek"": 182.0, ""right_cheek"": 182.0}",True,0.0,0.26723949555984117
14,18.999981,13.999986,23.999976,True,181.0,181.0,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,3,3,True,"[""baseline/forehead/pos"", ""baseline/left_cheek/pos"", ""baseline/right_cheek/pos""]","{""forehead"": 181.0, ""left_cheek"": 182.0, ""right_cheek"": 181.0}",True,1.0,0.20623334203189128
15,19.99998,14.999984999999999,24.999975,True,136.5,136.5,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,2,2,True,"[""baseline/forehead/pos"", ""baseline/right_cheek/pos""]","{""forehead"": 179.0, ""right_cheek"": 94.0}",False,85.0,0.09352605923939421
16,20.999979,15.999984,25.999973999999998,True,77.0,77.0,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,2,2,True,"[""baseline/forehead/pos"", ""baseline/right_cheek/pos""]","{""forehead"": 60.0, ""right_cheek"": 94.0}",False,34.0,0.08675666722706808
17,21.999978,16.999983,26.999972999999997,True,94.5,94.5,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,2,2,True,"[""baseline/forehead/pos"", ""baseline/right_cheek/chrom""]","{""forehead"": 97.0, ""right_cheek"": 92.0}",True,5.0,0.06729397435371474
18,22.999976999999998,17.999982,27.999972,False,,,no_multiregion_psd_cluster,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,0,0,False,[],{},False,,
19,23.999976,18.999981,28.999971,True,183.5,183.5,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,2,2,True,"[""baseline/left_cheek/pos"", ""baseline/right_cheek/pos""]","{""left_cheek"": 184.0, ""right_cheek"": 183.0}",True,1.0,0.14188710075750272
20,24.999975,19.99998,29.999969999999998,True,184.0,184.0,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,2,2,True,"[""baseline/left_cheek/pos"", ""baseline/right_cheek/pos""]","{""left_cheek"": 185.0, ""right_cheek"": 183.0}",True,2.0,0.18679654133475557
21,25.999973999999998,20.999979,30.999969,True,184.0,184.0,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,2,2,True,"[""baseline/left_cheek/chrom"", ""baseline/right_cheek/pos""]","{""left_cheek"": 185.0, ""right_cheek"": 183.0}",True,2.0,0.2217825914357924
22,26.999972999999997,21.999978,31.999968,True,185.0,185.0,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,2,2,True,"[""baseline/left_cheek/chrom"", ""baseline/right_cheek/pos""]","{""left_cheek"": 186.0, ""right_cheek"": 184.0}",True,2.0,0.25302671728756304
23,27.999972,22.999976999999998,32.999967,True,185.0,185.0,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,2,2,True,"[""baseline/left_cheek/chrom"", ""baseline/right_cheek/pos""]","{""left_cheek"": 185.0, ""right_cheek"": 185.0}",True,0.0,0.27963241400236866
24,28.999971,23.999976,33.999966,True,185.0,185.0,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,2,2,True,"[""baseline/left_cheek/chrom"", ""baseline/right_cheek/pos""]","{""left_cheek"": 185.0, ""right_cheek"": 185.0}",True,0.0,0.2897759063774135
25,29.999969999999998,24.999975,34.999964999999996,True,185.5,185.5,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,2,2,True,"[""baseline/left_cheek/chrom"", ""baseline/right_cheek/pos""]","{""left_cheek"": 185.0, ""right_cheek"": 186.0}",True,1.0,0.27951674107053576
26,30.999969,25.999973999999998,35.999964,True,186.0,186.0,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,2,2,True,"[""baseline/left_cheek/chrom"", ""baseline/right_cheek/pos""]","{""left_cheek"": 186.0, ""right_cheek"": 186.0}",True,0.0,0.2628799540491105
27,31.999968,26.999972999999997,36.999963,True,186.0,186.0,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,2,2,True,"[""baseline/left_cheek/chrom"", ""baseline/right_cheek/pos""]","{""left_cheek"": 186.0, ""right_cheek"": 186.0}",True,0.0,0.255187670876591
28,32.999967,27.999972,37.999962,True,186.0,186.0,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,2,2,True,"[""baseline/left_cheek/chrom"", ""baseline/right_cheek/pos""]","{""left_cheek"": 186.0, ""right_cheek"": 186.0}",True,0.0,0.2626480864744163
29,33.999966,28.999971,38.999961,True,186.0,186.0,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,2,2,True,"[""baseline/left_cheek/chrom"", ""baseline/right_cheek/pos""]","{""left_cheek"": 186.0, ""right_cheek"": 186.0}",True,0.0,0.2765249711140787
30,34.999964999999996,29.999969999999998,39.99996,True,185.5,185.5,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,2,2,True,"[""baseline/left_cheek/pos"", ""baseline/right_cheek/pos""]","{""left_cheek"": 186.0, ""right_cheek"": 185.0}",True,1.0,0.28411550221226123
31,35.999964,30.999969,40.999959,True,185.0,185.0,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,2,2,True,"[""baseline/left_cheek/pos"", ""baseline/right_cheek/pos""]","{""left_cheek"": 185.0, ""right_cheek"": 185.0}",True,0.0,0.2937821222359242
32,36.999963,31.999968,41.999958,True,184.5,184.5,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,2,2,True,"[""baseline/left_cheek/pos"", ""baseline/right_cheek/pos""]","{""left_cheek"": 185.0, ""right_cheek"": 184.0}",True,1.0,0.2998880787483639
33,37.999962,32.999967,42.999956999999995,True,184.0,184.0,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,2,2,True,"[""baseline/left_cheek/chrom"", ""baseline/right_cheek/pos""]","{""left_cheek"": 184.0, ""right_cheek"": 184.0}",True,0.0,0.2924773195023896
34,38.999961,33.999966,43.999956,True,184.0,184.0,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,2,2,True,"[""baseline/left_cheek/chrom"", ""baseline/right_cheek/pos""]","{""left_cheek"": 184.0, ""right_cheek"": 184.0}",True,0.0,0.27547156153091173
35,39.99996,34.999964999999996,44.999955,True,184.5,184.5,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,2,2,True,"[""baseline/left_cheek/chrom"", ""tracked/right_cheek/pos""]","{""left_cheek"": 184.0, ""right_cheek"": 185.0}",True,1.0,0.26401542339723993
36,40.999959,35.999964,45.999953999999995,True,184.0,184.0,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,2,2,True,"[""baseline/left_cheek/chrom"", ""baseline/right_cheek/pos""]","{""left_cheek"": 184.0, ""right_cheek"": 184.0}",True,0.0,0.263861243778759
37,41.999958,36.999963,46.999953,True,184.0,184.0,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,2,2,True,"[""baseline/left_cheek/pos"", ""baseline/right_cheek/pos""]","{""left_cheek"": 184.0, ""right_cheek"": 184.0}",True,0.0,0.266973418337165
38,42.999956999999995,37.999962,47.999952,True,184.0,184.0,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,2,2,True,"[""baseline/left_cheek/pos"", ""baseline/right_cheek/pos""]","{""left_cheek"": 184.0, ""right_cheek"": 184.0}",True,0.0,0.26060375120112045
39,43.999956,38.999961,48.999950999999996,True,184.0,184.0,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,2,2,True,"[""baseline/left_cheek/pos"", ""baseline/right_cheek/pos""]","{""left_cheek"": 184.0, ""right_cheek"": 184.0}",True,0.0,0.2498830552331879
40,44.999955,39.99996,49.99995,True,184.0,184.0,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,2,2,True,"[""baseline/left_cheek/pos"", ""baseline/right_cheek/pos""]","{""left_cheek"": 184.0, ""right_cheek"": 184.0}",True,0.0,0.24686469778248135
41,45.999953999999995,40.999959,50.999949,True,184.0,184.0,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,2,2,True,"[""baseline/left_cheek/pos"", ""baseline/right_cheek/pos""]","{""left_cheek"": 184.0, ""right_cheek"": 184.0}",True,0.0,0.25396999244156704
42,46.999953,41.999958,51.999947999999996,True,185.0,185.0,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,2,2,True,"[""baseline/left_cheek/pos"", ""baseline/right_cheek/pos""]","{""left_cheek"": 185.0, ""right_cheek"": 185.0}",True,0.0,0.2681226976678884
43,47.999952,42.999956999999995,52.999947,True,185.5,185.5,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,2,2,True,"[""baseline/left_cheek/pos"", ""baseline/right_cheek/pos""]","{""left_cheek"": 186.0, ""right_cheek"": 185.0}",True,1.0,0.27913136011884376
44,48.999950999999996,43.999956,53.999945999999994,True,186.0,186.0,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,2,2,True,"[""baseline/left_cheek/pos"", ""baseline/right_cheek/pos""]","{""left_cheek"": 186.0, ""right_cheek"": 186.0}",True,0.0,0.28344309471740126
45,49.99995,44.999955,54.999945,True,186.0,186.0,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,2,2,True,"[""baseline/left_cheek/pos"", ""baseline/right_cheek/pos""]","{""left_cheek"": 186.0, ""right_cheek"": 186.0}",True,0.0,0.2740351121497146
46,50.999949,45.999953999999995,55.999944,True,185.5,185.5,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,2,2,True,"[""baseline/left_cheek/pos"", ""baseline/right_cheek/pos""]","{""left_cheek"": 185.0, ""right_cheek"": 186.0}",True,1.0,0.2615338602031775
47,51.999947999999996,46.999953,56.999942999999995,True,185.0,185.0,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,2,2,True,"[""baseline/left_cheek/pos"", ""baseline/right_cheek/pos""]","{""left_cheek"": 185.0, ""right_cheek"": 185.0}",True,0.0,0.26196213805758095
48,52.999947,47.999952,57.999942,True,184.0,184.0,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,2,2,True,"[""baseline/left_cheek/pos"", ""baseline/right_cheek/pos""]","{""left_cheek"": 184.0, ""right_cheek"": 184.0}",True,0.0,0.27233332311877834
49,53.999945999999994,48.999950999999996,58.999941,True,183.5,183.5,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,2,2,True,"[""baseline/left_cheek/pos"", ""baseline/right_cheek/pos""]","{""left_cheek"": 184.0, ""right_cheek"": 183.0}",True,1.0,0.2667730425527922
50,54.999945,49.99995,59.999939999999995,True,183.5,183.5,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,2,2,True,"[""baseline/left_cheek/pos"", ""baseline/right_cheek/pos""]","{""left_cheek"": 184.0, ""right_cheek"": 183.0}",True,1.0,0.2528885341320064
51,55.999944,50.999949,60.999939,False,,,insufficient_regions,spatial_aggregation_of_saved_patch_BVP,psd_cluster,0,0,0,0,False,[],{},False,,
52,56.999942999999995,51.999947999999996,61.999938,False,,,insufficient_regions,spatial_aggregation_of_saved_patch_BVP,psd_cluster,0,0,0,0,False,[],{},False,,
